InstrumentName, Wash Park West B
StartTime, 2020-03-01 00:00:00
EndTime, 2020-03-31 23:59:59
Date,PM2.5
03/01/2020 00:00:56.520000,0.0
03/01/2020 00:02:56.530000,0.0
03/01/2020 00:04:56.524000,0.0
03/01/2020 00:06:56.539000,0.0
03/01/2020 00:08:56.530000,0.0
03/01/2020 00:10:56.873000,0.0
03/01/2020 00:12:59.408000,0.0
03/01/2020 00:14:57.006000,0.0
03/01/2020 00:16:56.528000,0.0
03/01/2020 00:18:56.544000,0.0
03/01/2020 00:20:56.521000,0.0
03/01/2020 00:22:56.561000,0.0
03/01/2020 00:24:56.561000,0.0
03/01/2020 00:26:56.573000,0.0
03/01/2020 00:28:56.582000,0.0
03/01/2020 00:30:56.555000,0.0
03/01/2020 00:32:56.558000,0.0
03/01/2020 00:34:56.557000,0.0
03/01/2020 00:36:56.561000,0.0
03/01/2020 00:38:56.541000,0.0
03/01/2020 00:40:56.561000,0.0
03/01/2020 00:42:56.577000,0.0
03/01/2020 00:44:56.552000,0.0
03/01/2020 00:46:56.589000,0.0
03/01/2020 00:48:56.562000,0.0
03/01/2020 00:50:56.578000,0.0
03/01/2020 00:52:56.598000,0.0
03/01/2020 00:54:56.560000,0.0
03/01/2020 00:56:56.582000,0.0
03/01/2020 00:58:56.585000,0.0
03/01/2020 01:00:56.684000,0.0
03/01/2020 01:02:56.650000,0.0
03/01/2020 01:04:56.596000,0.0
03/01/2020 01:06:56.583000,0.0
03/01/2020 01:08:56.675000,0.0
03/01/2020 01:10:56.846000,0.0
03/01/2020 01:12:56.579000,0.0
03/01/2020 01:14:56.624000,0.0
03/01/2020 01:16:56.598000,0.0
03/01/2020 01:18:56.613000,0.0
03/01/2020 01:20:56.668000,0.0
03/01/2020 01:22:56.606000,0.0
03/01/2020 01:24:56.655000,0.0
03/01/2020 01:26:56.630000,0.0
03/01/2020 01:28:56.647000,0.0
03/01/2020 01:30:56.619000,0.0
03/01/2020 01:32:56.608000,0.0
03/01/2020 01:34:56.644000,0.0
03/01/2020 01:36:56.601000,0.0
03/01/2020 01:38:56.620000,0.0
03/01/2020 01:40:56.633000,0.0
03/01/2020 01:42:56.630000,0.0
03/01/2020 01:44:56.615000,0.0
03/01/2020 01:46:56.651000,0.0
03/01/2020 01:48:56.624000,0.0
03/01/2020 01:50:56.644000,0.0
03/01/2020 01:52:56.721000,0.0
03/01/2020 01:54:56.660000,0.0
03/01/2020 01:56:56.643000,0.0
03/01/2020 02:02:56.743000,0.0
03/01/2020 02:04:56.668000,0.0
03/01/2020 02:06:56.640000,0.0
03/01/2020 02:08:56.655000,0.0
03/01/2020 02:10:56.963000,0.0
03/01/2020 02:12:56.759000,0.0
03/01/2020 02:14:56.647000,0.0
03/01/2020 02:16:56.659000,0.0
03/01/2020 02:18:56.678000,0.0
03/01/2020 02:20:56.670000,0.0
03/01/2020 02:22:56.674000,0.0
03/01/2020 02:24:56.660000,0.0
03/01/2020 02:26:56.672000,0.0
03/01/2020 02:28:56.699000,0.0
03/01/2020 02:30:56.683000,0.0
03/01/2020 02:32:56.756000,0.0
03/01/2020 02:34:56.740000,0.0
03/01/2020 02:36:56.692000,0.0
03/01/2020 02:38:56.700000,0.0
03/01/2020 02:40:56.675000,0.0
03/01/2020 02:42:56.678000,0.0
03/01/2020 02:44:56.717000,0.0
03/01/2020 02:46:56.701000,0.0
03/01/2020 02:48:56.705000,0.0
03/01/2020 02:50:56.702000,0.0
03/01/2020 02:52:56.696000,0.0
03/01/2020 02:54:56.804000,0.0
03/01/2020 02:56:56.698000,0.0
03/01/2020 02:58:56.719000,0.0
03/01/2020 03:00:56.722000,0.0
03/01/2020 03:02:56.719000,0.0
03/01/2020 03:04:56.737000,0.0
03/01/2020 03:06:56.731000,0.0
03/01/2020 03:08:56.722000,0.0
03/01/2020 03:10:57.411000,0.0
03/01/2020 03:12:56.739000,0.0
03/01/2020 03:14:56.752000,0.0
03/01/2020 03:16:56.748000,0.0
03/01/2020 03:18:56.751000,0.0
03/01/2020 03:20:56.741000,0.0
03/01/2020 03:22:56.852000,0.0
03/01/2020 03:24:56.906000,0.0
03/01/2020 03:26:56.750000,0.0
03/01/2020 03:28:56.732000,0.0
03/01/2020 03:30:56.733000,0.0
03/01/2020 03:32:56.759000,0.0
03/01/2020 03:34:56.732000,0.0
03/01/2020 03:36:56.769000,0.0
03/01/2020 03:38:56.744000,0.0
03/01/2020 03:40:56.907000,0.0
03/01/2020 03:42:56.760000,0.0
03/01/2020 03:44:56.762000,0.0
03/01/2020 03:46:56.767000,0.0
03/01/2020 03:48:56.776000,0.0
03/01/2020 03:50:56.854000,0.0
03/01/2020 03:52:56.774000,0.0
03/01/2020 03:54:56.761000,0.0
03/01/2020 03:56:56.789000,0.0
03/01/2020 03:58:56.814000,0.0
03/01/2020 04:00:56.859000,0.0
03/01/2020 04:02:56.795000,0.0
03/01/2020 04:04:56.786000,0.0
03/01/2020 04:06:56.789000,0.0
03/01/2020 04:08:56.793000,0.0
03/01/2020 04:10:57.170000,0.0
03/01/2020 04:12:56.797000,0.0
03/01/2020 04:14:56.793000,0.0
03/01/2020 04:16:56.799000,0.0
03/01/2020 04:18:56.802000,0.0
03/01/2020 04:20:56.802000,0.0
03/01/2020 04:22:56.792000,0.0
03/01/2020 04:24:56.788000,0.0
03/01/2020 04:26:56.811000,0.0
03/01/2020 04:28:56.929000,0.0
03/01/2020 04:30:56.816000,0.0
03/01/2020 04:32:56.820000,0.0
03/01/2020 04:34:56.800000,0.0
03/01/2020 04:36:56.830000,0.0
03/01/2020 04:38:56.806000,0.0
03/01/2020 04:40:56.802000,0.0
03/01/2020 04:42:56.832000,0.0
03/01/2020 04:45:00.210000,0.0
03/01/2020 04:46:57.017000,0.0
03/01/2020 04:48:56.812000,0.0
03/01/2020 04:50:56.837000,0.0
03/01/2020 04:52:56.825000,0.0
03/01/2020 04:54:56.842000,0.0
03/01/2020 04:56:56.934000,0.0
03/01/2020 04:58:56.851000,0.0
03/01/2020 05:00:56.912000,0.0
03/01/2020 05:02:56.849000,0.0
03/01/2020 05:04:56.918000,0.0
03/01/2020 05:06:56.852000,0.0
03/01/2020 05:08:56.862000,0.0
03/01/2020 05:10:57.244000,0.0
03/01/2020 05:12:56.839000,0.0
03/01/2020 05:14:56.837000,0.0
03/01/2020 05:16:56.844000,0.0
03/01/2020 05:18:56.962000,0.0
03/01/2020 05:20:56.849000,0.0
03/01/2020 05:22:56.943000,0.0
