InstrumentName, CAMP,,,,
StartTime, 2020-03-01 00:00:00,,,,
EndTime, 2020-03-31 23:59:59,,,,
Date,Carbon monoxide,Nitrogen dioxide,Ozone,PM10 Total 0-10um STP,PM2.5 - Local Conditions
03/01/2020 00:00:00.000000,0.322376,13.56925,0.035675,12.786667,3.277778
03/01/2020 00:01:00.000000,0.372343,13.0825,0.0366,17.573333,5.688889
03/01/2020 00:02:00.000000,0.351922,12.48425,0.0373,13.295652,5.8
03/01/2020 00:03:00.000000,0.275862,11.959,0.036825,8.504348,2.808696
03/01/2020 00:04:00.000000,0.268906,11.37875,0.03715,9.011628,2.255814
03/01/2020 00:05:00.000000,0.342689,12.97325,0.0349,9.028571,2.564286
03/01/2020 00:06:00.000000,0.404496,16.76425,0.031425,6.43125,2.916667
03/01/2020 00:07:00.000000,0.374212,13.73325,0.032175,15.030435,3.273913
03/01/2020 00:08:00.000000,0.345518,11.88625,0.0338,27.566667,3.395833
03/01/2020 00:09:00.000000,0.306916,11.1855,0.034975,23.728571,3.518367
03/01/2020 00:10:00.000000,0.274184,11.36375,0.03395,27.414286,4.271429
03/01/2020 00:11:00.000000,0.283646,11.55425,0.03355,28.491667,3.783333
03/01/2020 00:12:00.000000,0.280197,11.6885,0.033975,8.204167,3.95625
03/01/2020 00:13:00.000000,0.247665,12.04075,0.032925,12.340816,4.671429
03/01/2020 00:14:00.000000,0.26445,12.67975,0.03025,21.853488,5.560465
03/01/2020 00:15:00.000000,0.340812,15.5135,0.02645,29.66875,6.816667
03/01/2020 00:16:00.000000,0.395061,22.732,0.024775,16.997917,4.958333
03/01/2020 00:17:00.000000,0.390824,17.60425,0.027225,19.604255,2.810638
03/01/2020 00:18:00.000000,0.354021,15.50975,0.029975,24.306122,3.238776
03/01/2020 00:19:00.000000,0.33349,15.57625,0.0303,17.260417,4.570833
03/01/2020 00:20:00.000000,0.343283,15.83475,0.02995,12.417778,3.946667
03/01/2020 00:21:00.000000,0.363284,15.85,0.030575,7.253333,2.488889
03/01/2020 00:22:00.000000,0.338896,16.0915,0.029075,8.5375,2.966667
03/01/2020 00:23:00.000000,0.346056,16.69925,0.0258,9.174468,4.159574
03/01/2020 00:24:00.000000,0.435687,22.8645,0.0233,10.32,4.353333
03/01/2020 00:25:00.000000,0.428347,20.8525,0.023625,6.513043,3.934783
03/01/2020 00:26:00.000000,0.380045,22.8,0.02415,7.286957,4.108696
03/01/2020 00:27:00.000000,0.372202,20.68775,0.02575,10.586957,4.056522
03/01/2020 00:28:00.000000,0.382607,25.75925,0.025875,16.742553,4.823404
03/01/2020 00:29:00.000000,0.392646,28.9685,0.0218,22.002174,5.556522
03/01/2020 00:30:00.000000,0.391083,31.3585,0.01755,37.918182,7.654545
03/01/2020 00:31:00.000000,0.518821,36.89575,0.014975,37.119565,9.197826
03/01/2020 00:32:00.000000,0.535597,29.28325,0.017175,20.77551,6.4
03/01/2020 00:33:00.000000,0.507994,30.9145,0.017575,11.829787,3.657447
03/01/2020 00:34:00.000000,0.495869,18.87675,0.024675,12.317073,3.643902
03/01/2020 00:35:00.000000,0.448722,24.33775,0.02585,15.82766,3.887234
03/01/2020 00:36:00.000000,0.449368,21.15125,0.02555,13.934146,5.114634
03/01/2020 00:37:00.000000,0.417803,18.655,0.0283,23.777778,5.391111
03/01/2020 00:38:00.000000,0.398213,25.96575,0.024675,19.253191,3.868085
03/01/2020 00:39:00.000000,0.422301,30.911,0.02,14.482609,5.295652
03/01/2020 00:40:00.000000,0.449765,28.67175,0.0194,23.531818,6.368182
03/01/2020 00:41:00.000000,0.608734,24.173,0.02245,15.208511,4.680851
03/01/2020 00:42:00.000000,0.603866,14.52475,0.029925,13.025532,3.453191
03/01/2020 00:43:00.000000,0.395325,14.159,0.03315,11.84186,3.237209
03/01/2020 00:44:00.000000,0.289713,14.049,0.0341,4.375,2.954167
03/01/2020 00:45:00.000000,0.278196,14.062,0.033175,7.802174,4.382609
03/01/2020 00:46:00.000000,0.281298,14.34975,0.031775,7.995918,4.771429
03/01/2020 00:47:00.000000,0.337424,14.676,0.0312,11.409091,4.352273
03/01/2020 00:48:00.000000,0.395057,15.08675,0.030925,10.65,3.213043
03/01/2020 00:49:00.000000,0.428517,22.19175,0.028425,12.7,2.995652
03/01/2020 00:50:00.000000,0.596252,26.387,0.0236,19.515217,5.428261
03/01/2020 00:51:00.000000,0.600275,28.60875,0.0204,20.988,7.15
03/01/2020 00:52:00.000000,0.463713,26.48275,0.021925,22.337778,5.742222
03/01/2020 00:53:00.000000,0.561098,22.589,0.0243,30.426087,5.147826
03/01/2020 00:54:00.000000,0.553551,21.331,0.0267,25.085106,3.619149
03/01/2020 00:55:00.000000,0.456803,21.12125,0.028125,5.956522,3.395652
03/01/2020 00:56:00.000000,0.432051,20.95875,0.027125,9.916667,4.34375
03/01/2020 00:57:00.000000,0.412276,21.357,0.02415,7.329545,3.536364
03/01/2020 00:58:00.000000,0.427864,21.20125,0.02645,6.471739,2.536957
03/01/2020 00:59:00.000000,0.423354,21.2155,0.0277,11.725,4.836364
03/01/2020 01:00:00.000000,0.378874,20.9665,0.0278,8.1,5.533333
03/01/2020 01:01:00.000000,0.343527,20.7715,0.0267,3.459184,3.404082
03/01/2020 01:02:00.000000,0.332028,21.019,0.0234,13.690909,4.463636
03/01/2020 01:03:00.000000,0.396039,21.63825,0.0225,16.167391,5.165217
03/01/2020 01:04:00.000000,0.41932,21.73425,0.024825,8.657447,5.53617
03/01/2020 01:05:00.000000,0.368974,21.433,0.0263,12.421739,6.608696
03/01/2020 01:06:00.000000,0.373081,21.468,0.027075,12.168085,5.910638
03/01/2020 01:07:00.000000,0.361251,22.45325,0.0263,9.5,4.889362
03/01/2020 01:08:00.000000,0.357479,17.26325,0.028675,8.636957,4.721739
03/01/2020 01:09:00.000000,0.38876,14.84825,0.031775,12.12,4.911111
03/01/2020 01:10:00.000000,0.387518,14.34425,0.032775,10.780851,4.568085
03/01/2020 01:11:00.000000,0.358109,15.32625,0.031825,14.23913,5.595652
03/01/2020 01:12:00.000000,0.394305,20.84375,0.0276,13.863636,6.363636
03/01/2020 01:13:00.000000,0.459058,18.919,0.027825,9.865217,5.808696
03/01/2020 01:14:00.000000,0.397266,17.38125,0.0299,15.330233,5.006977
03/01/2020 01:15:00.000000,0.354148,19.80075,0.02755,24.982609,5.704348
03/01/2020 01:16:00.000000,0.399343,20.13775,0.025075,33.438776,7.169388
