InstrumentName, Melody-Catalpa B
StartTime, 2020-03-01 00:00:00
EndTime, 2020-03-31 23:59:59
Date,PM2.5
03/01/2020 00:01:34.072000,0.0
03/01/2020 00:03:33.754000,0.07
03/01/2020 00:05:34.197000,0.0
03/01/2020 00:07:34.166000,0.0
03/01/2020 00:09:34.136000,0.47
03/01/2020 00:11:34.053000,0.21
03/01/2020 00:13:33.742000,0.23
03/01/2020 00:15:34.066000,0.09
03/01/2020 00:17:33.754000,0.0
03/01/2020 00:19:34.209000,0.15
03/01/2020 00:21:33.978000,0.13
03/01/2020 00:23:33.756000,0.17
03/01/2020 00:25:34.065000,0.31
03/01/2020 00:27:34.176000,0.16
03/01/2020 00:29:33.726000,0.17
03/01/2020 00:31:33.992000,0.22
03/01/2020 00:33:34.096000,0.24
03/01/2020 00:35:33.959000,0.0
03/01/2020 00:37:34.069000,1.29
03/01/2020 00:39:33.961000,0.35
03/01/2020 00:41:33.992000,0.29
03/01/2020 00:43:33.735000,0.04
03/01/2020 00:47:33.976000,0.06
03/01/2020 00:49:34.366000,0.1
03/01/2020 00:51:33.770000,0.18
03/01/2020 00:53:34.014000,0.25
03/01/2020 00:55:34.056000,0.51
03/01/2020 00:57:34.095000,0.18
03/01/2020 00:59:34.254000,0.09
03/01/2020 01:01:34.076000,0.41
03/01/2020 01:03:34.063000,0.13
03/01/2020 01:05:34.094000,0.57
03/01/2020 01:07:34.180000,0.32
03/01/2020 01:09:34.167000,0.24
03/01/2020 01:11:34.177000,0.12
03/01/2020 01:13:34.061000,0.46
03/01/2020 01:15:34.117000,0.07
03/01/2020 01:19:33.757000,0.23
03/01/2020 01:21:33.733000,0.26
03/01/2020 01:23:34.192000,0.42
03/01/2020 01:25:33.732000,0.44
03/01/2020 01:27:34.254000,0.17
03/01/2020 01:29:34.141000,0.31
03/01/2020 01:31:33.835000,0.09
03/01/2020 01:33:34.071000,0.71
03/01/2020 01:35:34.053000,1.1
03/01/2020 01:37:33.988000,0.66
03/01/2020 01:39:34.085000,0.7
03/01/2020 01:41:34.007000,0.66
03/01/2020 01:43:34.212000,0.74
03/01/2020 01:45:34.101000,0.94
03/01/2020 01:47:34.141000,0.61
03/01/2020 01:49:34.080000,0.73
03/01/2020 01:51:34.168000,0.99
03/01/2020 01:53:33.752000,0.81
03/01/2020 01:55:34.134000,1.63
03/01/2020 01:57:33.754000,1.17
03/01/2020 02:03:33.962000,0.24
03/01/2020 02:05:34.186000,0.87
03/01/2020 02:07:34.169000,0.64
03/01/2020 02:09:34.139000,0.89
03/01/2020 02:11:33.965000,0.64
03/01/2020 02:13:34.081000,0.94
03/01/2020 02:15:34.152000,1.17
03/01/2020 02:17:34.103000,1.96
03/01/2020 02:19:33.989000,1.43
03/01/2020 02:21:33.768000,1.99
03/01/2020 02:23:34.093000,1.68
03/01/2020 02:25:33.781000,1.43
03/01/2020 02:29:34.013000,0.81
03/01/2020 02:31:33.759000,0.76
03/01/2020 02:33:34.071000,0.63
03/01/2020 02:35:34.077000,1.39
03/01/2020 02:37:34.103000,1.67
03/01/2020 02:39:34.055000,2.21
03/01/2020 02:41:34.079000,1.65
03/01/2020 02:43:34.238000,2.3
03/01/2020 02:47:34.210000,1.84
03/01/2020 02:49:34.348000,1.4
03/01/2020 02:51:34.062000,2.07
03/01/2020 02:53:34.140000,1.96
03/01/2020 02:55:34.089000,1.46
03/01/2020 02:59:34.242000,1.33
03/01/2020 03:01:34.213000,1.79
03/01/2020 03:03:33.969000,1.41
03/01/2020 03:05:34.153000,1.26
03/01/2020 03:07:34.051000,1.32
03/01/2020 03:09:33.996000,1.42
03/01/2020 03:11:34.006000,0.83
03/01/2020 03:13:34.219000,0.85
03/01/2020 03:15:34.052000,1.28
03/01/2020 03:17:34.144000,1.06
03/01/2020 03:21:33.758000,1.41
03/01/2020 03:23:34.165000,1.56
03/01/2020 03:27:34.248000,1.24
03/01/2020 03:29:34.164000,1.65
03/01/2020 03:31:34.190000,1.55
03/01/2020 03:33:34.174000,1.74
03/01/2020 03:35:34.055000,2.35
03/01/2020 03:39:34.158000,0.97
03/01/2020 03:41:34.269000,0.76
03/01/2020 03:43:34.180000,0.93
03/01/2020 03:45:34.184000,1.94
03/01/2020 03:49:34.589000,1.66
03/01/2020 03:51:33.972000,0.73
03/01/2020 03:53:33.779000,0.13
03/01/2020 03:55:34.198000,0.36
03/01/2020 03:57:34.153000,0.57
03/01/2020 04:01:34.012000,0.16
03/01/2020 04:03:34.099000,0.71
03/01/2020 04:05:33.747000,0.61
03/01/2020 04:09:34.321000,0.11
03/01/2020 04:11:33.757000,0.16
03/01/2020 04:13:33.989000,0.17
03/01/2020 04:15:34.144000,0.57
03/01/2020 04:17:34.081000,0.44
03/01/2020 04:19:33.980000,0.2
03/01/2020 04:21:34.109000,0.19
03/01/2020 04:23:34.158000,0.06
03/01/2020 04:25:34.161000,0.27
03/01/2020 04:27:34.166000,0.29
03/01/2020 04:29:34.185000,0.49
03/01/2020 04:31:34.181000,0.2
03/01/2020 04:33:34.339000,0.39
03/01/2020 04:37:34.071000,0.34
03/01/2020 04:39:33.982000,0.21
03/01/2020 04:41:34.128000,0.42
03/01/2020 04:43:33.761000,0.04
03/01/2020 04:45:34.006000,0.46
03/01/2020 04:47:34.214000,0.55
03/01/2020 04:49:34.656000,0.75
03/01/2020 04:51:34.156000,0.36
03/01/2020 04:53:34.260000,0.88
03/01/2020 04:55:34.255000,0.59
03/01/2020 04:59:34.087000,0.3
03/01/2020 05:01:34.085000,0.49
03/01/2020 05:03:34.072000,0.88
03/01/2020 05:05:34.098000,0.55
03/01/2020 05:07:34.133000,0.4
03/01/2020 05:09:34.078000,0.5
03/01/2020 05:11:34.288000,0.2
03/01/2020 05:13:33.987000,0.97
03/01/2020 05:15:34.081000,1.16
03/01/2020 05:17:34.000000,1.1
03/01/2020 05:19:34.166000,1.21
03/01/2020 05:21:33.741000,0.82
03/01/2020 05:23:34.188000,0.73
03/01/2020 05:25:33.968000,0.8
03/01/2020 05:27:33.758000,0.58
03/01/2020 05:29:34.014000,0.41
03/01/2020 05:31:34.206000,0.58
03/01/2020 05:33:34.150000,1.04
03/01/2020 05:35:33.739000,0.43
03/01/2020 05:37:34.207000,0.09
03/01/2020 05:39:34.286000,0.54
03/01/2020 05:41:33.752000,0.74
03/01/2020 05:43:34.074000,0.38
03/01/2020 05:45:33.762000,0.47
03/01/2020 05:47:34.145000,0.32
03/01/2020 05:49:34.169000,0.35
