InstrumentName, La Casa NCORE,,,,
StartTime, 2020-03-01 00:00:00,,,,
EndTime, 2020-03-31 23:59:59,,,,
Date,Carbon monoxide,Nitrogen dioxide,Ozone,PM10 Total 0-10um STP,PM2.5 - Local Conditions
03/01/2020 00:00:00.000000,0.163547,6.082082,0.040867,9.43487,3.612954
03/01/2020 00:01:00.000000,0.188901,9.511787,0.0381,9.624774,3.60541
03/01/2020 00:02:00.000000,0.214244,12.051114,0.0361,10.011568,3.810305
03/01/2020 00:03:00.000000,0.216896,12.193626,0.035367,10.068386,3.893561
03/01/2020 00:04:00.000000,0.211256,11.424531,0.0361,9.979763,3.813382
03/01/2020 00:05:00.000000,0.208848,11.455062,0.036183,9.69222,3.793887
03/01/2020 00:06:00.000000,0.217984,11.530926,0.036417,9.7534,3.829774
03/01/2020 00:07:00.000000,0.205827,10.538279,0.037683,9.627727,3.91181
03/01/2020 00:08:00.000000,0.203094,9.324709,0.039483,9.174834,3.908759
03/01/2020 00:09:00.000000,0.175074,7.588669,0.0404,9.951405,3.879395
03/01/2020 00:10:00.000000,0.186195,7.782759,0.040083,9.972138,3.89689
03/01/2020 00:11:00.000000,0.19122,7.846631,0.039617,10.829996,4.005716
03/01/2020 00:12:00.000000,0.185388,7.69622,0.0395,11.906652,4.18077
03/01/2020 00:13:00.000000,0.190584,7.95287,0.03865,12.162326,4.150596
03/01/2020 00:14:00.000000,0.204388,8.813848,0.037333,12.528892,4.066397
03/01/2020 00:15:00.000000,0.208537,9.865189,0.03675,13.909027,4.16514
03/01/2020 00:16:00.000000,0.220257,10.341296,0.036533,14.991718,4.307593
03/01/2020 00:17:00.000000,0.21161,10.113905,0.036167,15.729103,4.29359
03/01/2020 00:18:00.000000,0.216822,10.605749,0.035567,15.846053,4.342179
03/01/2020 00:19:00.000000,0.209384,11.046919,0.035483,16.396001,4.464284
03/01/2020 00:20:00.000000,0.20773,10.810346,0.035817,17.494631,4.744543
03/01/2020 00:21:00.000000,0.205466,11.122467,0.035733,19.472352,5.014272
03/01/2020 00:22:00.000000,0.208881,11.299697,0.03535,20.751589,5.225602
03/01/2020 00:23:00.000000,0.217869,11.655822,0.035117,20.091744,5.410972
03/01/2020 00:24:00.000000,0.218544,11.456242,0.034983,19.083673,5.288945
03/01/2020 00:25:00.000000,0.220125,11.045594,0.0348,19.328852,5.260823
03/01/2020 00:26:00.000000,0.237698,12.391162,0.033217,20.420696,5.33293
03/01/2020 00:27:00.000000,0.246176,13.958914,0.031717,21.314212,5.538879
03/01/2020 00:28:00.000000,0.246678,13.464839,0.0328,21.553475,5.715346
03/01/2020 00:29:00.000000,0.22958,11.858946,0.034833,,
03/01/2020 00:30:00.000000,0.215895,10.749851,0.0358,24.196135,6.027599
03/01/2020 00:31:00.000000,0.206708,10.121378,0.035967,24.044661,6.048787
03/01/2020 00:32:00.000000,0.198796,9.694303,0.036233,23.212408,5.892648
03/01/2020 00:33:00.000000,0.201574,10.668723,0.035967,21.633442,5.736841
03/01/2020 00:34:00.000000,0.21203,12.037131,0.035083,20.985809,5.685397
03/01/2020 00:35:00.000000,0.223753,12.614245,0.0343,21.506569,5.610875
03/01/2020 00:36:00.000000,0.210235,12.536054,0.034233,22.1184,5.767736
03/01/2020 00:37:00.000000,0.209709,12.517981,0.034283,21.512497,5.782879
03/01/2020 00:38:00.000000,0.223893,13.328527,0.033383,19.76541,5.66723
03/01/2020 00:39:00.000000,0.214552,14.043035,0.032433,17.818137,5.388619
03/01/2020 00:40:00.000000,0.226017,13.925886,0.033133,17.310399,5.159707
03/01/2020 00:41:00.000000,0.222735,13.309365,0.0327,16.062048,4.999573
03/01/2020 00:42:00.000000,0.227096,13.309365,0.031933,15.932405,4.98726
03/01/2020 00:43:00.000000,0.24381,13.309275,0.032767,15.861573,5.001293
03/01/2020 00:44:00.000000,0.241044,13.633379,0.033183,15.422872,5.090207
03/01/2020 00:45:00.000000,0.234977,13.835028,0.03275,15.703898,5.096863
03/01/2020 00:46:00.000000,0.236085,14.114004,0.032433,15.78835,5.001764
03/01/2020 00:47:00.000000,0.216628,14.383542,0.03225,15.874533,4.947401
03/01/2020 00:48:00.000000,0.225955,15.02311,0.032117,16.049449,5.124132
03/01/2020 00:49:00.000000,0.224511,15.025431,0.031633,,
03/01/2020 00:50:00.000000,0.240432,15.322819,0.03095,17.808469,5.045389
03/01/2020 00:51:00.000000,0.242673,15.637883,0.031183,18.225374,5.011832
03/01/2020 00:52:00.000000,0.25151,15.767047,0.0306,17.484614,4.969233
03/01/2020 00:53:00.000000,0.252757,17.325378,0.029133,17.710835,5.040508
03/01/2020 00:54:00.000000,0.264269,18.154579,0.028383,17.523573,5.053654
03/01/2020 00:55:00.000000,0.269264,16.906264,0.02955,17.8601,4.999795
03/01/2020 00:56:00.000000,0.283736,16.731326,0.03,18.154701,4.901341
03/01/2020 00:57:00.000000,0.279609,17.022634,0.02935,17.848443,4.842768
03/01/2020 00:58:00.000000,0.292168,17.560768,0.02815,18.822989,4.738546
03/01/2020 00:59:00.000000,0.295487,18.719398,0.027267,19.007202,4.630663
03/01/2020 01:00:00.000000,0.310822,20.243842,0.026017,18.67532,4.449174
03/01/2020 01:01:00.000000,0.345098,22.07805,0.024767,18.278913,4.537131
03/01/2020 01:02:00.000000,0.349031,22.923971,0.023933,17.601926,4.576458
03/01/2020 01:03:00.000000,0.355208,23.122972,0.02355,17.877389,4.591669
03/01/2020 01:04:00.000000,0.363835,23.760297,0.022867,19.146596,4.660735
03/01/2020 01:05:00.000000,0.358017,23.426215,0.022433,19.620965,4.633661
03/01/2020 01:06:00.000000,0.393486,23.778609,0.023033,19.772022,4.559896
03/01/2020 01:07:00.000000,0.482825,24.576936,0.022817,20.067431,4.59531
03/01/2020 01:08:00.000000,0.568075,24.895116,0.0218,20.643001,4.672246
03/01/2020 01:09:00.000000,0.578748,25.951568,0.020733,,
03/01/2020 01:10:00.000000,0.52253,27.535463,0.0193,20.945489,4.846791
03/01/2020 01:11:00.000000,0.464699,27.660063,0.018817,20.638214,4.958189
03/01/2020 01:12:00.000000,0.443196,28.173929,0.0184,21.568564,5.055242
03/01/2020 01:13:00.000000,0.429904,28.593919,0.017783,21.05979,5.128224
03/01/2020 01:14:00.000000,0.459123,29.703677,0.01695,21.698696,5.22366
03/01/2020 01:15:00.000000,0.457144,31.371944,0.0155,21.235432,5.280445
03/01/2020 01:16:00.000000,0.435408,32.00577,0.015483,19.536146,5.328118
