InstrumentName, I-25 Globeville,
StartTime, 2018-09-01 00:00:00,
EndTime, 2018-09-30 23:59:59,
Date,Nitrogen dioxide,PM2.5 Total Atmospheric
09/01/2018 00:00:00.000000,10.416667,3.480357
09/01/2018 00:01:00.000000,10.5,2.406452
09/01/2018 00:02:00.000000,10.483333,2.115714
09/01/2018 00:03:00.000000,10.216667,2.398969
09/01/2018 00:04:00.000000,9.966667,1.84
09/01/2018 00:05:00.000000,10.3,2.473077
09/01/2018 00:06:00.000000,10.55,2.389844
09/01/2018 00:07:00.000000,10.5,2.351579
09/01/2018 00:08:00.000000,10.833333,2.45
09/01/2018 00:09:00.000000,11.95,
09/01/2018 00:10:00.000000,12.95,2.226214
09/01/2018 00:11:00.000000,13.233333,2.684874
09/01/2018 00:12:00.000000,13.05,2.526852
09/01/2018 00:13:00.000000,13.416667,3.456818
09/01/2018 00:14:00.000000,13.833333,3.776786
09/01/2018 00:15:00.000000,13.783333,2.578351
09/01/2018 00:16:00.000000,13.716667,2.189908
09/01/2018 00:17:00.000000,13.8,3.347664
09/01/2018 00:18:00.000000,21.066667,3.078652
09/01/2018 00:19:00.000000,23.3,3.21
09/01/2018 00:20:00.000000,20.333333,2.415702
09/01/2018 00:21:00.000000,19.916667,2.923301
09/01/2018 00:22:00.000000,20.166667,3.443011
09/01/2018 00:23:00.000000,26.066667,4.556579
09/01/2018 00:24:00.000000,29.133333,3.373333
09/01/2018 00:25:00.000000,21.316667,2.8
09/01/2018 00:26:00.000000,13.0,1.861654
09/01/2018 00:27:00.000000,12.583333,2.122523
09/01/2018 00:28:00.000000,12.416667,2.289796
09/01/2018 00:29:00.000000,12.4,
09/01/2018 00:30:00.000000,12.25,2.811579
09/01/2018 00:31:00.000000,12.383333,2.460185
09/01/2018 00:32:00.000000,12.566667,2.772289
09/01/2018 00:33:00.000000,12.816667,2.048611
09/01/2018 00:34:00.000000,12.8,2.332051
09/01/2018 00:35:00.000000,13.066667,3.5
09/01/2018 00:36:00.000000,29.15,2.516867
09/01/2018 00:37:00.000000,19.1,3.040426
09/01/2018 00:38:00.000000,12.366667,2.592381
09/01/2018 00:39:00.000000,22.15,4.988608
09/01/2018 00:40:00.000000,30.916667,3.445918
09/01/2018 00:41:00.000000,33.85,3.898795
09/01/2018 00:42:00.000000,46.016667,2.344706
09/01/2018 00:43:00.000000,15.366667,2.399099
09/01/2018 00:44:00.000000,13.933333,2.232692
09/01/2018 00:45:00.000000,16.766667,2.454737
09/01/2018 00:46:00.000000,25.066667,2.334677
09/01/2018 00:47:00.000000,22.216667,2.603191
09/01/2018 00:48:00.000000,13.916667,2.669725
09/01/2018 00:49:00.000000,11.583333,2.214458
09/01/2018 00:50:00.000000,11.75,2.653097
09/01/2018 00:51:00.000000,11.75,3.208036
09/01/2018 00:52:00.000000,15.816667,3.074775
09/01/2018 00:53:00.000000,18.133333,3.148889
09/01/2018 00:54:00.000000,13.266667,2.796694
09/01/2018 00:55:00.000000,21.55,2.957391
09/01/2018 00:56:00.000000,15.466667,2.954717
09/01/2018 00:57:00.000000,15.533333,3.49011
09/01/2018 00:58:00.000000,15.083333,3.160177
09/01/2018 00:59:00.000000,14.7,2.632773
09/01/2018 01:00:00.000000,14.916667,2.8875
09/01/2018 01:01:00.000000,14.466667,3.044706
09/01/2018 01:02:00.000000,14.133333,2.865306
09/01/2018 01:03:00.000000,14.05,3.419149
