InstrumentName, Woods Park B,,
StartTime, 2018-09-01 00:00:00,,
EndTime, 2018-09-30 23:59:59,,
Date,PM1.0,PM10.0,PM2.5
09/01/2018 00:00:51.000000,1.21,2.02,2.02
09/01/2018 00:03:31.000000,1.58,2.12,1.84
09/01/2018 00:04:50.000000,1.41,2.34,2.27
09/01/2018 00:07:30.000000,2.0,2.45,2.45
09/01/2018 00:08:51.000000,1.79,2.56,2.56
09/01/2018 00:11:31.000000,1.86,2.86,2.4
09/01/2018 00:12:51.000000,1.51,2.77,2.4
09/01/2018 00:15:31.000000,1.86,2.57,2.57
09/01/2018 00:16:51.000000,1.43,2.76,2.5
09/01/2018 00:19:31.000000,1.88,2.47,2.47
09/01/2018 00:20:51.000000,2.0,2.88,2.44
09/01/2018 00:23:31.000000,1.53,2.07,1.84
09/01/2018 00:24:51.000000,1.37,2.07,2.0
09/01/2018 00:27:31.000000,1.95,2.88,2.45
09/01/2018 00:28:51.000000,2.19,2.33,2.33
09/01/2018 00:31:31.000000,1.65,2.37,2.26
09/01/2018 00:32:51.000000,1.69,1.93,1.93
09/01/2018 00:35:31.000000,1.81,2.19,1.95
09/01/2018 00:36:51.000000,1.56,2.3,2.16
09/01/2018 00:39:31.000000,1.77,2.0,2.0
09/01/2018 00:40:51.000000,1.88,2.3,2.3
09/01/2018 00:43:31.000000,1.86,2.45,2.24
09/01/2018 00:44:51.000000,1.45,2.1,2.02
09/01/2018 00:47:31.000000,1.91,2.2,2.2
09/01/2018 00:48:51.000000,1.79,2.35,2.09
09/01/2018 00:51:31.000000,1.24,2.21,1.86
09/01/2018 00:52:51.000000,1.14,2.21,1.86
09/01/2018 00:55:31.000000,2.0,2.7,2.51
09/01/2018 00:56:51.000000,1.35,1.95,1.95
09/01/2018 00:59:31.000000,2.0,2.77,2.65
09/01/2018 01:00:51.000000,2.0,3.23,2.51
09/01/2018 01:03:31.000000,1.07,2.16,1.72
09/01/2018 01:04:51.000000,1.49,2.47,2.26
09/01/2018 01:07:31.000000,1.72,2.44,1.86
09/01/2018 01:08:51.000000,1.9,2.48,2.24
09/01/2018 01:11:31.000000,1.72,2.05,2.05
09/01/2018 01:12:51.000000,1.73,3.77,2.73
09/01/2018 01:15:31.000000,1.86,2.84,2.77
09/01/2018 01:16:51.000000,1.69,2.21,2.12
09/01/2018 01:19:31.000000,2.12,3.14,2.93
09/01/2018 01:20:51.000000,2.0,2.7,2.42
09/01/2018 01:23:31.000000,1.0,1.71,1.71
09/01/2018 01:24:51.000000,1.53,2.12,2.12
09/01/2018 01:27:31.000000,2.35,2.63,2.63
09/01/2018 01:28:51.000000,1.74,2.69,2.69
09/01/2018 01:31:31.000000,1.53,2.4,2.4
09/01/2018 01:32:51.000000,2.21,3.26,2.74
09/01/2018 01:35:31.000000,2.0,3.48,3.07
09/01/2018 01:36:51.000000,1.51,2.09,1.91
09/01/2018 01:39:31.000000,1.42,2.05,1.91
09/01/2018 01:40:51.000000,1.79,2.77,2.53
09/01/2018 01:43:31.000000,1.63,2.09,2.09
09/01/2018 01:44:51.000000,1.77,2.6,2.6
09/01/2018 01:47:31.000000,1.91,2.91,2.81
09/01/2018 01:48:51.000000,2.23,2.58,2.58
09/01/2018 01:51:31.000000,1.5,1.74,1.74
09/01/2018 01:52:51.000000,1.49,1.88,1.88
09/01/2018 01:55:31.000000,1.67,1.93,1.86
