InstrumentName, I25 Denver,,
StartTime, 2018-09-01 00:00:00,,
EndTime, 2018-09-30 23:59:59,,
Date,Carbon monoxide,Nitrogen dioxide,PM2.5 Total Atmospheric
09/01/2018 00:00:00.000000,0.239782,8.72843,2.760638
09/01/2018 00:01:00.000000,0.237539,8.586506,1.465934
09/01/2018 00:02:00.000000,0.24007,8.385238,1.855789
09/01/2018 00:03:00.000000,0.250051,8.272921,2.02268
09/01/2018 00:04:00.000000,0.235388,8.162979,2.960417
09/01/2018 00:05:00.000000,0.266863,8.74077,3.322449
09/01/2018 00:06:00.000000,0.2659,9.452219,2.902083
09/01/2018 00:07:00.000000,0.254318,10.203263,2.511828
09/01/2018 00:08:00.000000,0.243108,10.593595,2.22
09/01/2018 00:09:00.000000,0.252392,11.031889,2.361111
09/01/2018 00:10:00.000000,0.326231,11.619929,2.277011
09/01/2018 00:11:00.000000,0.323583,11.964714,2.289796
09/01/2018 00:12:00.000000,0.265644,11.399005,2.415625
09/01/2018 00:13:00.000000,0.273877,11.012199,2.040964
09/01/2018 00:14:00.000000,0.393738,11.432356,2.156322
09/01/2018 00:15:00.000000,0.339028,11.564915,2.153125
09/01/2018 00:16:00.000000,0.256226,11.752592,2.417895
09/01/2018 00:17:00.000000,0.251618,12.064637,2.132632
09/01/2018 00:18:00.000000,0.270623,12.269359,1.904348
09/01/2018 00:19:00.000000,0.269767,13.018239,2.249462
09/01/2018 00:20:00.000000,0.286258,13.145053,2.095181
09/01/2018 00:21:00.000000,0.295873,13.4912,2.160204
09/01/2018 00:22:00.000000,0.35718,14.598444,2.070213
09/01/2018 00:23:00.000000,0.340013,15.265974,2.329114
09/01/2018 00:24:00.000000,0.350766,16.148957,3.050685
09/01/2018 00:25:00.000000,0.459033,26.198794,2.701149
09/01/2018 00:26:00.000000,0.611033,26.50302,2.541333
09/01/2018 00:27:00.000000,0.563495,30.767795,5.99881
09/01/2018 00:28:00.000000,0.633232,47.980743,3.704819
09/01/2018 00:29:00.000000,0.772843,38.271925,
09/01/2018 00:30:00.000000,0.73886,32.87251,3.895181
09/01/2018 00:31:00.000000,0.666441,40.357677,3.76044
09/01/2018 00:32:00.000000,0.640516,34.920356,4.043902
09/01/2018 00:33:00.000000,0.690349,36.30567,4.586585
09/01/2018 00:34:00.000000,0.757532,39.740611,3.813636
09/01/2018 00:35:00.000000,0.827314,33.09576,4.312941
09/01/2018 00:36:00.000000,0.939172,37.278752,4.926506
09/01/2018 00:37:00.000000,0.985013,40.808119,3.650538
09/01/2018 00:38:00.000000,0.90313,43.240774,3.588506
09/01/2018 00:39:00.000000,0.949953,38.520631,3.9
09/01/2018 00:40:00.000000,1.26664,34.009979,3.173171
09/01/2018 00:41:00.000000,1.714644,28.601345,2.506383
09/01/2018 00:42:00.000000,1.107977,29.318725,3.140741
09/01/2018 00:43:00.000000,0.669673,27.661465,2.361039
09/01/2018 00:44:00.000000,0.572067,27.720242,2.651613
09/01/2018 00:45:00.000000,0.48701,26.974825,2.521348
09/01/2018 00:46:00.000000,0.4012,26.172042,3.396629
09/01/2018 00:47:00.000000,0.383745,25.347981,3.241414
09/01/2018 00:48:00.000000,0.391537,24.215671,2.077108
09/01/2018 00:49:00.000000,0.383546,23.303421,2.671111
09/01/2018 00:50:00.000000,0.393457,22.020792,2.552564
09/01/2018 00:51:00.000000,0.386094,20.952832,3.001149
