InstrumentName, La Casa,,,,,
StartTime, 2018-09-01 00:00:00,,,,,
EndTime, 2018-09-30 23:59:59,,,,,
Date,CO,NO2,O3,PM10,PM2.5,SO2
09/01/2018 00:00:00.000000,0.1,11.0,38.0,7.0,2.0,0.0
09/01/2018 01:00:00.000000,0.2,16.0,35.0,9.0,2.6,0.0
09/01/2018 02:00:00.000000,0.2,17.0,35.0,9.0,3.0,0.0
09/01/2018 03:00:00.000000,0.1,2.0,35.0,12.0,2.7,0.0
09/01/2018 04:00:00.000000,0.0,,35.0,8.0,1.9,0.0
09/01/2018 05:00:00.000000,0.1,7.0,36.0,5.0,1.7,0.0
09/01/2018 06:00:00.000000,0.2,17.0,30.0,6.0,2.4,0.0
09/01/2018 07:00:00.000000,0.1,9.0,28.0,6.0,2.6,
09/01/2018 08:00:00.000000,0.1,10.0,28.0,7.0,2.7,0.0
09/01/2018 09:00:00.000000,0.1,11.0,25.0,7.0,2.7,0.0
09/01/2018 10:00:00.000000,0.2,21.0,12.0,8.0,3.2,0.0
09/01/2018 11:00:00.000000,0.1,11.0,20.0,6.0,2.8,0.0
09/01/2018 12:00:00.000000,0.1,11.0,17.0,6.0,2.8,0.0
09/01/2018 13:00:00.000000,0.2,18.0,11.0,7.0,3.0,0.0
09/01/2018 14:00:00.000000,0.2,12.0,15.0,8.0,3.2,0.0
09/01/2018 15:00:00.000000,0.2,14.0,19.0,10.0,3.2,0.0
09/01/2018 16:00:00.000000,0.1,14.0,22.0,12.0,3.0,0.0
09/01/2018 17:00:00.000000,0.1,13.0,35.0,12.0,2.8,1.0
09/01/2018 18:00:00.000000,0.1,10.0,46.0,12.0,2.5,1.0
09/01/2018 19:00:00.000000,0.1,4.0,38.0,9.0,2.0,0.0
09/01/2018 20:00:00.000000,0.1,2.0,47.0,7.0,1.8,0.0
09/01/2018 21:00:00.000000,0.1,3.0,47.0,7.0,1.9,0.0
09/01/2018 22:00:00.000000,0.1,6.0,50.0,8.0,2.1,0.0
09/01/2018 23:00:00.000000,0.1,8.0,47.0,8.0,2.1,0.0
09/02/2018 00:00:00.000000,0.1,5.0,46.0,8.0,2.0,0.0
09/02/2018 01:00:00.000000,0.1,7.0,45.0,8.0,2.0,0.0
09/02/2018 02:00:00.000000,,,45.0,8.0,2.0,
09/02/2018 14:00:00.000000,0.2,10.0,19.0,14.0,4.9,0.0
09/02/2018 15:00:00.000000,0.1,8.0,24.0,14.0,4.9,0.0
09/02/2018 16:00:00.000000,0.1,6.0,29.0,22.0,7.4,0.0
09/02/2018 17:00:00.000000,0.1,6.0,35.0,24.0,8.1,0.0
09/02/2018 18:00:00.000000,0.1,5.0,49.0,26.0,8.4,0.0
09/02/2018 19:00:00.000000,0.1,4.0,47.0,26.0,8.3,0.0
09/02/2018 23:00:00.000000,0.2,7.0,61.0,22.0,7.4,0.0
09/03/2018 00:00:00.000000,0.2,9.0,61.0,22.0,7.2,0.0
09/03/2018 01:00:00.000000,0.3,15.0,56.0,26.0,8.2,0.0
09/03/2018 02:00:00.000000,0.6,25.0,46.0,30.0,9.9,0.0
09/03/2018 03:00:00.000000,0.5,23.0,37.0,32.0,12.1,0.0
09/03/2018 04:00:00.000000,0.3,,36.0,32.0,13.3,0.0
09/03/2018 05:00:00.000000,0.4,16.0,34.0,33.0,14.7,0.0
09/03/2018 06:00:00.000000,0.3,14.0,33.0,31.0,14.5,0.0
