InstrumentName, 26th and Williams B,,
09/23/2018 22:21:31.070000,6.49,9.0,98.0
09/23/2018 22:22:51.076666,6.7,9.0,98.0
09/23/2018 22:25:31.066666,6.39,9.0,98.0
09/23/2018 22:26:51.073333,6.23,9.0,97.0
09/23/2018 22:29:31.086666,6.4,9.0,97.0
09/23/2018 22:30:51.076666,7.26,9.0,97.0
09/23/2018 22:33:31.080000,6.05,9.0,96.0
09/23/2018 22:34:51.066666,7.31,10.0,96.0
09/23/2018 22:37:31.080000,6.81,10.0,96.0
09/23/2018 22:38:51.123333,7.63,10.0,96.0
09/23/2018 22:41:31.143333,7.33,10.0,96.0
09/23/2018 22:42:51.083333,6.6,11.0,96.0
09/23/2018 22:45:31.100000,6.35,10.0,96.0
09/23/2018 22:46:51.096666,7.33,10.0,96.0
09/23/2018 22:49:31.080000,6.44,10.0,95.0
09/23/2018 22:50:51.086666,6.45,10.0,95.0
09/23/2018 22:53:31.080000,6.91,10.0,95.0
09/23/2018 22:54:51.083333,6.65,10.0,96.0
09/23/2018 22:57:31.080000,6.07,10.0,96.0
09/23/2018 22:58:51.086666,6.19,10.0,96.0
09/23/2018 23:01:31.083333,6.86,10.0,96.0
09/23/2018 23:02:51.090000,5.47,10.0,96.0
09/23/2018 23:05:31.086666,5.72,10.0,96.0
09/23/2018 23:06:51.086666,5.93,10.0,96.0
09/23/2018 23:09:31.093333,6.21,9.0,95.0
09/23/2018 23:10:51.093333,6.49,9.0,96.0
09/23/2018 23:13:31.096666,6.09,10.0,96.0
09/23/2018 23:14:51.116666,6.95,10.0,96.0
09/23/2018 23:17:31.100000,7.02,10.0,96.0
09/23/2018 23:18:51.096666,7.35,10.0,96.0
09/23/2018 23:21:31.106666,7.76,10.0,96.0
09/23/2018 23:22:51.126666,7.17,10.0,96.0
09/23/2018 23:25:31.096666,7.36,10.0,95.0
09/23/2018 23:26:51.096666,6.78,10.0,95.0
09/23/2018 23:29:31.096666,6.33,10.0,95.0
09/23/2018 23:30:51.086666,6.07,10.0,95.0
09/23/2018 23:33:31.093333,6.93,10.0,95.0
09/23/2018 23:34:51.120000,6.57,10.0,94.0
09/23/2018 23:36:11.106666,7.21,10.0,94.0
09/23/2018 23:38:51.113333,6.77,11.0,94.0
09/23/2018 23:40:11.190000,6.48,10.0,94.0
09/23/2018 23:42:51.110000,6.27,10.0,94.0
09/23/2018 23:44:11.096666,6.33,10.0,94.0
09/23/2018 23:46:51.113333,6.67,10.0,94.0
09/23/2018 23:48:11.106666,6.26,11.0,94.0
09/23/2018 23:50:51.106666,7.07,11.0,94.0
09/23/2018 23:52:11.100000,6.14,10.0,93.0
09/23/2018 23:54:51.106666,6.6,10.0,93.0
09/23/2018 23:56:11.113333,6.23,10.0,93.0
09/23/2018 23:58:51.110000,6.36,10.0,93.0
09/24/2018 00:00:11.193333,5.64,10.0,93.0
09/24/2018 00:03:07.886666,5.81,10.0,93.0
09/24/2018 00:04:27.810000,6.16,11.0,93.0
09/24/2018 00:07:07.826666,7.12,11.0,93.0
09/24/2018 00:08:27.770000,6.53,11.0,94.0
09/24/2018 00:11:07.900000,6.91,11.0,94.0
09/24/2018 00:12:27.756666,7.81,10.0,94.0
09/24/2018 00:15:07.766666,6.64,10.0,93.0
09/24/2018 00:16:27.880000,6.23,10.0,93.0
09/24/2018 00:19:07.876666,6.27,10.0,93.0
09/24/2018 00:20:27.763333,6.36,10.0,93.0
09/24/2018 00:23:07.786666,6.5,11.0,93.0
09/24/2018 00:24:27.876666,7.36,11.0,93.0
09/24/2018 00:27:07.813333,6.35,11.0,93.0
09/24/2018 00:28:27.766666,6.6,11.0,93.0
09/24/2018 00:31:07.890000,6.45,11.0,93.0
09/24/2018 00:32:27.753333,7.14,11.0,93.0
09/24/2018 00:35:07.760000,6.56,11.0,93.0
09/24/2018 00:36:27.890000,6.07,11.0,93.0
09/24/2018 00:39:07.886666,6.42,11.0,93.0
09/24/2018 00:40:27.773333,7.07,11.0,92.0
09/24/2018 00:43:07.776666,6.24,11.0,92.0
09/24/2018 00:44:27.776666,7.11,11.0,92.0
09/24/2018 00:47:07.780000,7.07,11.0,92.0
09/24/2018 00:48:27.780000,7.05,11.0,92.0
09/24/2018 00:51:07.876666,6.67,11.0,92.0
09/24/2018 00:52:27.826666,7.6,11.0,91.0
09/24/2018 00:55:07.803333,9.48,11.0,91.0
09/24/2018 00:56:28.033333,8.86,12.0,91.0
09/24/2018 00:59:07.783333,10.44,12.0,91.0
09/24/2018 01:00:27.800000,9.57,12.0,91.0
09/24/2018 01:03:07.886666,9.51,12.0,91.0
09/24/2018 01:04:27.776666,9.28,12.0,91.0
09/24/2018 01:07:07.796666,9.32,12.0,90.0
09/24/2018 01:08:27.903333,9.07,12.0,90.0
09/24/2018 01:11:07.786666,10.16,12.0,90.0
09/24/2018 01:12:28.183333,12.53,12.0,90.0
09/24/2018 01:15:07.903333,10.21,12.0,90.0
09/24/2018 01:16:27.773333,8.62,12.0,90.0
09/24/2018 01:19:07.796666,8.45,12.0,90.0
09/24/2018 01:20:27.846666,7.49,12.0,90.0
09/24/2018 01:23:07.983333,8.36,12.0,90.0
09/24/2018 01:24:27.820000,8.07,12.0,89.0
09/24/2018 01:27:07.936666,8.91,12.0,89.0
09/24/2018 01:28:27.813333,9.47,12.0,89.0
09/24/2018 01:31:07.786666,7.6,12.0,89.0
09/24/2018 01:32:27.903333,8.49,12.0,89.0
09/24/2018 01:35:07.796666,8.02,13.0,89.0
09/24/2018 01:36:27.933333,8.0,13.0,89.0
09/24/2018 01:39:07.816666,7.47,13.0,89.0
09/24/2018 01:40:27.786666,7.86,13.0,89.0
09/24/2018 01:43:07.810000,8.21,13.0,89.0
09/24/2018 01:44:27.913333,8.12,13.0,89.0
09/24/2018 01:47:07.876666,9.4,14.0,88.0
09/24/2018 01:48:28.523333,10.26,14.0,88.0
09/24/2018 01:51:07.993333,8.71,14.0,88.0
09/24/2018 01:52:27.816666,10.24,14.0,88.0
09/24/2018 01:55:07.856666,8.51,14.0,88.0
09/24/2018 01:57:47.876666,10.47,14.0,88.0
09/24/2018 01:59:07.880000,10.3,14.0,88.0
09/24/2018 02:01:47.813333,10.11,14.0,88.0
09/24/2018 02:03:07.800000,11.07,15.0,87.0
09/24/2018 02:05:47.883333,10.53,15.0,87.0
09/24/2018 02:07:07.883333,11.45,15.0,87.0
09/24/2018 02:09:47.806666,11.58,15.0,87.0
09/24/2018 02:11:07.940000,11.55,15.0,87.0
09/24/2018 02:13:47.876666,13.43,15.0,87.0
09/24/2018 02:15:07.803333,13.23,16.0,87.0
09/24/2018 02:17:47.816666,12.64,16.0,86.0
09/24/2018 02:19:07.940000,11.16,16.0,86.0
09/24/2018 02:21:47.823333,11.75,16.0,86.0
09/24/2018 02:23:07.923333,14.14,16.0,86.0
09/24/2018 02:25:47.963333,13.89,16.0,86.0
09/24/2018 02:27:07.903333,14.23,16.0,85.0
09/24/2018 02:29:47.820000,11.44,16.0,86.0
09/24/2018 02:31:07.813333,12.69,16.0,86.0
09/24/2018 02:33:47.830000,13.4,17.0,85.0
09/24/2018 02:35:07.796666,12.55,17.0,85.0
09/24/2018 02:37:47.836666,11.74,17.0,85.0
09/24/2018 02:39:07.816666,12.4,16.0,85.0
09/24/2018 02:41:47.986666,10.91,17.0,85.0
09/24/2018 02:43:07.826666,11.67,16.0,85.0
09/24/2018 02:45:47.820000,9.88,15.0,84.0
09/24/2018 02:47:07.810000,10.55,15.0,83.0
09/24/2018 02:49:47.820000,8.95,15.0,83.0
09/24/2018 02:51:07.813333,10.19,15.0,83.0
09/24/2018 02:53:47.990000,9.79,15.0,84.0
09/24/2018 02:55:07.820000,9.98,15.0,84.0
09/24/2018 02:57:47.896666,10.31,15.0,85.0
09/24/2018 02:59:07.903333,11.22,15.0,85.0
09/24/2018 03:01:47.830000,11.33,15.0,85.0
09/24/2018 03:03:07.820000,12.1,15.0,85.0
09/24/2018 03:05:47.850000,12.37,15.0,84.0
09/24/2018 03:07:07.826666,10.93,15.0,84.0
09/24/2018 03:09:47.826666,12.14,16.0,84.0
09/24/2018 03:11:07.896666,12.14,16.0,83.0
09/24/2018 03:13:47.823333,12.02,16.0,83.0
09/24/2018 03:15:07.826666,13.36,16.0,83.0
09/24/2018 03:17:47.823333,11.91,16.0,83.0
09/24/2018 03:19:07.823333,11.63,16.0,83.0
09/24/2018 03:20:28.733333,11.67,16.0,83.0
09/24/2018 03:23:07.823333,12.33,16.0,83.0
09/24/2018 03:25:47.830000,12.14,16.0,83.0
09/24/2018 03:27:07.830000,12.5,16.0,83.0
09/24/2018 03:28:27.833333,10.83,16.0,83.0
09/24/2018 03:31:07.843333,10.93,16.0,83.0
09/24/2018 03:32:27.846666,11.0,16.0,83.0
09/24/2018 03:35:07.830000,11.65,16.0,83.0
09/24/2018 03:36:27.830000,10.65,16.0,83.0
09/24/2018 03:39:07.830000,11.77,16.0,83.0
09/24/2018 03:40:28.166666,11.12,16.0,83.0
09/24/2018 03:43:08.016666,11.05,16.0,82.0
09/24/2018 03:44:27.843333,11.35,16.0,82.0
09/24/2018 03:47:07.863333,11.12,16.0,83.0
09/24/2018 03:48:27.843333,11.0,16.0,82.0
09/24/2018 03:51:08.250000,10.86,17.0,83.0
09/24/2018 03:52:27.843333,10.48,17.0,83.0
09/24/2018 03:55:07.836666,9.74,18.0,82.0
09/24/2018 03:56:27.896666,10.79,18.0,82.0
09/24/2018 03:57:47.836666,10.18,18.0,82.0
09/24/2018 04:01:47.906666,9.87,18.0,82.0
09/24/2018 04:03:07.843333,12.0,18.0,82.0
09/24/2018 04:04:27.850000,11.07,18.0,82.0
09/24/2018 04:07:07.856666,10.55,18.0,81.0
09/24/2018 04:08:27.853333,10.71,19.0,81.0
09/24/2018 04:11:07.866666,11.69,18.0,80.0
09/24/2018 04:12:28.176666,12.3,18.0,80.0
09/24/2018 04:15:07.836666,11.95,19.0,81.0
09/24/2018 04:16:27.943333,12.0,19.0,81.0
09/24/2018 04:19:08.333333,12.33,19.0,81.0
09/24/2018 04:20:27.836666,11.1,20.0,81.0
09/24/2018 04:23:07.856666,12.44,20.0,81.0
09/24/2018 04:24:27.843333,11.86,20.0,81.0
09/24/2018 04:27:07.856666,13.65,20.0,80.0
09/24/2018 04:28:27.926666,12.72,20.0,80.0
09/24/2018 04:31:07.860000,11.74,20.0,80.0
09/24/2018 04:32:27.856666,12.16,20.0,80.0
09/24/2018 04:35:07.870000,12.09,20.0,80.0
09/24/2018 04:36:27.923333,12.59,20.0,80.0
09/24/2018 04:39:08.866666,13.74,20.0,80.0
09/24/2018 04:40:27.863333,12.63,20.0,80.0
09/24/2018 04:43:07.860000,13.86,20.0,80.0
09/24/2018 04:44:27.846666,13.0,20.0,80.0
09/24/2018 04:47:07.853333,13.86,20.0,79.0
09/24/2018 04:48:28.900000,13.02,21.0,79.0
09/24/2018 04:51:07.853333,12.6,21.0,79.0
09/24/2018 04:52:27.883333,12.69,21.0,79.0
09/24/2018 04:55:07.906666,12.74,20.0,79.0
09/24/2018 04:56:28.116666,13.35,20.0,79.0
09/24/2018 04:59:07.856666,13.21,21.0,79.0
09/24/2018 05:00:27.873333,12.1,21.0,79.0
09/24/2018 05:03:07.870000,11.91,21.0,79.0
09/24/2018 05:04:27.856666,12.48,21.0,79.0
09/24/2018 05:07:07.873333,12.26,21.0,79.0
09/24/2018 05:08:27.873333,12.65,21.0,79.0
09/24/2018 05:11:07.856666,11.81,21.0,79.0
09/24/2018 05:12:28.010000,12.19,21.0,78.0
09/24/2018 05:15:07.870000,11.45,22.0,78.0
09/24/2018 05:16:27.850000,11.88,22.0,78.0
09/24/2018 05:19:07.856666,12.17,22.0,78.0
09/24/2018 05:20:27.866666,12.21,21.0,78.0
09/24/2018 05:23:07.863333,11.91,21.0,78.0
09/24/2018 05:24:27.860000,12.6,21.0,78.0
09/24/2018 05:27:07.896666,11.64,21.0,78.0
09/24/2018 05:28:27.846666,12.77,21.0,79.0
09/24/2018 05:31:07.866666,12.34,21.0,79.0
09/24/2018 05:32:27.856666,12.83,22.0,78.0
09/24/2018 05:35:07.886666,11.63,22.0,78.0
09/24/2018 05:37:47.856666,12.93,21.0,78.0
09/24/2018 05:39:07.846666,11.19,21.0,78.0
09/24/2018 05:41:47.863333,11.33,21.0,78.0
09/24/2018 05:43:07.876666,11.16,21.0,78.0
09/24/2018 05:45:47.863333,10.27,21.0,78.0
09/24/2018 05:47:07.936666,10.22,21.0,78.0
09/24/2018 05:49:47.853333,10.95,20.0,78.0
09/24/2018 05:51:07.870000,10.07,21.0,78.0
09/24/2018 05:53:47.876666,9.7,20.0,78.0
09/24/2018 05:55:07.883333,9.26,20.0,78.0
09/24/2018 05:57:47.866666,8.89,20.0,78.0
09/24/2018 05:59:07.866666,8.53,20.0,78.0
09/24/2018 06:01:47.866666,8.65,20.0,78.0
09/24/2018 06:03:07.870000,7.69,20.0,78.0
09/24/2018 06:05:48.586666,8.88,20.0,78.0
09/24/2018 06:07:07.873333,8.79,20.0,78.0
09/24/2018 06:09:47.926666,8.62,20.0,78.0
09/24/2018 06:11:07.883333,9.17,19.0,78.0
09/24/2018 06:13:47.870000,8.57,19.0,78.0
09/24/2018 06:15:07.870000,8.09,19.0,78.0
09/24/2018 06:17:47.890000,9.17,19.0,78.0
09/24/2018 06:19:07.876666,8.09,19.0,78.0
09/24/2018 06:21:47.876666,8.26,19.0,78.0
09/24/2018 06:23:09.683333,7.47,19.0,78.0
09/24/2018 06:25:47.880000,9.37,19.0,78.0
09/24/2018 06:27:07.873333,8.33,19.0,78.0
09/24/2018 06:29:47.893333,8.58,19.0,77.0
09/24/2018 06:31:07.876666,8.81,19.0,77.0
09/24/2018 06:33:48.160000,8.33,19.0,77.0
09/24/2018 06:35:07.886666,9.07,19.0,77.0
09/24/2018 06:37:47.866666,8.72,19.0,77.0
09/24/2018 06:39:07.920000,10.16,19.0,77.0
09/24/2018 06:41:47.886666,7.74,19.0,77.0
09/24/2018 06:43:07.910000,8.49,19.0,77.0
09/24/2018 06:44:27.886666,7.29,19.0,77.0
09/24/2018 06:47:07.876666,8.93,19.0,77.0
09/24/2018 06:49:47.886666,8.09,19.0,77.0
09/24/2018 06:51:07.960000,8.12,19.0,77.0
09/24/2018 06:53:47.896666,8.4,19.0,77.0
09/24/2018 06:55:07.886666,7.91,19.0,77.0
09/24/2018 06:57:47.946666,8.02,19.0,77.0
09/24/2018 06:59:07.896666,7.77,19.0,77.0
09/24/2018 07:00:28.000000,7.26,19.0,77.0
09/24/2018 07:03:07.890000,8.26,19.0,77.0
09/24/2018 07:04:27.890000,8.68,19.0,77.0
09/24/2018 07:07:07.876666,7.74,19.0,77.0
09/24/2018 07:08:27.886666,8.77,19.0,77.0
09/24/2018 07:11:07.893333,8.14,19.0,77.0
09/24/2018 07:12:27.903333,8.14,19.0,77.0
09/24/2018 07:15:07.896666,8.17,19.0,76.0
09/24/2018 07:16:28.343333,8.02,19.0,76.0
09/24/2018 07:19:07.896666,7.42,19.0,76.0
09/24/2018 07:20:27.900000,7.91,19.0,76.0
09/24/2018 07:23:07.896666,6.47,19.0,76.0
09/24/2018 07:24:27.900000,8.09,18.0,76.0
09/24/2018 07:27:07.920000,7.42,19.0,76.0
09/24/2018 07:28:27.906666,6.65,19.0,76.0
09/24/2018 07:31:07.983333,7.19,19.0,76.0
09/24/2018 07:32:27.896666,7.42,19.0,76.0
09/24/2018 07:35:07.896666,7.56,19.0,76.0
09/24/2018 07:36:28.326666,6.93,19.0,76.0
09/24/2018 07:39:08.796666,6.98,19.0,76.0
09/24/2018 07:40:27.900000,8.48,19.0,76.0
09/24/2018 07:43:07.900000,7.63,19.0,76.0
09/24/2018 07:44:28.813333,7.19,19.0,76.0
09/24/2018 07:47:07.893333,6.68,19.0,75.0
09/24/2018 07:48:27.886666,7.27,19.0,75.0
09/24/2018 07:51:07.900000,7.59,19.0,75.0
09/24/2018 07:52:27.893333,6.14,19.0,75.0
09/24/2018 07:55:09.526666,6.43,19.0,75.0
09/24/2018 07:56:27.913333,7.0,19.0,75.0
09/24/2018 07:59:07.896666,5.74,19.0,75.0
09/24/2018 08:00:27.913333,6.53,19.0,75.0
09/24/2018 08:03:08.103333,6.54,19.0,75.0
09/24/2018 08:04:27.906666,6.05,19.0,75.0
09/24/2018 08:07:07.896666,6.0,19.0,75.0
09/24/2018 08:08:28.523333,6.02,19.0,75.0
09/24/2018 08:11:08.116666,6.2,18.0,75.0
09/24/2018 08:12:27.990000,5.4,19.0,75.0
09/24/2018 08:15:07.910000,6.19,19.0,75.0
09/24/2018 08:16:27.916666,5.36,19.0,75.0
09/24/2018 08:19:07.903333,4.98,19.0,75.0
09/24/2018 08:20:28.070000,5.93,19.0,75.0
09/24/2018 08:23:07.910000,6.52,19.0,75.0
09/24/2018 08:24:27.920000,6.7,19.0,75.0
09/24/2018 08:27:08.776666,4.93,19.0,75.0
09/24/2018 08:28:27.896666,5.02,19.0,74.0
09/24/2018 08:31:07.930000,4.93,19.0,75.0
09/24/2018 08:32:27.906666,5.25,19.0,75.0
09/24/2018 08:35:07.913333,4.86,19.0,75.0
09/24/2018 08:36:27.930000,5.26,19.0,75.0
09/24/2018 08:39:07.910000,4.81,18.0,75.0
09/24/2018 08:40:27.916666,5.21,18.0,75.0
09/24/2018 08:43:07.923333,5.19,18.0,74.0
09/24/2018 08:44:28.126666,5.28,19.0,74.0
09/24/2018 08:47:07.906666,5.47,19.0,74.0
09/24/2018 08:48:27.916666,4.39,19.0,74.0
09/24/2018 08:51:07.923333,4.72,19.0,74.0
09/24/2018 08:52:28.066666,5.19,19.0,74.0
09/24/2018 08:55:08.946666,5.02,19.0,74.0
09/24/2018 08:56:27.920000,5.05,19.0,74.0
09/24/2018 08:59:07.916666,5.3,19.0,74.0
09/24/2018 09:00:28.943333,5.26,19.0,74.0
09/24/2018 09:03:07.923333,5.45,19.0,74.0
09/24/2018 09:04:27.923333,5.95,19.0,74.0
09/24/2018 09:07:07.936666,4.57,19.0,74.0
09/24/2018 09:08:27.913333,4.85,19.0,74.0
09/24/2018 09:11:08.063333,4.17,19.0,74.0
09/24/2018 09:12:27.920000,4.44,19.0,74.0
09/24/2018 09:15:07.936666,4.27,19.0,74.0
09/24/2018 09:16:28.653333,4.36,19.0,74.0
09/24/2018 09:19:07.926666,4.09,18.0,74.0
09/24/2018 09:20:27.923333,4.84,18.0,74.0
09/24/2018 09:23:08.733333,3.83,18.0,74.0
09/24/2018 09:24:27.923333,3.93,18.0,75.0
09/24/2018 09:27:07.916666,4.81,18.0,75.0
09/24/2018 09:29:47.930000,4.48,18.0,74.0
09/24/2018 09:31:07.930000,5.12,18.0,75.0
09/24/2018 09:33:47.936666,4.89,18.0,75.0
09/24/2018 09:35:07.926666,4.93,18.0,75.0
09/24/2018 09:37:47.916666,4.88,19.0,75.0
09/24/2018 09:39:07.926666,6.0,19.0,75.0
09/24/2018 09:41:49.860000,5.4,19.0,75.0
09/24/2018 09:43:07.926666,5.12,19.0,75.0
09/24/2018 09:45:47.923333,5.17,19.0,75.0
09/24/2018 09:47:07.930000,5.79,19.0,75.0
09/24/2018 09:49:47.926666,5.21,19.0,75.0
09/24/2018 09:51:07.963333,4.77,19.0,75.0
09/24/2018 09:53:48.023333,6.0,19.0,75.0
09/24/2018 09:55:07.923333,5.57,19.0,75.0
09/24/2018 09:57:47.936666,4.88,19.0,75.0
09/24/2018 09:59:07.930000,5.84,20.0,75.0
09/24/2018 10:01:47.940000,6.15,20.0,75.0
09/24/2018 10:03:07.943333,6.05,20.0,75.0
09/24/2018 10:05:47.953333,5.57,20.0,75.0
09/24/2018 10:07:08.946666,6.44,19.0,75.0
09/24/2018 10:09:47.950000,5.93,20.0,74.0
09/24/2018 10:11:07.926666,5.7,20.0,75.0
09/24/2018 10:13:47.940000,6.0,19.0,75.0
09/24/2018 10:15:07.933333,6.53,19.0,75.0
09/24/2018 10:17:47.930000,6.02,19.0,75.0
09/24/2018 10:19:07.996666,6.07,19.0,75.0
09/24/2018 10:21:47.936666,7.02,19.0,75.0
09/24/2018 10:23:07.960000,5.84,19.0,74.0
09/24/2018 10:25:48.073333,5.55,20.0,74.0
09/24/2018 10:27:07.936666,5.73,21.0,73.0
09/24/2018 10:29:47.946666,7.1,21.0,74.0
09/24/2018 10:31:07.940000,6.0,21.0,74.0
09/24/2018 10:33:47.946666,6.23,21.0,74.0
09/24/2018 10:35:07.943333,6.12,21.0,74.0
09/24/2018 10:37:47.946666,6.66,21.0,74.0
09/24/2018 10:39:07.950000,6.09,21.0,73.0
09/24/2018 10:41:47.973333,5.88,21.0,74.0
09/24/2018 10:43:07.933333,5.93,21.0,74.0
09/24/2018 10:45:49.073333,6.21,21.0,74.0
09/24/2018 10:47:07.950000,6.33,21.0,74.0
09/24/2018 10:49:47.946666,5.88,21.0,74.0
09/24/2018 10:51:07.950000,6.95,21.0,74.0
09/24/2018 10:52:28.023333,7.07,21.0,75.0
09/24/2018 10:55:07.943333,8.75,21.0,75.0
09/24/2018 10:56:27.950000,9.14,21.0,75.0
09/24/2018 10:59:07.953333,8.93,21.0,75.0
09/24/2018 11:00:27.950000,9.3,21.0,75.0
09/24/2018 11:03:08.506666,8.93,21.0,75.0
09/24/2018 11:04:27.940000,9.95,22.0,75.0
09/24/2018 11:07:07.940000,9.63,22.0,75.0
09/24/2018 11:08:27.950000,8.28,22.0,75.0
09/24/2018 11:11:07.960000,8.47,22.0,75.0
09/24/2018 11:12:27.953333,9.21,22.0,75.0
09/24/2018 11:15:07.950000,9.88,23.0,74.0
09/24/2018 11:16:28.156666,9.41,23.0,75.0
09/24/2018 11:19:07.956666,9.16,23.0,74.0
09/24/2018 11:20:28.466666,8.91,23.0,74.0
09/24/2018 11:23:07.960000,9.05,24.0,74.0
09/24/2018 11:24:28.086666,9.1,24.0,74.0
09/24/2018 11:27:09.763333,9.62,25.0,74.0
09/24/2018 11:28:28.056666,8.9,25.0,74.0
09/24/2018 11:31:07.966666,8.51,25.0,74.0
09/24/2018 11:32:27.966666,9.23,26.0,74.0
09/24/2018 11:35:07.966666,8.29,26.0,74.0
09/24/2018 11:36:27.973333,7.43,26.0,74.0
09/24/2018 11:39:08.020000,9.02,26.0,74.0
09/24/2018 11:40:27.956666,8.84,27.0,74.0
09/24/2018 11:43:08.126666,7.77,27.0,74.0
09/24/2018 11:44:27.976666,7.07,27.0,74.0
09/24/2018 11:47:07.973333,6.55,28.0,74.0
09/24/2018 11:48:27.976666,6.17,28.0,74.0
09/24/2018 11:51:07.980000,7.21,28.0,74.0
09/24/2018 11:52:27.956666,6.29,28.0,73.0
09/24/2018 11:55:07.960000,7.05,29.0,73.0
09/24/2018 11:56:28.083333,5.84,29.0,73.0
09/24/2018 11:59:07.963333,6.95,29.0,73.0
09/24/2018 12:00:27.963333,7.05,29.0,73.0
09/24/2018 12:03:07.976666,5.28,29.0,73.0
09/24/2018 12:04:28.086666,5.76,30.0,73.0
09/24/2018 12:07:07.980000,5.83,30.0,73.0
09/24/2018 12:08:27.963333,6.19,30.0,73.0
09/24/2018 12:11:08.473333,5.37,30.0,73.0
09/24/2018 12:12:27.976666,5.67,30.0,73.0
09/24/2018 12:15:08.106666,5.02,30.0,73.0
09/24/2018 12:17:47.990000,4.33,30.0,73.0
09/24/2018 12:19:07.986666,4.21,30.0,73.0
09/24/2018 12:20:28.176666,5.3,31.0,73.0
09/24/2018 12:23:08.110000,4.83,31.0,73.0
09/24/2018 12:24:28.120000,4.84,31.0,73.0
09/24/2018 12:27:08.076666,4.39,31.0,73.0
09/24/2018 12:28:27.966666,3.98,31.0,72.0
09/24/2018 12:31:08.783333,4.29,31.0,72.0
09/24/2018 12:32:28.093333,3.86,31.0,72.0
09/24/2018 12:35:07.973333,4.72,32.0,72.0
09/24/2018 12:36:28.096666,3.86,32.0,72.0
09/24/2018 12:39:07.980000,3.21,32.0,72.0
09/24/2018 12:40:27.983333,4.24,32.0,72.0
09/24/2018 12:43:07.980000,3.69,32.0,72.0
09/24/2018 12:44:27.983333,4.27,32.0,72.0
09/24/2018 12:47:08.036666,4.07,32.0,72.0
09/24/2018 12:48:28.003333,4.07,33.0,72.0
09/24/2018 12:51:08.093333,5.44,32.0,72.0
09/24/2018 12:52:28.050000,4.4,33.0,72.0
09/24/2018 12:55:08.103333,4.93,32.0,72.0
