InstrumentName, APCD,,
09/01/2018 01:57:13.356666,4.13,31.0,78.0
09/01/2018 01:59:53.113333,4.46,31.0,78.0
09/01/2018 02:01:13.103333,4.22,31.0,78.0
09/01/2018 02:03:52.823333,3.79,31.0,78.0
09/01/2018 02:05:12.810000,4.67,31.0,78.0
09/01/2018 02:07:52.850000,4.31,31.0,78.0
09/01/2018 02:09:12.843333,3.65,31.0,78.0
09/01/2018 02:11:52.880000,3.26,31.0,77.0
09/01/2018 02:13:12.756666,3.0,31.0,77.0
09/01/2018 02:15:53.163333,2.97,32.0,77.0
09/01/2018 02:17:12.903333,3.37,32.0,77.0
09/01/2018 02:19:52.836666,3.08,32.0,77.0
09/01/2018 02:21:12.906666,3.61,32.0,77.0
09/01/2018 02:23:52.976666,3.2,32.0,77.0
09/01/2018 02:25:12.830000,3.21,32.0,76.0
09/01/2018 02:27:52.810000,3.36,32.0,77.0
09/01/2018 02:29:12.860000,3.2,32.0,76.0
09/01/2018 02:31:52.903333,3.33,32.0,76.0
09/01/2018 02:33:12.903333,3.53,32.0,76.0
09/01/2018 02:35:54.380000,3.1,32.0,76.0
09/01/2018 02:37:12.910000,2.67,32.0,76.0
09/01/2018 02:39:53.380000,3.0,32.0,76.0
09/01/2018 02:41:13.156666,2.82,32.0,76.0
09/01/2018 02:43:52.883333,2.45,32.0,76.0
09/01/2018 02:45:12.876666,3.15,32.0,76.0
09/01/2018 02:47:53.050000,3.26,32.0,76.0
09/01/2018 02:49:12.906666,3.27,32.0,76.0
09/01/2018 02:51:52.853333,3.18,32.0,76.0
09/01/2018 02:53:13.146666,2.85,32.0,76.0
09/01/2018 02:55:53.003333,2.27,29.0,76.0
09/01/2018 02:57:13.056666,1.76,27.0,77.0
09/01/2018 02:59:53.096666,1.0,25.0,77.0
09/01/2018 03:01:12.873333,0.37,24.0,77.0
09/01/2018 03:03:52.940000,0.42,23.0,77.0
09/01/2018 03:05:12.926666,0.18,23.0,78.0
09/01/2018 03:07:52.850000,0.84,23.0,78.0
09/01/2018 03:09:12.863333,0.74,23.0,78.0
09/01/2018 03:11:52.993333,0.15,22.0,78.0
09/01/2018 03:13:13.060000,0.22,23.0,78.0
09/01/2018 03:15:52.926666,0.13,22.0,78.0
09/01/2018 03:17:12.883333,0.2,22.0,78.0
09/01/2018 03:19:52.956666,0.03,22.0,78.0
09/01/2018 03:23:52.853333,0.26,23.0,77.0
09/01/2018 03:25:13.180000,0.49,23.0,77.0
09/01/2018 03:27:53.213333,0.08,23.0,77.0
09/01/2018 03:29:12.956666,0.15,23.0,77.0
09/01/2018 03:31:53.183333,0.33,23.0,77.0
09/01/2018 03:33:12.883333,0.33,23.0,77.0
09/01/2018 03:35:53.036666,0.47,23.0,76.0
09/01/2018 03:37:13.030000,0.74,24.0,76.0
09/01/2018 03:39:53.080000,0.88,24.0,76.0
09/01/2018 03:41:13.063333,0.59,24.0,76.0
09/01/2018 03:43:52.903333,0.32,24.0,76.0
09/01/2018 03:45:12.893333,0.49,24.0,76.0
09/01/2018 03:47:52.946666,0.92,24.0,76.0
09/01/2018 03:49:13.146666,1.02,24.0,76.0
09/01/2018 03:51:52.973333,1.18,25.0,75.0
09/01/2018 03:53:12.920000,1.18,25.0,75.0
09/01/2018 03:55:53.196666,0.87,25.0,75.0
09/01/2018 03:57:13.146666,0.15,25.0,75.0
09/01/2018 03:59:53.063333,0.72,25.0,75.0
09/01/2018 04:01:12.880000,0.66,25.0,75.0
09/01/2018 04:03:52.933333,0.29,25.0,74.0
09/01/2018 04:05:13.223333,0.34,25.0,74.0
09/01/2018 04:07:53.046666,0.44,25.0,75.0
09/01/2018 04:09:13.096666,0.5,25.0,74.0
09/01/2018 04:11:52.980000,0.51,25.0,74.0
09/01/2018 04:13:13.126666,0.56,25.0,74.0
09/01/2018 04:15:52.903333,0.54,25.0,75.0
09/01/2018 04:17:12.983333,0.54,25.0,75.0
09/01/2018 04:19:52.943333,0.54,25.0,74.0
09/01/2018 04:21:13.346666,0.54,25.0,74.0
09/01/2018 04:23:52.963333,0.62,25.0,74.0
09/01/2018 04:25:12.926666,0.44,25.0,74.0
09/01/2018 04:27:53.096666,0.46,26.0,74.0
09/01/2018 04:29:13.256666,0.05,26.0,74.0
09/01/2018 04:31:53.263333,0.85,26.0,73.0
09/01/2018 04:33:13.063333,0.15,26.0,73.0
09/01/2018 04:35:53.033333,0.23,26.0,73.0
09/01/2018 04:37:12.906666,0.23,27.0,73.0
09/01/2018 04:39:53.076666,0.23,26.0,73.0
09/01/2018 04:41:12.930000,0.23,26.0,73.0
09/01/2018 04:43:52.980000,0.23,26.0,73.0
09/01/2018 04:45:12.966666,0.23,26.0,73.0
09/01/2018 04:47:53.556666,0.23,26.0,73.0
09/01/2018 04:49:13.133333,0.23,25.0,74.0
09/01/2018 04:51:52.963333,0.23,25.0,73.0
09/01/2018 04:53:13.063333,0.23,25.0,74.0
09/01/2018 04:55:53.313333,0.18,25.0,74.0
09/01/2018 04:57:13.576666,0.18,25.0,74.0
09/01/2018 04:59:53.340000,0.18,25.0,73.0
09/01/2018 05:01:13.660000,0.18,25.0,73.0
09/01/2018 05:03:53.230000,0.18,26.0,73.0
09/01/2018 05:05:13.480000,0.18,26.0,73.0
09/01/2018 05:07:53.253333,0.18,26.0,73.0
09/01/2018 05:09:13.153333,0.18,26.0,73.0
09/01/2018 05:11:55.130000,0.18,26.0,74.0
09/01/2018 05:13:13.200000,0.39,26.0,73.0
09/01/2018 05:15:53.210000,0.39,26.0,74.0
09/01/2018 05:17:13.116666,0.39,26.0,74.0
09/01/2018 05:19:53.623333,0.39,26.0,74.0
09/01/2018 05:21:13.783333,0.39,26.0,74.0
09/01/2018 05:23:52.936666,0.39,26.0,74.0
09/01/2018 05:25:15.186666,0.31,26.0,74.0
09/01/2018 05:27:53.166666,0.18,26.0,74.0
09/01/2018 05:29:13.680000,0.61,26.0,74.0
09/01/2018 05:31:53.123333,0.26,27.0,73.0
09/01/2018 05:33:12.996666,0.87,27.0,73.0
09/01/2018 05:35:53.366666,0.84,28.0,72.0
09/01/2018 05:37:13.890000,1.24,28.0,72.0
09/01/2018 05:39:53.053333,1.89,28.0,72.0
09/01/2018 05:41:13.246666,1.64,28.0,72.0
09/01/2018 05:43:53.283333,1.16,28.0,71.0
09/01/2018 05:45:13.163333,1.62,29.0,71.0
09/01/2018 05:47:53.680000,0.31,29.0,70.0
09/01/2018 05:49:13.310000,0.71,30.0,70.0
09/01/2018 05:51:53.100000,0.28,30.0,70.0
09/01/2018 05:53:13.216666,0.72,30.0,70.0
09/01/2018 05:55:53.063333,0.82,31.0,69.0
09/01/2018 05:57:13.060000,0.56,31.0,69.0
09/01/2018 05:59:53.123333,0.9,31.0,69.0
09/01/2018 06:01:13.130000,0.64,31.0,69.0
09/01/2018 06:03:53.256666,1.0,31.0,70.0
09/01/2018 06:05:13.216666,0.74,31.0,70.0
09/01/2018 06:07:53.050000,1.09,31.0,69.0
09/01/2018 06:09:13.116666,1.26,31.0,69.0
09/01/2018 06:11:53.403333,1.08,30.0,70.0
09/01/2018 06:13:13.110000,1.47,30.0,70.0
09/01/2018 06:15:53.863333,0.95,31.0,69.0
09/01/2018 06:17:13.063333,0.87,31.0,70.0
09/01/2018 06:19:53.650000,1.64,31.0,69.0
09/01/2018 06:21:13.136666,1.45,31.0,69.0
09/01/2018 06:23:53.036666,2.26,32.0,69.0
09/01/2018 06:25:13.216666,1.47,32.0,69.0
09/01/2018 06:27:53.370000,1.54,34.0,69.0
09/01/2018 06:29:13.696666,2.51,34.0,69.0
09/01/2018 06:31:52.983333,1.82,35.0,69.0
09/01/2018 06:33:13.486666,1.51,35.0,69.0
09/01/2018 06:35:53.086666,2.61,35.0,69.0
09/01/2018 06:37:13.173333,3.1,35.0,69.0
09/01/2018 06:39:53.266666,4.18,36.0,69.0
09/01/2018 06:41:13.036666,2.62,36.0,68.0
09/01/2018 06:43:55.006666,2.74,37.0,68.0
09/01/2018 06:45:13.280000,3.14,37.0,68.0
09/01/2018 06:47:53.116666,2.54,38.0,68.0
09/01/2018 06:49:13.610000,2.92,38.0,68.0
09/01/2018 06:51:53.936666,3.0,38.0,68.0
09/01/2018 06:53:13.573333,3.34,38.0,68.0
09/01/2018 06:55:53.120000,2.62,39.0,68.0
09/01/2018 06:57:13.226666,2.87,39.0,68.0
09/01/2018 06:59:53.213333,3.36,39.0,68.0
09/01/2018 07:01:13.043333,2.46,39.0,67.0
09/01/2018 07:03:53.106666,3.41,40.0,67.0
09/01/2018 07:05:13.960000,2.62,40.0,67.0
09/01/2018 07:07:53.450000,2.3,41.0,67.0
09/01/2018 07:09:13.586666,2.92,41.0,67.0
09/01/2018 07:11:53.290000,3.0,42.0,67.0
09/01/2018 07:13:13.280000,2.42,42.0,66.0
09/01/2018 07:15:53.206666,2.56,42.0,67.0
09/01/2018 07:17:13.070000,3.15,42.0,67.0
09/01/2018 07:19:53.253333,2.55,42.0,66.0
09/01/2018 07:21:13.620000,2.13,41.0,66.0
09/01/2018 07:23:53.646666,1.89,41.0,67.0
09/01/2018 07:25:13.686666,2.22,41.0,67.0
09/01/2018 07:27:53.110000,1.31,40.0,67.0
09/01/2018 07:29:13.026666,1.3,40.0,67.0
09/01/2018 07:31:53.636666,2.03,40.0,67.0
09/01/2018 07:33:13.140000,1.92,40.0,67.0
09/01/2018 07:35:53.120000,1.5,40.0,67.0
09/01/2018 07:37:13.306666,1.62,40.0,67.0
09/01/2018 07:39:53.433333,1.85,39.0,67.0
09/01/2018 07:41:13.603333,1.87,39.0,66.0
09/01/2018 07:43:53.083333,1.48,39.0,66.0
09/01/2018 07:45:13.670000,1.41,39.0,66.0
09/01/2018 07:47:53.113333,0.95,39.0,66.0
09/01/2018 07:49:22.103333,1.65,38.0,67.0
09/01/2018 07:51:54.740000,1.2,38.0,67.0
09/01/2018 07:53:13.113333,1.65,38.0,67.0
09/01/2018 07:55:53.136666,1.23,37.0,67.0
09/01/2018 07:57:13.176666,1.51,37.0,67.0
09/01/2018 07:59:53.500000,0.65,37.0,67.0
09/01/2018 08:01:13.210000,1.54,37.0,67.0
09/01/2018 08:03:53.090000,1.11,37.0,67.0
09/01/2018 08:05:13.186666,1.3,37.0,67.0
09/01/2018 08:07:53.250000,0.93,37.0,68.0
09/01/2018 08:09:13.086666,1.13,37.0,68.0
09/01/2018 08:11:53.326666,1.05,37.0,68.0
09/01/2018 08:13:13.223333,0.9,37.0,68.0
09/01/2018 08:15:53.076666,1.62,37.0,68.0
09/01/2018 08:17:13.143333,1.37,37.0,68.0
09/01/2018 08:19:53.183333,1.42,37.0,68.0
09/01/2018 08:21:13.236666,1.18,37.0,68.0
09/01/2018 08:23:53.123333,1.74,38.0,68.0
09/01/2018 08:25:13.103333,1.7,37.0,68.0
09/01/2018 08:27:53.180000,2.0,38.0,66.0
09/01/2018 08:29:13.186666,2.47,39.0,66.0
09/01/2018 08:31:53.256666,1.35,40.0,66.0
09/01/2018 08:33:13.413333,1.83,40.0,66.0
09/01/2018 08:35:53.446666,1.82,40.0,66.0
09/01/2018 08:37:13.553333,1.85,39.0,66.0
09/01/2018 08:39:53.236666,1.83,39.0,66.0
09/01/2018 08:41:13.260000,1.82,39.0,66.0
09/01/2018 08:43:53.403333,1.9,39.0,66.0
09/01/2018 08:45:13.183333,2.03,39.0,66.0
09/01/2018 08:47:53.323333,1.74,40.0,66.0
09/01/2018 08:49:13.430000,2.1,40.0,66.0
09/01/2018 08:51:53.206666,1.77,40.0,66.0
09/01/2018 08:53:13.203333,2.1,40.0,65.0
09/01/2018 08:55:53.556666,2.85,40.0,65.0
09/01/2018 08:57:13.296666,2.5,40.0,65.0
09/01/2018 08:59:53.210000,2.05,40.0,65.0
09/01/2018 09:01:13.176666,2.28,40.0,65.0
09/01/2018 09:03:54.190000,1.62,39.0,66.0
09/01/2018 09:05:13.490000,1.24,39.0,66.0
09/01/2018 09:07:53.243333,0.55,38.0,66.0
09/01/2018 09:09:13.436666,1.18,38.0,65.0
09/01/2018 09:11:53.386666,1.56,39.0,66.0
09/01/2018 09:13:13.476666,1.49,39.0,66.0
09/01/2018 09:15:53.763333,1.58,40.0,66.0
09/01/2018 09:17:13.500000,1.97,39.0,66.0
09/01/2018 09:19:53.190000,1.56,39.0,66.0
09/01/2018 09:21:13.373333,1.73,38.0,66.0
09/01/2018 09:23:53.840000,1.3,38.0,66.0
09/01/2018 09:25:13.620000,1.63,38.0,66.0
09/01/2018 09:27:53.363333,1.59,38.0,66.0
09/01/2018 09:29:13.223333,1.29,38.0,66.0
09/01/2018 09:31:53.636666,1.1,38.0,66.0
09/01/2018 09:33:13.643333,1.0,38.0,65.0
09/01/2018 09:35:53.443333,1.87,38.0,65.0
09/01/2018 09:37:13.646666,1.26,38.0,65.0
09/01/2018 09:39:53.590000,1.33,38.0,65.0
09/01/2018 09:41:13.483333,0.95,38.0,65.0
09/01/2018 09:43:53.353333,0.85,38.0,65.0
09/01/2018 09:45:14.623333,1.1,38.0,65.0
09/01/2018 09:47:53.623333,1.0,39.0,65.0
09/01/2018 09:49:13.820000,1.21,39.0,64.0
09/01/2018 09:51:53.280000,1.42,40.0,64.0
09/01/2018 09:53:13.590000,1.08,40.0,64.0
09/01/2018 09:55:53.220000,1.15,39.0,64.0
09/01/2018 09:57:13.206666,1.23,40.0,64.0
09/01/2018 09:59:53.336666,1.79,41.0,64.0
09/01/2018 10:01:13.236666,1.79,41.0,63.0
09/01/2018 10:03:53.446666,0.87,41.0,63.0
09/01/2018 10:05:13.293333,1.8,41.0,64.0
09/01/2018 10:07:53.226666,1.5,41.0,64.0
09/01/2018 10:09:13.473333,2.0,42.0,64.0
09/01/2018 10:11:53.246666,2.15,42.0,64.0
09/01/2018 10:13:13.673333,2.0,42.0,63.0
09/01/2018 10:15:53.416666,2.11,42.0,63.0
09/01/2018 10:17:13.343333,1.82,42.0,63.0
09/01/2018 10:19:53.313333,3.13,44.0,64.0
09/01/2018 10:21:13.736666,4.26,45.0,63.0
09/01/2018 10:23:54.083333,3.36,46.0,63.0
09/01/2018 10:25:13.516666,3.56,47.0,63.0
09/01/2018 10:27:53.450000,2.62,48.0,63.0
09/01/2018 10:29:13.423333,2.84,48.0,63.0
09/01/2018 10:31:53.710000,3.13,47.0,63.0
09/01/2018 10:33:13.276666,3.13,48.0,63.0
09/01/2018 10:35:53.610000,3.41,47.0,63.0
09/01/2018 10:37:13.273333,3.47,47.0,63.0
09/01/2018 10:39:53.506666,3.74,46.0,64.0
09/01/2018 10:41:13.343333,3.7,46.0,64.0
09/01/2018 10:43:53.470000,3.19,46.0,63.0
09/01/2018 10:45:13.266666,2.8,46.0,63.0
09/01/2018 10:47:53.693333,3.03,47.0,63.0
09/01/2018 10:49:13.350000,2.9,47.0,63.0
09/01/2018 10:51:53.533333,2.97,48.0,62.0
09/01/2018 10:53:13.710000,3.42,48.0,62.0
09/01/2018 10:55:53.416666,3.33,48.0,62.0
09/01/2018 10:57:13.660000,2.7,48.0,62.0
09/01/2018 10:59:53.456666,2.1,48.0,62.0
09/01/2018 11:01:13.340000,2.67,47.0,62.0
09/01/2018 11:03:53.760000,1.74,46.0,62.0
09/01/2018 11:05:13.523333,2.58,46.0,62.0
09/01/2018 11:07:53.350000,2.51,46.0,62.0
09/01/2018 11:09:13.630000,1.82,46.0,62.0
09/01/2018 11:11:53.326666,1.79,45.0,62.0
09/01/2018 11:13:13.520000,1.18,45.0,62.0
09/01/2018 11:15:53.466666,1.51,45.0,62.0
09/01/2018 11:17:13.586666,1.58,46.0,62.0
09/01/2018 11:19:53.330000,2.05,47.0,61.0
09/01/2018 11:21:13.256666,2.18,47.0,61.0
09/01/2018 11:23:53.430000,2.05,47.0,61.0
09/01/2018 11:25:13.783333,1.87,47.0,62.0
09/01/2018 11:27:53.873333,2.0,47.0,62.0
09/01/2018 11:29:13.530000,2.0,47.0,62.0
09/01/2018 11:31:53.366666,2.2,48.0,62.0
09/01/2018 11:33:13.410000,2.31,48.0,62.0
09/01/2018 11:35:53.400000,1.9,48.0,62.0
09/01/2018 11:37:13.383333,2.34,48.0,62.0
09/01/2018 11:39:53.476666,2.13,48.0,62.0
09/01/2018 11:41:13.466666,2.67,48.0,61.0
09/01/2018 11:43:53.346666,1.28,48.0,61.0
09/01/2018 11:45:13.410000,2.03,48.0,61.0
09/01/2018 11:47:53.573333,1.68,48.0,61.0
09/01/2018 11:49:13.350000,2.13,48.0,61.0
09/01/2018 11:51:53.293333,2.15,48.0,61.0
09/01/2018 11:53:13.666666,1.87,48.0,61.0
09/01/2018 11:55:53.623333,1.47,48.0,61.0
09/01/2018 11:57:13.400000,2.03,48.0,61.0
09/01/2018 11:59:53.500000,1.39,48.0,61.0
09/01/2018 12:01:13.676666,1.79,48.0,61.0
09/01/2018 12:03:53.320000,1.8,48.0,62.0
09/01/2018 12:05:13.443333,2.03,48.0,62.0
09/01/2018 12:07:53.406666,2.39,47.0,62.0
09/01/2018 12:09:13.383333,1.78,47.0,62.0
09/01/2018 12:11:53.406666,2.69,47.0,62.0
09/01/2018 12:13:13.546666,2.54,47.0,62.0
09/01/2018 12:15:53.356666,2.03,47.0,61.0
09/01/2018 12:17:13.703333,2.28,48.0,61.0
09/01/2018 12:19:53.380000,2.15,48.0,61.0
09/01/2018 12:21:13.363333,2.3,48.0,61.0
09/01/2018 12:23:53.426666,1.67,48.0,61.0
09/01/2018 12:25:13.396666,2.5,48.0,61.0
09/01/2018 12:27:53.583333,2.26,49.0,61.0
09/01/2018 12:29:13.473333,1.52,49.0,61.0
09/01/2018 12:31:53.360000,2.28,49.0,60.0
09/01/2018 12:33:13.750000,2.42,49.0,60.0
09/01/2018 12:35:53.386666,1.59,49.0,60.0
09/01/2018 12:37:13.376666,1.77,49.0,60.0
09/01/2018 12:39:53.410000,2.1,50.0,60.0
09/01/2018 12:41:13.810000,1.82,50.0,60.0
09/01/2018 12:43:53.516666,2.03,50.0,60.0
09/01/2018 12:45:13.423333,2.05,50.0,60.0
09/01/2018 12:47:53.403333,2.31,50.0,60.0
09/01/2018 12:49:13.450000,2.32,50.0,60.0
09/01/2018 12:51:53.443333,1.36,49.0,61.0
09/01/2018 12:53:13.530000,2.33,49.0,61.0
09/01/2018 12:55:53.440000,1.79,49.0,61.0
09/01/2018 12:57:13.773333,2.18,49.0,61.0
09/01/2018 12:59:53.636666,2.64,50.0,60.0
09/01/2018 13:01:13.736666,2.62,50.0,60.0
09/01/2018 13:03:53.390000,2.4,51.0,60.0
09/01/2018 13:05:13.610000,2.0,51.0,60.0
09/01/2018 13:07:53.500000,2.67,52.0,60.0
09/01/2018 13:09:13.400000,2.11,51.0,60.0
09/01/2018 13:11:53.426666,2.35,51.0,60.0
09/01/2018 13:13:13.543333,2.92,51.0,60.0
09/01/2018 13:15:53.713333,2.46,50.0,61.0
09/01/2018 13:17:13.706666,3.26,50.0,61.0
09/01/2018 13:19:53.473333,2.21,49.0,61.0
09/01/2018 13:21:13.810000,2.05,49.0,61.0
09/01/2018 13:23:53.666666,3.28,48.0,62.0
09/01/2018 13:25:13.533333,3.12,48.0,62.0
09/01/2018 13:27:53.640000,3.28,48.0,62.0
09/01/2018 13:29:13.403333,3.05,48.0,62.0
09/01/2018 13:31:53.663333,3.08,48.0,62.0
09/01/2018 13:33:13.433333,3.28,47.0,63.0
09/01/2018 13:35:53.486666,2.92,46.0,63.0
09/01/2018 13:37:13.560000,2.5,45.0,63.0
09/01/2018 13:39:53.406666,2.05,45.0,63.0
09/01/2018 13:41:13.376666,2.31,44.0,63.0
09/01/2018 13:43:53.466666,3.18,44.0,63.0
09/01/2018 13:45:13.546666,2.76,44.0,63.0
09/01/2018 13:47:53.736666,2.23,44.0,63.0
09/01/2018 13:49:13.440000,2.03,44.0,63.0
09/01/2018 13:51:53.673333,3.03,44.0,63.0
09/01/2018 13:53:13.463333,3.21,44.0,63.0
09/01/2018 13:55:53.420000,2.97,43.0,63.0
09/01/2018 13:57:13.983333,2.58,43.0,63.0
09/01/2018 13:59:53.610000,2.62,43.0,64.0
09/01/2018 14:01:13.500000,2.69,43.0,63.0
09/01/2018 14:03:54.176666,2.37,43.0,64.0
09/01/2018 14:05:13.556666,2.55,43.0,64.0
09/01/2018 14:07:53.923333,2.03,42.0,65.0
09/01/2018 14:09:13.700000,1.6,42.0,65.0
09/01/2018 14:11:53.826666,2.44,42.0,65.0
09/01/2018 14:13:13.636666,2.45,42.0,65.0
09/01/2018 14:15:53.576666,2.05,41.0,65.0
09/01/2018 14:17:13.716666,1.95,42.0,66.0
09/01/2018 14:19:53.706666,2.5,41.0,66.0
09/01/2018 14:21:13.446666,3.31,41.0,66.0
09/01/2018 14:23:55.130000,2.97,41.0,66.0
09/01/2018 14:25:13.486666,2.86,41.0,66.0
09/01/2018 14:27:53.523333,2.28,41.0,67.0
09/01/2018 14:29:13.623333,3.45,40.0,67.0
09/01/2018 14:31:53.813333,3.15,40.0,67.0
09/01/2018 14:33:13.636666,3.0,39.0,68.0
09/01/2018 14:35:53.710000,2.65,39.0,68.0
09/01/2018 14:37:13.666666,2.4,39.0,68.0
09/01/2018 14:39:53.606666,2.42,38.0,67.0
09/01/2018 14:41:13.830000,2.33,38.0,68.0
09/01/2018 14:43:53.736666,1.69,38.0,69.0
09/01/2018 14:45:13.563333,2.2,37.0,69.0
09/01/2018 14:47:53.560000,2.12,37.0,70.0
09/01/2018 14:49:13.610000,1.67,37.0,71.0
09/01/2018 14:51:53.836666,1.87,35.0,71.0
09/01/2018 14:53:13.843333,2.34,35.0,71.0
09/01/2018 14:55:53.503333,2.11,35.0,71.0
09/01/2018 14:57:13.686666,2.17,35.0,71.0
09/01/2018 14:59:53.646666,2.9,35.0,70.0
09/01/2018 15:01:13.526666,2.05,35.0,70.0
09/01/2018 15:03:53.486666,2.51,35.0,71.0
09/01/2018 15:05:13.646666,2.45,35.0,70.0
09/01/2018 15:07:53.590000,2.26,34.0,71.0
09/01/2018 15:09:13.590000,2.51,34.0,72.0
09/01/2018 15:11:54.500000,2.47,33.0,71.0
09/01/2018 15:13:13.706666,2.9,33.0,71.0
09/01/2018 15:15:53.546666,1.58,32.0,72.0
09/01/2018 15:17:13.666666,2.17,32.0,73.0
09/01/2018 15:19:56.283333,1.55,32.0,73.0
09/01/2018 15:21:13.783333,1.58,32.0,74.0
09/01/2018 15:23:53.896666,2.28,31.0,75.0
09/01/2018 15:25:13.576666,2.39,30.0,76.0
09/01/2018 15:27:53.670000,2.21,30.0,75.0
09/01/2018 15:29:13.496666,1.9,30.0,75.0
09/01/2018 15:31:53.556666,2.51,29.0,76.0
09/01/2018 15:33:13.546666,2.74,29.0,77.0
09/01/2018 15:35:53.663333,3.71,28.0,78.0
09/01/2018 15:37:13.656666,2.85,28.0,79.0
09/01/2018 15:39:53.723333,2.92,26.0,80.0
09/01/2018 15:41:13.583333,3.0,26.0,80.0
09/01/2018 15:43:53.776666,2.0,25.0,80.0
09/01/2018 15:45:13.916666,2.03,25.0,81.0
09/01/2018 15:47:53.550000,2.15,24.0,82.0
09/01/2018 15:49:14.566666,2.34,24.0,82.0
09/01/2018 15:51:53.893333,1.72,23.0,82.0
09/01/2018 15:53:13.760000,1.97,23.0,83.0
09/01/2018 15:55:53.740000,2.55,22.0,82.0
09/01/2018 15:57:13.590000,1.69,22.0,82.0
09/01/2018 15:59:53.530000,2.41,23.0,81.0
09/01/2018 16:01:13.776666,2.44,22.0,81.0
09/01/2018 16:03:53.573333,2.08,23.0,83.0
09/01/2018 16:05:13.566666,3.33,22.0,84.0
09/01/2018 16:07:53.666666,2.12,21.0,85.0
09/01/2018 16:09:13.600000,2.0,20.0,86.0
09/01/2018 16:11:53.820000,1.67,20.0,86.0
09/01/2018 16:13:13.663333,1.9,20.0,87.0
09/01/2018 16:15:53.680000,1.54,18.0,88.0
09/01/2018 16:17:13.613333,1.5,18.0,88.0
09/01/2018 16:19:53.866666,1.08,17.0,89.0
09/01/2018 16:21:13.643333,1.08,16.0,89.0
09/01/2018 16:23:53.760000,1.67,17.0,89.0
09/01/2018 16:25:14.026666,1.97,16.0,90.0
09/01/2018 16:27:53.623333,2.0,16.0,91.0
09/01/2018 16:29:13.596666,1.75,15.0,91.0
09/01/2018 16:31:53.706666,2.56,15.0,91.0
09/01/2018 16:33:13.623333,2.41,15.0,91.0
