InstrumentName, Woods Park,,
StartTime, 2018-09-01 00:00:00,,
EndTime, 2018-09-30 23:59:59,,
Date,PM1.0,PM10.0,PM2.5
09/01/2018 00:01:41.000000,1.36,2.12,2.12
09/01/2018 00:03:00.000000,2.02,3.1,2.6
09/01/2018 00:05:41.000000,2.0,2.55,2.36
09/01/2018 00:07:01.000000,2.21,2.86,2.79
09/01/2018 00:09:41.000000,1.84,2.3,2.3
09/01/2018 00:11:01.000000,1.93,2.23,2.23
09/01/2018 00:13:41.000000,1.95,2.66,2.59
09/01/2018 00:15:01.000000,1.69,2.24,2.24
09/01/2018 00:17:41.000000,1.95,2.17,2.17
09/01/2018 00:19:01.000000,1.76,2.37,2.37
09/01/2018 00:21:41.000000,1.45,2.5,2.5
09/01/2018 00:23:00.000000,1.86,2.51,2.51
09/01/2018 00:25:41.000000,2.0,2.83,2.79
09/01/2018 00:27:01.000000,2.43,3.14,3.0
09/01/2018 00:29:41.000000,1.47,1.95,1.95
09/01/2018 00:31:01.000000,2.14,2.84,2.65
09/01/2018 00:33:41.000000,2.07,2.49,2.49
09/01/2018 00:35:01.000000,1.67,2.4,2.3
09/01/2018 00:37:41.000000,1.5,2.21,2.21
09/01/2018 00:39:01.000000,2.21,3.57,3.0
09/01/2018 00:41:41.000000,1.69,1.74,1.74
09/01/2018 00:43:01.000000,1.83,2.29,2.29
09/01/2018 00:45:41.000000,1.17,1.93,1.86
09/01/2018 00:47:01.000000,1.43,2.02,1.95
09/01/2018 00:49:41.000000,2.07,2.45,2.1
09/01/2018 00:51:01.000000,2.05,3.4,3.12
09/01/2018 00:53:41.000000,2.0,2.62,2.62
09/01/2018 00:55:01.000000,1.05,1.47,1.47
09/01/2018 00:57:41.000000,2.0,2.88,2.76
09/01/2018 00:59:01.000000,2.32,2.98,2.73
09/01/2018 01:01:41.000000,1.69,1.98,1.98
09/01/2018 01:03:01.000000,2.0,2.64,2.64
09/01/2018 01:05:41.000000,2.09,2.51,2.51
09/01/2018 01:07:01.000000,2.26,2.88,2.88
09/01/2018 01:09:41.000000,2.41,2.95,2.95
09/01/2018 01:11:01.000000,2.14,2.52,2.52
09/01/2018 01:13:41.000000,2.62,3.71,3.48
09/01/2018 01:15:01.000000,1.88,2.48,2.48
09/01/2018 01:17:41.000000,2.3,2.74,2.74
09/01/2018 01:19:01.000000,2.0,2.36,2.24
09/01/2018 01:21:41.000000,1.76,2.4,2.4
09/01/2018 01:23:01.000000,2.0,2.29,2.29
09/01/2018 01:25:41.000000,2.17,3.21,2.79
09/01/2018 01:27:01.000000,2.0,2.9,2.6
09/01/2018 01:29:41.000000,2.44,2.7,2.65
09/01/2018 01:31:01.000000,1.88,2.55,2.21
09/01/2018 01:33:41.000000,1.9,2.62,2.62
09/01/2018 01:35:01.000000,1.74,2.37,2.35
09/01/2018 01:37:41.000000,2.24,2.76,2.55
09/01/2018 01:39:01.000000,1.79,2.12,2.12
09/01/2018 01:41:41.000000,1.64,2.26,2.26
09/01/2018 01:43:01.000000,1.95,2.55,2.45
09/01/2018 01:45:41.000000,2.1,2.98,2.61
09/01/2018 01:47:01.000000,2.0,2.69,2.69
09/01/2018 01:49:41.000000,2.05,3.31,2.81
09/01/2018 01:51:01.000000,2.27,2.95,2.95
09/01/2018 01:53:41.000000,2.0,2.72,2.72
09/01/2018 01:55:01.000000,2.19,2.67,2.67
