InstrumentName, West Denver PA-II,,
09/01/2018 01:56:24.173333,2.71,25.0,86.0
09/01/2018 01:59:04.180000,2.95,25.0,86.0
09/01/2018 02:00:24.296666,3.16,25.0,85.0
09/01/2018 02:03:04.216666,1.93,25.0,85.0
09/01/2018 02:04:24.366666,2.54,25.0,85.0
09/01/2018 02:07:04.190000,2.93,26.0,85.0
09/01/2018 02:08:24.193333,2.76,26.0,85.0
09/01/2018 02:11:04.433333,2.93,26.0,85.0
09/01/2018 02:12:24.203333,3.0,26.0,85.0
09/01/2018 02:15:04.320000,3.5,26.0,85.0
09/01/2018 02:16:24.186666,3.0,26.0,85.0
09/01/2018 02:19:04.200000,2.57,26.0,85.0
09/01/2018 02:20:24.183333,2.24,26.0,85.0
09/01/2018 02:23:04.196666,2.8,26.0,85.0
09/01/2018 02:24:24.190000,3.37,27.0,85.0
09/01/2018 02:27:04.196666,3.24,26.0,85.0
09/01/2018 02:29:44.190000,3.0,27.0,85.0
09/01/2018 02:31:04.190000,3.55,26.0,85.0
09/01/2018 02:33:44.186666,3.44,26.0,84.0
09/01/2018 02:35:04.243333,3.19,26.0,84.0
09/01/2018 02:37:44.220000,3.12,26.0,84.0
09/01/2018 02:39:04.190000,4.02,26.0,84.0
09/01/2018 02:41:44.310000,3.57,27.0,84.0
09/01/2018 02:43:04.183333,3.42,27.0,84.0
09/01/2018 02:45:44.196666,3.88,28.0,84.0
09/01/2018 02:47:04.183333,4.54,28.0,84.0
09/01/2018 02:49:44.400000,4.9,28.0,84.0
09/01/2018 02:51:04.216666,4.83,27.0,84.0
09/01/2018 02:53:44.256666,3.74,24.0,83.0
09/01/2018 02:54:35.266666,3.0,23.0,83.0
09/01/2018 02:57:15.133333,0.41,21.0,83.0
09/01/2018 02:58:35.546666,0.88,21.0,83.0
09/01/2018 03:01:15.276666,0.43,20.0,83.0
09/01/2018 03:03:55.203333,0.27,20.0,83.0
09/01/2018 03:05:15.156666,0.49,20.0,83.0
09/01/2018 03:07:55.140000,0.17,20.0,83.0
09/01/2018 03:09:15.153333,0.17,20.0,83.0
09/01/2018 03:11:55.146666,0.12,19.0,83.0
09/01/2018 03:13:15.140000,0.1,19.0,83.0
09/01/2018 03:15:55.133333,0.14,20.0,83.0
09/01/2018 03:17:15.146666,0.85,19.0,83.0
09/01/2018 03:18:45.216666,4.0,19.0,83.0
09/01/2018 03:21:25.336666,0.22,19.0,83.0
09/01/2018 03:22:45.206666,0.62,20.0,83.0
09/01/2018 03:25:25.233333,0.79,20.0,83.0
09/01/2018 03:26:45.210000,0.83,20.0,83.0
09/01/2018 03:29:25.220000,0.86,20.0,83.0
09/01/2018 03:30:45.210000,0.36,20.0,83.0
09/01/2018 03:33:25.323333,0.4,20.0,83.0
09/01/2018 03:34:45.370000,0.88,21.0,83.0
09/01/2018 03:37:25.543333,0.29,21.0,83.0
09/01/2018 03:38:45.260000,0.13,21.0,83.0
09/01/2018 03:40:05.243333,0.69,21.0,83.0
09/01/2018 03:42:45.223333,0.4,22.0,83.0
09/01/2018 03:45:25.223333,0.42,22.0,83.0
09/01/2018 03:46:45.216666,0.26,21.0,83.0
09/01/2018 03:48:05.216666,0.29,21.0,83.0
09/01/2018 03:50:45.216666,0.56,20.0,83.0
09/01/2018 03:52:05.226666,0.4,20.0,83.0
09/01/2018 03:54:45.210000,0.5,21.0,82.0
09/01/2018 03:57:25.296666,0.49,21.0,82.0
09/01/2018 03:58:45.220000,0.49,21.0,82.0
09/01/2018 04:01:25.250000,0.4,21.0,82.0
09/01/2018 04:02:45.213333,0.4,21.0,82.0
09/01/2018 04:05:25.226666,0.34,22.0,82.0
09/01/2018 04:06:45.236666,0.51,22.0,82.0
09/01/2018 04:08:05.216666,0.15,21.0,82.0
09/01/2018 04:10:45.443333,0.36,21.0,82.0
09/01/2018 04:12:05.240000,0.52,21.0,82.0
09/01/2018 04:14:46.396666,0.52,21.0,82.0
09/01/2018 04:16:05.220000,0.52,22.0,82.0
09/01/2018 04:18:45.270000,0.26,22.0,82.0
09/01/2018 04:20:05.226666,0.26,21.0,82.0
09/01/2018 04:22:45.253333,0.02,22.0,82.0
09/01/2018 04:24:05.310000,0.02,22.0,82.0
09/01/2018 04:26:45.246666,0.07,22.0,82.0
09/01/2018 04:28:05.220000,0.07,22.0,81.0
09/01/2018 04:30:45.263333,0.07,22.0,81.0
09/01/2018 04:33:25.226666,0.24,21.0,81.0
09/01/2018 04:34:45.220000,0.24,21.0,81.0
09/01/2018 04:37:25.303333,0.24,21.0,81.0
09/01/2018 04:38:45.346666,0.24,21.0,81.0
09/01/2018 04:41:25.216666,0.24,21.0,81.0
09/01/2018 04:42:45.230000,0.24,21.0,81.0
09/01/2018 04:45:25.240000,0.24,21.0,81.0
09/01/2018 04:46:45.223333,0.24,21.0,81.0
09/01/2018 04:49:25.436666,0.24,21.0,81.0
09/01/2018 04:50:45.226666,0.24,21.0,81.0
09/01/2018 04:53:25.416666,0.24,21.0,81.0
09/01/2018 04:54:45.230000,0.24,21.0,81.0
09/01/2018 04:57:36.270000,0.24,21.0,81.0
09/01/2018 04:58:45.236666,0.24,21.0,81.0
09/01/2018 05:01:25.273333,0.24,22.0,81.0
09/01/2018 05:02:45.243333,0.24,21.0,81.0
09/01/2018 05:05:25.240000,0.24,22.0,81.0
09/01/2018 05:06:45.233333,0.24,22.0,81.0
09/01/2018 05:09:25.230000,0.24,22.0,81.0
09/01/2018 05:10:45.233333,0.24,22.0,81.0
09/01/2018 05:13:25.230000,0.24,23.0,81.0
09/01/2018 05:14:45.246666,0.24,23.0,80.0
09/01/2018 05:17:25.283333,0.24,23.0,80.0
09/01/2018 05:18:45.233333,0.12,23.0,80.0
09/01/2018 05:21:25.233333,0.12,22.0,80.0
09/01/2018 05:22:45.233333,0.12,22.0,80.0
09/01/2018 05:25:25.660000,0.12,22.0,80.0
09/01/2018 05:26:45.270000,0.07,22.0,80.0
09/01/2018 05:29:25.253333,0.07,23.0,80.0
09/01/2018 05:30:45.233333,0.07,23.0,80.0
09/01/2018 05:33:25.243333,0.07,22.0,80.0
09/01/2018 05:34:45.236666,0.4,22.0,80.0
09/01/2018 05:37:25.416666,0.4,22.0,80.0
09/01/2018 05:38:45.293333,0.07,22.0,80.0
09/01/2018 05:41:25.236666,0.14,22.0,80.0
09/01/2018 05:42:45.523333,0.52,22.0,80.0
09/01/2018 05:45:25.443333,0.34,22.0,80.0
09/01/2018 05:46:45.263333,0.34,23.0,80.0
09/01/2018 05:49:25.290000,0.17,23.0,79.0
09/01/2018 05:50:45.376666,0.49,22.0,79.0
09/01/2018 05:53:25.376666,0.88,22.0,79.0
09/01/2018 05:54:45.253333,0.64,23.0,79.0
09/01/2018 05:57:25.240000,1.0,24.0,79.0
09/01/2018 05:58:45.243333,0.12,24.0,79.0
09/01/2018 06:01:25.266666,0.93,24.0,79.0
09/01/2018 06:02:45.253333,0.85,24.0,79.0
09/01/2018 06:05:25.280000,0.8,24.0,79.0
09/01/2018 06:06:45.246666,0.74,24.0,79.0
09/01/2018 06:09:25.240000,1.37,24.0,78.0
09/01/2018 06:10:45.243333,1.12,24.0,78.0
09/01/2018 06:13:25.336666,0.28,24.0,78.0
09/01/2018 06:14:45.243333,0.93,24.0,78.0
09/01/2018 06:17:25.246666,1.17,24.0,78.0
09/01/2018 06:18:45.246666,1.61,25.0,78.0
09/01/2018 06:21:26.006666,1.9,25.0,78.0
09/01/2018 06:22:45.243333,2.15,25.0,78.0
09/01/2018 06:25:25.246666,1.47,26.0,78.0
09/01/2018 06:26:45.240000,1.4,26.0,78.0
09/01/2018 06:29:25.310000,2.09,26.0,78.0
09/01/2018 06:30:45.396666,1.46,26.0,78.0
09/01/2018 06:33:25.246666,1.36,26.0,78.0
09/01/2018 06:34:45.376666,1.27,27.0,78.0
09/01/2018 06:37:25.306666,1.2,27.0,78.0
09/01/2018 06:38:45.276666,1.71,27.0,78.0
09/01/2018 06:41:25.243333,2.27,28.0,78.0
09/01/2018 06:42:45.240000,2.17,28.0,78.0
09/01/2018 06:44:05.296666,2.48,28.0,78.0
09/01/2018 06:46:45.250000,1.81,29.0,78.0
09/01/2018 06:48:05.250000,2.33,29.0,77.0
09/01/2018 06:50:45.393333,2.43,29.0,77.0
09/01/2018 06:52:05.276666,2.41,29.0,77.0
09/01/2018 06:54:45.256666,2.26,30.0,77.0
09/01/2018 06:56:05.400000,3.02,30.0,77.0
09/01/2018 06:58:45.250000,2.39,30.0,77.0
09/01/2018 07:01:25.903333,2.67,30.0,77.0
09/01/2018 07:02:45.360000,2.8,30.0,77.0
09/01/2018 07:04:05.253333,2.68,30.0,77.0
09/01/2018 07:06:45.396666,2.67,30.0,77.0
09/01/2018 07:08:05.276666,2.69,30.0,77.0
09/01/2018 07:10:45.253333,2.52,30.0,76.0
09/01/2018 07:12:05.260000,2.17,30.0,76.0
09/01/2018 07:14:45.260000,2.05,30.0,76.0
09/01/2018 07:16:05.276666,2.24,30.0,76.0
09/01/2018 07:18:45.256666,1.9,30.0,76.0
09/01/2018 07:20:05.256666,1.62,30.0,76.0
09/01/2018 07:22:45.286666,1.67,30.0,76.0
09/01/2018 07:24:05.363333,2.67,30.0,76.0
09/01/2018 07:26:45.280000,2.17,30.0,76.0
09/01/2018 07:28:05.253333,1.6,30.0,76.0
09/01/2018 07:30:45.256666,2.9,30.0,76.0
09/01/2018 07:33:25.266666,2.19,30.0,76.0
09/01/2018 07:34:45.340000,2.1,30.0,76.0
09/01/2018 07:37:25.253333,2.5,30.0,76.0
09/01/2018 07:38:45.260000,2.59,30.0,76.0
09/01/2018 07:41:25.290000,2.38,30.0,76.0
09/01/2018 07:42:45.726666,2.95,31.0,75.0
09/01/2018 07:45:25.256666,2.86,31.0,75.0
09/01/2018 07:46:45.316666,2.47,31.0,75.0
09/01/2018 07:49:25.263333,2.19,30.0,75.0
09/01/2018 07:50:45.263333,2.79,30.0,75.0
09/01/2018 07:53:25.410000,1.93,30.0,75.0
09/01/2018 07:54:45.336666,1.45,30.0,75.0
09/01/2018 07:57:25.263333,2.42,30.0,75.0
09/01/2018 07:58:45.336666,1.9,30.0,75.0
09/01/2018 08:01:25.320000,1.62,30.0,74.0
09/01/2018 08:02:45.260000,1.98,30.0,74.0
09/01/2018 08:05:26.486666,1.56,30.0,74.0
09/01/2018 08:06:45.266666,1.25,30.0,74.0
09/01/2018 08:09:25.306666,1.3,31.0,74.0
09/01/2018 08:10:45.260000,1.83,31.0,74.0
09/01/2018 08:13:25.260000,1.95,31.0,74.0
09/01/2018 08:14:45.273333,1.48,32.0,74.0
09/01/2018 08:17:25.353333,2.05,32.0,74.0
09/01/2018 08:18:45.283333,2.17,32.0,74.0
09/01/2018 08:21:25.350000,2.16,32.0,74.0
09/01/2018 08:22:45.266666,1.74,32.0,74.0
09/01/2018 08:25:25.510000,2.48,32.0,74.0
09/01/2018 08:26:45.470000,3.17,32.0,74.0
09/01/2018 08:29:25.283333,3.19,32.0,74.0
09/01/2018 08:30:45.266666,3.19,32.0,74.0
09/01/2018 08:33:25.270000,3.67,32.0,74.0
09/01/2018 08:34:45.390000,2.76,32.0,74.0
09/01/2018 08:37:25.526666,3.5,31.0,74.0
09/01/2018 08:38:45.276666,2.95,31.0,74.0
09/01/2018 08:41:25.536666,2.6,31.0,74.0
09/01/2018 08:42:45.533333,2.49,31.0,74.0
09/01/2018 08:45:25.566666,3.48,31.0,74.0
09/01/2018 08:46:45.300000,2.83,32.0,74.0
09/01/2018 08:49:25.573333,3.02,32.0,74.0
09/01/2018 08:50:45.566666,2.33,32.0,74.0
09/01/2018 08:53:25.276666,2.07,32.0,74.0
09/01/2018 08:54:45.390000,2.38,32.0,74.0
09/01/2018 08:57:25.586666,1.55,31.0,74.0
09/01/2018 08:58:45.390000,2.76,32.0,74.0
09/01/2018 09:01:25.563333,1.93,32.0,73.0
09/01/2018 09:02:45.530000,2.56,32.0,74.0
09/01/2018 09:05:25.316666,1.93,32.0,73.0
09/01/2018 09:06:45.390000,2.12,32.0,73.0
09/01/2018 09:09:35.636666,3.0,33.0,73.0
09/01/2018 09:10:55.656666,1.51,33.0,73.0
09/01/2018 09:13:35.616666,1.59,33.0,73.0
09/01/2018 09:14:55.636666,1.83,33.0,73.0
09/01/2018 09:17:35.886666,2.33,32.0,73.0
09/01/2018 09:18:55.873333,2.12,32.0,73.0
09/01/2018 09:21:35.620000,0.98,32.0,73.0
09/01/2018 09:22:55.876666,1.07,32.0,73.0
09/01/2018 09:25:35.916666,1.1,32.0,73.0
09/01/2018 09:26:55.833333,1.02,32.0,73.0
09/01/2018 09:29:35.766666,1.6,33.0,73.0
09/01/2018 09:30:55.803333,1.49,33.0,73.0
09/01/2018 09:33:35.640000,1.59,33.0,73.0
09/01/2018 09:34:55.940000,1.49,32.0,73.0
09/01/2018 09:37:35.920000,1.19,32.0,73.0
09/01/2018 09:38:55.896666,1.63,33.0,73.0
09/01/2018 09:40:15.816666,2.36,32.0,73.0
09/01/2018 09:42:55.843333,2.02,33.0,73.0
09/01/2018 09:44:15.836666,1.62,33.0,73.0
09/01/2018 09:46:55.736666,1.54,33.0,73.0
09/01/2018 09:48:15.930000,2.22,33.0,73.0
09/01/2018 09:50:56.026666,1.59,33.0,73.0
09/01/2018 09:52:15.973333,2.39,33.0,73.0
09/01/2018 09:54:55.773333,3.0,33.0,73.0
09/01/2018 09:56:15.683333,2.65,33.0,72.0
09/01/2018 09:58:55.676666,2.65,33.0,72.0
09/01/2018 10:00:15.676666,2.64,33.0,72.0
09/01/2018 10:02:55.680000,2.64,33.0,72.0
09/01/2018 10:04:15.710000,2.0,33.0,72.0
09/01/2018 10:06:55.683333,2.05,33.0,72.0
09/01/2018 10:08:15.690000,2.68,33.0,72.0
09/01/2018 10:10:55.683333,2.21,33.0,72.0
09/01/2018 10:12:15.630000,1.33,33.0,72.0
09/01/2018 10:14:55.683333,2.27,34.0,72.0
09/01/2018 10:16:15.683333,2.64,34.0,72.0
09/01/2018 10:18:55.630000,2.33,34.0,72.0
09/01/2018 10:20:15.713333,2.35,35.0,71.0
09/01/2018 10:22:55.690000,2.19,36.0,71.0
09/01/2018 10:24:15.700000,2.88,36.0,71.0
09/01/2018 10:26:55.713333,1.83,36.0,71.0
09/01/2018 10:28:15.686666,2.63,37.0,71.0
09/01/2018 10:30:55.623333,2.15,37.0,71.0
09/01/2018 10:32:15.696666,1.98,37.0,71.0
09/01/2018 10:34:55.620000,1.88,37.0,70.0
09/01/2018 10:36:15.700000,2.12,37.0,70.0
09/01/2018 10:38:55.686666,2.21,37.0,70.0
09/01/2018 10:40:15.633333,1.76,37.0,70.0
09/01/2018 10:42:55.640000,2.2,37.0,70.0
09/01/2018 10:44:15.686666,2.55,37.0,70.0
09/01/2018 10:46:55.643333,2.48,37.0,71.0
09/01/2018 10:48:15.630000,2.32,37.0,71.0
09/01/2018 10:50:55.690000,2.24,37.0,71.0
09/01/2018 10:53:35.640000,2.38,37.0,71.0
09/01/2018 10:54:55.706666,2.32,37.0,71.0
09/01/2018 10:57:35.686666,2.0,37.0,71.0
09/01/2018 10:58:55.666666,1.98,37.0,71.0
09/01/2018 11:01:35.696666,2.29,37.0,71.0
09/01/2018 11:02:55.686666,2.4,37.0,71.0
09/01/2018 11:05:35.696666,2.88,37.0,71.0
09/01/2018 11:06:55.623333,2.28,37.0,71.0
09/01/2018 11:09:35.643333,2.37,37.0,71.0
09/01/2018 11:10:55.686666,2.34,38.0,71.0
09/01/2018 11:13:35.633333,1.17,38.0,71.0
09/01/2018 11:14:55.726666,2.93,38.0,71.0
09/01/2018 11:17:36.466666,2.29,38.0,71.0
09/01/2018 11:18:55.633333,2.37,38.0,71.0
09/01/2018 11:21:35.693333,2.69,38.0,71.0
09/01/2018 11:22:55.633333,2.43,38.0,71.0
09/01/2018 11:25:35.633333,2.0,38.0,71.0
09/01/2018 11:26:55.636666,2.21,38.0,71.0
09/01/2018 11:29:35.716666,2.67,38.0,71.0
09/01/2018 11:30:55.833333,3.07,38.0,71.0
09/01/2018 11:33:35.683333,2.98,38.0,70.0
09/01/2018 11:34:55.633333,2.07,38.0,71.0
09/01/2018 11:37:35.650000,2.22,38.0,71.0
09/01/2018 11:38:55.636666,1.85,38.0,71.0
09/01/2018 11:41:35.640000,2.35,38.0,71.0
09/01/2018 11:42:55.633333,1.9,38.0,71.0
09/01/2018 11:45:35.790000,2.0,37.0,70.0
09/01/2018 11:46:55.846666,1.3,37.0,71.0
09/01/2018 11:49:35.693333,1.38,37.0,71.0
09/01/2018 11:50:55.726666,2.52,37.0,71.0
09/01/2018 11:53:35.633333,1.78,37.0,70.0
09/01/2018 11:54:55.696666,1.95,37.0,70.0
09/01/2018 11:57:35.646666,1.76,37.0,70.0
09/01/2018 11:58:55.716666,1.21,37.0,71.0
09/01/2018 12:01:35.710000,2.09,37.0,71.0
09/01/2018 12:02:55.646666,1.9,37.0,71.0
09/01/2018 12:05:35.646666,1.71,38.0,71.0
09/01/2018 12:06:55.653333,1.95,38.0,70.0
09/01/2018 12:09:35.710000,1.67,37.0,70.0
09/01/2018 12:10:55.643333,1.61,37.0,70.0
09/01/2018 12:12:15.660000,1.64,38.0,70.0
09/01/2018 12:14:55.650000,2.26,38.0,70.0
09/01/2018 12:16:15.700000,2.0,39.0,70.0
09/01/2018 12:18:55.750000,2.46,38.0,70.0
09/01/2018 12:20:16.850000,2.95,38.0,70.0
09/01/2018 12:22:55.643333,2.14,38.0,70.0
09/01/2018 12:24:15.646666,1.45,38.0,70.0
09/01/2018 12:26:55.650000,2.02,37.0,70.0
09/01/2018 12:28:15.650000,2.0,37.0,70.0
09/01/2018 12:30:55.783333,2.38,37.0,69.0
09/01/2018 12:32:15.646666,2.31,37.0,69.0
09/01/2018 12:34:55.773333,1.66,38.0,69.0
09/01/2018 12:36:15.650000,1.59,38.0,69.0
09/01/2018 12:38:55.763333,1.24,38.0,69.0
09/01/2018 12:40:15.673333,1.76,38.0,69.0
09/01/2018 12:42:55.800000,1.98,38.0,69.0
09/01/2018 12:44:15.796666,2.24,38.0,69.0
09/01/2018 12:46:55.723333,2.12,39.0,69.0
09/01/2018 12:48:15.720000,1.93,39.0,69.0
09/01/2018 12:50:55.653333,1.63,39.0,69.0
09/01/2018 12:52:15.836666,1.88,39.0,69.0
09/01/2018 12:54:55.646666,2.55,39.0,69.0
09/01/2018 12:56:15.646666,2.27,39.0,69.0
09/01/2018 12:58:55.683333,1.33,39.0,69.0
09/01/2018 13:00:15.663333,1.61,39.0,69.0
09/01/2018 13:02:55.710000,2.68,40.0,69.0
09/01/2018 13:04:15.816666,2.17,40.0,69.0
09/01/2018 13:06:55.653333,3.07,40.0,69.0
09/01/2018 13:08:15.673333,2.83,40.0,69.0
09/01/2018 13:10:55.830000,3.02,39.0,69.0
09/01/2018 13:12:15.670000,2.58,39.0,69.0
09/01/2018 13:14:55.826666,2.07,39.0,69.0
09/01/2018 13:16:15.770000,3.34,40.0,69.0
09/01/2018 13:18:55.710000,3.74,40.0,69.0
09/01/2018 13:20:15.690000,2.43,40.0,69.0
09/01/2018 13:22:55.730000,3.44,40.0,69.0
09/01/2018 13:24:16.440000,3.29,40.0,69.0
09/01/2018 13:26:55.660000,2.66,40.0,69.0
09/01/2018 13:29:35.706666,2.41,40.0,69.0
09/01/2018 13:30:55.650000,3.23,40.0,69.0
09/01/2018 13:33:35.673333,2.37,41.0,69.0
09/01/2018 13:34:55.720000,2.24,41.0,69.0
09/01/2018 13:37:35.793333,2.12,41.0,69.0
09/01/2018 13:38:55.656666,2.7,41.0,69.0
09/01/2018 13:41:35.706666,2.6,41.0,70.0
09/01/2018 13:42:55.660000,2.76,41.0,69.0
09/01/2018 13:45:35.866666,2.65,41.0,69.0
09/01/2018 13:46:55.766666,3.29,41.0,69.0
09/01/2018 13:49:35.660000,2.88,41.0,69.0
09/01/2018 13:50:55.653333,2.54,40.0,69.0
09/01/2018 13:53:35.663333,2.49,40.0,69.0
09/01/2018 13:54:55.740000,2.0,40.0,69.0
09/01/2018 13:57:35.660000,3.21,39.0,69.0
09/01/2018 13:58:55.656666,3.64,39.0,69.0
09/01/2018 14:01:35.666666,3.76,38.0,69.0
09/01/2018 14:02:55.916666,3.29,39.0,69.0
09/01/2018 14:05:35.736666,3.07,39.0,70.0
09/01/2018 14:06:55.666666,3.21,39.0,70.0
09/01/2018 14:09:35.653333,2.76,39.0,70.0
09/01/2018 14:10:55.656666,2.92,39.0,70.0
09/01/2018 14:13:35.726666,2.79,39.0,70.0
09/01/2018 14:14:55.706666,3.19,39.0,70.0
09/01/2018 14:17:35.666666,3.33,38.0,70.0
09/01/2018 14:18:55.696666,2.71,38.0,70.0
09/01/2018 14:21:35.766666,2.68,38.0,70.0
09/01/2018 14:22:55.656666,2.66,38.0,70.0
09/01/2018 14:25:35.806666,2.98,37.0,70.0
09/01/2018 14:26:55.666666,2.34,37.0,70.0
09/01/2018 14:29:35.666666,2.14,37.0,70.0
09/01/2018 14:30:55.656666,2.52,36.0,70.0
09/01/2018 14:33:35.670000,2.74,36.0,71.0
09/01/2018 14:34:55.680000,2.02,35.0,71.0
09/01/2018 14:37:35.670000,2.48,35.0,71.0
09/01/2018 14:38:55.670000,2.34,35.0,71.0
09/01/2018 14:41:35.696666,2.46,35.0,71.0
09/01/2018 14:42:55.746666,1.85,35.0,71.0
09/01/2018 14:45:35.690000,2.4,35.0,72.0
09/01/2018 14:46:55.673333,1.88,34.0,72.0
09/01/2018 14:49:35.696666,1.68,34.0,72.0
09/01/2018 14:50:55.726666,2.16,34.0,72.0
09/01/2018 14:53:35.666666,2.2,34.0,72.0
09/01/2018 14:54:55.683333,2.51,34.0,72.0
09/01/2018 14:56:15.706666,3.02,35.0,73.0
09/01/2018 14:58:55.953333,2.86,34.0,73.0
09/01/2018 15:00:15.770000,2.26,34.0,73.0
09/01/2018 15:02:55.703333,2.61,34.0,73.0
09/01/2018 15:04:15.673333,3.0,34.0,73.0
09/01/2018 15:06:55.690000,2.49,33.0,74.0
09/01/2018 15:08:15.683333,2.43,33.0,74.0
09/01/2018 15:10:55.663333,2.14,33.0,74.0
09/01/2018 15:12:15.680000,2.19,32.0,74.0
09/01/2018 15:14:55.673333,1.5,32.0,75.0
09/01/2018 15:16:15.693333,1.6,33.0,75.0
09/01/2018 15:18:55.803333,1.8,31.0,75.0
09/01/2018 15:20:15.786666,2.24,31.0,75.0
09/01/2018 15:22:55.683333,1.35,32.0,76.0
09/01/2018 15:24:15.673333,1.95,31.0,76.0
09/01/2018 15:26:55.716666,2.12,31.0,76.0
09/01/2018 15:28:15.666666,2.31,32.0,76.0
09/01/2018 15:30:55.666666,1.88,31.0,77.0
09/01/2018 15:32:15.676666,2.0,31.0,77.0
09/01/2018 15:34:55.686666,1.71,29.0,77.0
09/01/2018 15:36:15.676666,2.02,29.0,77.0
09/01/2018 15:38:55.740000,1.74,29.0,78.0
09/01/2018 15:40:15.676666,1.6,30.0,78.0
09/01/2018 15:42:55.716666,1.44,29.0,78.0
09/01/2018 15:45:35.676666,2.0,29.0,78.0
09/01/2018 15:46:55.693333,1.57,29.0,79.0
09/01/2018 15:48:15.676666,2.05,29.0,79.0
09/01/2018 15:50:55.766666,2.12,28.0,79.0
09/01/2018 15:52:15.680000,2.32,27.0,79.0
09/01/2018 15:54:55.686666,2.49,26.0,79.0
09/01/2018 15:56:15.953333,1.63,26.0,79.0
09/01/2018 15:58:55.780000,2.17,26.0,79.0
09/01/2018 16:00:15.836666,2.17,25.0,79.0
09/01/2018 16:02:55.753333,1.51,25.0,80.0
09/01/2018 16:04:15.736666,1.74,26.0,80.0
09/01/2018 16:06:55.680000,2.35,24.0,80.0
09/01/2018 16:08:15.740000,2.58,24.0,80.0
09/01/2018 16:10:55.826666,2.12,24.0,80.0
09/01/2018 16:13:35.693333,2.21,25.0,81.0
09/01/2018 16:14:55.703333,2.26,25.0,81.0
09/01/2018 16:17:35.683333,1.73,26.0,81.0
09/01/2018 16:18:55.776666,1.93,25.0,81.0
09/01/2018 16:21:35.686666,2.05,24.0,82.0
09/01/2018 16:22:55.680000,1.4,25.0,82.0
09/01/2018 16:25:35.690000,1.27,24.0,82.0
09/01/2018 16:26:55.800000,1.19,24.0,82.0
09/01/2018 16:29:35.766666,1.74,22.0,83.0
09/01/2018 16:30:55.796666,1.02,22.0,83.0
