InstrumentName, SAMS,,,,,,,,,,
StartTime, 2022-11-01 00:00:00,,,,,,,,,,
EndTime, 2022-11-30 23:59:59,,,,,,,,,,
Date,42603,68108,85101,Ambient Avg Temperature,Carbon monoxide,Nitric oxide,Nitrogen dioxide,PM2.5 - Local Conditions,Relative Humidity,Wind Direction,Wind speed
11/01/2022 00:36:00.000000,69.1,0.801,87.238889,13.1,0.73,24.6,44.4,19.0,24.2,358.9,0.0
11/01/2022 00:37:00.000000,70.2,0.801,121.194286,13.1,0.7,25.7,44.5,17.9,23.4,359.1,0.0
11/01/2022 00:38:00.000000,71.1,0.801,134.355556,13.1,0.74,26.5,44.6,24.4,24.2,27.0,0.0
11/01/2022 00:39:00.000000,71.5,0.801,78.962162,13.1,0.67,26.6,44.9,15.6,23.4,20.1,0.0
11/01/2022 00:40:00.000000,71.1,0.801,74.497143,13.1,0.55,26.1,44.9,17.8,22.7,20.9,0.0
11/01/2022 00:41:00.000000,70.0,0.808,69.011111,13.1,0.52,25.1,44.9,18.1,22.7,54.5,0.0
11/01/2022 00:42:00.000000,68.7,0.801,60.155556,13.1,0.54,24.1,44.6,12.3,22.7,55.3,0.0
11/01/2022 00:43:00.000000,67.5,0.801,54.063158,13.1,0.54,23.0,44.5,10.2,23.4,67.9,0.0
11/01/2022 00:44:00.000000,65.7,0.801,108.8,13.1,0.56,21.4,44.3,14.4,23.4,62.2,0.0
11/01/2022 00:45:00.000000,64.6,0.801,73.673684,13.1,0.54,20.8,43.7,19.3,23.4,20.3,0.0
11/01/2022 00:46:00.000000,69.9,0.801,75.484211,13.1,0.59,27.2,42.6,17.9,25.0,335.7,0.0
11/01/2022 00:47:00.000000,80.2,0.801,81.929412,12.3,0.72,38.4,41.7,15.0,25.8,340.8,0.0
11/01/2022 00:48:00.000000,83.6,0.808,45.6,12.3,0.79,41.5,42.1,13.1,25.8,340.1,0.0
11/01/2022 00:49:00.000000,80.4,0.808,71.1,12.3,0.8,39.0,41.4,14.2,26.6,331.6,0.0
11/01/2022 00:50:00.000000,76.9,0.801,73.2,12.3,0.77,35.4,41.4,18.5,26.6,324.6,0.0
11/01/2022 00:51:00.000000,75.8,0.801,83.157895,12.3,0.73,34.2,41.5,19.5,25.8,301.8,0.0
11/01/2022 00:52:00.000000,74.7,0.801,87.8,12.3,0.68,33.1,41.6,14.3,26.6,321.7,0.0
11/01/2022 00:53:00.000000,76.1,0.801,109.559459,12.3,0.67,35.3,40.7,23.5,26.6,6.0,0.0
11/01/2022 00:54:00.000000,78.3,0.808,98.24359,12.3,0.63,33.5,44.8,18.8,25.8,2.6,0.0
11/01/2022 00:55:00.000000,65.9,0.808,64.538889,12.3,0.54,21.4,44.5,18.0,25.0,17.9,0.0
11/01/2022 00:56:00.000000,52.9,0.801,75.4,12.3,0.49,9.2,43.7,11.1,24.2,351.8,0.0
11/01/2022 00:57:00.000000,33.8,0.801,18.924324,13.1,0.44,5.9,27.8,5.6,24.2,353.1,0.0
11/01/2022 00:58:00.000000,48.0,0.808,33.855556,13.1,0.36,9.5,38.4,11.9,24.2,355.6,0.0
11/01/2022 00:59:00.000000,49.9,0.808,72.748718,13.1,0.4,9.0,40.8,14.8,24.2,7.2,0.0
11/01/2022 01:00:00.000000,50.9,0.808,83.62,13.1,0.42,8.8,42.0,12.5,24.2,43.2,0.0
11/01/2022 01:01:00.000000,52.5,0.808,94.673684,13.1,0.43,11.3,41.2,14.9,23.4,319.0,0.0
11/01/2022 01:02:00.000000,60.5,0.808,47.497297,13.1,0.59,15.5,44.9,15.3,25.0,249.4,0.0
11/01/2022 01:03:00.000000,47.3,0.808,49.621053,13.1,0.67,5.1,42.1,15.7,24.2,321.9,0.0
11/01/2022 01:04:00.000000,40.4,0.808,56.308571,13.1,0.44,3.2,37.1,11.1,24.2,51.2,0.0
11/01/2022 01:05:00.000000,41.6,0.801,42.594286,13.1,0.38,3.9,37.6,10.3,24.2,122.2,0.0
11/01/2022 01:06:00.000000,41.2,0.801,59.54,12.3,0.38,3.8,37.3,10.8,25.0,130.1,0.0
11/01/2022 01:07:00.000000,40.9,0.801,67.584211,12.3,0.37,4.5,36.3,12.1,25.0,1.5,0.0
11/01/2022 01:08:00.000000,34.7,0.801,27.97027,13.1,0.4,7.7,27.0,4.6,25.8,331.0,0.0
11/01/2022 01:09:00.000000,36.5,0.801,32.157895,13.1,0.43,7.3,29.1,9.9,25.8,313.0,0.0
11/01/2022 01:10:00.000000,35.5,0.808,22.032432,13.1,0.41,5.0,30.4,9.1,25.0,312.4,0.0
11/01/2022 01:11:00.000000,29.3,0.808,16.316667,13.1,0.35,3.4,25.9,3.5,25.0,316.9,0.0
11/01/2022 01:12:00.000000,29.8,0.808,29.064103,13.1,0.32,3.3,26.4,5.3,25.0,2.7,0.0
11/01/2022 01:13:00.000000,29.5,0.808,39.331579,13.1,0.32,3.1,26.3,6.8,25.0,335.2,0.0
11/01/2022 01:14:00.000000,28.5,0.808,35.455,13.1,0.27,2.8,25.7,4.3,25.0,341.5,0.0
11/01/2022 01:15:00.000000,27.9,0.808,20.294444,13.9,0.25,2.5,25.3,5.3,25.8,327.7,0.0
11/01/2022 01:16:00.000000,27.2,0.801,36.078378,13.9,0.27,2.3,24.9,7.8,25.0,328.5,0.0
11/01/2022 01:17:00.000000,26.7,0.808,44.972222,13.9,0.26,2.0,24.6,7.8,25.0,323.7,0.0
11/01/2022 01:18:00.000000,25.6,0.801,24.026316,13.1,0.26,1.7,23.8,6.2,25.8,342.1,0.0
11/01/2022 01:19:00.000000,23.9,0.808,22.688889,13.1,0.24,1.3,22.5,5.5,25.8,324.2,0.0
11/01/2022 01:20:00.000000,22.1,0.801,23.961538,13.1,0.22,1.1,21.0,4.8,25.8,283.8,0.0
11/01/2022 01:21:00.000000,21.7,0.808,49.131579,13.1,0.25,1.0,20.6,8.3,25.8,288.6,0.0
11/01/2022 01:22:00.000000,22.0,0.808,15.505714,13.1,0.26,1.1,20.9,5.2,26.6,332.3,0.0
11/01/2022 01:23:00.000000,22.5,0.808,17.244444,13.1,0.27,1.2,21.3,3.5,26.6,307.1,0.0
11/01/2022 01:24:00.000000,22.9,0.808,44.394444,13.1,0.3,1.2,21.6,7.0,26.6,33.6,0.0
11/01/2022 01:25:00.000000,23.9,0.808,31.205263,13.1,0.3,1.5,22.4,5.4,27.3,6.4,0.0
11/01/2022 01:26:00.000000,25.3,0.808,39.089474,13.1,0.3,1.7,23.6,5.0,26.6,59.7,0.0
11/01/2022 01:27:00.000000,26.5,0.808,16.941176,13.1,0.29,1.7,24.7,7.5,27.3,354.0,0.0
11/01/2022 01:28:00.000000,27.4,0.808,11.27027,13.1,0.28,1.8,25.5,4.5,27.3,324.5,0.0
11/01/2022 01:29:00.000000,28.1,0.801,12.031579,13.1,0.28,1.9,26.1,4.0,28.1,339.7,0.0
11/01/2022 01:30:00.000000,28.0,0.808,4.737143,13.1,0.28,1.7,26.2,3.6,28.1,339.6,0.0
11/01/2022 01:31:00.000000,27.6,0.808,23.575676,13.1,0.28,1.6,26.0,5.9,27.3,294.2,0.0
11/01/2022 01:32:00.000000,27.2,0.808,24.402703,12.3,0.26,1.5,25.6,5.5,28.1,307.9,0.0
11/01/2022 01:33:00.000000,26.4,0.808,15.994737,12.3,0.25,1.4,24.9,5.5,28.1,292.5,0.0
11/01/2022 01:34:00.000000,25.6,0.808,20.871429,12.3,0.25,1.4,24.1,5.3,28.1,310.0,0.0
11/01/2022 01:35:00.000000,24.9,0.808,13.526316,13.1,0.24,1.6,23.2,6.0,27.3,326.6,0.0
11/01/2022 01:36:00.000000,25.4,0.808,8.763158,13.1,0.24,2.1,23.3,3.4,27.3,308.4,0.0
11/01/2022 01:37:00.000000,25.5,0.808,12.217647,13.1,0.24,2.4,23.0,5.7,27.3,279.3,0.0
11/01/2022 01:38:00.000000,25.1,0.808,20.683784,13.1,0.25,2.6,22.5,4.0,28.1,287.0,0.0
11/01/2022 01:39:00.000000,24.5,0.808,22.786486,13.1,0.23,2.7,21.8,4.6,28.1,296.6,0.0
11/01/2022 01:40:00.000000,24.1,0.808,4.770588,13.1,0.24,2.7,21.3,3.3,28.1,278.7,0.0
11/01/2022 01:41:00.000000,23.5,0.808,28.305405,13.1,0.26,2.6,20.8,6.6,28.1,291.8,0.0
11/01/2022 01:42:00.000000,23.3,0.808,29.2,13.1,0.26,2.6,20.7,5.8,28.1,294.3,0.0
11/01/2022 01:43:00.000000,22.4,0.808,40.902857,13.1,0.27,2.2,20.1,6.5,28.1,309.9,0.0
11/01/2022 01:44:00.000000,21.3,0.808,16.872222,13.1,0.27,2.1,19.2,6.0,28.1,323.7,0.0
11/01/2022 01:45:00.000000,21.6,0.808,27.587179,13.1,0.25,2.6,19.0,7.8,28.1,336.1,0.0
11/01/2022 01:46:00.000000,22.3,0.808,14.676471,13.1,0.23,3.1,19.2,3.9,28.1,306.7,0.0
11/01/2022 01:47:00.000000,23.5,0.808,20.064706,13.1,0.24,3.7,19.7,3.6,28.1,318.0,0.0
11/01/2022 01:48:00.000000,24.7,0.808,34.565,13.1,0.25,4.4,20.3,7.5,28.1,334.3,0.0
11/01/2022 01:49:00.000000,26.9,0.808,16.485714,13.1,0.23,5.8,21.0,5.2,28.1,303.5,0.0
11/01/2022 01:50:00.000000,28.8,0.808,11.494286,13.1,0.25,6.6,22.1,3.6,28.9,297.1,0.0
11/01/2022 01:51:00.000000,29.1,0.808,14.844444,13.1,0.23,6.7,22.3,6.1,28.9,285.0,0.0
11/01/2022 01:52:00.000000,28.5,0.808,18.627273,13.1,0.23,6.1,22.3,6.6,28.1,288.6,0.0
11/01/2022 01:53:00.000000,27.4,0.808,38.383333,13.1,0.23,5.3,22.0,22.4,28.9,293.0,0.0
11/01/2022 01:54:00.000000,26.6,0.808,25.216667,12.3,0.23,4.6,21.9,5.6,28.9,267.5,0.0
11/01/2022 01:55:00.000000,25.5,0.808,35.905882,12.3,0.22,3.8,21.6,5.6,28.9,278.0,0.0
11/01/2022 01:56:00.000000,24.2,0.808,11.777143,12.3,0.22,2.8,21.4,4.3,28.9,288.6,0.0
11/01/2022 01:57:00.000000,22.0,0.808,8.878378,13.1,0.22,1.3,20.7,3.9,28.1,275.3,0.0
11/01/2022 01:58:00.000000,20.8,0.808,22.242857,12.3,0.21,0.6,20.1,5.5,28.1,302.7,0.0
11/01/2022 01:59:00.000000,21.2,0.808,17.133333,12.3,0.22,0.5,20.7,6.6,28.9,298.9,0.0
11/01/2022 02:00:00.000000,21.8,0.808,4.1,12.3,0.22,0.5,21.2,3.7,28.9,299.1,0.0
11/01/2022 02:01:00.000000,22.2,0.808,11.294444,12.3,0.25,0.5,21.6,6.0,28.9,287.5,0.0
11/01/2022 02:02:00.000000,22.5,0.808,17.311111,12.3,0.23,0.5,21.9,4.8,28.1,277.3,0.0
11/01/2022 02:03:00.000000,22.7,0.808,5.988571,12.3,0.24,0.6,22.1,5.5,28.1,289.7,0.0
11/01/2022 02:04:00.000000,23.0,0.808,12.594872,12.3,0.25,0.7,22.3,8.1,28.1,277.3,0.0
11/01/2022 02:05:00.000000,23.5,0.808,15.935,12.3,0.29,0.9,22.5,7.2,28.1,278.4,0.0
11/01/2022 02:06:00.000000,23.4,0.808,10.885,13.1,0.32,1.0,22.4,5.1,27.3,285.6,0.0
11/01/2022 02:07:00.000000,23.7,0.808,10.394595,13.1,0.3,1.2,22.4,5.0,27.3,268.0,0.0
11/01/2022 02:08:00.000000,24.0,0.808,7.1,13.1,0.32,1.4,22.6,4.6,27.3,287.2,0.0
11/01/2022 02:09:00.000000,23.9,0.808,12.257895,13.1,0.33,1.5,22.4,4.6,27.3,280.6,0.0
11/01/2022 02:10:00.000000,23.6,0.808,7.935897,13.1,0.29,1.5,22.1,6.4,27.3,280.0,0.0
11/01/2022 02:11:00.000000,23.5,0.808,8.951351,13.1,0.28,1.5,21.9,6.3,27.3,269.6,0.0
11/01/2022 02:12:00.000000,23.7,0.808,15.448571,13.1,0.29,1.7,21.9,3.9,27.3,272.8,0.0
11/01/2022 02:13:00.000000,24.1,0.808,20.727778,13.1,0.32,1.9,22.1,4.8,26.6,278.4,0.0
11/01/2022 02:14:00.000000,29.7,0.808,13.722222,13.1,0.32,4.5,25.2,4.3,27.3,265.7,0.0
11/01/2022 02:15:00.000000,47.2,0.808,31.255556,13.1,0.32,12.3,34.8,10.4,27.3,263.1,0.0
11/01/2022 02:16:00.000000,56.3,0.808,32.543243,13.1,0.33,16.5,39.7,5.2,27.3,241.0,0.0
11/01/2022 02:17:00.000000,63.2,0.808,8.969697,13.1,0.31,22.7,40.5,5.2,27.3,230.6,0.0
11/01/2022 02:18:00.000000,67.0,0.808,12.927778,13.1,0.31,25.8,41.1,5.6,27.3,226.8,0.0
11/01/2022 02:19:00.000000,66.7,0.808,34.511429,12.3,0.31,25.5,41.2,6.2,28.1,233.3,0.0
11/01/2022 02:20:00.000000,66.8,0.808,18.244444,12.3,0.32,25.5,41.2,5.5,28.1,229.8,0.0
11/01/2022 02:21:00.000000,66.9,0.808,18.868571,12.3,0.32,25.6,41.2,5.3,28.9,210.3,0.0
11/01/2022 02:22:00.000000,67.5,0.808,16.922857,12.3,0.32,26.3,41.1,6.6,28.9,202.3,0.0
11/01/2022 02:23:00.000000,68.6,0.808,20.382857,12.3,0.32,27.5,41.1,7.7,28.9,211.7,0.0
11/01/2022 02:24:00.000000,69.8,0.808,16.55,11.6,0.32,28.6,41.2,6.5,29.7,203.2,0.0
11/01/2022 02:25:00.000000,71.0,0.808,12.841176,11.6,0.34,29.5,41.4,7.8,29.7,223.3,0.0
11/01/2022 02:26:00.000000,72.3,0.808,14.351429,11.6,0.34,30.6,41.7,6.4,29.7,237.2,0.0
11/01/2022 02:27:00.000000,73.4,0.808,27.707692,11.6,0.35,31.5,41.8,5.7,30.5,255.6,0.0
11/01/2022 02:28:00.000000,74.2,0.808,14.872222,11.6,0.35,32.1,42.0,6.8,30.5,267.8,0.0
11/01/2022 02:29:00.000000,74.6,0.808,14.752632,11.6,0.36,32.4,42.1,6.2,30.5,194.4,0.0
11/01/2022 02:30:00.000000,74.0,0.808,20.986486,11.6,0.36,32.0,42.0,10.5,31.3,181.1,0.0
11/01/2022 02:31:00.000000,72.6,0.808,18.688889,11.6,0.35,30.7,41.9,6.3,32.0,215.3,0.0
11/01/2022 02:32:00.000000,71.1,0.808,14.421622,11.6,0.36,29.3,41.7,5.6,32.0,215.4,0.0
11/01/2022 02:33:00.000000,69.4,0.808,31.766667,10.8,0.37,28.1,41.3,8.4,32.0,212.7,0.0
11/01/2022 02:34:00.000000,67.5,0.808,22.316667,10.8,0.38,26.5,41.0,5.2,32.0,208.8,0.0
11/01/2022 02:35:00.000000,65.5,0.808,15.909091,10.8,0.38,24.9,40.5,8.5,32.8,205.3,0.0
11/01/2022 02:36:00.000000,63.5,0.808,17.948571,10.8,0.38,23.4,40.0,6.6,32.8,202.9,0.0
11/01/2022 02:37:00.000000,61.9,0.808,23.151429,10.8,0.38,22.1,39.7,6.0,33.6,205.4,0.0
11/01/2022 02:38:00.000000,60.7,0.808,13.771795,10.8,0.36,21.1,39.6,7.5,33.6,214.4,0.0
11/01/2022 02:39:00.000000,60.1,0.808,15.748649,10.8,0.37,20.7,39.4,6.5,33.6,204.1,0.0
11/01/2022 02:40:00.000000,59.4,0.808,151.215789,10.8,0.37,20.3,39.1,19.8,33.6,213.9,0.0
11/01/2022 02:41:00.000000,58.8,0.808,52.784211,10.8,0.37,19.9,38.8,12.8,34.4,217.6,0.0
11/01/2022 02:42:00.000000,58.4,0.808,24.975676,10.0,0.39,19.7,38.6,8.6,34.4,203.5,0.0
11/01/2022 02:43:00.000000,58.2,0.808,16.010526,10.0,0.38,19.6,38.5,6.9,34.4,205.5,0.0
11/01/2022 02:44:00.000000,58.7,0.808,19.548571,10.0,0.39,20.2,38.5,8.2,34.4,221.3,0.0
11/01/2022 02:45:00.000000,59.0,0.808,15.331429,10.8,0.4,20.4,38.6,7.6,33.6,224.0,0.0
11/01/2022 02:46:00.000000,60.0,0.808,14.2,10.8,0.38,20.6,39.3,6.8,32.8,226.6,0.0
11/01/2022 02:47:00.000000,64.6,0.808,14.4,10.8,0.35,21.1,43.4,6.5,32.0,231.4,0.0
11/01/2022 02:48:00.000000,59.5,0.808,17.517647,10.8,0.36,17.9,41.6,10.7,32.0,211.8,0.0
11/01/2022 02:49:00.000000,56.6,0.808,17.4,10.8,0.35,17.0,39.5,7.9,32.0,216.3,0.0
11/01/2022 02:50:00.000000,60.1,0.808,11.07027,10.8,0.37,20.3,39.7,5.4,32.0,245.5,0.0
11/01/2022 02:51:00.000000,60.3,0.808,21.738889,10.8,0.4,20.8,39.5,7.3,32.8,217.6,0.0
11/01/2022 02:52:00.000000,59.7,0.808,60.468421,10.8,0.41,20.3,39.3,6.0,33.6,241.2,0.0
11/01/2022 02:53:00.000000,59.1,0.808,11.515789,10.0,0.41,19.9,39.1,6.7,32.8,231.7,0.0
11/01/2022 02:54:00.000000,58.6,0.808,15.616667,10.0,0.37,19.7,38.9,7.9,33.6,215.5,0.0
11/01/2022 02:55:00.000000,58.3,0.808,19.5,10.0,0.37,19.2,39.0,6.1,32.8,236.3,0.0
11/01/2022 02:56:00.000000,57.9,0.808,22.794737,10.8,0.34,19.1,38.8,7.4,32.8,230.7,0.0
11/01/2022 02:57:00.000000,57.6,0.808,19.02973,10.8,0.35,18.9,38.6,6.9,32.8,235.3,0.0
11/01/2022 02:58:00.000000,56.7,0.808,17.610811,10.8,0.36,18.0,38.7,8.4,32.0,228.8,0.0
11/01/2022 02:59:00.000000,56.4,0.808,15.38,10.8,0.35,17.5,38.8,7.2,32.0,232.2,0.0
11/01/2022 03:00:00.000000,81.8,0.808,33.087179,10.8,0.34,41.1,40.7,12.6,31.3,227.5,0.0
11/01/2022 03:01:00.000000,70.3,0.808,31.2,10.8,0.34,24.5,45.8,7.3,31.3,223.0,0.0
11/01/2022 03:02:00.000000,58.2,0.808,34.794737,10.8,0.33,15.2,43.0,7.3,30.5,214.2,0.0
11/01/2022 03:03:00.000000,54.7,0.808,36.105263,10.8,0.33,13.1,41.5,9.5,30.5,199.2,0.0
11/01/2022 03:04:00.000000,51.9,0.808,28.96,10.8,0.32,10.7,41.2,6.9,30.5,168.4,0.0
11/01/2022 03:05:00.000000,51.2,0.808,27.611111,10.8,0.31,10.4,40.8,10.5,31.3,181.4,0.0
11/01/2022 03:06:00.000000,50.4,0.808,17.594444,10.8,0.31,10.0,40.4,8.0,32.0,190.5,0.0
11/01/2022 03:07:00.000000,49.6,0.808,17.354054,10.8,0.33,9.6,40.0,8.8,32.0,198.2,0.0
11/01/2022 03:08:00.000000,48.8,0.808,14.844444,10.8,0.36,9.0,39.7,7.9,32.0,178.4,0.0
11/01/2022 03:09:00.000000,47.8,0.808,16.064865,10.8,0.37,8.5,39.2,9.8,32.8,184.7,0.0
11/01/2022 03:10:00.000000,46.8,0.808,24.283333,10.0,0.41,8.1,38.7,9.1,33.6,184.3,0.0
11/01/2022 03:11:00.000000,45.7,0.808,25.157895,10.0,0.46,7.6,38.0,9.0,33.6,189.4,0.0
11/01/2022 03:12:00.000000,44.4,0.808,15.584615,10.0,0.45,6.8,37.6,6.8,34.4,177.5,0.0
11/01/2022 03:13:00.000000,43.4,0.808,18.712821,10.0,0.41,6.1,37.2,10.0,33.6,192.1,0.0
11/01/2022 03:14:00.000000,42.2,0.808,13.686486,10.0,0.4,5.6,36.6,8.4,34.4,211.7,0.0
11/01/2022 03:15:00.000000,41.2,0.808,18.994737,10.0,0.38,5.1,36.0,10.3,34.4,194.4,0.0
11/01/2022 03:16:00.000000,40.6,0.808,23.75641,10.0,0.39,5.0,35.6,8.4,34.4,191.1,0.0
11/01/2022 03:17:00.000000,40.4,0.808,13.867568,10.0,0.42,4.7,35.6,8.0,34.4,204.9,0.0
11/01/2022 03:18:00.000000,40.2,0.808,17.016667,10.0,0.46,4.4,35.8,7.1,34.4,195.5,0.0
11/01/2022 03:19:00.000000,40.3,0.808,20.077143,10.0,0.47,4.4,35.9,9.3,35.2,207.2,0.0
11/01/2022 03:20:00.000000,40.7,0.808,10.105556,9.2,0.48,4.5,36.1,7.8,35.2,206.1,0.0
11/01/2022 03:21:00.000000,41.4,0.808,15.258974,9.2,0.48,4.8,36.5,8.9,35.2,202.9,0.0
11/01/2022 03:22:00.000000,42.3,0.808,14.862162,9.2,0.5,5.1,37.2,8.3,35.2,226.5,0.0
11/01/2022 03:23:00.000000,43.0,0.808,20.894737,9.2,0.49,5.3,37.7,9.2,35.2,213.1,0.0
11/01/2022 03:24:00.000000,43.4,0.808,14.948571,9.2,0.51,5.4,37.9,8.3,35.9,221.0,0.0
11/01/2022 03:25:00.000000,43.5,0.808,8.126316,9.2,0.5,5.5,38.0,7.4,35.9,221.4,0.0
11/01/2022 03:26:00.000000,43.6,0.808,19.142857,9.2,0.51,5.6,38.0,8.9,35.9,194.6,0.0
11/01/2022 03:27:00.000000,43.7,0.808,14.759459,9.2,0.51,5.5,38.1,8.8,35.9,210.6,0.2237136465324385
11/01/2022 03:28:00.000000,43.7,0.808,12.436842,9.2,0.51,5.5,38.1,8.6,35.9,209.2,1.3422818791946307
11/01/2022 03:29:00.000000,43.7,0.808,14.751282,9.2,0.52,5.5,38.2,8.7,35.2,216.0,0.0
11/01/2022 03:30:00.000000,43.6,0.808,12.155556,9.2,0.53,5.4,38.2,8.6,35.9,222.4,0.0
11/01/2022 03:31:00.000000,43.5,0.808,14.8,9.2,0.51,5.3,38.2,8.8,35.9,219.1,0.0
11/01/2022 03:32:00.000000,43.4,0.808,17.9,9.2,0.51,5.1,38.2,10.1,35.9,212.5,0.0
11/01/2022 03:33:00.000000,43.2,0.808,23.313793,9.2,0.5,4.9,38.3,8.6,35.2,220.0,0.0
11/01/2022 03:34:00.000000,43.0,0.808,29.3,9.2,0.49,4.7,38.2,10.2,35.2,207.6,0.0
11/01/2022 03:35:00.000000,42.7,0.808,18.973684,9.2,0.5,4.5,38.2,9.6,35.2,210.7,0.0
11/01/2022 03:36:00.000000,42.4,0.808,30.702703,9.2,0.5,4.3,38.1,10.4,35.9,233.5,0.0
11/01/2022 03:37:00.000000,42.1,0.808,16.443243,9.2,0.49,4.0,38.0,9.3,35.9,199.4,0.0
11/01/2022 03:38:00.000000,41.7,0.808,17.745946,9.2,0.49,3.8,37.9,8.3,35.9,210.1,0.0
11/01/2022 03:39:00.000000,41.4,0.808,13.571795,9.2,0.49,3.6,37.7,8.2,35.9,207.9,0.0
11/01/2022 03:40:00.000000,41.0,0.808,18.347368,9.2,0.49,3.4,37.5,11.1,35.9,223.3,0.0
11/01/2022 03:41:00.000000,40.6,0.808,13.783333,9.2,0.49,3.3,37.3,9.9,35.9,219.2,0.0
11/01/2022 03:42:00.000000,40.3,0.808,13.961111,9.2,0.48,3.1,37.1,8.2,35.9,202.9,0.0
11/01/2022 03:43:00.000000,40.1,0.808,21.938462,9.2,0.48,3.0,37.0,10.0,35.9,191.7,0.0
