InstrumentName, West Denver PA-II B
04/01/2020 02:08:19.775000,1.69
04/01/2020 02:10:19.932000,2.33
04/01/2020 02:12:19.740000,3.14
04/01/2020 02:14:19.764000,2.46
04/01/2020 02:16:19.729000,2.18
04/01/2020 02:18:19.730000,2.07
04/01/2020 02:20:19.720000,2.59
04/01/2020 02:22:19.719000,2.08
04/01/2020 02:24:19.813000,2.79
04/01/2020 02:26:19.786000,2.27
04/01/2020 02:28:19.767000,2.4
04/01/2020 02:30:19.758000,2.1
04/01/2020 02:32:19.739000,2.67
04/01/2020 02:34:19.740000,2.34
04/01/2020 02:36:19.746000,2.32
04/01/2020 02:38:20.044000,3.32
04/01/2020 02:40:19.762000,2.97
04/01/2020 02:42:19.746000,2.73
04/01/2020 02:44:19.747000,3.71
04/01/2020 02:46:19.795000,2.93
04/01/2020 02:48:19.752000,4.29
04/01/2020 02:50:19.735000,5.16
04/01/2020 02:52:19.734000,4.89
04/01/2020 02:54:19.785000,6.37
04/01/2020 02:56:19.766000,7.16
04/01/2020 03:00:19.785000,7.6
04/01/2020 03:02:19.761000,5.76
04/01/2020 03:04:19.756000,6.39
04/01/2020 03:06:19.852000,7.18
04/01/2020 03:08:19.741000,7.02
04/01/2020 03:10:19.783000,6.69
04/01/2020 03:12:19.744000,5.61
04/01/2020 03:14:19.790000,5.49
04/01/2020 03:16:19.740000,4.16
04/01/2020 03:18:19.754000,4.81
04/01/2020 03:20:19.758000,5.57
04/01/2020 03:22:19.753000,4.8
04/01/2020 03:24:19.763000,4.77
04/01/2020 03:26:19.774000,3.96
04/01/2020 03:28:19.778000,4.17
04/01/2020 03:30:19.744000,4.0
04/01/2020 03:32:19.747000,3.07
04/01/2020 03:34:19.753000,2.71
04/01/2020 03:36:19.748000,2.92
04/01/2020 03:38:20.151000,3.33
04/01/2020 03:40:19.791000,3.64
04/01/2020 03:42:19.782000,4.64
04/01/2020 03:44:19.760000,4.54
04/01/2020 03:46:19.744000,4.53
04/01/2020 03:50:19.856000,4.75
04/01/2020 03:52:19.801000,4.29
04/01/2020 03:54:19.845000,3.83
04/01/2020 03:56:19.775000,3.66
04/01/2020 03:58:19.895000,3.11
04/01/2020 04:00:19.766000,3.43
04/01/2020 04:02:19.768000,3.64
04/01/2020 04:04:19.763000,3.37
04/01/2020 04:06:19.773000,3.18
04/01/2020 04:08:19.763000,3.11
04/01/2020 04:10:19.746000,3.0
04/01/2020 04:12:19.771000,4.22
04/01/2020 04:16:19.778000,3.07
04/01/2020 04:18:19.811000,3.17
04/01/2020 04:20:19.753000,3.49
04/01/2020 04:22:19.762000,3.45
04/01/2020 04:24:19.790000,3.33
04/01/2020 04:26:19.766000,3.09
04/01/2020 04:28:19.764000,3.03
04/01/2020 04:30:19.756000,3.14
04/01/2020 04:32:19.779000,3.18
04/01/2020 04:34:19.749000,2.23
04/01/2020 04:36:19.779000,3.1
04/01/2020 04:38:20.084000,3.08
04/01/2020 04:40:19.751000,3.14
04/01/2020 04:42:19.778000,2.86
04/01/2020 04:44:19.756000,2.8
04/01/2020 04:46:19.785000,3.05
04/01/2020 04:48:19.774000,3.56
04/01/2020 04:50:19.758000,2.84
04/01/2020 04:52:19.767000,4.98
04/01/2020 04:54:19.765000,6.19
04/01/2020 04:56:19.769000,4.53
04/01/2020 04:58:19.830000,3.44
04/01/2020 05:00:21.747000,3.7
04/01/2020 05:02:19.767000,3.63
04/01/2020 05:04:19.773000,4.55
04/01/2020 05:06:19.783000,5.75
04/01/2020 05:08:19.774000,6.14
04/01/2020 05:10:19.766000,7.08
04/01/2020 05:12:19.791000,6.32
04/01/2020 05:14:19.774000,6.23
04/01/2020 05:16:19.766000,8.44
04/01/2020 05:18:19.768000,8.85
04/01/2020 05:20:19.772000,7.73
04/01/2020 05:22:19.783000,7.28
04/01/2020 05:24:19.774000,7.33
04/01/2020 05:26:20.096000,6.97
04/01/2020 05:28:19.773000,5.53
04/01/2020 05:30:19.767000,7.97
04/01/2020 05:32:19.823000,8.14
04/01/2020 05:34:19.768000,9.14
04/01/2020 05:36:19.770000,4.86
04/01/2020 05:38:20.074000,3.86
04/01/2020 05:40:19.770000,3.72
04/01/2020 05:42:19.778000,3.41
04/01/2020 05:44:19.806000,3.27
04/01/2020 05:46:19.793000,2.19
04/01/2020 05:48:19.780000,1.64
04/01/2020 05:50:19.762000,1.45
04/01/2020 05:52:19.769000,1.1
04/01/2020 05:54:21.998000,1.1
04/01/2020 05:56:19.844000,1.12
04/01/2020 05:58:20.241000,1.0
04/01/2020 06:00:19.786000,1.17
04/01/2020 06:02:19.868000,1.32
04/01/2020 06:04:19.831000,1.31
04/01/2020 06:06:19.775000,1.83
04/01/2020 06:08:19.787000,2.19
04/01/2020 06:10:19.819000,1.81
04/01/2020 06:12:19.776000,1.85
04/01/2020 06:14:19.772000,2.05
04/01/2020 06:16:19.775000,1.84
04/01/2020 06:18:19.822000,1.64
04/01/2020 06:20:19.768000,2.32
04/01/2020 06:22:19.780000,2.79
04/01/2020 06:24:19.839000,2.16
04/01/2020 06:26:19.767000,2.22
04/01/2020 06:28:19.810000,2.81
04/01/2020 06:30:19.783000,3.67
04/01/2020 06:32:19.805000,3.67
04/01/2020 06:34:19.774000,4.83
04/01/2020 06:36:19.792000,4.55
04/01/2020 06:38:20.126000,3.5
04/01/2020 06:40:19.780000,3.77
04/01/2020 06:42:19.790000,3.53
04/01/2020 06:44:19.773000,3.46
04/01/2020 06:46:19.791000,3.71
04/01/2020 06:48:19.779000,3.2
04/01/2020 06:50:19.776000,3.56
04/01/2020 06:52:19.797000,3.03
04/01/2020 06:54:19.782000,3.2
04/01/2020 06:56:19.822000,2.7
04/01/2020 06:58:19.813000,2.98
04/01/2020 07:00:19.829000,2.82
04/01/2020 07:02:19.913000,2.59
04/01/2020 07:04:19.777000,2.56
04/01/2020 07:06:19.787000,2.52
04/01/2020 07:08:19.779000,2.61
04/01/2020 07:10:19.821000,3.37
04/01/2020 07:12:19.782000,3.97
04/01/2020 07:14:19.794000,2.65
04/01/2020 07:16:19.862000,2.23
04/01/2020 07:18:19.912000,2.63
04/01/2020 07:20:19.780000,3.05
04/01/2020 07:22:19.784000,2.7
04/01/2020 07:24:19.776000,2.39
04/01/2020 07:26:19.785000,2.0
04/01/2020 07:28:19.851000,2.56
04/01/2020 07:30:19.792000,2.28
04/01/2020 07:32:19.788000,2.36
04/01/2020 07:34:19.799000,2.92
04/01/2020 07:36:20.339000,2.62
04/01/2020 07:38:20.032000,2.88
04/01/2020 07:40:19.894000,2.93
04/01/2020 07:42:19.816000,2.71
04/01/2020 07:44:19.844000,2.12
04/01/2020 07:46:19.800000,2.28
04/01/2020 07:48:19.791000,1.61
04/01/2020 07:50:19.794000,1.75
04/01/2020 07:52:19.793000,1.39
04/01/2020 07:54:19.787000,1.81
04/01/2020 07:56:19.802000,1.73
04/01/2020 07:58:19.860000,1.25
04/01/2020 08:00:19.800000,1.58
04/01/2020 08:02:19.794000,1.55
04/01/2020 08:04:19.839000,2.11
04/01/2020 08:06:19.846000,2.42
04/01/2020 08:08:19.786000,1.83
04/01/2020 08:10:19.799000,1.58
04/01/2020 08:12:19.782000,1.84
04/01/2020 08:14:19.800000,1.8
04/01/2020 08:16:19.975000,1.37
04/01/2020 08:18:19.821000,2.02
04/01/2020 08:20:19.846000,2.25
04/01/2020 08:22:19.806000,2.11
04/01/2020 08:24:19.789000,2.14
04/01/2020 08:26:19.843000,1.65
04/01/2020 08:28:19.788000,1.69
04/01/2020 08:30:19.872000,2.29
04/01/2020 08:32:19.871000,2.51
04/01/2020 08:34:19.791000,2.73
04/01/2020 08:36:19.805000,2.1
04/01/2020 08:38:20.188000,2.49
04/01/2020 08:40:19.792000,2.27
04/01/2020 08:42:19.845000,2.88
04/01/2020 08:44:19.863000,2.0
04/01/2020 08:46:19.906000,3.19
04/01/2020 08:48:19.791000,3.02
04/01/2020 08:50:19.887000,3.69
04/01/2020 08:52:19.831000,2.61
04/01/2020 08:54:19.790000,2.78
04/01/2020 08:56:19.812000,2.79
04/01/2020 08:58:19.814000,2.37
04/01/2020 09:00:20.028000,2.78
04/01/2020 09:02:19.801000,2.36
04/01/2020 09:04:19.802000,2.73
04/01/2020 09:06:19.799000,2.74
04/01/2020 09:10:19.817000,1.68
04/01/2020 09:12:19.813000,1.79
04/01/2020 09:14:19.793000,2.5
04/01/2020 09:16:19.884000,2.5
04/01/2020 09:20:19.830000,1.47
04/01/2020 09:22:19.806000,2.09
04/01/2020 09:24:19.800000,1.4
04/01/2020 09:26:19.808000,1.73
04/01/2020 09:28:19.817000,1.6
04/01/2020 09:30:19.831000,1.37
04/01/2020 09:32:19.806000,1.25
04/01/2020 09:34:19.796000,1.24
04/01/2020 09:36:19.813000,1.17
04/01/2020 09:38:20.125000,1.12
04/01/2020 09:40:19.977000,1.63
04/01/2020 09:42:19.828000,1.17
04/01/2020 09:44:19.811000,0.92
04/01/2020 09:46:19.866000,1.86
04/01/2020 09:48:19.820000,1.91
04/01/2020 09:50:19.845000,1.29
04/01/2020 09:52:19.836000,1.08
04/01/2020 09:54:19.825000,1.0
04/01/2020 09:56:19.808000,1.21
04/01/2020 09:58:19.802000,1.09
04/01/2020 10:00:19.844000,1.39
04/01/2020 10:02:19.873000,1.46
04/01/2020 10:04:19.847000,1.07
04/01/2020 10:06:19.837000,0.97
04/01/2020 10:08:19.801000,1.67
04/01/2020 10:10:19.820000,1.81
04/01/2020 10:12:19.853000,1.0
04/01/2020 10:14:19.799000,1.12
04/01/2020 10:16:19.877000,1.07
04/01/2020 10:18:19.832000,1.08
04/01/2020 10:20:19.808000,1.14
04/01/2020 10:22:19.850000,0.76
04/01/2020 10:24:19.823000,1.2
04/01/2020 10:26:19.810000,0.86
04/01/2020 10:28:19.819000,0.68
04/01/2020 10:30:19.807000,0.69
04/01/2020 10:32:19.841000,0.67
04/01/2020 10:34:19.819000,0.98
04/01/2020 10:36:19.827000,1.05
04/01/2020 10:38:20.086000,1.09
04/01/2020 10:40:19.998000,0.96
04/01/2020 10:42:19.843000,0.98
04/01/2020 10:44:19.849000,0.8
04/01/2020 10:46:19.823000,1.02
04/01/2020 10:48:21.018000,1.3
04/01/2020 10:50:19.816000,1.45
04/01/2020 10:52:19.867000,1.1
04/01/2020 10:54:19.871000,1.41
04/01/2020 10:56:19.824000,1.04
04/01/2020 10:58:19.808000,1.16
04/01/2020 11:00:19.816000,0.88
04/01/2020 11:02:19.875000,0.69
04/01/2020 11:04:19.874000,0.68
04/01/2020 11:06:19.818000,0.89
04/01/2020 11:08:19.804000,0.8
04/01/2020 11:10:19.802000,1.08
04/01/2020 11:12:19.842000,0.88
04/01/2020 11:14:19.868000,0.77
04/01/2020 11:16:19.835000,1.02
04/01/2020 11:18:19.815000,0.42
04/01/2020 11:20:19.854000,0.75
04/01/2020 11:22:19.828000,0.32
04/01/2020 11:24:19.874000,0.6
04/01/2020 11:26:19.829000,0.83
04/01/2020 11:28:19.815000,0.54
04/01/2020 11:30:19.838000,0.64
04/01/2020 11:32:19.904000,1.0
04/01/2020 11:34:19.813000,0.72
04/01/2020 11:36:19.817000,1.04
04/01/2020 11:38:20.093000,1.16
04/01/2020 11:40:19.832000,1.7
04/01/2020 11:42:19.811000,0.88
04/01/2020 11:44:19.818000,0.95
04/01/2020 11:46:19.833000,1.04
04/01/2020 11:48:19.813000,0.93
04/01/2020 11:50:19.826000,1.2
04/01/2020 11:52:19.818000,1.17
04/01/2020 11:54:19.823000,0.95
04/01/2020 11:56:19.842000,2.77
04/01/2020 11:58:19.819000,1.83
04/01/2020 12:00:19.880000,1.4
04/01/2020 12:02:19.831000,1.58
04/01/2020 12:04:19.968000,1.54
04/01/2020 12:06:19.861000,1.4
04/01/2020 12:08:19.827000,1.42
04/01/2020 12:10:19.832000,1.25
04/01/2020 12:12:19.820000,1.8
04/01/2020 12:14:19.838000,1.26
04/01/2020 12:16:19.857000,1.32
04/01/2020 12:18:19.826000,1.53
04/01/2020 12:20:19.828000,1.68
04/01/2020 12:22:19.824000,1.49
04/01/2020 12:24:19.822000,1.41
04/01/2020 12:26:19.848000,1.72
04/01/2020 12:28:19.822000,1.23
04/01/2020 12:30:22.768000,1.67
04/01/2020 12:32:20.235000,1.39
04/01/2020 12:34:19.831000,1.37
04/01/2020 12:36:19.866000,1.47
04/01/2020 12:38:20.201000,1.3
04/01/2020 12:40:19.848000,1.17
04/01/2020 12:42:19.832000,1.33
04/01/2020 12:44:19.836000,0.91
04/01/2020 12:46:19.845000,1.3
04/01/2020 12:48:19.823000,1.64
04/01/2020 12:50:19.828000,1.37
04/01/2020 12:52:19.827000,1.38
04/01/2020 12:54:19.839000,1.02
04/01/2020 12:56:19.835000,0.95
04/01/2020 12:58:19.828000,1.25
04/01/2020 13:00:19.871000,1.17
04/01/2020 13:02:19.854000,1.13
04/01/2020 13:04:19.935000,0.67
04/01/2020 13:06:19.948000,1.03
04/01/2020 13:08:20.439000,0.97
04/01/2020 13:10:19.891000,1.61
04/01/2020 13:12:19.840000,1.46
04/01/2020 13:14:19.816000,1.56
04/01/2020 13:16:19.856000,1.44
04/01/2020 13:18:20.226000,1.4
04/01/2020 13:20:20.066000,1.18
04/01/2020 13:22:19.824000,1.09
04/01/2020 13:24:19.890000,1.47
04/01/2020 13:26:19.889000,1.24
04/01/2020 13:28:19.849000,1.34
04/01/2020 13:30:19.872000,1.42
04/01/2020 13:32:19.873000,1.36
04/01/2020 13:34:19.840000,1.49
04/01/2020 13:36:20.172000,1.14
04/01/2020 13:38:20.441000,1.62
04/01/2020 13:40:19.843000,1.2
04/01/2020 13:42:19.852000,1.64
04/01/2020 13:44:19.848000,1.88
04/01/2020 13:46:19.903000,1.35
04/01/2020 13:48:19.869000,2.02
04/01/2020 13:50:19.945000,1.4
04/01/2020 13:52:19.834000,1.72
04/01/2020 13:54:19.838000,1.61
04/01/2020 13:56:19.884000,4.6
04/01/2020 14:00:19.864000,1.66
04/01/2020 14:02:19.839000,1.7
04/01/2020 14:04:19.832000,1.71
04/01/2020 14:06:19.841000,1.47
04/01/2020 14:10:19.926000,2.28
04/01/2020 14:12:19.872000,1.59
04/01/2020 14:14:19.871000,1.42
04/01/2020 14:16:19.871000,1.57
04/01/2020 14:18:22.276000,1.77
04/01/2020 14:20:19.924000,1.21
04/01/2020 14:22:19.828000,1.07
04/01/2020 14:24:19.852000,1.54
04/01/2020 14:26:19.853000,1.48
04/01/2020 14:28:19.857000,1.49
04/01/2020 14:30:19.845000,1.41
04/01/2020 14:32:19.827000,1.85
04/01/2020 14:34:19.835000,2.2
04/01/2020 14:36:19.853000,1.16
04/01/2020 14:38:20.317000,1.89
04/01/2020 14:40:19.842000,2.14
04/01/2020 14:42:19.863000,1.74
04/01/2020 14:44:19.868000,1.84
04/01/2020 14:46:19.924000,1.77
04/01/2020 14:48:19.905000,1.2
04/01/2020 14:50:19.865000,2.0
04/01/2020 14:52:19.835000,1.95
04/01/2020 14:54:19.863000,1.55
04/01/2020 14:56:19.838000,2.05
04/01/2020 14:58:19.841000,1.88
04/01/2020 15:00:19.906000,1.62
04/01/2020 15:02:19.839000,2.2
04/01/2020 15:04:20.323000,2.0
04/01/2020 15:06:19.849000,1.42
04/01/2020 15:08:19.842000,1.91
04/01/2020 15:10:19.855000,2.37
04/01/2020 15:12:19.937000,2.18
04/01/2020 15:14:19.856000,1.6
04/01/2020 15:16:19.992000,1.47
04/01/2020 15:18:19.851000,1.35
04/01/2020 15:20:19.894000,1.61
04/01/2020 15:22:19.836000,1.69
04/01/2020 15:24:19.944000,1.44
04/01/2020 15:26:19.907000,1.19
04/01/2020 15:28:19.856000,1.32
04/01/2020 15:30:19.870000,1.59
04/01/2020 15:32:19.850000,1.22
04/01/2020 15:34:19.947000,1.61
04/01/2020 15:36:19.847000,1.64
04/01/2020 15:38:20.291000,1.83
04/01/2020 15:40:19.858000,1.76
04/01/2020 15:42:19.859000,1.55
04/01/2020 15:44:19.862000,1.63
04/01/2020 15:46:19.857000,1.21
04/01/2020 15:48:19.878000,1.14
04/01/2020 15:50:19.948000,1.17
04/01/2020 15:52:19.928000,1.29
04/01/2020 15:54:19.858000,1.57
04/01/2020 15:56:20.073000,1.07
04/01/2020 15:58:19.919000,1.31
04/01/2020 16:00:19.860000,1.23
04/01/2020 16:02:19.886000,1.16
04/01/2020 16:04:19.869000,1.28
04/01/2020 16:06:20.131000,1.28
04/01/2020 16:10:19.878000,1.45
04/01/2020 16:12:19.852000,1.43
04/01/2020 16:14:20.011000,1.49
04/01/2020 16:16:19.876000,1.59
04/01/2020 16:18:19.934000,1.82
04/01/2020 16:20:19.868000,1.63
04/01/2020 16:22:19.854000,1.15
04/01/2020 16:24:19.906000,1.86
04/01/2020 16:26:19.863000,1.55
04/01/2020 16:28:19.862000,1.32
04/01/2020 16:30:19.870000,1.39
04/01/2020 16:32:19.905000,1.71
04/01/2020 16:34:19.912000,2.02
04/01/2020 16:36:19.926000,1.32
04/01/2020 16:40:19.864000,1.95
04/01/2020 16:42:19.867000,1.52
04/01/2020 16:44:19.862000,1.52
04/01/2020 16:46:19.960000,1.52
04/01/2020 16:48:19.870000,1.49
04/01/2020 16:50:19.873000,1.19
04/01/2020 16:52:19.908000,1.55
04/01/2020 16:54:19.953000,1.18
04/01/2020 16:56:19.900000,1.32
04/01/2020 16:58:19.862000,0.92
04/01/2020 17:00:19.891000,1.16
04/01/2020 17:02:19.910000,1.07
04/01/2020 17:04:19.944000,1.1
04/01/2020 17:06:19.902000,1.1
04/01/2020 17:08:19.959000,1.34
04/01/2020 17:10:19.866000,1.61
04/01/2020 17:12:19.857000,1.91
04/01/2020 17:14:19.888000,1.14
04/01/2020 17:16:19.934000,1.38
04/01/2020 17:18:20.750000,1.32
04/01/2020 17:20:19.884000,1.45
04/01/2020 17:22:19.869000,0.95
04/01/2020 17:24:19.890000,0.9
04/01/2020 17:26:22.657000,1.0
04/01/2020 17:30:19.875000,1.47
04/01/2020 17:32:19.890000,1.1
04/01/2020 17:34:19.880000,1.45
04/01/2020 17:36:19.870000,0.56
04/01/2020 17:38:20.174000,1.05
04/01/2020 17:40:19.947000,1.05
04/01/2020 17:42:19.878000,1.0
04/01/2020 17:44:19.921000,0.49
04/01/2020 17:46:20.369000,0.75
04/01/2020 17:48:19.901000,0.54
04/01/2020 17:50:19.883000,0.41
04/01/2020 17:52:19.928000,0.89
04/01/2020 17:54:19.949000,0.52
04/01/2020 17:56:19.892000,0.17
04/01/2020 17:58:19.906000,0.07
04/01/2020 18:00:19.930000,0.2
04/01/2020 18:02:19.883000,0.53
04/01/2020 18:04:19.902000,0.56
04/01/2020 18:06:19.885000,0.31
04/01/2020 18:08:19.879000,0.61
04/01/2020 18:10:19.890000,0.32
04/01/2020 18:12:20.356000,0.25
04/01/2020 18:14:19.902000,0.12
04/01/2020 18:16:19.879000,0.33
04/01/2020 18:18:20.231000,0.18
04/01/2020 18:20:19.896000,0.32
04/01/2020 18:22:19.881000,0.07
04/01/2020 18:24:19.891000,0.27
04/01/2020 18:26:19.893000,0.09
04/01/2020 18:28:19.932000,0.0
04/01/2020 18:30:19.953000,0.17
04/01/2020 18:32:19.945000,0.21
04/01/2020 18:34:19.929000,0.11
04/01/2020 18:36:19.883000,0.02
04/01/2020 18:38:20.233000,0.15
04/01/2020 18:40:19.899000,0.31
04/01/2020 18:42:19.885000,0.21
04/01/2020 18:44:19.895000,0.66
04/01/2020 18:46:22.246000,0.07
04/01/2020 18:48:19.905000,0.28
04/01/2020 18:50:19.886000,0.14
04/01/2020 18:52:19.895000,0.62
04/01/2020 18:54:19.913000,0.12
04/01/2020 18:56:19.904000,0.31
04/01/2020 18:58:20.063000,0.41
04/01/2020 19:00:19.901000,0.02
04/01/2020 19:02:19.905000,0.02
04/01/2020 19:04:19.897000,0.39
04/01/2020 19:06:19.904000,0.22
04/01/2020 19:08:19.898000,0.0
04/01/2020 19:10:19.910000,0.34
04/01/2020 19:12:19.935000,0.22
04/01/2020 19:14:19.919000,0.07
04/01/2020 19:16:19.935000,0.16
04/01/2020 19:18:19.899000,0.82
04/01/2020 19:20:19.922000,0.39
04/01/2020 19:22:19.896000,0.07
04/01/2020 19:24:19.933000,0.36
04/01/2020 19:26:19.929000,0.04
04/01/2020 19:28:19.910000,0.25
04/01/2020 19:30:19.938000,0.15
04/01/2020 19:32:19.967000,0.05
04/01/2020 19:34:19.946000,0.2
04/01/2020 19:36:19.922000,0.05
04/01/2020 19:38:20.208000,0.37
04/01/2020 19:40:20.127000,0.62
04/01/2020 19:42:19.950000,0.27
04/01/2020 19:44:19.973000,0.34
04/01/2020 19:46:19.910000,0.47
04/01/2020 19:48:20.581000,0.41
04/01/2020 19:50:19.928000,0.62
04/01/2020 19:52:19.915000,0.12
04/01/2020 19:54:19.915000,0.39
04/01/2020 19:56:20.028000,0.0
04/01/2020 19:58:19.915000,0.47
04/01/2020 20:00:19.900000,0.55
04/01/2020 20:02:19.977000,0.47
04/01/2020 20:04:19.906000,0.51
04/01/2020 20:06:19.979000,0.38
04/01/2020 20:08:19.917000,0.33
04/01/2020 20:10:19.925000,0.19
04/01/2020 20:12:19.908000,0.46
04/01/2020 20:14:19.934000,0.33
04/01/2020 20:16:19.946000,0.53
04/01/2020 20:18:19.934000,0.79
04/01/2020 20:20:19.910000,1.2
04/01/2020 20:22:19.915000,0.61
04/01/2020 20:24:19.902000,0.57
04/01/2020 20:26:19.906000,0.35
04/01/2020 20:30:19.916000,0.61
04/01/2020 20:32:20.400000,0.88
04/01/2020 20:34:19.963000,0.71
04/01/2020 20:36:19.922000,0.41
04/01/2020 20:38:20.228000,0.36
04/01/2020 20:40:19.944000,0.2
04/01/2020 20:42:19.916000,0.36
04/01/2020 20:44:19.917000,0.44
04/01/2020 20:46:20.165000,0.4
04/01/2020 20:48:19.955000,0.4
04/01/2020 20:50:19.926000,0.52
04/01/2020 20:52:19.936000,0.37
04/01/2020 20:54:19.912000,0.24
04/01/2020 20:56:19.940000,0.03
04/01/2020 20:58:19.935000,0.57
04/01/2020 21:00:19.929000,0.27
04/01/2020 21:02:19.930000,0.05
04/01/2020 21:04:19.936000,0.2
04/01/2020 21:06:19.927000,0.39
04/01/2020 21:08:19.941000,0.51
04/01/2020 21:10:19.937000,0.57
04/01/2020 21:12:19.938000,0.07
04/01/2020 21:14:19.947000,0.74
04/01/2020 21:16:19.965000,0.98
04/01/2020 21:18:19.973000,0.26
04/01/2020 21:20:19.934000,0.34
04/01/2020 21:22:19.935000,0.48
04/01/2020 21:24:19.920000,0.39
04/01/2020 21:26:19.947000,0.35
04/01/2020 21:28:19.969000,0.62
04/01/2020 21:30:19.922000,0.53
04/01/2020 21:32:19.963000,0.35
04/01/2020 21:34:19.953000,0.36
04/01/2020 21:36:20.080000,0.29
04/01/2020 21:38:20.743000,0.27
04/01/2020 21:40:20.690000,0.88
04/01/2020 21:42:19.941000,0.11
04/01/2020 21:44:19.977000,0.15
04/01/2020 21:46:19.932000,0.21
04/01/2020 21:50:19.934000,0.67
04/01/2020 21:52:19.935000,0.31
04/01/2020 21:54:19.936000,0.66
04/01/2020 21:56:19.941000,0.58
04/01/2020 21:58:19.945000,0.45
04/01/2020 22:00:20.033000,0.33
04/01/2020 22:02:19.952000,0.03
04/01/2020 22:04:22.295000,0.05
04/01/2020 22:06:19.958000,0.14
04/01/2020 22:08:19.969000,0.71
04/01/2020 22:10:19.933000,0.25
04/01/2020 22:12:20.115000,0.59
04/01/2020 22:14:19.960000,0.18
04/01/2020 22:16:19.966000,0.48
04/01/2020 22:18:19.983000,0.25
04/01/2020 22:20:19.940000,0.59
04/01/2020 22:22:19.943000,0.47
04/01/2020 22:24:19.937000,0.48
04/01/2020 22:26:19.966000,0.38
04/01/2020 22:28:19.955000,0.22
04/01/2020 22:30:19.947000,0.26
04/01/2020 22:32:19.979000,0.05
04/01/2020 22:34:19.950000,0.18
04/01/2020 22:36:19.986000,0.53
04/01/2020 22:38:20.247000,0.47
04/01/2020 22:40:19.985000,0.29
04/01/2020 22:42:20.003000,0.33
04/01/2020 22:44:19.963000,1.0
04/01/2020 22:46:19.986000,0.56
04/01/2020 22:48:20.367000,0.21
04/01/2020 22:50:19.941000,0.18
04/01/2020 22:52:19.952000,0.05
04/01/2020 22:54:19.970000,0.14
04/01/2020 22:56:19.965000,0.12
04/01/2020 22:58:19.975000,0.0
04/01/2020 23:00:19.944000,0.41
04/01/2020 23:02:19.948000,0.49
04/01/2020 23:04:19.950000,0.73
04/01/2020 23:06:19.962000,0.4
04/01/2020 23:08:19.963000,0.7
04/01/2020 23:10:19.948000,0.63
04/01/2020 23:12:22.472000,0.6
04/01/2020 23:14:19.965000,0.6
04/01/2020 23:16:20.036000,0.74
04/01/2020 23:18:19.950000,0.37
04/01/2020 23:20:19.971000,0.36
04/01/2020 23:22:19.967000,0.45
04/01/2020 23:24:19.955000,0.29
04/01/2020 23:26:20.005000,1.31
04/01/2020 23:30:19.951000,0.59
04/01/2020 23:32:20.369000,0.67
04/01/2020 23:34:19.958000,1.16
04/01/2020 23:36:19.953000,1.17
