InstrumentName, Wash Park West,,
StartTime, 2020-04-01 00:00:00,,
EndTime, 2020-04-30 23:59:59,,
Date,PM2.5,humidity,temp_f
04/01/2020 00:01:05.872000,1.1464646464646464,11.0,78.0
04/01/2020 00:03:05.847000,0.8787878787878788,11.0,78.0
04/01/2020 00:05:05.839000,0.8636363636363636,11.0,78.0
04/01/2020 00:07:05.864000,0.7525252525252525,11.0,78.0
04/01/2020 00:09:05.902000,0.5656565656565657,11.0,78.0
04/01/2020 00:11:05.871000,0.5202020202020202,11.0,78.0
04/01/2020 00:13:05.944000,0.35353535353535354,12.0,78.0
04/01/2020 00:15:06.151000,0.6262626262626263,11.0,78.0
04/01/2020 00:17:05.866000,0.6161616161616161,11.0,77.0
04/01/2020 00:19:05.847000,0.686868686868687,11.0,77.0
04/01/2020 00:21:06.050000,0.32323232323232326,12.0,77.0
04/01/2020 00:23:05.912000,0.6515151515151515,12.0,77.0
04/01/2020 00:25:05.897000,1.0606060606060606,12.0,77.0
04/01/2020 00:27:05.944000,0.8787878787878788,12.0,76.0
04/01/2020 00:29:05.863000,0.8434343434343434,12.0,76.0
04/01/2020 00:31:05.865000,0.7575757575757576,12.0,76.0
04/01/2020 00:33:05.911000,1.0454545454545454,12.0,76.0
04/01/2020 00:35:05.877000,0.9848484848484849,12.0,75.0
04/01/2020 00:37:05.872000,1.106060606060606,12.0,75.0
04/01/2020 00:39:05.925000,1.48989898989899,12.0,75.0
04/01/2020 00:41:05.953000,1.1363636363636365,13.0,75.0
04/01/2020 00:43:05.889000,1.1414141414141412,12.0,75.0
04/01/2020 00:45:05.896000,0.9595959595959596,13.0,75.0
04/01/2020 00:47:05.891000,1.0101010101010102,13.0,74.0
04/01/2020 00:49:05.894000,0.7171717171717171,13.0,74.0
04/01/2020 00:51:05.888000,0.686868686868687,13.0,74.0
04/01/2020 00:53:05.907000,1.025252525252525,13.0,74.0
04/01/2020 00:55:05.915000,0.8232323232323232,13.0,74.0
04/01/2020 00:57:05.942000,0.7828282828282829,13.0,74.0
04/01/2020 00:59:06.097000,0.9949494949494949,13.0,73.0
04/01/2020 01:01:07.076000,0.7323232323232323,13.0,73.0
04/01/2020 01:03:05.924000,0.8838383838383839,13.0,73.0
04/01/2020 01:05:05.908000,0.8787878787878788,13.0,73.0
04/01/2020 01:07:05.930000,0.7676767676767677,13.0,73.0
04/01/2020 01:09:05.910000,0.898989898989899,13.0,73.0
04/01/2020 01:11:05.940000,0.7828282828282829,13.0,73.0
04/01/2020 01:13:05.914000,0.8484848484848485,13.0,73.0
04/01/2020 01:15:06.328000,0.712121212121212,14.0,72.0
