InstrumentName, La Casa,,,,
04/02/2020 17:00:00.000000,0.2,10.0,18.0,6.0,0.0
04/02/2020 18:00:00.000000,0.2,11.0,18.0,7.3,0.0
04/02/2020 19:00:00.000000,0.1,10.0,11.0,6.1,0.0
04/02/2020 20:00:00.000000,0.1,8.0,20.0,8.0,0.0
04/02/2020 21:00:00.000000,0.1,8.0,21.0,10.9,0.0
04/02/2020 22:00:00.000000,0.1,10.0,20.0,11.4,0.0
04/02/2020 23:00:00.000000,0.1,11.0,19.0,12.7,0.0
04/03/2020 00:00:00.000000,0.2,19.0,13.0,12.4,0.0
04/03/2020 01:00:00.000000,0.1,14.0,20.0,13.5,0.0
04/03/2020 02:00:00.000000,0.1,7.0,27.0,12.1,0.0
04/03/2020 03:00:00.000000,0.1,6.0,28.0,11.6,0.0
04/03/2020 04:00:00.000000,0.1,,26.0,11.1,0.0
04/03/2020 05:00:00.000000,0.1,11.0,25.0,13.4,0.0
04/03/2020 06:00:00.000000,0.1,15.0,22.0,11.3,0.0
04/03/2020 07:00:00.000000,0.1,15.0,21.0,12.3,
04/03/2020 08:00:00.000000,0.1,19.0,16.0,12.2,0.0
04/03/2020 09:00:00.000000,0.1,17.0,18.0,12.4,0.0
04/03/2020 10:00:00.000000,0.2,15.0,20.0,11.9,0.0
04/03/2020 11:00:00.000000,0.2,12.0,22.0,15.8,0.0
04/03/2020 12:00:00.000000,0.2,20.0,14.0,28.5,0.0
04/03/2020 13:00:00.000000,0.3,21.0,13.0,24.8,0.0
04/03/2020 14:00:00.000000,0.3,29.0,9.0,33.0,0.0
04/03/2020 15:00:00.000000,0.3,27.0,12.0,35.1,1.0
04/03/2020 16:00:00.000000,0.3,25.0,16.0,32.0,1.0
04/03/2020 17:00:00.000000,0.3,23.0,17.0,25.0,1.0
04/03/2020 18:00:00.000000,0.2,18.0,23.0,21.4,0.0
04/03/2020 19:00:00.000000,0.1,,41.0,12.3,0.0
04/03/2020 20:00:00.000000,0.1,,44.0,10.2,0.0
04/03/2020 21:00:00.000000,0.1,,45.0,9.5,0.0
04/03/2020 22:00:00.000000,0.1,3.0,44.0,9.6,0.0
04/03/2020 23:00:00.000000,0.1,4.0,41.0,9.6,0.0
04/04/2020 00:00:00.000000,0.1,6.0,36.0,10.8,0.0
04/04/2020 01:00:00.000000,0.1,6.0,34.0,11.0,0.0
04/04/2020 02:00:00.000000,0.1,6.0,34.0,12.0,0.0
04/04/2020 03:00:00.000000,0.1,5.0,33.0,11.6,0.0
04/04/2020 04:00:00.000000,0.1,,30.0,11.7,0.0
04/04/2020 05:00:00.000000,0.1,10.0,27.0,11.4,0.0
04/04/2020 06:00:00.000000,0.1,6.0,29.0,11.9,0.0
04/04/2020 07:00:00.000000,0.1,4.0,33.0,13.8,
04/04/2020 08:00:00.000000,0.1,5.0,31.0,13.4,0.0
04/04/2020 09:00:00.000000,0.1,8.0,28.0,11.8,0.0
04/04/2020 10:00:00.000000,0.1,13.0,22.0,12.7,0.0
04/04/2020 11:00:00.000000,0.2,21.0,12.0,12.9,0.0
04/04/2020 12:00:00.000000,0.4,31.0,1.0,16.8,0.0
04/04/2020 13:00:00.000000,0.3,21.0,9.0,15.6,0.0
04/04/2020 14:00:00.000000,0.1,9.0,20.0,17.6,0.0
04/04/2020 15:00:00.000000,0.1,7.0,25.0,18.6,0.0
04/04/2020 16:00:00.000000,0.1,11.0,25.0,24.3,0.0
04/04/2020 17:00:00.000000,0.2,13.0,26.0,23.0,0.0
04/04/2020 18:00:00.000000,0.2,14.0,27.0,27.3,0.0
04/04/2020 19:00:00.000000,0.2,8.0,36.0,22.4,0.0
04/04/2020 20:00:00.000000,0.1,3.0,45.0,10.8,0.0
04/04/2020 21:00:00.000000,0.1,2.0,47.0,8.4,0.0
04/04/2020 22:00:00.000000,0.1,2.0,47.0,9.6,0.0
04/04/2020 23:00:00.000000,0.1,4.0,44.0,9.8,0.0
04/05/2020 00:00:00.000000,0.1,4.0,43.0,11.3,0.0
04/05/2020 01:00:00.000000,0.2,16.0,30.0,15.0,0.0
04/05/2020 02:00:00.000000,0.2,10.0,34.0,18.9,0.0
04/05/2020 03:00:00.000000,0.2,9.0,33.0,15.1,0.0
04/05/2020 04:00:00.000000,0.2,,29.0,15.1,0.0
04/05/2020 05:00:00.000000,0.2,9.0,29.0,15.2,0.0
04/05/2020 06:00:00.000000,0.2,7.0,31.0,13.0,0.0
04/05/2020 07:00:00.000000,0.1,6.0,29.0,14.0,
04/05/2020 08:00:00.000000,0.1,4.0,33.0,12.4,0.0
04/05/2020 09:00:00.000000,0.1,8.0,29.0,10.5,0.0
04/05/2020 10:00:00.000000,0.2,14.0,19.0,10.6,0.0
04/05/2020 11:00:00.000000,0.2,19.0,14.0,10.4,0.0
04/05/2020 12:00:00.000000,0.2,26.0,8.0,11.9,0.0
04/05/2020 13:00:00.000000,0.2,19.0,16.0,12.4,0.0
04/05/2020 14:00:00.000000,0.2,12.0,26.0,12.4,0.0
04/05/2020 15:00:00.000000,0.2,8.0,31.0,13.6,0.0
04/05/2020 16:00:00.000000,0.1,4.0,38.0,11.2,0.0
04/05/2020 17:00:00.000000,0.1,2.0,44.0,10.7,0.0
04/05/2020 18:00:00.000000,0.1,2.0,45.0,10.1,0.0
04/05/2020 19:00:00.000000,0.1,1.0,45.0,9.3,0.0
04/05/2020 20:00:00.000000,0.1,2.0,47.0,10.1,0.0
04/05/2020 21:00:00.000000,0.1,2.0,48.0,9.8,0.0
04/05/2020 22:00:00.000000,0.1,4.0,47.0,12.2,0.0
04/05/2020 23:00:00.000000,0.2,8.0,45.0,17.4,0.0
04/06/2020 00:00:00.000000,0.2,13.0,41.0,17.5,0.0
04/06/2020 01:00:00.000000,0.2,13.0,37.0,23.5,0.0
04/06/2020 02:00:00.000000,0.4,25.0,18.0,30.0,0.0
04/06/2020 03:00:00.000000,0.4,22.0,19.0,26.6,0.0
04/06/2020 04:00:00.000000,0.2,,20.0,19.8,0.0
04/06/2020 05:00:00.000000,0.3,21.0,16.0,21.6,0.0
04/06/2020 06:00:00.000000,0.3,24.0,13.0,19.4,0.0
04/06/2020 07:00:00.000000,0.2,21.0,15.0,13.7,
04/06/2020 08:00:00.000000,0.2,14.0,21.0,12.5,0.0
04/06/2020 09:00:00.000000,0.2,19.0,14.0,13.0,0.0
04/06/2020 10:00:00.000000,0.1,14.0,23.0,10.8,0.0
04/06/2020 11:00:00.000000,0.1,11.0,27.0,9.8,0.0
04/06/2020 12:00:00.000000,0.2,28.0,12.0,14.5,0.0
04/06/2020 13:00:00.000000,0.2,22.0,16.0,17.0,0.0
04/06/2020 14:00:00.000000,0.2,21.0,21.0,23.7,0.0
04/06/2020 15:00:00.000000,,12.0,,22.3,0.0
04/06/2020 16:00:00.000000,0.1,,40.0,21.7,0.0
04/06/2020 17:00:00.000000,0.1,,47.0,13.2,0.0
04/06/2020 18:00:00.000000,0.1,2.0,48.0,9.9,
04/06/2020 19:00:00.000000,0.1,2.0,49.0,17.4,0.0
04/06/2020 20:00:00.000000,0.1,1.0,51.0,11.5,0.0
04/06/2020 21:00:00.000000,0.1,2.0,53.0,11.7,0.0
04/06/2020 22:00:00.000000,0.1,4.0,54.0,14.3,0.0
04/06/2020 23:00:00.000000,0.1,9.0,51.0,15.7,0.0
04/07/2020 00:00:00.000000,0.1,9.0,52.0,15.7,0.0
04/07/2020 01:00:00.000000,0.2,18.0,42.0,24.1,0.0
04/07/2020 02:00:00.000000,0.3,30.0,21.0,33.1,0.0
04/07/2020 03:00:00.000000,0.3,19.0,26.0,25.6,0.0
04/07/2020 04:00:00.000000,0.1,,36.0,16.0,0.0
04/07/2020 05:00:00.000000,0.1,6.0,39.0,10.8,0.0
04/07/2020 06:00:00.000000,0.1,22.0,23.0,13.6,0.0
04/07/2020 08:00:00.000000,0.1,19.0,16.0,11.5,0.0
04/07/2020 09:00:00.000000,0.1,17.0,19.0,13.5,0.0
04/07/2020 10:00:00.000000,0.1,19.0,16.0,11.6,0.0
04/07/2020 11:00:00.000000,0.2,16.0,20.0,11.9,0.0
04/07/2020 12:00:00.000000,0.2,14.0,24.0,11.8,0.0
04/07/2020 13:00:00.000000,0.3,26.0,14.0,24.9,0.0
04/07/2020 14:00:00.000000,0.3,25.0,19.0,29.0,0.0
04/07/2020 15:00:00.000000,0.3,24.0,24.0,32.4,0.0
04/07/2020 16:00:00.000000,0.1,6.0,44.0,15.7,0.0
04/07/2020 17:00:00.000000,0.1,5.0,48.0,20.3,0.0
04/07/2020 18:00:00.000000,0.1,,50.0,18.0,0.0
04/07/2020 19:00:00.000000,0.2,5.0,52.0,20.1,0.0
04/07/2020 20:00:00.000000,0.2,6.0,54.0,26.0,0.0
04/07/2020 21:00:00.000000,0.2,5.0,56.0,24.5,0.0
04/07/2020 22:00:00.000000,0.1,7.0,54.0,23.6,0.0
04/07/2020 23:00:00.000000,0.1,4.0,54.0,19.5,0.0
04/08/2020 00:00:00.000000,0.1,4.0,52.0,18.6,0.0
04/08/2020 01:00:00.000000,0.1,4.0,51.0,19.8,0.0
04/08/2020 02:00:00.000000,0.1,6.0,47.0,18.8,0.0
04/08/2020 03:00:00.000000,0.1,13.0,38.0,20.6,0.0
04/08/2020 04:00:00.000000,0.1,,45.0,14.4,0.0
04/08/2020 05:00:00.000000,0.1,8.0,42.0,14.7,0.0
04/08/2020 06:00:00.000000,0.1,10.0,38.0,15.7,0.0
04/08/2020 07:00:00.000000,0.1,7.0,40.0,12.2,
04/08/2020 08:00:00.000000,0.1,9.0,36.0,13.4,0.0
04/08/2020 09:00:00.000000,0.1,10.0,34.0,12.6,0.0
04/08/2020 10:00:00.000000,0.1,20.0,21.0,17.9,0.0
04/08/2020 11:00:00.000000,0.2,36.0,2.0,22.9,0.0
04/08/2020 12:00:00.000000,0.3,32.0,5.0,20.7,0.0
04/08/2020 13:00:00.000000,0.4,37.0,5.0,45.1,1.0
04/08/2020 14:00:00.000000,0.3,32.0,16.0,46.3,1.0
04/08/2020 15:00:00.000000,0.3,29.0,21.0,55.4,0.0
04/08/2020 16:00:00.000000,0.1,21.0,30.0,60.3,0.0
04/08/2020 17:00:00.000000,0.1,8.0,42.0,26.8,0.0
04/08/2020 18:00:00.000000,0.1,5.0,46.0,25.2,0.0
04/08/2020 19:00:00.000000,0.1,4.0,49.0,26.3,0.0
04/08/2020 20:00:00.000000,0.1,4.0,49.0,25.0,0.0
04/08/2020 21:00:00.000000,0.1,3.0,47.0,13.1,0.0
04/08/2020 22:00:00.000000,0.1,3.0,47.0,14.0,0.0
04/08/2020 23:00:00.000000,0.1,2.0,50.0,13.6,0.0
04/09/2020 00:00:00.000000,0.1,8.0,52.0,22.7,0.0
04/09/2020 01:00:00.000000,0.1,11.0,46.0,30.5,0.0
04/09/2020 02:00:00.000000,0.1,7.0,34.0,46.4,0.0
04/09/2020 03:00:00.000000,0.1,12.0,29.0,27.9,0.0
04/09/2020 04:00:00.000000,0.1,,29.0,23.7,0.0
04/09/2020 05:00:00.000000,0.1,12.0,27.0,25.4,0.0
04/09/2020 06:00:00.000000,0.1,13.0,26.0,21.0,0.0
04/09/2020 07:00:00.000000,0.1,8.0,27.0,25.9,
04/09/2020 08:00:00.000000,0.1,7.0,24.0,27.0,0.0
04/09/2020 09:00:00.000000,0.1,7.0,22.0,29.3,0.0
04/09/2020 10:00:00.000000,0.1,9.0,20.0,27.3,0.0
04/09/2020 11:00:00.000000,0.2,14.0,15.0,31.6,0.0
04/09/2020 12:00:00.000000,0.2,23.0,7.0,41.4,0.0
04/09/2020 13:00:00.000000,0.2,20.0,10.0,35.8,0.0
04/09/2020 14:00:00.000000,0.2,18.0,15.0,44.2,0.0
04/09/2020 15:00:00.000000,0.1,10.0,26.0,38.4,0.0
04/09/2020 16:00:00.000000,0.1,9.0,30.0,37.3,0.0
04/09/2020 17:00:00.000000,0.1,6.0,36.0,36.2,0.0
04/09/2020 18:00:00.000000,0.2,4.0,40.0,34.8,0.0
04/09/2020 19:00:00.000000,0.2,3.0,44.0,35.1,0.0
04/09/2020 20:00:00.000000,0.1,3.0,45.0,32.8,0.0
04/09/2020 21:00:00.000000,0.1,5.0,46.0,40.8,0.0
04/09/2020 22:00:00.000000,0.1,4.0,46.0,37.2,0.0
04/09/2020 23:00:00.000000,0.1,4.0,46.0,31.9,0.0
04/10/2020 00:00:00.000000,0.1,3.0,46.0,33.1,0.0
04/10/2020 01:00:00.000000,0.1,5.0,42.0,31.1,0.0
04/10/2020 02:00:00.000000,0.1,6.0,38.0,32.8,0.0
04/10/2020 03:00:00.000000,0.1,8.0,35.0,35.0,0.0
04/10/2020 04:00:00.000000,0.1,,28.0,31.0,0.0
04/10/2020 05:00:00.000000,0.2,14.0,25.0,34.9,0.0
04/10/2020 06:00:00.000000,0.2,13.0,24.0,31.3,0.0
04/10/2020 07:00:00.000000,0.1,12.0,25.0,37.3,
04/10/2020 08:00:00.000000,0.1,7.0,30.0,30.6,0.0
04/10/2020 09:00:00.000000,0.2,15.0,16.0,31.4,0.0
04/10/2020 10:00:00.000000,0.3,21.0,7.0,35.6,0.0
04/10/2020 11:00:00.000000,0.2,17.0,14.0,35.5,0.0
04/10/2020 12:00:00.000000,0.3,20.0,14.0,35.1,0.0
04/10/2020 13:00:00.000000,0.2,19.0,18.0,32.5,0.0
04/10/2020 14:00:00.000000,0.3,18.0,22.0,41.5,0.0
04/10/2020 15:00:00.000000,0.2,14.0,30.0,41.9,0.0
04/10/2020 16:00:00.000000,0.2,10.0,39.0,27.6,0.0
04/10/2020 17:00:00.000000,0.1,2.0,49.0,11.7,0.0
04/10/2020 18:00:00.000000,0.1,3.0,49.0,8.9,0.0
04/10/2020 19:00:00.000000,0.1,3.0,50.0,8.1,0.0
04/10/2020 20:00:00.000000,0.1,3.0,51.0,15.1,0.0
04/10/2020 21:00:00.000000,0.1,2.0,51.0,19.6,0.0
04/10/2020 22:00:00.000000,0.1,2.0,53.0,13.2,0.0
04/10/2020 23:00:00.000000,0.1,4.0,53.0,15.2,0.0
04/11/2020 00:00:00.000000,0.1,2.0,55.0,18.0,0.0
04/11/2020 01:00:00.000000,0.1,8.0,48.0,17.1,0.0
04/11/2020 02:00:00.000000,0.1,4.0,50.0,13.3,0.0
04/11/2020 03:00:00.000000,0.1,1.0,52.0,11.7,0.0
04/11/2020 04:00:00.000000,0.1,,50.0,11.2,0.0
04/11/2020 05:00:00.000000,0.2,11.0,36.0,15.4,0.0
04/11/2020 06:00:00.000000,0.2,15.0,31.0,15.2,0.0
04/11/2020 07:00:00.000000,0.2,14.0,28.0,15.2,
04/11/2020 08:00:00.000000,0.1,10.0,34.0,13.4,0.0
04/11/2020 09:00:00.000000,0.1,11.0,31.0,11.0,0.0
04/11/2020 10:00:00.000000,0.1,10.0,29.0,10.4,0.0
04/11/2020 11:00:00.000000,0.1,18.0,22.0,11.3,0.0
04/11/2020 12:00:00.000000,0.2,28.0,13.0,19.8,0.0
04/11/2020 13:00:00.000000,0.2,19.0,23.0,18.3,0.0
04/11/2020 14:00:00.000000,0.2,14.0,29.0,25.0,0.0
04/11/2020 15:00:00.000000,0.1,6.0,41.0,20.4,0.0
04/11/2020 16:00:00.000000,0.1,2.0,47.0,12.0,0.0
04/11/2020 17:00:00.000000,0.1,2.0,49.0,10.0,0.0
04/11/2020 18:00:00.000000,0.1,2.0,49.0,10.1,0.0
04/11/2020 19:00:00.000000,0.1,1.0,50.0,9.5,0.0
04/11/2020 20:00:00.000000,0.1,1.0,51.0,10.7,0.0
04/11/2020 21:00:00.000000,0.1,1.0,52.0,10.1,0.0
04/11/2020 22:00:00.000000,0.1,2.0,54.0,9.9,0.0
04/11/2020 23:00:00.000000,0.1,2.0,54.0,12.1,0.0
04/12/2020 00:00:00.000000,0.1,5.0,51.0,12.3,0.0
04/12/2020 01:00:00.000000,0.1,11.0,44.0,14.6,0.0
04/12/2020 02:00:00.000000,0.1,6.0,48.0,14.5,0.0
04/12/2020 03:00:00.000000,0.1,3.0,48.0,11.4,0.0
04/12/2020 04:00:00.000000,0.1,,36.0,,0.0
04/12/2020 05:00:00.000000,0.1,3.0,24.0,91.3,0.0
04/12/2020 06:00:00.000000,0.1,4.0,20.0,36.9,0.0
04/12/2020 07:00:00.000000,0.1,3.0,20.0,27.5,
04/12/2020 08:00:00.000000,0.1,4.0,26.0,23.7,0.0
04/12/2020 09:00:00.000000,0.1,3.0,33.0,9.9,0.0
04/12/2020 10:00:00.000000,0.1,2.0,35.0,8.9,0.0
04/12/2020 11:00:00.000000,0.1,3.0,36.0,5.3,0.0
04/12/2020 12:00:00.000000,0.1,4.0,36.0,6.1,0.0
04/12/2020 13:00:00.000000,0.1,4.0,35.0,5.8,0.0
04/12/2020 14:00:00.000000,0.1,7.0,33.0,5.4,0.0
04/12/2020 15:00:00.000000,0.1,5.0,36.0,7.5,0.0
04/12/2020 16:00:00.000000,0.1,8.0,35.0,9.9,0.0
04/12/2020 17:00:00.000000,0.1,9.0,35.0,10.7,0.0
04/12/2020 18:00:00.000000,0.1,6.0,38.0,11.6,0.0
04/12/2020 19:00:00.000000,0.1,6.0,39.0,11.3,0.0
04/12/2020 20:00:00.000000,0.1,4.0,40.0,12.2,0.0
04/12/2020 21:00:00.000000,0.1,5.0,40.0,11.3,0.0
04/12/2020 22:00:00.000000,0.1,6.0,38.0,11.5,0.0
04/12/2020 23:00:00.000000,0.1,7.0,39.0,10.9,0.0
04/13/2020 00:00:00.000000,0.1,8.0,39.0,11.3,0.0
04/13/2020 01:00:00.000000,0.1,14.0,33.0,11.0,0.0
04/13/2020 02:00:00.000000,0.1,9.0,34.0,11.3,0.0
04/13/2020 03:00:00.000000,0.1,5.0,36.0,10.7,0.0
04/13/2020 04:00:00.000000,0.1,,32.0,10.5,0.0
04/13/2020 05:00:00.000000,0.1,5.0,36.0,10.0,0.0
04/13/2020 06:00:00.000000,0.1,8.0,34.0,10.3,0.0
04/13/2020 08:00:00.000000,0.1,10.0,32.0,9.4,0.0
04/13/2020 09:00:00.000000,0.1,8.0,34.0,9.8,0.0
04/13/2020 10:00:00.000000,0.1,14.0,24.0,10.8,0.0
04/13/2020 11:00:00.000000,0.1,19.0,20.0,10.1,0.0
04/13/2020 12:00:00.000000,0.1,20.0,23.0,9.4,0.0
04/13/2020 13:00:00.000000,0.1,16.0,26.0,10.8,0.0
04/13/2020 14:00:00.000000,0.1,10.0,31.0,9.2,0.0
04/13/2020 15:00:00.000000,0.1,7.0,32.0,10.6,0.0
04/13/2020 16:00:00.000000,0.1,5.0,35.0,9.5,0.0
04/13/2020 17:00:00.000000,0.1,7.0,33.0,9.4,0.0
04/13/2020 18:00:00.000000,0.2,10.0,32.0,10.2,0.0
04/13/2020 19:00:00.000000,0.1,13.0,30.0,10.2,0.0
04/13/2020 20:00:00.000000,0.1,10.0,33.0,11.5,0.0
04/13/2020 21:00:00.000000,0.1,7.0,35.0,10.9,0.0
04/13/2020 22:00:00.000000,0.1,11.0,34.0,10.9,0.0
04/13/2020 23:00:00.000000,0.1,10.0,36.0,9.2,0.0
04/14/2020 00:00:00.000000,0.2,6.0,41.0,10.0,0.0
04/14/2020 01:00:00.000000,0.1,4.0,44.0,10.2,0.0
04/14/2020 02:00:00.000000,0.1,4.0,44.0,11.3,0.0
04/14/2020 03:00:00.000000,0.1,5.0,42.0,11.8,0.0
04/14/2020 04:00:00.000000,0.1,,38.0,12.3,0.0
04/14/2020 05:00:00.000000,0.1,8.0,38.0,11.9,0.0
04/14/2020 06:00:00.000000,0.2,13.0,32.0,12.5,0.0
04/14/2020 07:00:00.000000,0.2,12.0,31.0,14.4,
04/14/2020 08:00:00.000000,0.2,12.0,31.0,12.9,0.0
04/14/2020 09:00:00.000000,0.2,17.0,23.0,13.2,0.0
04/14/2020 10:00:00.000000,0.2,17.0,22.0,11.8,0.0
04/14/2020 11:00:00.000000,0.2,22.0,18.0,12.0,0.0
04/14/2020 12:00:00.000000,0.2,20.0,21.0,13.1,0.0
04/14/2020 13:00:00.000000,0.3,21.0,22.0,14.0,0.0
04/14/2020 14:00:00.000000,0.2,17.0,28.0,17.1,0.0
04/14/2020 15:00:00.000000,,,,20.0,0.0
04/14/2020 16:00:00.000000,0.1,,42.0,20.5,
04/14/2020 17:00:00.000000,0.1,4.0,46.0,17.4,0.0
04/14/2020 18:00:00.000000,0.1,3.0,48.0,15.9,0.0
04/14/2020 19:00:00.000000,0.1,2.0,48.0,13.1,0.0
04/14/2020 20:00:00.000000,0.1,2.0,48.0,12.1,0.0
04/14/2020 21:00:00.000000,0.1,2.0,49.0,12.0,0.0
04/14/2020 22:00:00.000000,0.1,2.0,48.0,11.4,0.0
04/14/2020 23:00:00.000000,0.1,3.0,48.0,10.3,0.0
04/15/2020 00:00:00.000000,0.1,3.0,47.0,11.2,0.0
04/15/2020 01:00:00.000000,0.1,3.0,46.0,10.7,0.0
04/15/2020 02:00:00.000000,0.1,6.0,43.0,11.8,0.0
04/15/2020 03:00:00.000000,0.1,14.0,36.0,14.9,0.0
04/15/2020 04:00:00.000000,0.1,,40.0,12.0,0.0
04/15/2020 05:00:00.000000,0.1,8.0,39.0,13.3,0.0
04/15/2020 06:00:00.000000,0.1,2.0,46.0,12.6,0.0
04/15/2020 07:00:00.000000,0.1,2.0,47.0,12.7,
04/15/2020 08:00:00.000000,0.1,4.0,43.0,11.7,0.0
04/15/2020 09:00:00.000000,0.1,2.0,46.0,11.1,0.0
04/15/2020 10:00:00.000000,0.1,3.0,45.0,10.2,0.0
04/15/2020 11:00:00.000000,0.2,13.0,33.0,12.0,0.0
04/15/2020 12:00:00.000000,0.3,25.0,18.0,16.8,0.0
04/15/2020 13:00:00.000000,0.2,16.0,30.0,15.9,0.0
04/15/2020 14:00:00.000000,0.2,14.0,32.0,22.2,0.0
04/15/2020 15:00:00.000000,0.1,4.0,43.0,15.1,0.0
04/15/2020 16:00:00.000000,0.1,3.0,46.0,12.2,0.0
04/15/2020 17:00:00.000000,0.1,2.0,46.0,12.9,0.0
04/15/2020 18:00:00.000000,0.1,4.0,46.0,12.0,0.0
04/15/2020 19:00:00.000000,0.1,4.0,46.0,13.4,0.0
04/15/2020 20:00:00.000000,0.1,7.0,44.0,16.3,0.0
04/15/2020 21:00:00.000000,0.1,7.0,45.0,19.5,0.0
04/15/2020 22:00:00.000000,0.1,12.0,40.0,29.0,0.0
04/15/2020 23:00:00.000000,0.1,11.0,39.0,49.7,0.0
04/16/2020 00:00:00.000000,0.1,11.0,38.0,20.1,0.0
04/16/2020 01:00:00.000000,0.1,6.0,39.0,14.0,0.0
04/16/2020 02:00:00.000000,0.1,5.0,38.0,10.9,0.0
04/16/2020 03:00:00.000000,0.1,5.0,37.0,8.8,0.0
04/16/2020 04:00:00.000000,0.1,,37.0,9.1,0.0
04/16/2020 05:00:00.000000,0.1,14.0,31.0,6.1,0.0
04/16/2020 06:00:00.000000,0.1,28.0,18.0,8.8,0.0
04/16/2020 07:00:00.000000,0.1,19.0,22.0,9.2,
04/16/2020 08:00:00.000000,0.1,7.0,29.0,6.5,0.0
04/16/2020 09:00:00.000000,0.2,23.0,13.0,7.2,0.0
04/16/2020 10:00:00.000000,0.1,18.0,18.0,8.6,0.0
04/16/2020 11:00:00.000000,0.1,21.0,18.0,8.1,0.0
04/16/2020 12:00:00.000000,0.1,8.0,33.0,7.0,0.0
04/16/2020 13:00:00.000000,0.1,9.0,34.0,9.3,0.0
04/16/2020 14:00:00.000000,0.1,9.0,34.0,10.9,0.0
04/16/2020 15:00:00.000000,0.1,11.0,33.0,12.2,0.0
04/16/2020 16:00:00.000000,0.2,11.0,34.0,11.4,0.0
04/16/2020 17:00:00.000000,0.2,14.0,34.0,11.0,0.0
04/16/2020 18:00:00.000000,0.2,12.0,37.0,10.3,0.0
04/16/2020 19:00:00.000000,0.1,14.0,37.0,10.8,0.0
04/16/2020 20:00:00.000000,0.2,16.0,38.0,10.5,0.0
04/16/2020 21:00:00.000000,0.2,15.0,40.0,12.6,0.0
04/16/2020 22:00:00.000000,0.1,9.0,47.0,13.8,0.0
04/16/2020 23:00:00.000000,0.1,7.0,51.0,15.2,0.0
04/17/2020 00:00:00.000000,0.1,14.0,43.0,13.3,0.0
04/17/2020 01:00:00.000000,0.1,15.0,42.0,12.8,0.0
04/17/2020 02:00:00.000000,0.1,8.0,46.0,13.0,0.0
04/17/2020 03:00:00.000000,0.2,9.0,44.0,14.7,0.0
04/17/2020 04:00:00.000000,0.2,,37.0,15.9,0.0
04/17/2020 05:00:00.000000,0.3,22.0,27.0,18.0,0.0
04/17/2020 06:00:00.000000,0.2,31.0,16.0,22.2,0.0
04/17/2020 07:00:00.000000,0.3,36.0,10.0,22.6,
04/17/2020 08:00:00.000000,0.3,41.0,5.0,22.0,0.0
04/17/2020 09:00:00.000000,0.3,45.0,1.0,20.8,0.0
04/17/2020 10:00:00.000000,1.0,47.0,0.0,19.3,0.0
04/17/2020 11:00:00.000000,0.4,48.0,0.0,20.1,0.0
04/17/2020 12:00:00.000000,0.4,37.0,10.0,18.9,0.0
04/17/2020 13:00:00.000000,0.4,32.0,17.0,20.8,0.0
