InstrumentName, Chatfield Park,
StartTime, 2020-04-01 00:00:00,
EndTime, 2020-04-30 23:59:59,
Date,O3,PM2.5
04/01/2020 00:00:00.000000,54.0,3.1
04/01/2020 01:00:00.000000,48.0,3.5
04/01/2020 02:00:00.000000,41.0,3.3
04/01/2020 03:00:00.000000,39.0,3.3
04/01/2020 04:00:00.000000,34.0,3.2
04/01/2020 05:00:00.000000,30.0,3.5
04/01/2020 06:00:00.000000,24.0,3.1
04/01/2020 07:00:00.000000,26.0,3.0
04/01/2020 08:00:00.000000,25.0,2.8
04/01/2020 09:00:00.000000,39.0,2.5
04/01/2020 10:00:00.000000,39.0,2.5
04/01/2020 11:00:00.000000,37.0,2.4
04/01/2020 12:00:00.000000,35.0,2.9
04/01/2020 13:00:00.000000,38.0,4.0
04/01/2020 14:00:00.000000,37.0,4.4
04/01/2020 15:00:00.000000,42.0,3.5
04/01/2020 16:00:00.000000,46.0,3.5
04/01/2020 17:00:00.000000,47.0,2.9
04/01/2020 18:00:00.000000,49.0,3.4
04/01/2020 19:00:00.000000,51.0,3.4
04/01/2020 20:00:00.000000,54.0,3.0
04/01/2020 21:00:00.000000,55.0,3.0
04/01/2020 22:00:00.000000,54.0,3.0
04/01/2020 23:00:00.000000,51.0,2.6
04/02/2020 00:00:00.000000,50.0,3.7
04/02/2020 01:00:00.000000,46.0,3.4
04/02/2020 02:00:00.000000,44.0,2.5
04/02/2020 03:00:00.000000,41.0,4.2
04/02/2020 04:00:00.000000,32.0,5.2
04/02/2020 05:00:00.000000,27.0,6.1
04/02/2020 06:00:00.000000,27.0,6.6
04/02/2020 07:00:00.000000,27.0,7.0
04/02/2020 08:00:00.000000,24.0,5.5
04/02/2020 09:00:00.000000,18.0,4.4
04/02/2020 10:00:00.000000,15.0,3.5
04/02/2020 11:00:00.000000,13.0,3.3
04/02/2020 12:00:00.000000,11.0,1.1
04/02/2020 13:00:00.000000,11.0,0.9
04/02/2020 14:00:00.000000,12.0,1.2
04/02/2020 15:00:00.000000,18.0,1.1
04/02/2020 16:00:00.000000,21.0,0.6
04/02/2020 17:00:00.000000,22.0,0.8
04/02/2020 18:00:00.000000,22.0,2.2
04/02/2020 19:00:00.000000,23.0,2.7
04/02/2020 20:00:00.000000,22.0,3.6
04/02/2020 21:00:00.000000,22.0,3.8
04/02/2020 22:00:00.000000,21.0,4.2
04/02/2020 23:00:00.000000,19.0,5.9
04/03/2020 00:00:00.000000,21.0,7.0
04/03/2020 01:00:00.000000,21.0,7.0
04/03/2020 02:00:00.000000,25.0,6.3
04/03/2020 03:00:00.000000,28.0,6.6
