InstrumentName, Melody-Catalpa B
StartTime, 2020-04-01 00:00:00
EndTime, 2020-04-30 23:59:59
Date,PM2.5
04/01/2020 00:00:39.272000,0.1
04/01/2020 00:02:39.619000,0.12
04/01/2020 00:04:39.681000,0.17
04/01/2020 00:06:39.747000,0.0
04/01/2020 00:08:39.499000,0.16
04/01/2020 00:10:39.298000,0.0
04/01/2020 00:12:39.541000,0.0
04/01/2020 00:14:39.722000,0.09
04/01/2020 00:16:39.809000,0.4
04/01/2020 00:18:39.795000,0.26
04/01/2020 00:20:39.753000,0.27
04/01/2020 00:22:39.640000,0.0
04/01/2020 00:24:39.568000,0.23
04/01/2020 00:26:39.530000,1.21
04/01/2020 00:28:39.630000,1.1
04/01/2020 00:30:39.316000,0.02
04/01/2020 00:32:39.306000,0.0
04/01/2020 00:34:39.669000,0.18
04/01/2020 00:36:39.523000,0.0
04/01/2020 00:38:39.706000,0.03
04/01/2020 00:40:39.703000,0.29
04/01/2020 00:42:39.543000,0.28
04/01/2020 00:44:39.708000,0.17
04/01/2020 00:46:40.143000,0.19
04/01/2020 00:48:39.315000,0.0
04/01/2020 00:50:39.634000,0.0
04/01/2020 00:52:39.753000,0.0
04/01/2020 00:54:39.779000,0.03
04/01/2020 00:56:39.800000,0.19
04/01/2020 00:58:39.624000,0.11
04/01/2020 01:00:39.805000,0.36
04/01/2020 01:02:39.747000,0.42
04/01/2020 01:04:39.705000,0.07
04/01/2020 01:06:39.775000,0.18
04/01/2020 01:08:39.554000,0.0
04/01/2020 01:10:39.494000,0.15
04/01/2020 01:12:39.626000,0.62
04/01/2020 01:14:39.711000,0.0
04/01/2020 01:16:39.311000,0.0
04/01/2020 01:18:39.808000,0.13
04/01/2020 01:20:39.639000,0.29
04/01/2020 01:22:39.633000,0.0
04/01/2020 01:24:39.309000,0.21
04/01/2020 01:26:39.839000,0.14
04/01/2020 01:28:39.348000,0.5
04/01/2020 01:30:39.679000,0.62
04/01/2020 01:32:39.719000,0.33
04/01/2020 01:34:39.824000,0.38
04/01/2020 01:36:39.555000,0.31
04/01/2020 01:38:39.715000,0.78
04/01/2020 01:40:39.650000,0.61
04/01/2020 01:42:39.654000,0.07
04/01/2020 01:44:39.677000,0.0
04/01/2020 01:46:39.708000,0.05
04/01/2020 01:48:39.652000,0.02
04/01/2020 01:50:39.806000,0.12
04/01/2020 01:52:39.537000,0.21
04/01/2020 01:54:39.713000,0.26
04/01/2020 01:56:39.730000,0.22
04/01/2020 01:58:39.718000,1.12
04/01/2020 02:00:39.642000,0.37
04/01/2020 02:02:39.651000,0.12
04/01/2020 02:04:39.726000,0.04
