InstrumentName, APCD,,
02/01/2019 03:03:00.119000,21.98,46.0,38.0
02/01/2019 03:05:40.328000,19.41,46.0,38.0
02/01/2019 03:07:00.297000,23.75,46.0,38.0
02/01/2019 03:09:40.503000,23.38,45.0,38.0
02/01/2019 03:11:00.194000,24.09,45.0,39.0
02/01/2019 03:13:40.376000,22.74,45.0,39.0
02/01/2019 03:15:00.326000,24.13,45.0,39.0
02/01/2019 03:17:40.352000,25.3,45.0,38.0
02/01/2019 03:19:00.331000,24.34,45.0,38.0
02/01/2019 03:21:40.186000,22.38,45.0,39.0
02/01/2019 03:23:00.393000,23.04,45.0,39.0
02/01/2019 03:25:40.115000,20.39,44.0,39.0
02/01/2019 03:27:00.361000,21.35,44.0,39.0
02/01/2019 03:29:40.520000,21.2,44.0,38.0
02/01/2019 03:31:00.311000,23.39,44.0,38.0
02/01/2019 03:33:40.362000,23.2,45.0,38.0
02/01/2019 03:35:00.313000,24.62,45.0,38.0
02/01/2019 03:37:40.321000,22.83,45.0,39.0
02/01/2019 03:39:00.269000,21.54,44.0,39.0
02/01/2019 03:41:40.542000,22.93,45.0,39.0
02/01/2019 03:43:00.433000,23.63,45.0,39.0
02/01/2019 03:45:40.143000,24.68,45.0,37.0
02/01/2019 03:47:12.076000,25.53,46.0,38.0
02/01/2019 03:49:40.698000,21.79,46.0,38.0
02/01/2019 03:51:00.366000,25.89,46.0,37.0
02/01/2019 03:53:40.408000,26.02,47.0,36.0
02/01/2019 03:55:00.288000,25.11,47.0,36.0
02/01/2019 03:57:40.144000,26.2,48.0,36.0
02/01/2019 03:59:00.661000,25.72,48.0,37.0
02/01/2019 04:01:40.418000,26.89,48.0,36.0
02/01/2019 04:03:00.720000,25.87,48.0,36.0
02/01/2019 04:05:40.297000,28.15,48.0,37.0
02/01/2019 04:07:00.167000,26.96,48.0,37.0
02/01/2019 04:09:40.370000,27.7,48.0,37.0
02/01/2019 04:11:00.477000,27.26,48.0,37.0
02/01/2019 04:13:40.383000,26.46,48.0,37.0
02/01/2019 04:15:00.111000,27.93,48.0,37.0
02/01/2019 04:17:40.474000,23.82,47.0,38.0
02/01/2019 04:19:00.241000,24.2,47.0,37.0
02/01/2019 04:21:40.221000,25.07,47.0,37.0
02/01/2019 04:23:00.847000,23.15,47.0,37.0
02/01/2019 04:25:40.160000,23.35,46.0,37.0
02/01/2019 04:27:00.098000,23.22,46.0,37.0
02/01/2019 04:29:40.141000,22.74,47.0,36.0
02/01/2019 04:31:00.124000,20.98,47.0,36.0
02/01/2019 04:33:40.390000,19.28,47.0,36.0
02/01/2019 04:35:00.112000,20.46,46.0,36.0
02/01/2019 04:37:40.353000,19.64,46.0,36.0
02/01/2019 04:39:00.112000,18.5,46.0,36.0
02/01/2019 04:41:40.348000,18.98,46.0,36.0
02/01/2019 04:43:00.228000,20.85,46.0,36.0
02/01/2019 04:45:40.163000,22.65,46.0,36.0
02/01/2019 04:47:00.208000,23.53,46.0,36.0
02/01/2019 04:49:40.189000,22.37,46.0,36.0
02/01/2019 04:51:00.147000,21.72,46.0,36.0
02/01/2019 04:53:40.117000,22.6,46.0,36.0
02/01/2019 04:55:00.169000,21.07,46.0,35.0
02/01/2019 04:57:40.267000,20.28,46.0,36.0
02/01/2019 04:59:00.220000,20.96,46.0,36.0
02/01/2019 05:01:40.123000,18.41,46.0,36.0
02/01/2019 05:03:00.345000,19.52,46.0,36.0
02/01/2019 05:05:40.140000,21.47,46.0,36.0
02/01/2019 05:07:00.158000,19.52,46.0,36.0
02/01/2019 05:09:40.132000,18.09,46.0,35.0
02/01/2019 05:11:00.147000,19.57,46.0,35.0
02/01/2019 05:13:40.206000,19.46,46.0,35.0
02/01/2019 05:15:01.493000,19.43,46.0,35.0
02/01/2019 05:17:40.387000,20.47,47.0,35.0
02/01/2019 05:19:00.191000,18.22,47.0,35.0
02/01/2019 05:21:40.233000,16.62,46.0,35.0
02/01/2019 05:23:00.319000,16.06,46.0,35.0
02/01/2019 05:25:39.975000,17.13,46.0,35.0
02/01/2019 05:27:00.158000,17.04,47.0,35.0
02/01/2019 05:29:40.132000,19.79,47.0,35.0
02/01/2019 05:31:00.095000,19.47,47.0,35.0
02/01/2019 05:33:40.287000,18.53,47.0,34.0
02/01/2019 05:35:00.330000,17.79,48.0,35.0
02/01/2019 05:37:40.141000,20.24,48.0,35.0
02/01/2019 05:39:00.452000,19.52,48.0,35.0
02/01/2019 05:41:40.115000,19.73,48.0,34.0
02/01/2019 05:43:00.123000,22.1,48.0,34.0
02/01/2019 05:45:39.983000,21.54,48.0,34.0
02/01/2019 05:47:00.027000,20.33,48.0,34.0
02/01/2019 05:49:40.242000,21.09,48.0,34.0
02/01/2019 05:51:00.206000,18.37,48.0,34.0
02/01/2019 05:53:40.049000,15.11,48.0,34.0
02/01/2019 05:55:00.062000,15.93,47.0,34.0
02/01/2019 05:57:40.235000,14.89,47.0,34.0
02/01/2019 05:59:00.122000,13.33,47.0,34.0
02/01/2019 06:01:40.102000,13.96,47.0,34.0
02/01/2019 06:03:00.072000,14.07,46.0,34.0
02/01/2019 06:04:20.034000,13.93,46.0,34.0
02/01/2019 06:07:00.106000,12.89,46.0,34.0
02/01/2019 06:09:39.977000,13.13,46.0,35.0
02/01/2019 06:11:00.074000,12.07,46.0,35.0
02/01/2019 06:13:40.152000,13.31,46.0,35.0
02/01/2019 06:15:00.099000,14.0,45.0,36.0
02/01/2019 06:17:40.345000,12.28,45.0,36.0
02/01/2019 06:19:00.191000,11.8,45.0,36.0
02/01/2019 06:21:40.211000,11.76,45.0,36.0
02/01/2019 06:23:00.385000,10.85,45.0,36.0
02/01/2019 06:25:40.562000,11.36,44.0,35.0
02/01/2019 06:27:00.175000,11.0,44.0,36.0
02/01/2019 06:29:40.523000,11.09,44.0,36.0
02/01/2019 06:31:00.172000,9.89,44.0,36.0
02/01/2019 06:33:40.219000,11.17,44.0,35.0
02/01/2019 06:35:00.350000,10.96,44.0,35.0
02/01/2019 06:37:40.351000,11.33,44.0,35.0
02/01/2019 06:39:00.344000,11.72,45.0,34.0
02/01/2019 06:41:40.623000,11.78,45.0,34.0
02/01/2019 06:43:00.131000,10.91,45.0,34.0
02/01/2019 06:45:40.193000,10.37,45.0,35.0
02/01/2019 06:47:00.193000,10.67,45.0,35.0
02/01/2019 06:49:40.523000,12.18,45.0,36.0
02/01/2019 06:51:00.235000,10.48,44.0,36.0
02/01/2019 06:53:40.186000,10.72,44.0,36.0
02/01/2019 06:55:00.224000,10.98,44.0,35.0
02/01/2019 06:57:40.389000,10.39,44.0,35.0
02/01/2019 06:59:00.166000,11.76,44.0,35.0
02/01/2019 07:01:40.344000,11.93,44.0,35.0
02/01/2019 07:03:00.128000,9.78,44.0,35.0
02/01/2019 07:05:40.238000,9.98,44.0,36.0
02/01/2019 07:07:00.252000,10.54,44.0,36.0
02/01/2019 07:09:40.559000,9.33,43.0,35.0
02/01/2019 07:11:00.547000,11.58,43.0,35.0
02/01/2019 07:13:40.151000,9.5,43.0,35.0
02/01/2019 07:15:00.119000,8.52,43.0,35.0
02/01/2019 07:17:40.124000,8.43,43.0,35.0
02/01/2019 07:19:00.293000,8.53,43.0,35.0
02/01/2019 07:21:40.688000,9.02,43.0,34.0
02/01/2019 07:23:01.219000,9.13,43.0,34.0
02/01/2019 07:25:40.249000,9.78,43.0,34.0
02/01/2019 07:27:01.344000,9.67,44.0,34.0
02/01/2019 07:29:40.176000,9.96,44.0,34.0
02/01/2019 07:31:00.193000,10.7,44.0,34.0
02/01/2019 07:33:40.067000,11.5,44.0,34.0
02/01/2019 07:35:00.174000,10.51,44.0,34.0
02/01/2019 07:37:40.124000,10.07,44.0,33.0
02/01/2019 07:38:59.963000,9.47,45.0,33.0
02/01/2019 07:41:40.145000,10.27,45.0,33.0
02/01/2019 07:43:00.605000,9.74,45.0,33.0
02/01/2019 07:45:40.149000,8.0,45.0,33.0
02/01/2019 07:47:00.080000,8.61,45.0,33.0
02/01/2019 07:49:40.081000,10.47,46.0,33.0
02/01/2019 07:51:00.053000,10.02,46.0,33.0
02/01/2019 07:53:40.974000,9.04,46.0,33.0
02/01/2019 07:54:59.962000,8.35,46.0,33.0
02/01/2019 07:57:43.850000,9.43,46.0,33.0
02/01/2019 07:58:59.973000,9.13,46.0,33.0
02/01/2019 08:01:39.972000,8.5,47.0,33.0
02/01/2019 08:03:00.140000,8.87,47.0,32.0
02/01/2019 08:05:40.348000,9.89,47.0,33.0
02/01/2019 08:07:00.114000,8.27,47.0,34.0
02/01/2019 08:09:40.177000,7.98,46.0,34.0
02/01/2019 08:11:00.169000,9.23,46.0,34.0
02/01/2019 08:13:40.102000,8.89,46.0,34.0
02/01/2019 08:15:00.273000,9.47,46.0,34.0
02/01/2019 08:17:40.362000,9.29,46.0,34.0
02/01/2019 08:19:00.845000,7.64,45.0,33.0
02/01/2019 08:21:40.299000,9.48,46.0,32.0
02/01/2019 08:23:00.198000,8.7,47.0,32.0
02/01/2019 08:25:40.561000,8.57,47.0,32.0
02/01/2019 08:27:00.123000,9.07,47.0,32.0
02/01/2019 08:29:40.229000,8.2,47.0,33.0
02/01/2019 08:31:00.998000,8.04,47.0,33.0
02/01/2019 08:33:41.099000,8.51,47.0,33.0
02/01/2019 08:35:00.117000,8.17,47.0,33.0
02/01/2019 08:37:40.114000,9.0,47.0,33.0
02/01/2019 08:39:00.971000,9.35,47.0,33.0
02/01/2019 08:41:40.403000,9.93,47.0,33.0
02/01/2019 08:43:00.116000,10.0,47.0,33.0
02/01/2019 08:45:40.947000,9.0,48.0,32.0
02/01/2019 08:47:00.253000,10.0,48.0,32.0
02/01/2019 08:49:40.166000,8.48,48.0,32.0
02/01/2019 08:51:01.234000,8.2,48.0,32.0
02/01/2019 08:53:40.099000,8.93,48.0,32.0
02/01/2019 08:55:00.124000,9.09,49.0,32.0
02/01/2019 08:57:40.215000,9.0,49.0,32.0
02/01/2019 08:59:00.151000,9.61,49.0,31.0
02/01/2019 09:01:40.380000,10.2,50.0,31.0
02/01/2019 09:03:00.196000,8.73,50.0,31.0
02/01/2019 09:05:40.206000,10.46,50.0,31.0
02/01/2019 09:07:00.460000,9.4,50.0,31.0
02/01/2019 09:09:40.248000,11.28,51.0,31.0
02/01/2019 09:11:00.132000,9.83,51.0,31.0
02/01/2019 09:13:40.252000,11.17,51.0,31.0
02/01/2019 09:15:00.253000,11.15,51.0,31.0
02/01/2019 09:17:40.191000,9.09,51.0,31.0
02/01/2019 09:19:00.053000,8.96,51.0,31.0
02/01/2019 09:21:40.066000,11.26,51.0,31.0
02/01/2019 09:23:00.163000,9.56,51.0,30.0
02/01/2019 09:25:40.153000,9.79,51.0,30.0
02/01/2019 09:27:00.157000,8.76,51.0,30.0
02/01/2019 09:29:41.046000,8.91,51.0,31.0
02/01/2019 09:31:00.361000,9.56,51.0,31.0
02/01/2019 09:33:40.158000,8.11,50.0,32.0
02/01/2019 09:35:00.161000,8.33,50.0,32.0
02/01/2019 09:37:40.162000,8.4,50.0,32.0
02/01/2019 09:39:00.160000,8.98,50.0,32.0
02/01/2019 09:41:40.538000,9.74,50.0,31.0
02/01/2019 09:43:00.937000,10.3,50.0,31.0
02/01/2019 09:45:40.330000,8.89,51.0,30.0
02/01/2019 09:47:00.160000,10.11,51.0,31.0
02/01/2019 09:49:40.153000,10.44,51.0,31.0
02/01/2019 09:51:00.479000,10.22,51.0,31.0
02/01/2019 09:53:40.291000,10.57,51.0,30.0
02/01/2019 09:55:00.265000,11.24,52.0,30.0
02/01/2019 09:57:41.161000,10.43,53.0,30.0
02/01/2019 09:59:00.175000,10.76,53.0,30.0
02/01/2019 10:01:40.038000,11.3,53.0,29.0
02/01/2019 10:03:00.514000,9.55,54.0,29.0
02/01/2019 10:05:40.171000,10.87,54.0,29.0
02/01/2019 10:07:00.912000,11.76,54.0,29.0
02/01/2019 10:09:40.059000,9.17,54.0,29.0
02/01/2019 10:11:00.215000,8.72,54.0,30.0
02/01/2019 10:13:40.727000,8.46,54.0,29.0
02/01/2019 10:15:01.068000,10.74,54.0,29.0
02/01/2019 10:17:40.169000,9.09,54.0,29.0
02/01/2019 10:19:00.180000,9.76,54.0,29.0
02/01/2019 10:21:40.232000,8.3,54.0,30.0
02/01/2019 10:23:00.491000,10.04,54.0,30.0
02/01/2019 10:25:40.338000,10.24,54.0,29.0
02/01/2019 10:27:00.188000,8.04,54.0,29.0
02/01/2019 10:29:40.169000,7.9,54.0,30.0
02/01/2019 10:31:01.176000,8.2,54.0,30.0
02/01/2019 10:33:40.113000,9.43,54.0,30.0
02/01/2019 10:35:00.050000,7.89,54.0,30.0
02/01/2019 10:37:41.100000,8.91,54.0,30.0
02/01/2019 10:39:00.940000,7.72,54.0,30.0
02/01/2019 10:41:40.157000,7.5,54.0,30.0
02/01/2019 10:43:00.168000,7.73,54.0,30.0
02/01/2019 10:45:40.238000,8.54,54.0,29.0
02/01/2019 10:47:00.070000,7.54,54.0,29.0
02/01/2019 10:49:40.064000,9.36,55.0,28.0
02/01/2019 10:51:00.516000,8.27,55.0,29.0
02/01/2019 10:53:40.253000,8.36,55.0,29.0
02/01/2019 10:55:00.292000,8.83,55.0,29.0
02/01/2019 10:57:40.138000,8.27,56.0,28.0
02/01/2019 10:59:00.072000,9.63,56.0,28.0
02/01/2019 11:01:40.098000,9.11,56.0,29.0
02/01/2019 11:03:00.075000,9.87,56.0,29.0
02/01/2019 11:05:40.332000,9.04,56.0,29.0
02/01/2019 11:07:00.170000,9.69,56.0,29.0
02/01/2019 11:09:41.031000,9.54,56.0,29.0
02/01/2019 11:11:00.186000,9.6,56.0,29.0
02/01/2019 11:13:40.069000,9.41,56.0,29.0
02/01/2019 11:15:00.166000,10.11,56.0,29.0
02/01/2019 11:17:40.059000,10.09,56.0,29.0
02/01/2019 11:19:00.852000,8.78,56.0,29.0
02/01/2019 11:21:40.254000,8.13,56.0,29.0
02/01/2019 11:23:00.113000,7.0,56.0,29.0
02/01/2019 11:25:40.940000,7.26,56.0,29.0
02/01/2019 11:27:00.154000,10.33,56.0,29.0
02/01/2019 11:29:40.224000,10.65,57.0,28.0
02/01/2019 11:31:00.398000,9.4,57.0,29.0
02/01/2019 11:33:43.733000,10.35,57.0,28.0
02/01/2019 11:35:00.233000,9.0,57.0,28.0
02/01/2019 11:37:40.264000,9.26,57.0,28.0
02/01/2019 11:39:00.158000,9.58,57.0,28.0
02/01/2019 11:41:40.176000,9.43,57.0,28.0
02/01/2019 11:43:01.069000,10.7,58.0,28.0
02/01/2019 11:45:40.939000,10.78,58.0,28.0
02/01/2019 11:47:00.439000,11.82,58.0,28.0
02/01/2019 11:49:40.265000,11.57,58.0,28.0
02/01/2019 11:51:00.353000,11.07,58.0,28.0
02/01/2019 11:53:41.001000,11.17,58.0,28.0
02/01/2019 11:55:00.143000,11.85,58.0,28.0
02/01/2019 11:57:40.191000,10.39,58.0,28.0
02/01/2019 11:59:00.315000,12.23,58.0,28.0
02/01/2019 12:01:40.179000,11.16,58.0,28.0
02/01/2019 12:03:00.267000,10.59,58.0,28.0
02/01/2019 12:05:40.431000,10.49,58.0,28.0
02/01/2019 12:07:00.339000,10.44,58.0,28.0
02/01/2019 12:09:41.248000,10.91,58.0,28.0
02/01/2019 12:11:01.255000,10.96,58.0,28.0
02/01/2019 12:13:40.249000,10.71,58.0,28.0
02/01/2019 12:15:00.237000,10.28,58.0,28.0
02/01/2019 12:17:40.985000,12.02,57.0,28.0
02/01/2019 12:19:00.164000,10.37,57.0,28.0
02/01/2019 12:21:40.237000,9.17,57.0,28.0
02/01/2019 12:23:00.202000,9.78,57.0,28.0
02/01/2019 12:25:40.193000,9.78,57.0,28.0
02/01/2019 12:27:00.237000,9.33,57.0,29.0
02/01/2019 12:29:40.226000,8.48,56.0,29.0
02/01/2019 12:31:00.539000,9.83,56.0,29.0
02/01/2019 12:33:40.207000,9.36,56.0,29.0
02/01/2019 12:35:00.431000,10.02,56.0,29.0
02/01/2019 12:37:40.255000,10.15,56.0,28.0
02/01/2019 12:39:00.238000,9.2,56.0,29.0
02/01/2019 12:41:40.332000,7.78,56.0,30.0
02/01/2019 12:43:00.151000,9.89,56.0,30.0
02/01/2019 12:45:40.191000,9.15,55.0,30.0
02/01/2019 12:47:00.224000,8.58,55.0,30.0
02/01/2019 12:49:40.191000,9.64,55.0,30.0
02/01/2019 12:51:00.222000,8.19,55.0,29.0
02/01/2019 12:53:40.194000,10.13,55.0,29.0
02/01/2019 12:55:00.224000,9.24,55.0,29.0
02/01/2019 12:57:40.225000,8.15,56.0,29.0
02/01/2019 12:59:00.620000,8.87,56.0,29.0
02/01/2019 13:01:40.447000,9.07,56.0,28.0
02/01/2019 13:03:00.354000,9.98,56.0,28.0
02/01/2019 13:05:40.184000,8.93,56.0,28.0
02/01/2019 13:07:00.178000,9.16,56.0,28.0
02/01/2019 13:09:40.353000,9.28,56.0,28.0
02/01/2019 13:11:00.164000,8.6,56.0,28.0
02/01/2019 13:13:40.355000,9.36,56.0,29.0
02/01/2019 13:15:00.185000,8.17,56.0,29.0
02/01/2019 13:17:40.220000,8.46,56.0,29.0
02/01/2019 13:19:00.212000,7.11,56.0,28.0
02/01/2019 13:21:40.174000,7.31,56.0,28.0
02/01/2019 13:23:00.426000,7.04,56.0,28.0
02/01/2019 13:25:40.206000,9.37,56.0,28.0
02/01/2019 13:27:00.168000,10.43,56.0,28.0
02/01/2019 13:29:40.156000,7.3,56.0,29.0
02/01/2019 13:31:00.638000,6.34,55.0,29.0
02/01/2019 13:33:40.297000,8.52,55.0,29.0
02/01/2019 13:35:01.059000,7.54,55.0,29.0
02/01/2019 13:37:40.199000,7.26,55.0,29.0
02/01/2019 13:39:00.156000,6.96,54.0,29.0
02/01/2019 13:41:40.204000,6.42,54.0,30.0
02/01/2019 13:43:00.339000,6.09,54.0,29.0
02/01/2019 13:45:40.317000,7.3,53.0,29.0
02/01/2019 13:47:00.193000,6.87,53.0,29.0
02/01/2019 13:49:40.218000,6.87,53.0,29.0
02/01/2019 13:51:00.181000,5.49,53.0,29.0
02/01/2019 13:53:40.172000,5.89,53.0,30.0
02/01/2019 13:55:00.162000,5.18,52.0,30.0
02/01/2019 13:57:40.294000,5.69,52.0,30.0
02/01/2019 13:59:00.308000,6.24,52.0,29.0
02/01/2019 14:01:40.262000,6.07,52.0,29.0
02/01/2019 14:03:00.242000,5.34,52.0,29.0
02/01/2019 14:05:40.183000,5.35,52.0,29.0
02/01/2019 14:07:00.341000,6.0,52.0,30.0
02/01/2019 14:09:40.240000,5.63,52.0,30.0
02/01/2019 14:11:00.469000,5.61,52.0,30.0
02/01/2019 14:13:40.289000,5.57,52.0,30.0
02/01/2019 14:15:00.174000,5.46,51.0,30.0
02/01/2019 14:17:40.365000,5.9,51.0,30.0
02/01/2019 14:19:00.184000,6.02,51.0,30.0
02/01/2019 14:21:40.549000,7.22,50.0,30.0
02/01/2019 14:25:40.203000,7.04,51.0,30.0
02/01/2019 14:27:00.116000,7.21,51.0,30.0
02/01/2019 14:29:40.086000,6.65,51.0,30.0
02/01/2019 14:31:00.089000,6.69,51.0,30.0
02/01/2019 14:33:40.116000,6.91,51.0,30.0
02/01/2019 14:35:00.290000,6.5,51.0,30.0
02/01/2019 14:37:40.220000,6.7,51.0,31.0
02/01/2019 14:39:00.484000,6.78,51.0,31.0
02/01/2019 14:41:40.431000,7.76,50.0,31.0
02/01/2019 14:43:00.106000,7.76,50.0,30.0
02/01/2019 14:45:40.194000,7.72,50.0,30.0
02/01/2019 14:47:00.261000,7.63,50.0,31.0
02/01/2019 14:49:40.353000,8.17,50.0,31.0
02/01/2019 14:51:00.235000,10.43,50.0,31.0
02/01/2019 14:53:40.155000,9.26,49.0,32.0
02/01/2019 14:55:00.392000,9.26,49.0,32.0
02/01/2019 14:57:40.262000,9.09,48.0,32.0
02/01/2019 14:59:00.345000,8.91,48.0,32.0
02/01/2019 15:01:40.203000,9.0,47.0,33.0
02/01/2019 15:03:00.151000,8.98,46.0,32.0
02/01/2019 15:05:40.243000,7.07,45.0,33.0
02/01/2019 15:07:00.328000,7.98,45.0,33.0
02/01/2019 15:09:40.226000,7.83,44.0,33.0
02/01/2019 15:11:00.300000,6.41,44.0,33.0
02/01/2019 15:13:40.328000,6.53,43.0,34.0
02/01/2019 15:15:00.292000,7.28,43.0,34.0
02/01/2019 15:17:40.285000,5.51,42.0,35.0
02/01/2019 15:19:00.282000,5.87,41.0,35.0
02/01/2019 15:21:40.350000,6.22,40.0,36.0
02/01/2019 15:23:00.216000,6.4,40.0,36.0
02/01/2019 15:25:41.729000,7.96,40.0,36.0
02/01/2019 15:27:00.182000,6.66,40.0,36.0
02/01/2019 15:29:40.181000,8.11,39.0,36.0
02/01/2019 15:31:00.264000,8.2,39.0,36.0
02/01/2019 15:33:41.056000,8.67,39.0,37.0
02/01/2019 15:35:00.191000,7.37,38.0,37.0
02/01/2019 15:37:40.090000,7.58,38.0,37.0
02/01/2019 15:39:00.095000,7.7,38.0,37.0
02/01/2019 15:41:40.326000,7.66,37.0,38.0
02/01/2019 15:43:00.337000,5.45,37.0,38.0
02/01/2019 15:45:40.138000,5.28,36.0,38.0
02/01/2019 15:47:00.094000,5.46,36.0,38.0
02/01/2019 15:49:40.092000,5.15,36.0,39.0
02/01/2019 15:51:00.119000,4.3,35.0,39.0
02/01/2019 15:53:40.381000,6.07,35.0,40.0
02/01/2019 15:55:00.241000,6.39,35.0,40.0
02/01/2019 15:57:40.186000,7.75,35.0,40.0
02/01/2019 15:59:00.067000,6.79,35.0,40.0
02/01/2019 16:01:40.108000,6.56,34.0,41.0
02/01/2019 16:03:00.190000,5.48,34.0,41.0
02/01/2019 16:05:40.273000,4.96,33.0,42.0
02/01/2019 16:07:00.276000,4.28,32.0,41.0
02/01/2019 16:09:40.194000,4.51,32.0,41.0
02/01/2019 16:11:00.173000,4.98,32.0,41.0
02/01/2019 16:13:40.184000,5.43,32.0,42.0
02/01/2019 16:15:00.351000,3.61,32.0,42.0
02/01/2019 16:17:40.167000,4.98,31.0,42.0
02/01/2019 16:19:00.343000,4.52,31.0,43.0
02/01/2019 16:21:40.166000,4.76,31.0,45.0
02/01/2019 16:23:00.747000,3.54,30.0,46.0
02/01/2019 16:25:40.280000,3.6,29.0,46.0
02/01/2019 16:27:00.168000,3.24,29.0,46.0
02/01/2019 16:29:40.093000,3.98,29.0,45.0
02/01/2019 16:31:00.071000,3.96,29.0,46.0
02/01/2019 16:33:40.938000,3.48,28.0,45.0
02/01/2019 16:35:00.146000,3.04,28.0,44.0
02/01/2019 16:37:40.069000,3.67,28.0,44.0
02/01/2019 16:39:00.066000,3.91,29.0,45.0
02/01/2019 16:41:40.086000,3.43,28.0,45.0
02/01/2019 16:43:00.119000,3.44,28.0,46.0
02/01/2019 16:45:41.106000,2.39,28.0,46.0
02/01/2019 16:47:00.292000,2.91,28.0,46.0
02/01/2019 16:49:40.168000,2.11,28.0,46.0
02/01/2019 16:51:00.157000,3.15,27.0,46.0
