InstrumentName, Wash Park West,,
StartTime, 2019-02-01 00:00:00,,
EndTime, 2019-02-28 23:59:59,,
Date,PM2.5,humidity,temp_f
02/01/2019 00:00:32.320000,6.363636363636363,25.0,52.0
02/01/2019 00:03:12.105000,6.4141414141414135,26.0,52.0
02/01/2019 00:05:54.402000,6.383838383838384,26.0,51.0
02/01/2019 00:07:13.070000,7.0353535353535355,26.0,51.0
02/01/2019 00:09:52.131000,6.4141414141414135,27.0,51.0
02/01/2019 00:11:12.146000,9.48989898989899,27.0,51.0
02/01/2019 00:13:52.180000,7.222222222222222,27.0,51.0
02/01/2019 00:15:12.824000,7.08080808080808,27.0,51.0
02/01/2019 00:17:52.160000,6.555555555555556,27.0,51.0
02/01/2019 00:19:12.183000,5.96969696969697,27.0,51.0
02/01/2019 00:21:53.460000,6.146464646464646,27.0,51.0
02/01/2019 00:23:12.314000,6.398989898989899,27.0,51.0
02/01/2019 00:25:52.514000,5.994949494949495,27.0,50.0
02/01/2019 00:31:12.203000,6.545454545454546,28.0,50.0
02/01/2019 00:32:33.524000,6.181818181818182,28.0,50.0
02/01/2019 00:35:12.203000,6.005050505050505,29.0,50.0
02/01/2019 00:36:55.956000,6.762626262626263,29.0,50.0
02/01/2019 00:39:12.521000,6.762626262626263,29.0,49.0
02/01/2019 00:41:52.254000,6.292929292929293,29.0,49.0
02/01/2019 00:43:14.595000,6.92929292929293,29.0,49.0
02/01/2019 00:45:52.271000,6.767676767676768,29.0,49.0
02/01/2019 00:47:12.236000,6.434343434343434,29.0,49.0
02/01/2019 00:49:52.236000,6.585858585858586,29.0,49.0
02/01/2019 00:51:13.232000,6.005050505050505,29.0,49.0
02/01/2019 00:53:52.293000,6.661616161616162,30.0,49.0
02/01/2019 00:55:13.562000,6.474747474747475,30.0,48.0
02/01/2019 00:56:32.403000,6.388888888888889,30.0,48.0
02/01/2019 00:59:12.431000,6.318181818181818,30.0,48.0
02/01/2019 01:01:52.332000,6.378787878787879,30.0,48.0
02/01/2019 01:03:12.451000,6.015151515151516,29.0,48.0
02/01/2019 01:05:59.927000,6.621212121212121,29.0,48.0
02/01/2019 01:07:13.085000,7.1818181818181825,30.0,48.0
02/01/2019 01:09:52.436000,7.0606060606060606,30.0,48.0
02/01/2019 01:11:12.507000,6.136363636363637,31.0,48.0
02/01/2019 01:13:53.633000,7.136363636363637,31.0,48.0
02/01/2019 01:15:15.207000,7.565656565656566,32.0,47.0
02/01/2019 01:16:33.682000,6.6313131313131315,32.0,47.0
02/01/2019 01:21:52.363000,7.540404040404041,33.0,47.0
02/01/2019 01:23:12.400000,7.3989898989899,33.0,47.0
02/01/2019 01:24:32.455000,7.343434343434343,34.0,47.0
02/01/2019 01:27:12.866000,7.565656565656566,34.0,47.0
02/01/2019 01:29:52.413000,7.94949494949495,35.0,46.0
02/01/2019 01:31:12.426000,8.34848484848485,35.0,46.0
02/01/2019 01:33:52.594000,8.434343434343434,35.0,46.0
02/01/2019 01:35:12.146000,10.606060606060606,36.0,46.0
02/01/2019 01:39:02.337000,8.156565656565656,36.0,46.0
02/01/2019 01:41:42.071000,9.080808080808081,36.0,46.0
02/01/2019 01:43:02.066000,9.494949494949495,36.0,46.0
02/01/2019 01:44:22.447000,9.34848484848485,36.0,46.0
02/01/2019 01:49:43.420000,9.833333333333332,37.0,45.0
02/01/2019 01:51:03.922000,10.156565656565656,37.0,45.0
02/01/2019 01:53:42.783000,12.358585858585858,37.0,45.0
02/01/2019 01:55:05.288000,11.66161616161616,37.0,45.0
02/01/2019 01:57:42.158000,13.075757575757576,38.0,45.0
02/01/2019 01:59:02.205000,13.111111111111112,38.0,45.0
02/01/2019 02:07:13.312000,13.691919191919192,39.0,44.0
02/01/2019 02:09:42.165000,14.040404040404042,39.0,44.0
02/01/2019 02:13:42.174000,12.818181818181818,40.0,44.0
02/01/2019 02:15:02.186000,13.368686868686869,40.0,44.0
02/01/2019 02:17:53.224000,12.33838383838384,40.0,44.0
02/01/2019 02:19:02.165000,11.166666666666666,40.0,44.0
02/01/2019 02:21:42.419000,12.373737373737374,40.0,43.0
02/01/2019 02:25:42.184000,12.737373737373737,40.0,43.0
02/01/2019 02:27:02.173000,13.6010101010101,40.0,43.0
02/01/2019 02:29:42.180000,13.782828282828282,40.0,43.0
02/01/2019 02:31:02.208000,14.055555555555555,40.0,43.0
02/01/2019 02:33:42.213000,13.803030303030303,41.0,43.0
02/01/2019 02:35:02.213000,14.095959595959597,41.0,43.0
02/01/2019 02:37:42.755000,13.94949494949495,40.0,43.0
02/01/2019 02:39:12.990000,14.308080808080808,41.0,43.0
02/01/2019 02:41:42.441000,14.272727272727273,40.0,43.0
02/01/2019 02:43:02.608000,14.580808080808081,41.0,43.0
