InstrumentName, Woods Park B,,
StartTime, 2019-02-01 00:00:00,,
EndTime, 2019-02-28 23:59:59,,
Date,PM1.0,PM10.0,PM2.5
02/01/2019 00:02:03.000000,37.69,44.15,42.25
02/01/2019 00:03:30.000000,34.32,41.75,40.61
02/01/2019 00:06:07.000000,34.43,39.5,38.87
02/01/2019 00:08:49.000000,50.93,60.39,58.65
02/01/2019 00:10:09.000000,43.94,52.96,51.06
02/01/2019 00:11:28.000000,30.42,37.64,36.49
02/01/2019 00:14:16.000000,46.79,53.72,51.74
02/01/2019 00:15:45.000000,41.72,48.07,47.02
02/01/2019 00:18:13.000000,35.98,42.68,40.86
02/01/2019 00:19:35.000000,36.0,43.7,41.93
02/01/2019 00:22:13.000000,37.28,43.72,42.96
02/01/2019 00:23:33.000000,38.68,47.43,45.38
02/01/2019 00:26:13.000000,30.42,36.49,34.91
02/01/2019 00:27:50.000000,29.35,36.13,34.96
02/01/2019 00:30:30.000000,25.6,32.43,31.13
02/01/2019 00:32:53.000000,19.49,23.04,22.36
02/01/2019 00:34:13.000000,18.32,23.32,22.43
02/01/2019 00:35:33.000000,19.87,26.44,24.49
02/01/2019 00:38:25.000000,17.24,22.56,21.49
02/01/2019 00:39:39.000000,16.9,22.27,21.04
02/01/2019 00:42:16.000000,14.52,19.17,17.98
02/01/2019 00:43:33.000000,16.15,20.98,19.59
02/01/2019 00:46:13.000000,12.98,18.02,16.68
02/01/2019 00:48:54.000000,13.64,18.38,17.38
02/01/2019 00:50:14.000000,13.53,16.68,16.43
02/01/2019 00:51:38.000000,12.58,16.67,16.16
02/01/2019 00:54:14.000000,15.07,20.24,18.91
02/01/2019 00:55:38.000000,15.64,20.2,19.98
02/01/2019 00:58:12.000000,13.59,17.63,16.67
02/01/2019 00:59:40.000000,13.09,17.74,16.3
02/01/2019 01:02:24.000000,12.87,17.34,16.21
02/01/2019 01:03:56.000000,14.45,19.48,18.2
02/01/2019 01:06:38.000000,12.94,17.09,16.19
02/01/2019 01:07:54.000000,13.85,19.5,17.93
02/01/2019 01:09:16.000000,14.07,18.71,18.13
02/01/2019 01:11:58.000000,13.98,19.36,18.48
02/01/2019 01:13:32.000000,14.27,19.07,18.49
02/01/2019 01:16:16.000000,14.89,19.8,18.91
02/01/2019 01:17:54.000000,14.62,21.4,20.32
02/01/2019 01:19:22.000000,13.78,19.69,18.29
02/01/2019 01:22:10.000000,14.36,21.07,19.48
02/01/2019 01:23:28.000000,14.72,19.93,18.43
02/01/2019 01:26:24.000000,14.7,20.65,19.02
02/01/2019 01:28:01.000000,14.25,20.08,18.75
02/01/2019 01:30:39.000000,14.22,19.09,18.35
02/01/2019 01:32:05.000000,13.53,18.89,17.24
02/01/2019 01:33:32.000000,14.24,21.26,19.13
02/01/2019 01:36:00.000000,13.22,18.69,17.64
02/01/2019 01:39:59.000000,19.64,25.53,23.53
02/01/2019 01:42:45.000000,16.8,25.22,23.38
02/01/2019 01:44:06.000000,15.89,22.91,21.96
02/01/2019 01:47:09.000000,15.16,21.69,20.02
02/01/2019 01:48:26.000000,13.74,19.65,17.52
02/01/2019 01:50:08.000000,13.38,18.77,17.25
02/01/2019 01:52:34.000000,13.89,19.51,17.81
02/01/2019 01:53:53.000000,12.2,18.02,16.53
02/01/2019 01:56:32.000000,12.33,17.84,16.13
02/01/2019 01:58:03.000000,12.0,17.3,16.17
02/01/2019 02:06:55.000000,13.02,20.63,18.02
02/01/2019 02:08:14.000000,12.82,18.02,16.56
02/01/2019 02:09:42.000000,13.22,19.46,17.13
02/01/2019 02:12:27.000000,17.89,26.27,24.5
02/01/2019 02:13:56.000000,18.38,23.68,22.87
02/01/2019 02:15:11.000000,18.2,24.78,23.59
02/01/2019 02:18:20.000000,20.28,29.46,27.57
02/01/2019 02:19:39.000000,26.98,42.29,38.13
02/01/2019 02:22:43.000000,20.5,28.57,27.36
02/01/2019 02:23:36.000000,20.86,30.34,28.14
02/01/2019 02:26:16.000000,21.23,28.2,26.68
02/01/2019 02:27:37.000000,21.31,30.69,28.24
02/01/2019 02:30:28.000000,18.76,25.41,24.09
02/01/2019 02:31:38.000000,22.89,30.2,28.11
02/01/2019 02:33:41.000000,19.08,25.59,23.8
02/01/2019 02:35:37.000000,16.41,23.13,20.26
02/01/2019 02:38:45.000000,13.94,19.81,17.65
02/01/2019 02:40:23.000000,13.34,18.67,17.28
02/01/2019 02:41:50.000000,15.43,22.21,20.29
02/01/2019 02:44:40.000000,14.35,21.04,19.09
02/01/2019 02:46:21.000000,20.2,28.38,26.89
02/01/2019 02:48:00.000000,19.51,26.47,24.11
02/01/2019 02:49:36.000000,13.9,19.6,18.46
02/01/2019 02:52:36.000000,14.35,24.2,20.31
