InstrumentName, La Casa,,,,,
StartTime, 2019-02-01 00:00:00,,,,,
EndTime, 2019-02-28 23:59:59,,,,,
Date,CO,NO2,O3,PM10,PM2.5,SO2
02/01/2019 00:00:00.000000,0.6,50.0,1.0,47.0,9.9,1.0
02/01/2019 01:00:00.000000,0.9,51.0,9.0,53.0,11.6,1.0
02/01/2019 02:00:00.000000,1.0,51.0,5.0,54.0,14.0,2.0
02/01/2019 03:00:00.000000,0.9,52.0,0.0,53.0,15.6,2.0
02/01/2019 04:00:00.000000,1.0,,0.0,52.0,16.4,2.0
02/01/2019 05:00:00.000000,0.6,47.0,0.0,42.0,15.3,1.0
02/01/2019 06:00:00.000000,0.4,45.0,1.0,36.0,12.9,0.0
02/01/2019 07:00:00.000000,0.3,44.0,0.0,29.0,10.9,
02/01/2019 08:00:00.000000,0.4,45.0,0.0,24.0,9.6,0.0
02/01/2019 09:00:00.000000,0.5,44.0,0.0,24.0,9.6,1.0
02/01/2019 10:00:00.000000,0.5,43.0,0.0,19.0,8.3,1.0
02/01/2019 11:00:00.000000,0.6,44.0,0.0,17.0,7.9,1.0
02/01/2019 12:00:00.000000,0.7,44.0,0.0,18.0,7.9,1.0
02/01/2019 13:00:00.000000,0.9,46.0,0.0,17.0,7.4,2.0
02/01/2019 14:00:00.000000,1.0,45.0,1.0,18.0,6.8,2.0
02/01/2019 15:00:00.000000,0.7,44.0,7.0,26.0,6.9,2.0
02/01/2019 16:00:00.000000,0.3,30.0,9.0,27.0,6.3,1.0
02/01/2019 17:00:00.000000,0.3,21.0,29.0,28.0,5.7,0.0
02/01/2019 18:00:00.000000,0.2,17.0,34.0,26.0,4.9,0.0
02/01/2019 19:00:00.000000,0.2,19.0,26.0,26.0,4.7,0.0
02/01/2019 20:00:00.000000,0.2,20.0,32.0,26.0,4.7,0.0
02/01/2019 21:00:00.000000,0.2,11.0,36.0,21.0,4.1,0.0
02/01/2019 22:00:00.000000,0.2,10.0,45.0,17.0,3.3,0.0
02/01/2019 23:00:00.000000,0.2,19.0,40.0,17.0,3.3,0.0
02/02/2019 00:00:00.000000,0.5,42.0,23.0,24.0,4.1,0.0
02/02/2019 01:00:00.000000,1.0,53.0,23.0,45.0,7.0,2.0
02/02/2019 02:00:00.000000,0.9,50.0,16.0,50.0,8.8,2.0
02/02/2019 03:00:00.000000,1.0,51.0,0.0,54.0,11.0,2.0
02/02/2019 04:00:00.000000,0.8,,2.0,54.0,13.0,2.0
02/02/2019 05:00:00.000000,0.7,46.0,0.0,47.0,12.4,1.0
02/02/2019 06:00:00.000000,0.4,42.0,0.0,37.0,10.0,1.0
02/02/2019 07:00:00.000000,0.4,41.0,1.0,28.0,8.0,
02/02/2019 08:00:00.000000,0.2,36.0,7.0,22.0,6.3,0.0
02/02/2019 09:00:00.000000,0.2,39.0,3.0,18.0,5.3,0.0
02/02/2019 10:00:00.000000,0.2,38.0,3.0,14.0,4.5,0.0
02/02/2019 11:00:00.000000,0.2,41.0,4.0,12.0,4.1,0.0
02/02/2019 12:00:00.000000,0.2,37.0,6.0,10.0,3.6,0.0
02/02/2019 13:00:00.000000,0.2,38.0,5.0,11.0,3.4,0.0
02/02/2019 14:00:00.000000,0.4,42.0,3.0,13.0,3.6,1.0
02/02/2019 15:00:00.000000,0.4,35.0,10.0,18.0,4.1,1.0
02/02/2019 16:00:00.000000,0.3,27.0,12.0,23.0,4.4,1.0
02/02/2019 17:00:00.000000,0.2,19.0,17.0,22.0,4.2,0.0
02/02/2019 18:00:00.000000,0.2,18.0,22.0,22.0,4.1,0.0
02/02/2019 19:00:00.000000,0.1,11.0,29.0,18.0,3.7,0.0
02/02/2019 20:00:00.000000,0.1,9.0,41.0,14.0,2.9,0.0
02/02/2019 21:00:00.000000,0.1,10.0,41.0,14.0,2.6,0.0
02/02/2019 22:00:00.000000,0.1,13.0,38.0,14.0,2.6,0.0
02/02/2019 23:00:00.000000,0.2,17.0,36.0,16.0,2.8,0.0
02/03/2019 00:00:00.000000,0.4,34.0,29.0,20.0,3.5,0.0
02/03/2019 01:00:00.000000,0.6,50.0,2.0,32.0,5.8,1.0
02/03/2019 02:00:00.000000,0.7,50.0,15.0,36.0,7.7,1.0
02/03/2019 03:00:00.000000,1.0,50.0,9.0,45.0,10.9,2.0
02/03/2019 04:00:00.000000,1.0,,4.0,45.0,12.0,2.0
02/03/2019 05:00:00.000000,0.7,46.0,1.0,39.0,11.0,1.0
02/03/2019 06:00:00.000000,0.6,40.0,1.0,32.0,9.6,0.0
02/03/2019 07:00:00.000000,0.5,39.0,4.0,28.0,8.4,
02/03/2019 08:00:00.000000,0.5,41.0,1.0,24.0,7.8,1.0
02/03/2019 09:00:00.000000,0.4,37.0,2.0,24.0,6.7,0.0
