InstrumentName, The GrowHaus,,
StartTime, 2019-02-01 00:00:00,,
EndTime, 2019-02-28 23:59:59,,
Date,PM2.5,humidity,temp_f
02/01/2019 00:00:00.705000,12.37,30.0,69.33333333333333
02/01/2019 00:01:19.759000,14.74,31.0,69.33333333333333
02/01/2019 00:04:01.242000,18.13,31.0,69.33333333333333
02/01/2019 00:05:19.792000,20.72,30.0,69.33333333333333
02/01/2019 00:07:59.876000,21.15,30.0,68.0
02/01/2019 00:09:19.918000,21.43,31.0,68.0
02/01/2019 00:12:02.424000,22.56,31.0,68.0
02/01/2019 00:13:19.746000,17.37,31.0,68.0
02/01/2019 00:16:01.014000,13.74,31.0,68.0
02/01/2019 00:17:19.796000,15.13,32.0,68.0
02/01/2019 00:19:59.783000,15.61,32.0,66.66666666666667
02/01/2019 00:21:19.834000,19.57,32.0,66.66666666666667
02/01/2019 00:23:59.794000,23.02,33.0,66.66666666666667
02/01/2019 00:25:20.189000,25.5,33.0,66.66666666666667
02/01/2019 00:28:02.031000,18.87,33.0,66.66666666666667
02/01/2019 00:29:22.461000,18.36,33.0,66.66666666666667
02/01/2019 00:32:11.533000,19.19,33.0,66.66666666666667
02/01/2019 00:33:19.757000,22.91,33.0,66.66666666666667
02/01/2019 00:36:01.481000,18.04,33.0,65.33333333333333
02/01/2019 00:39:59.774000,19.25,35.0,65.33333333333333
02/01/2019 00:41:20.223000,15.91,35.0,65.33333333333333
02/01/2019 00:44:01.632000,13.72,34.0,65.33333333333333
02/01/2019 00:45:19.806000,15.02,34.0,65.33333333333333
02/01/2019 00:48:00.781000,14.96,34.0,65.33333333333333
02/01/2019 00:49:20.779000,14.15,33.0,65.33333333333333
02/01/2019 00:51:59.861000,12.49,33.0,65.33333333333333
02/01/2019 00:53:19.808000,13.2,33.0,65.33333333333333
02/01/2019 00:55:59.845000,13.75,33.0,65.33333333333333
02/01/2019 00:57:19.775000,14.89,33.0,64.0
02/01/2019 01:00:00.091000,14.84,34.0,64.0
02/01/2019 01:01:20.086000,14.96,34.0,64.0
02/01/2019 01:03:59.841000,17.62,34.0,64.0
02/01/2019 01:05:19.810000,14.91,34.0,64.0
02/01/2019 01:07:59.931000,14.55,34.0,64.0
02/01/2019 01:09:19.827000,13.41,34.0,64.0
02/01/2019 01:11:59.855000,14.22,34.0,64.0
02/01/2019 01:13:19.811000,12.96,34.0,64.0
02/01/2019 01:15:59.820000,12.58,34.0,64.0
02/01/2019 01:17:20.084000,14.02,34.0,64.0
02/01/2019 01:19:59.803000,14.86,34.0,64.0
02/01/2019 01:21:19.807000,12.17,34.0,64.0
02/01/2019 01:23:59.814000,12.0,34.0,64.0
02/01/2019 01:25:19.836000,14.1,34.0,64.0
02/01/2019 01:28:00.063000,13.06,34.0,64.0
02/01/2019 01:29:20.062000,13.98,34.0,64.0
02/01/2019 01:32:01.045000,14.18,34.0,64.0
02/01/2019 01:33:21.121000,14.54,34.0,64.0
02/01/2019 01:35:59.797000,15.42,35.0,62.666666666666664
02/01/2019 01:39:59.870000,15.26,35.0,62.666666666666664
02/01/2019 01:41:22.745000,13.8,35.0,62.666666666666664
02/01/2019 01:43:59.939000,16.34,36.0,62.666666666666664
02/01/2019 01:47:59.961000,19.89,36.0,62.666666666666664
02/01/2019 01:49:20.112000,16.57,37.0,62.666666666666664
02/01/2019 01:51:59.867000,25.23,37.0,62.666666666666664
02/01/2019 01:53:19.804000,22.53,37.0,61.333333333333336
02/01/2019 01:56:00.148000,19.07,37.0,61.333333333333336
02/01/2019 01:57:20.621000,17.27,37.0,61.333333333333336
02/01/2019 01:59:59.823000,17.76,37.0,61.333333333333336
02/01/2019 02:07:59.860000,18.7,37.0,61.333333333333336
02/01/2019 02:09:19.894000,23.47,37.0,61.333333333333336
02/01/2019 02:11:59.879000,22.29,37.0,61.333333333333336
02/01/2019 02:13:20.127000,18.11,37.0,61.333333333333336
02/01/2019 02:15:59.877000,20.56,38.0,60.0
02/01/2019 02:17:19.906000,20.0,38.0,60.0
02/01/2019 02:20:00.229000,25.85,39.0,60.0
02/01/2019 02:23:59.937000,20.29,39.0,60.0
02/01/2019 02:25:19.869000,22.82,39.0,60.0
02/01/2019 02:27:59.831000,18.12,40.0,58.666666666666664
02/01/2019 02:29:19.870000,17.07,41.0,58.666666666666664
02/01/2019 02:31:59.858000,19.56,41.0,58.666666666666664
02/01/2019 02:33:20.086000,22.94,41.0,58.666666666666664
02/01/2019 02:35:59.877000,21.48,41.0,58.666666666666664
02/01/2019 02:37:19.896000,23.49,41.0,58.666666666666664
02/01/2019 02:39:59.841000,21.98,41.0,58.666666666666664
02/01/2019 02:41:19.985000,21.13,41.0,58.666666666666664
02/01/2019 02:43:59.876000,24.11,41.0,58.666666666666664
