InstrumentName, Chatfield Park,
StartTime, 2019-02-01 00:00:00,
EndTime, 2019-02-28 23:59:59,
Date,O3,PM2.5
02/01/2019 00:00:00.000000,22.0,9.6
02/01/2019 01:00:00.000000,26.0,10.3
02/01/2019 02:00:00.000000,21.0,10.5
02/01/2019 03:00:00.000000,21.0,9.6
02/01/2019 04:00:00.000000,23.0,8.3
02/01/2019 05:00:00.000000,22.0,7.9
02/01/2019 06:00:00.000000,22.0,7.4
02/01/2019 07:00:00.000000,23.0,6.6
02/01/2019 08:00:00.000000,27.0,5.4
02/01/2019 09:00:00.000000,27.0,4.7
02/01/2019 10:00:00.000000,26.0,4.2
02/01/2019 11:00:00.000000,26.0,3.8
02/01/2019 12:00:00.000000,24.0,3.5
02/01/2019 13:00:00.000000,18.0,3.5
02/01/2019 14:00:00.000000,24.0,3.4
02/01/2019 15:00:00.000000,30.0,3.1
02/01/2019 16:00:00.000000,35.0,2.9
02/01/2019 17:00:00.000000,37.0,2.7
02/01/2019 18:00:00.000000,36.0,3.0
02/01/2019 19:00:00.000000,39.0,3.2
02/01/2019 20:00:00.000000,40.0,2.9
02/01/2019 21:00:00.000000,40.0,3.0
02/01/2019 22:00:00.000000,39.0,3.8
02/01/2019 23:00:00.000000,36.0,4.4
02/02/2019 00:00:00.000000,39.0,3.4
02/02/2019 01:00:00.000000,39.0,3.6
02/02/2019 02:00:00.000000,40.0,3.0
02/02/2019 03:00:00.000000,41.0,2.6
02/02/2019 04:00:00.000000,41.0,2.4
02/02/2019 05:00:00.000000,39.0,2.5
02/02/2019 06:00:00.000000,37.0,2.7
02/02/2019 07:00:00.000000,33.0,2.9
02/02/2019 08:00:00.000000,33.0,2.6
02/02/2019 09:00:00.000000,31.0,2.4
02/02/2019 10:00:00.000000,32.0,2.0
02/02/2019 11:00:00.000000,29.0,2.1
02/02/2019 12:00:00.000000,28.0,2.1
02/02/2019 13:00:00.000000,28.0,2.1
02/02/2019 14:00:00.000000,28.0,2.1
02/02/2019 15:00:00.000000,28.0,2.3
02/02/2019 16:00:00.000000,27.0,3.2
02/02/2019 17:00:00.000000,29.0,3.4
02/02/2019 18:00:00.000000,29.0,3.8
02/02/2019 19:00:00.000000,32.0,4.3
02/02/2019 20:00:00.000000,34.0,3.4
02/02/2019 21:00:00.000000,39.0,2.5
02/02/2019 22:00:00.000000,39.0,2.2
02/02/2019 23:00:00.000000,40.0,2.5
02/03/2019 00:00:00.000000,40.0,2.5
02/03/2019 01:00:00.000000,38.0,2.5
02/03/2019 02:00:00.000000,37.0,3.0
02/03/2019 03:00:00.000000,39.0,2.4
02/03/2019 04:00:00.000000,38.0,2.5
02/03/2019 05:00:00.000000,37.0,2.6
02/03/2019 06:00:00.000000,37.0,2.4
02/03/2019 07:00:00.000000,37.0,2.0
02/03/2019 08:00:00.000000,38.0,1.8
02/03/2019 09:00:00.000000,40.0,1.4
02/03/2019 10:00:00.000000,41.0,1.2
02/03/2019 11:00:00.000000,42.0,1.2
02/03/2019 12:00:00.000000,42.0,1.2
02/03/2019 13:00:00.000000,41.0,1.1
02/03/2019 14:00:00.000000,41.0,1.0
02/03/2019 15:00:00.000000,41.0,0.9
02/03/2019 16:00:00.000000,40.0,0.9
02/03/2019 17:00:00.000000,40.0,0.8
02/03/2019 18:00:00.000000,41.0,0.6
02/03/2019 19:00:00.000000,42.0,0.5
02/03/2019 20:00:00.000000,43.0,0.4
02/03/2019 21:00:00.000000,44.0,0.3
02/03/2019 22:00:00.000000,45.0,0.3
02/03/2019 23:00:00.000000,46.0,0.2
02/04/2019 00:00:00.000000,45.0,0.1
02/04/2019 01:00:00.000000,46.0,0.1
02/04/2019 03:00:00.000000,48.0,0.3
02/04/2019 04:00:00.000000,48.0,0.4
02/04/2019 05:00:00.000000,47.0,0.6
02/04/2019 06:00:00.000000,46.0,0.8
02/04/2019 07:00:00.000000,44.0,0.7
02/04/2019 08:00:00.000000,41.0,0.7
02/04/2019 09:00:00.000000,41.0,0.7
02/04/2019 10:00:00.000000,42.0,0.6
02/04/2019 11:00:00.000000,44.0,0.6
02/04/2019 12:00:00.000000,44.0,0.6
02/04/2019 19:00:00.000000,45.0,1.1
02/04/2019 20:00:00.000000,45.0,1.4
02/04/2019 21:00:00.000000,44.0,1.0
02/04/2019 22:00:00.000000,37.0,4.5
02/04/2019 23:00:00.000000,23.0,9.9
02/05/2019 00:00:00.000000,18.0,12.3
02/05/2019 01:00:00.000000,15.0,13.5
02/05/2019 02:00:00.000000,15.0,14.4
02/05/2019 03:00:00.000000,8.0,15.0
02/05/2019 04:00:00.000000,7.0,15.5
02/05/2019 05:00:00.000000,7.0,15.5
02/05/2019 06:00:00.000000,9.0,15.2
