InstrumentName, CAMP,,,,,
StartTime, 2019-02-01 00:00:00,,,,,
EndTime, 2019-02-28 23:59:59,,,,,
Date,CO,NO2,O3,PM10,PM2.5,SO2
02/01/2019 00:00:00.000000,,54.0,14.0,54.0,12.4,1.0
02/01/2019 01:00:00.000000,,53.0,2.0,67.0,14.8,1.0
02/01/2019 02:00:00.000000,,56.0,1.0,80.0,18.1,1.0
02/01/2019 03:00:00.000000,,55.0,0.0,76.0,20.1,2.0
02/01/2019 04:00:00.000000,,43.0,8.0,49.0,15.5,0.0
02/01/2019 05:00:00.000000,,,12.0,33.0,11.9,0.0
02/01/2019 06:00:00.000000,,41.0,8.0,32.0,11.0,0.0
02/01/2019 07:00:00.000000,,28.0,10.0,22.0,11.0,0.0
02/01/2019 08:00:00.000000,,26.0,18.0,17.0,6.8,0.0
02/01/2019 09:00:00.000000,,37.0,11.0,17.0,6.4,0.0
02/01/2019 10:00:00.000000,,43.0,9.0,21.0,7.0,0.0
02/01/2019 11:00:00.000000,,43.0,2.0,18.0,6.4,0.0
02/01/2019 12:00:00.000000,,46.0,2.0,29.0,7.6,1.0
02/01/2019 13:00:00.000000,,46.0,4.0,33.0,7.9,1.0
02/01/2019 14:00:00.000000,,39.0,7.0,29.0,6.7,0.0
02/01/2019 15:00:00.000000,,28.0,9.0,24.0,5.7,0.0
02/01/2019 16:00:00.000000,,27.0,20.0,29.0,6.6,0.0
02/01/2019 17:00:00.000000,,,24.0,35.0,7.1,0.0
02/01/2019 18:00:00.000000,,,21.0,33.0,6.8,0.0
02/01/2019 19:00:00.000000,,,27.0,34.0,6.7,0.0
02/01/2019 20:00:00.000000,,,33.0,31.0,6.1,0.0
02/01/2019 21:00:00.000000,0.3,13.0,32.0,28.0,5.2,0.0
02/01/2019 22:00:00.000000,0.3,16.0,34.0,28.0,5.0,0.0
02/01/2019 23:00:00.000000,0.4,22.0,33.0,36.0,6.0,0.0
02/02/2019 00:00:00.000000,0.6,32.0,29.0,41.0,7.0,0.0
02/02/2019 01:00:00.000000,0.5,29.0,26.0,50.0,8.3,0.0
02/02/2019 02:00:00.000000,1.5,54.0,1.0,95.0,16.9,1.0
02/02/2019 03:00:00.000000,1.1,51.0,1.0,85.0,18.4,1.0
02/02/2019 04:00:00.000000,0.3,30.0,18.0,50.0,13.0,0.0
02/02/2019 05:00:00.000000,0.3,,23.0,31.0,9.5,0.0
02/02/2019 06:00:00.000000,0.2,17.0,26.0,20.0,7.1,0.0
02/02/2019 07:00:00.000000,0.2,18.0,19.0,14.0,7.1,0.0
02/02/2019 08:00:00.000000,0.2,21.0,22.0,12.0,4.4,0.0
02/02/2019 09:00:00.000000,0.1,19.0,22.0,12.0,3.2,0.0
02/02/2019 10:00:00.000000,0.1,18.0,24.0,6.0,2.6,0.0
02/02/2019 11:00:00.000000,0.1,16.0,24.0,5.0,2.2,0.0
02/02/2019 12:00:00.000000,0.1,13.0,25.0,3.0,1.9,0.0
02/02/2019 13:00:00.000000,0.1,15.0,27.0,4.0,1.9,0.0
02/02/2019 14:00:00.000000,0.1,15.0,27.0,5.0,1.9,0.0
02/02/2019 15:00:00.000000,0.2,19.0,28.0,10.0,2.7,0.0
02/02/2019 16:00:00.000000,0.2,16.0,28.0,10.0,2.8,0.0
02/02/2019 17:00:00.000000,0.2,16.0,29.0,13.0,3.5,0.0
02/02/2019 18:00:00.000000,0.2,14.0,31.0,15.0,4.0,0.0
02/02/2019 19:00:00.000000,0.2,8.0,33.0,13.0,3.2,0.0
02/02/2019 20:00:00.000000,0.3,10.0,37.0,12.0,2.9,0.0
02/02/2019 21:00:00.000000,0.3,10.0,38.0,13.0,3.1,0.0
02/02/2019 22:00:00.000000,0.4,15.0,37.0,14.0,3.3,0.0
02/02/2019 23:00:00.000000,0.2,13.0,37.0,14.0,3.1,0.0
02/03/2019 00:00:00.000000,0.4,22.0,34.0,18.0,4.9,0.0
02/03/2019 01:00:00.000000,0.4,27.0,29.0,23.0,6.1,0.0
02/03/2019 02:00:00.000000,0.6,44.0,24.0,28.0,8.8,0.0
02/03/2019 03:00:00.000000,0.6,38.0,8.0,27.0,9.9,0.0
02/03/2019 04:00:00.000000,0.6,35.0,15.0,29.0,10.6,0.0
02/03/2019 05:00:00.000000,0.7,,14.0,32.0,10.4,1.0
02/03/2019 06:00:00.000000,0.3,19.0,12.0,23.0,8.0,0.0
02/03/2019 07:00:00.000000,0.4,25.0,16.0,19.0,8.0,0.0
02/03/2019 08:00:00.000000,0.3,22.0,19.0,17.0,5.6,0.0
02/03/2019 09:00:00.000000,0.3,15.0,19.0,17.0,4.4,0.0
02/03/2019 10:00:00.000000,0.3,24.0,21.0,11.0,4.2,0.0
