InstrumentName, La Casa NCORE,,,,
StartTime, 2019-02-01 00:00:00,,,,
EndTime, 2019-02-28 23:59:59,,,,
Date,Carbon monoxide,Nitrogen dioxide,Ozone,PM10 Total 0-10um STP,PM2.5 Total Atmospheric
02/01/2019 00:00:00.000000,0.518627,48.604247,0.005883,51.500824,9.099406
02/01/2019 00:01:00.000000,0.551414,48.006396,0.005733,52.303353,9.300722
02/01/2019 00:02:00.000000,0.602817,49.797254,0.00505,53.293442,9.475636
02/01/2019 00:03:00.000000,0.671923,50.296673,0.0042,54.780247,9.652531
02/01/2019 00:04:00.000000,0.762902,51.439238,0.0024,57.428723,9.87541
02/01/2019 00:05:00.000000,0.857133,52.432658,0.0021,58.732904,10.186971
02/01/2019 00:06:00.000000,0.680495,53.077405,0.00295,60.212115,10.483762
02/01/2019 00:07:00.000000,0.62267,52.644717,0.002667,58.117323,10.657045
02/01/2019 00:08:00.000000,0.715759,50.64581,0.00245,60.724911,10.750274
02/01/2019 00:09:00.000000,0.671315,,,,
02/01/2019 00:10:00.000000,0.670325,50.015643,0.002133,60.123248,10.983964
02/01/2019 00:11:00.000000,0.661137,50.376668,0.001867,60.989797,11.017587
02/01/2019 00:12:00.000000,0.643507,50.724938,0.00215,61.470023,11.077021
02/01/2019 00:13:00.000000,0.606607,50.530815,0.002817,63.551851,11.113479
02/01/2019 00:14:00.000000,0.591817,50.853197,0.002867,63.493872,11.140027
02/01/2019 00:15:00.000000,0.650348,51.039416,0.001983,62.504341,11.042682
02/01/2019 00:16:00.000000,0.748468,50.592965,0.001967,61.313623,10.868537
02/01/2019 00:17:00.000000,0.701746,50.133203,0.00205,58.538276,10.710841
02/01/2019 00:18:00.000000,0.685957,50.457049,0.0021,56.87045,10.629841
02/01/2019 00:19:00.000000,0.724874,50.815802,0.001217,53.705226,10.566852
02/01/2019 00:20:00.000000,0.746788,50.719781,0.001633,54.839725,10.534416
02/01/2019 00:21:00.000000,0.671609,50.532159,0.00205,54.662709,10.594086
02/01/2019 00:22:00.000000,0.729185,50.97666,0.001483,53.538038,10.687651
02/01/2019 00:23:00.000000,0.74684,50.993701,0.001133,52.054904,10.627899
02/01/2019 00:24:00.000000,0.67371,50.833691,0.000833,49.632101,10.572473
02/01/2019 00:25:00.000000,0.648835,50.56737,0.0011,48.054068,10.570062
02/01/2019 00:26:00.000000,0.619248,50.824896,0.00195,46.102108,10.647501
02/01/2019 00:27:00.000000,0.587144,50.843736,0.001717,45.08323,10.662565
02/01/2019 00:28:00.000000,0.599278,50.13662,0.001783,45.951587,10.652604
02/01/2019 00:29:00.000000,0.565326,50.044699,0.00195,47.258301,10.653158
02/01/2019 00:30:00.000000,0.551565,50.204633,0.00185,46.807867,10.684442
02/01/2019 00:31:00.000000,0.549099,50.318776,0.00175,44.518175,10.800257
02/01/2019 00:32:00.000000,0.531923,50.569109,0.001833,44.588379,10.850559
02/01/2019 00:33:00.000000,0.549743,50.685464,0.001117,43.943568,10.819227
02/01/2019 00:34:00.000000,0.557007,50.635664,0.00085,43.822846,10.837947
02/01/2019 00:35:00.000000,0.552545,50.502747,0.000817,44.656195,10.918443
02/01/2019 00:36:00.000000,0.551622,50.702162,0.000533,46.081893,10.867062
02/01/2019 00:37:00.000000,0.560336,51.116192,0.000233,47.041928,10.750601
02/01/2019 00:38:00.000000,0.587929,51.599945,0.0008,45.551735,10.674221
02/01/2019 00:39:00.000000,0.6161,51.522384,0.000683,49.518608,10.820038
02/01/2019 00:40:00.000000,0.684641,51.108771,0.000383,52.453136,11.031326
02/01/2019 00:41:00.000000,0.667452,51.115364,0.000817,54.670528,11.18976
02/01/2019 00:42:00.000000,0.608589,51.11731,0.00095,56.900912,11.169696
02/01/2019 00:43:00.000000,0.578535,51.099983,0.000783,57.837639,11.192597
02/01/2019 00:44:00.000000,0.581981,51.08616,0.000483,62.269462,11.276122
02/01/2019 00:45:00.000000,0.576044,51.258066,0.00045,64.997558,11.390215
02/01/2019 00:46:00.000000,0.580724,51.271651,0.000667,66.855644,11.381946
02/01/2019 00:47:00.000000,0.619257,50.923678,0.0006,69.913032,11.423229
02/01/2019 00:48:00.000000,0.756739,51.242482,0.000833,72.08013,11.6174
02/01/2019 00:49:00.000000,0.852179,51.773841,0.00085,74.834478,11.769709
02/01/2019 00:50:00.000000,0.830298,51.48103,0.0003,71.915356,11.7752
02/01/2019 00:51:00.000000,0.890933,51.782251,0.000417,68.357551,11.637046
02/01/2019 00:52:00.000000,0.952349,52.020823,0.000633,67.104971,11.481669
02/01/2019 00:53:00.000000,1.120062,52.025142,0.00045,67.1667,11.423387
02/01/2019 00:54:00.000000,0.988259,52.049189,0.000317,66.566412,11.328788
