InstrumentName, I-25 Globeville,
StartTime, 2019-02-01 00:00:00,
EndTime, 2019-02-28 23:59:59,
Date,Nitrogen dioxide,PM2.5 Total Atmospheric
02/01/2019 00:00:00.000000,56.783333,20.895614
02/01/2019 00:01:00.000000,56.75,15.349167
02/01/2019 00:02:00.000000,55.8,15.596262
02/01/2019 00:03:00.000000,55.516667,18.798305
02/01/2019 00:04:00.000000,55.316667,18.303053
02/01/2019 00:05:00.000000,55.066667,20.133962
02/01/2019 00:06:00.000000,54.95,20.287755
02/01/2019 00:07:00.000000,55.1,18.012
02/01/2019 00:08:00.000000,52.616667,16.656731
02/01/2019 00:09:00.000000,56.516667,
02/01/2019 00:10:00.000000,61.05,19.444444
02/01/2019 00:11:00.000000,62.25,18.103191
02/01/2019 00:12:00.000000,61.516667,19.589908
02/01/2019 00:13:00.000000,58.75,19.54381
02/01/2019 00:14:00.000000,59.9,18.359322
02/01/2019 00:15:00.000000,60.683333,18.60354
02/01/2019 00:16:00.000000,59.233333,18.471569
02/01/2019 00:17:00.000000,63.583333,16.311966
02/01/2019 00:18:00.000000,54.716667,18.086207
02/01/2019 00:19:00.000000,57.166667,21.65566
02/01/2019 00:20:00.000000,56.9,27.018182
02/01/2019 00:21:00.000000,56.566667,23.234211
02/01/2019 00:22:00.000000,52.533333,24.501053
02/01/2019 00:23:00.000000,48.433333,22.116935
02/01/2019 00:24:00.000000,55.266667,23.533962
02/01/2019 00:25:00.000000,54.216667,21.086207
02/01/2019 00:26:00.000000,55.733333,21.320536
02/01/2019 00:27:00.000000,52.9,18.861607
02/01/2019 00:28:00.000000,54.816667,28.927523
02/01/2019 00:29:00.000000,69.483333,
02/01/2019 00:30:00.000000,64.233333,21.916364
02/01/2019 00:31:00.000000,57.383333,16.426531
02/01/2019 00:32:00.000000,57.0,20.343518
02/01/2019 00:33:00.000000,60.266667,15.815789
02/01/2019 00:34:00.000000,56.816667,16.234042
02/01/2019 00:35:00.000000,56.9,16.745283
02/01/2019 00:36:00.000000,50.2,24.450909
02/01/2019 00:37:00.000000,50.633333,19.597368
02/01/2019 00:38:00.000000,63.666667,24.06
02/01/2019 00:39:00.000000,64.416667,18.29604
02/01/2019 00:40:00.000000,55.866667,18.777419
02/01/2019 00:41:00.000000,64.233333,20.316279
02/01/2019 00:42:00.000000,84.833333,19.408421
02/01/2019 00:43:00.000000,76.816667,16.525743
02/01/2019 00:44:00.000000,62.85,21.146847
02/01/2019 00:45:00.000000,60.066667,19.04
02/01/2019 00:46:00.000000,57.666667,17.338393
02/01/2019 00:47:00.000000,55.216667,17.30594
02/01/2019 00:48:00.000000,57.55,17.163
02/01/2019 00:49:00.000000,56.766667,
02/01/2019 00:50:00.000000,57.583333,18.164211
02/01/2019 00:51:00.000000,54.783333,19.199167
02/01/2019 00:52:00.000000,57.883333,18.883929
02/01/2019 00:53:00.000000,63.45,21.07449
02/01/2019 00:54:00.000000,56.766667,22.183
02/01/2019 00:55:00.000000,59.533333,33.634343
02/01/2019 00:56:00.000000,59.85,20.711215
02/01/2019 00:57:00.000000,57.583333,20.434653
02/01/2019 00:58:00.000000,57.0,22.03871
02/01/2019 00:59:00.000000,50.766667,24.053933
02/01/2019 01:00:00.000000,55.283333,28.659574
02/01/2019 01:01:00.000000,59.8,26.72619
02/01/2019 01:02:00.000000,55.816667,31.165041
02/01/2019 01:03:00.000000,61.95,29.381609
02/01/2019 01:04:00.000000,56.683333,36.4
02/01/2019 01:05:00.000000,59.133333,28.25102
02/01/2019 01:06:00.000000,63.166667,28.40381
02/01/2019 01:07:00.000000,61.916667,21.755172
02/01/2019 01:08:00.000000,60.95,23.789535
02/01/2019 01:09:00.000000,60.35,
02/01/2019 01:10:00.000000,54.516667,18.521818
02/01/2019 01:11:00.000000,58.5,19.096581
02/01/2019 01:12:00.000000,54.65,20.137209
02/01/2019 01:13:00.000000,50.75,24.0775
02/01/2019 01:14:00.000000,57.416667,20.630189
02/01/2019 01:15:00.000000,49.65,25.965979
02/01/2019 01:16:00.000000,48.216667,26.517476
02/01/2019 01:17:00.000000,53.183333,19.005155
02/01/2019 01:18:00.000000,51.833333,17.751
02/01/2019 01:19:00.000000,49.716667,19.131933
02/01/2019 01:20:00.000000,54.083333,20.157463
02/01/2019 01:21:00.000000,55.45,17.618018
02/01/2019 01:22:00.000000,53.4,21.314141
02/01/2019 01:23:00.000000,67.416667,21.73271
02/01/2019 01:24:00.000000,56.683333,21.095313
02/01/2019 01:25:00.000000,59.766667,18.755769
02/01/2019 01:26:00.000000,58.816667,24.023478
02/01/2019 01:27:00.000000,54.6,21.353226
02/01/2019 01:28:00.000000,55.733333,24.440566
02/01/2019 01:29:00.000000,54.8,
