InstrumentName, Welby,,,
StartTime, 2019-02-01 00:00:00,,,
EndTime, 2019-02-28 23:59:59,,,
Date,NO2,O3,PM10,SO2
02/01/2019 00:00:00.000000,44.0,5.0,43.0,0.0
02/01/2019 01:00:00.000000,51.0,14.0,55.0,1.0
02/01/2019 02:00:00.000000,49.0,0.0,56.0,1.0
02/01/2019 03:00:00.000000,50.0,1.0,47.0,1.0
02/01/2019 04:00:00.000000,49.0,1.0,41.0,1.0
02/01/2019 05:00:00.000000,,0.0,31.0,2.0
02/01/2019 06:00:00.000000,45.0,0.0,27.0,1.0
02/01/2019 07:00:00.000000,46.0,0.0,21.0,2.0
02/01/2019 08:00:00.000000,45.0,0.0,18.0,1.0
02/01/2019 09:00:00.000000,42.0,0.0,18.0,1.0
02/01/2019 10:00:00.000000,44.0,0.0,17.0,1.0
02/01/2019 11:00:00.000000,43.0,0.0,14.0,1.0
02/01/2019 12:00:00.000000,43.0,0.0,12.0,1.0
02/01/2019 13:00:00.000000,46.0,0.0,17.0,3.0
02/01/2019 14:00:00.000000,52.0,1.0,25.0,3.0
02/01/2019 15:00:00.000000,54.0,1.0,41.0,4.0
02/01/2019 16:00:00.000000,44.0,8.0,46.0,2.0
02/01/2019 17:00:00.000000,38.0,8.0,46.0,1.0
02/01/2019 18:00:00.000000,27.0,13.0,36.0,2.0
02/01/2019 19:00:00.000000,22.0,19.0,40.0,1.0
02/01/2019 20:00:00.000000,14.0,25.0,32.0,0.0
02/01/2019 21:00:00.000000,8.0,42.0,26.0,0.0
02/01/2019 22:00:00.000000,10.0,34.0,20.0,0.0
02/01/2019 23:00:00.000000,18.0,32.0,22.0,0.0
02/02/2019 00:00:00.000000,33.0,27.0,36.0,0.0
02/02/2019 01:00:00.000000,42.0,21.0,47.0,1.0
02/02/2019 02:00:00.000000,42.0,14.0,58.0,2.0
02/02/2019 03:00:00.000000,48.0,7.0,61.0,2.0
02/02/2019 04:00:00.000000,45.0,2.0,57.0,2.0
02/02/2019 05:00:00.000000,,0.0,47.0,2.0
02/02/2019 06:00:00.000000,43.0,0.0,42.0,2.0
02/02/2019 07:00:00.000000,43.0,0.0,31.0,1.0
02/02/2019 08:00:00.000000,41.0,0.0,26.0,1.0
02/02/2019 09:00:00.000000,42.0,0.0,18.0,1.0
02/02/2019 10:00:00.000000,41.0,0.0,12.0,1.0
02/02/2019 11:00:00.000000,41.0,0.0,7.0,0.0
02/02/2019 12:00:00.000000,40.0,1.0,7.0,1.0
02/02/2019 13:00:00.000000,42.0,0.0,9.0,1.0
02/02/2019 14:00:00.000000,42.0,1.0,14.0,1.0
02/02/2019 15:00:00.000000,39.0,6.0,14.0,1.0
02/02/2019 16:00:00.000000,41.0,5.0,43.0,2.0
02/02/2019 17:00:00.000000,31.0,17.0,63.0,2.0
02/02/2019 18:00:00.000000,16.0,30.0,38.0,2.0
02/02/2019 19:00:00.000000,6.0,41.0,30.0,0.0
02/02/2019 20:00:00.000000,7.0,41.0,25.0,1.0
02/02/2019 21:00:00.000000,8.0,40.0,19.0,1.0
02/02/2019 22:00:00.000000,10.0,36.0,21.0,0.0
02/02/2019 23:00:00.000000,16.0,29.0,30.0,0.0
02/03/2019 00:00:00.000000,28.0,26.0,39.0,0.0
02/03/2019 01:00:00.000000,38.0,2.0,35.0,1.0
02/03/2019 02:00:00.000000,36.0,3.0,33.0,1.0
02/03/2019 03:00:00.000000,39.0,0.0,37.0,1.0
02/03/2019 04:00:00.000000,46.0,0.0,43.0,1.0
02/03/2019 05:00:00.000000,,1.0,34.0,1.0
02/03/2019 06:00:00.000000,42.0,1.0,26.0,1.0
02/03/2019 07:00:00.000000,40.0,0.0,19.0,1.0
02/03/2019 08:00:00.000000,41.0,1.0,18.0,1.0
02/03/2019 09:00:00.000000,41.0,0.0,17.0,1.0
02/03/2019 10:00:00.000000,39.0,0.0,16.0,1.0
02/03/2019 11:00:00.000000,40.0,0.0,14.0,1.0
02/03/2019 12:00:00.000000,38.0,0.0,13.0,1.0
02/03/2019 13:00:00.000000,37.0,1.0,11.0,1.0
02/03/2019 14:00:00.000000,28.0,3.0,8.0,1.0
02/03/2019 15:00:00.000000,23.0,7.0,6.0,1.0
02/03/2019 16:00:00.000000,16.0,12.0,8.0,1.0
02/03/2019 17:00:00.000000,6.0,16.0,13.0,1.0
02/03/2019 18:00:00.000000,8.0,29.0,21.0,1.0
02/03/2019 19:00:00.000000,12.0,25.0,32.0,1.0
02/03/2019 20:00:00.000000,9.0,30.0,26.0,1.0
02/03/2019 21:00:00.000000,2.0,38.0,14.0,0.0
02/03/2019 22:00:00.000000,2.0,35.0,7.0,0.0
02/03/2019 23:00:00.000000,2.0,37.0,3.0,0.0
