InstrumentName, West Denver PA-II B,,
StartTime, 2019-02-01 00:00:00,,
EndTime, 2019-02-28 23:59:59,,
Date,PM2.5,humidity,temp_f
02/01/2019 00:01:34.031000,10.93,26.0,56.0
02/01/2019 00:02:55.862000,9.71,26.0,56.0
02/01/2019 00:05:37.787000,11.0,26.0,56.0
02/01/2019 00:06:55.066000,11.83,26.0,56.0
02/01/2019 00:12:55.856000,11.35,26.0,57.0
02/01/2019 00:15:35.869000,10.93,26.0,57.0
02/01/2019 00:16:56.135000,10.02,26.0,57.0
02/01/2019 00:19:38.087000,10.56,26.0,57.0
02/01/2019 00:20:58.896000,10.6,26.0,57.0
02/01/2019 00:23:39.472000,11.44,26.0,57.0
02/01/2019 00:24:59.804000,12.6,26.0,57.0
02/01/2019 00:27:38.285000,11.44,27.0,57.0
02/01/2019 00:30:19.026000,13.02,27.0,57.0
02/01/2019 00:31:40.742000,12.43,27.0,57.0
02/01/2019 00:32:57.051000,15.02,28.0,57.0
02/01/2019 00:35:38.823000,13.61,28.0,57.0
02/01/2019 00:39:39.156000,12.53,28.0,56.0
02/01/2019 00:40:58.912000,12.85,27.0,56.0
02/01/2019 00:43:37.486000,14.11,28.0,56.0
02/01/2019 00:45:01.017000,14.02,27.0,56.0
02/01/2019 00:47:37.444000,13.28,28.0,56.0
02/01/2019 00:48:57.056000,13.02,28.0,56.0
02/01/2019 00:51:39.994000,13.52,28.0,56.0
02/01/2019 00:52:59.531000,14.02,28.0,56.0
02/01/2019 00:55:36.898000,13.93,29.0,56.0
02/01/2019 00:56:58.793000,13.41,29.0,56.0
02/01/2019 00:59:39.530000,13.24,28.0,56.0
02/01/2019 01:00:57.085000,13.72,29.0,55.0
02/01/2019 01:03:39.032000,14.55,29.0,55.0
02/01/2019 01:04:56.807000,14.33,30.0,55.0
02/01/2019 01:07:38.943000,15.26,30.0,55.0
02/01/2019 01:08:56.846000,16.38,30.0,55.0
02/01/2019 01:11:40.831000,18.24,29.0,55.0
02/01/2019 01:13:01.723000,18.98,29.0,55.0
02/01/2019 01:15:36.769000,20.98,30.0,55.0
02/01/2019 01:16:59.805000,22.47,30.0,55.0
02/01/2019 01:19:38.772000,22.78,29.0,54.0
02/01/2019 01:20:56.861000,25.38,30.0,54.0
02/01/2019 01:23:37.622000,25.22,30.0,54.0
02/01/2019 01:24:58.876000,23.8,30.0,54.0
02/01/2019 01:26:23.779000,22.98,30.0,54.0
02/01/2019 01:28:57.053000,25.38,31.0,54.0
02/01/2019 01:31:37.227000,21.59,31.0,54.0
02/01/2019 01:32:57.722000,20.54,31.0,53.0
02/01/2019 01:35:35.949000,20.56,31.0,53.0
02/01/2019 01:39:36.758000,19.11,31.0,53.0
02/01/2019 01:40:56.768000,18.56,31.0,53.0
02/01/2019 01:43:35.368000,17.22,31.0,53.0
02/01/2019 01:46:24.752000,17.0,32.0,53.0
02/01/2019 01:47:52.053000,15.67,32.0,53.0
02/01/2019 01:48:58.167000,15.15,32.0,52.0
02/01/2019 01:51:37.278000,17.11,32.0,52.0
02/01/2019 01:53:10.243000,18.0,32.0,52.0
02/01/2019 01:54:52.982000,20.07,32.0,52.0
02/01/2019 01:56:56.800000,19.2,32.0,52.0
02/01/2019 01:58:43.556000,19.27,31.0,52.0
02/01/2019 02:05:49.330000,18.93,32.0,52.0
02/01/2019 02:09:06.905000,20.6,33.0,51.0
02/01/2019 02:10:27.018000,21.07,33.0,51.0
02/01/2019 02:13:08.904000,19.47,33.0,51.0
02/01/2019 02:14:31.765000,18.98,33.0,51.0
02/01/2019 02:17:13.238000,18.43,33.0,51.0
02/01/2019 02:19:48.794000,18.52,33.0,50.0
02/01/2019 02:23:14.131000,18.39,34.0,50.0
02/01/2019 02:33:06.028000,22.53,36.0,50.0
02/01/2019 02:39:57.504000,26.89,35.0,49.0
02/01/2019 02:41:31.155000,25.22,36.0,49.0
02/01/2019 02:42:52.176000,23.93,36.0,49.0
02/01/2019 02:44:11.449000,23.85,36.0,49.0
02/01/2019 02:47:21.722000,23.48,36.0,49.0
02/01/2019 02:48:40.456000,23.29,35.0,49.0
02/01/2019 02:51:19.745000,23.61,35.0,49.0
02/01/2019 02:52:37.198000,26.02,35.0,49.0
02/01/2019 02:54:43.045000,25.27,35.0,49.0
02/01/2019 03:01:52.529000,25.4,35.0,48.0
02/01/2019 03:02:58.572000,25.61,35.0,48.0
02/01/2019 03:05:34.476000,25.38,35.0,48.0
02/01/2019 03:06:51.479000,27.5,35.0,48.0
02/01/2019 03:09:48.558000,27.61,36.0,48.0
02/01/2019 03:11:38.838000,29.49,36.0,48.0
02/01/2019 03:12:30.529000,29.57,36.0,48.0
02/01/2019 03:14:24.635000,30.24,36.0,48.0
