InstrumentName, Adams County Building
StartTime, 2019-02-01 00:00:00
EndTime, 2019-02-28 23:59:59
Date,PM2.5
02/01/2019 00:00:00.000000,9.6
02/01/2019 01:00:00.000000,12.8
02/01/2019 02:00:00.000000,15.7
02/01/2019 03:00:00.000000,16.3
02/01/2019 04:00:00.000000,15.8
02/01/2019 05:00:00.000000,13.0
02/01/2019 06:00:00.000000,13.0
02/01/2019 07:00:00.000000,11.6
02/01/2019 08:00:00.000000,11.6
02/01/2019 09:00:00.000000,11.6
02/01/2019 10:00:00.000000,11.9
02/01/2019 11:00:00.000000,11.8
02/01/2019 12:00:00.000000,12.2
02/01/2019 13:00:00.000000,13.9
02/01/2019 14:00:00.000000,14.7
02/01/2019 15:00:00.000000,18.1
02/01/2019 16:00:00.000000,18.1
02/01/2019 17:00:00.000000,19.0
02/01/2019 18:00:00.000000,19.6
02/01/2019 19:00:00.000000,18.3
02/01/2019 20:00:00.000000,10.5
02/01/2019 21:00:00.000000,6.5
02/01/2019 22:00:00.000000,4.6
02/01/2019 23:00:00.000000,4.3
02/02/2019 00:00:00.000000,5.3
02/02/2019 01:00:00.000000,8.7
02/02/2019 02:00:00.000000,12.4
02/02/2019 03:00:00.000000,14.5
02/02/2019 04:00:00.000000,14.9
02/02/2019 05:00:00.000000,14.2
02/02/2019 06:00:00.000000,14.1
02/02/2019 07:00:00.000000,15.1
02/02/2019 08:00:00.000000,11.9
02/02/2019 09:00:00.000000,9.1
02/02/2019 10:00:00.000000,7.8
02/02/2019 11:00:00.000000,7.3
02/02/2019 12:00:00.000000,6.2
02/02/2019 13:00:00.000000,6.9
02/02/2019 14:00:00.000000,7.3
02/02/2019 15:00:00.000000,9.7
02/02/2019 16:00:00.000000,10.5
02/02/2019 17:00:00.000000,10.2
02/02/2019 18:00:00.000000,6.5
02/02/2019 19:00:00.000000,4.1
02/02/2019 20:00:00.000000,3.2
02/02/2019 21:00:00.000000,3.4
02/02/2019 22:00:00.000000,3.2
02/02/2019 23:00:00.000000,3.3
02/03/2019 00:00:00.000000,4.6
02/03/2019 01:00:00.000000,8.7
02/03/2019 02:00:00.000000,8.1
02/03/2019 03:00:00.000000,10.8
02/03/2019 04:00:00.000000,11.1
02/03/2019 05:00:00.000000,10.3
02/03/2019 06:00:00.000000,8.5
02/03/2019 07:00:00.000000,6.4
02/03/2019 08:00:00.000000,4.8
02/03/2019 09:00:00.000000,4.8
02/03/2019 10:00:00.000000,7.5
02/03/2019 11:00:00.000000,8.0
02/03/2019 12:00:00.000000,9.2
02/03/2019 13:00:00.000000,8.3
02/03/2019 14:00:00.000000,7.0
02/03/2019 15:00:00.000000,5.3
02/03/2019 16:00:00.000000,4.4
02/03/2019 17:00:00.000000,3.3
02/03/2019 18:00:00.000000,3.5
02/03/2019 19:00:00.000000,6.4
02/03/2019 20:00:00.000000,7.2
02/03/2019 21:00:00.000000,4.5
02/03/2019 22:00:00.000000,3.2
02/03/2019 23:00:00.000000,2.5
02/04/2019 00:00:00.000000,2.0
02/04/2019 01:00:00.000000,2.0
02/04/2019 03:00:00.000000,1.9
02/04/2019 04:00:00.000000,1.5
02/04/2019 05:00:00.000000,2.2
02/04/2019 06:00:00.000000,2.6
02/04/2019 07:00:00.000000,3.0
02/04/2019 08:00:00.000000,2.8
02/04/2019 09:00:00.000000,2.8
02/04/2019 10:00:00.000000,2.4
02/04/2019 11:00:00.000000,2.6
02/04/2019 12:00:00.000000,2.8
02/04/2019 13:00:00.000000,5.1
02/04/2019 14:00:00.000000,7.6
02/04/2019 15:00:00.000000,7.6
02/04/2019 16:00:00.000000,6.0
02/04/2019 17:00:00.000000,4.3
02/04/2019 18:00:00.000000,3.3
02/04/2019 19:00:00.000000,4.4
02/04/2019 20:00:00.000000,11.8
02/04/2019 21:00:00.000000,16.9
02/04/2019 22:00:00.000000,19.4
02/04/2019 23:00:00.000000,20.0
02/05/2019 00:00:00.000000,18.2
02/05/2019 01:00:00.000000,16.9
02/05/2019 02:00:00.000000,16.9
02/05/2019 03:00:00.000000,14.9
02/05/2019 04:00:00.000000,14.1
02/05/2019 05:00:00.000000,13.4
02/05/2019 06:00:00.000000,13.1
02/05/2019 07:00:00.000000,12.9
02/05/2019 08:00:00.000000,12.8
02/05/2019 09:00:00.000000,12.8
02/05/2019 10:00:00.000000,13.7
02/05/2019 11:00:00.000000,13.5
02/05/2019 12:00:00.000000,13.9
02/05/2019 13:00:00.000000,15.1
02/05/2019 14:00:00.000000,16.0
02/05/2019 15:00:00.000000,18.0
02/05/2019 16:00:00.000000,21.2
02/05/2019 17:00:00.000000,24.0
02/05/2019 18:00:00.000000,22.9
02/05/2019 19:00:00.000000,22.6
02/05/2019 20:00:00.000000,23.2
