"","X.1","date","X","ID","SensorType","Lat","Long","start_date","date_days","age_days","age_weeks.x","val.humidity","val.pm10","val.pm25_p","val.pm25_r","val.temperature","flag"
"42",42,"2021-09-01 00:00:00",42,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,21,40.8,27.5,33.4,74.7,0
"43",43,"2021-09-01 00:00:00",43,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,21,40.8,27.5,33.4,74.7,0
"44",44,"2021-09-01 00:00:00",44,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,21,40.8,27.5,33.4,74.7,0
"45",45,"2021-09-01 00:00:00",45,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,21,40.8,27.5,33.4,74.7,0
"46",46,"2021-09-01 01:00:00",46,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,20.9,39,26.6,32.4,73.4,0
"47",47,"2021-09-01 01:00:00",47,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,20.9,39,26.6,32.4,73.4,0
"48",48,"2021-09-01 01:00:00",48,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,20.9,39,26.6,32.4,73.4,0
"49",49,"2021-09-01 01:00:00",49,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,20.9,39,26.6,32.4,73.4,0
"50",50,"2021-09-01 01:00:00",50,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,20.9,39,26.6,32.4,73.4,0
"51",51,"2021-09-01 02:00:00",51,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,22.2,37.4,25.7,31.4,72.5,0
"52",52,"2021-09-01 02:00:00",52,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,22.2,37.4,25.7,31.4,72.5,0
"53",53,"2021-09-01 02:00:00",53,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,22.2,37.4,25.7,31.4,72.5,0
"54",54,"2021-09-01 02:00:00",54,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,22.2,37.4,25.7,31.4,72.5,0
"55",55,"2021-09-01 02:00:00",55,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,22.2,37.4,25.7,31.4,72.5,0
"56",56,"2021-09-01 03:00:00",56,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,26.8,46.3,30.5,36.9,69.8,0
"57",57,"2021-09-01 03:00:00",57,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,26.8,46.3,30.5,36.9,69.8,0
"58",58,"2021-09-01 03:00:00",58,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,26.8,46.3,30.5,36.9,69.8,0
"59",59,"2021-09-01 03:00:00",59,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,26.8,46.3,30.5,36.9,69.8,0
"60",60,"2021-09-01 03:00:00",60,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,26.8,46.3,30.5,36.9,69.8,0
"61",61,"2021-09-01 04:00:00",61,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,31.7,47.4,31,37.6,68.7,0
"62",62,"2021-09-01 04:00:00",62,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,31.7,47.4,31,37.6,68.7,0
"63",63,"2021-09-01 04:00:00",63,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,31.7,47.4,31,37.6,68.7,0
"64",64,"2021-09-01 04:00:00",64,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,31.7,47.4,31,37.6,68.7,0
"65",65,"2021-09-01 04:00:00",65,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,31.7,47.4,31,37.6,68.7,0
"66",66,"2021-09-01 05:00:00",66,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,35.4,50.8,32.9,39.9,67.2,0
"67",67,"2021-09-01 05:00:00",67,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,35.4,50.8,32.9,39.9,67.2,0
"68",68,"2021-09-01 05:00:00",68,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,35.4,50.8,32.9,39.9,67.2,0
"69",69,"2021-09-01 05:00:00",69,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,35.4,50.8,32.9,39.9,67.2,0
"70",70,"2021-09-01 05:00:00",70,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,35.4,50.8,32.9,39.9,67.2,0
"71",71,"2021-09-01 06:00:00",71,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,34.3,49.2,31.9,38.7,69.4,0
"72",72,"2021-09-01 06:00:00",72,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,34.3,49.2,31.9,38.7,69.4,0
"73",73,"2021-09-01 06:00:00",73,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,34.3,49.2,31.9,38.7,69.4,0
"74",74,"2021-09-01 06:00:00",74,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,34.3,49.2,31.9,38.7,69.4,0
"75",75,"2021-09-01 06:00:00",75,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,34.3,49.2,31.9,38.7,69.4,0
"76",76,"2021-09-01 07:00:00",76,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,26.6,54.9,35.5,42.8,78.2,0
"77",77,"2021-09-01 07:00:00",77,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,26.6,54.9,35.5,42.8,78.2,0
"78",78,"2021-09-01 07:00:00",78,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,26.6,54.9,35.5,42.8,78.2,0
"79",79,"2021-09-01 07:00:00",79,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,26.6,54.9,35.5,42.8,78.2,0
"80",80,"2021-09-01 07:00:00",80,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,26.6,54.9,35.5,42.8,78.2,0
"81",81,"2021-09-01 08:00:00",81,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,25.8,51.8,33.7,40.7,81.8,0
"82",82,"2021-09-01 08:00:00",82,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,25.8,51.8,33.7,40.7,81.8,0
"83",83,"2021-09-01 08:00:00",83,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,25.8,51.8,33.7,40.7,81.8,0
"84",84,"2021-09-01 08:00:00",84,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,25.8,51.8,33.7,40.7,81.8,0
"85",85,"2021-09-01 08:00:00",85,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,25.8,51.8,33.7,40.7,81.8,0
"86",86,"2021-09-01 09:00:00",86,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,23,40.7,27.5,33.4,85.2,0
"87",87,"2021-09-01 09:00:00",87,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,23,40.7,27.5,33.4,85.2,0
"88",88,"2021-09-01 09:00:00",88,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,23,40.7,27.5,33.4,85.2,0
"89",89,"2021-09-01 09:00:00",89,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,23,40.7,27.5,33.4,85.2,0
"90",90,"2021-09-01 09:00:00",90,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,23,40.7,27.5,33.4,85.2,0
"91",91,"2021-09-01 10:00:00",91,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,19.9,40.6,27.6,33.5,88.5,0
"92",92,"2021-09-01 10:00:00",92,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,19.9,40.6,27.6,33.5,88.5,0
"93",93,"2021-09-01 10:00:00",93,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,19.9,40.6,27.6,33.5,88.5,0
"94",94,"2021-09-01 10:00:00",94,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,19.9,40.6,27.6,33.5,88.5,0
"95",95,"2021-09-01 10:00:00",95,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,19.9,40.6,27.6,33.5,88.5,0
"96",96,"2021-09-01 11:00:00",96,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,17.2,46,30.6,36.9,89.3,0
"97",97,"2021-09-01 11:00:00",97,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,17.2,46,30.6,36.9,89.3,0
"98",98,"2021-09-01 11:00:00",98,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,17.2,46,30.6,36.9,89.3,0
"99",99,"2021-09-01 11:00:00",99,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,17.2,46,30.6,36.9,89.3,0
"100",100,"2021-09-01 11:00:00",100,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,17.2,46,30.6,36.9,89.3,0
"101",101,"2021-09-01 12:00:00",101,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,15.6,41.8,28.5,34.5,91.8,0
"102",102,"2021-09-01 12:00:00",102,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,15.6,41.8,28.5,34.5,91.8,0
"103",103,"2021-09-01 12:00:00",103,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,15.6,41.8,28.5,34.5,91.8,0
"104",104,"2021-09-01 12:00:00",104,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,15.6,41.8,28.5,34.5,91.8,0
"105",105,"2021-09-01 12:00:00",105,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,15.6,41.8,28.5,34.5,91.8,0
"106",106,"2021-09-01 13:00:00",106,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,16.4,40.3,27.7,33.6,92,0
"107",107,"2021-09-01 13:00:00",107,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,16.4,40.3,27.7,33.6,92,0
"108",108,"2021-09-01 13:00:00",108,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,16.4,40.3,27.7,33.6,92,0
"109",109,"2021-09-01 13:00:00",109,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,16.4,40.3,27.7,33.6,92,0
"110",110,"2021-09-01 13:00:00",110,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,16.4,40.3,27.7,33.6,92,0
"111",111,"2021-09-01 14:00:00",111,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,18.5,41.2,28,33.9,88.4,0
"112",112,"2021-09-01 14:00:00",112,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,18.5,41.2,28,33.9,88.4,0
"113",113,"2021-09-01 14:00:00",113,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,18.5,41.2,28,33.9,88.4,0
"114",114,"2021-09-01 14:00:00",114,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,18.5,41.2,28,33.9,88.4,0
"115",115,"2021-09-01 14:00:00",115,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,18.5,41.2,28,33.9,88.4,0
"116",116,"2021-09-01 15:00:00",116,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,18.8,42.1,28.5,34.5,88.3,0
"117",117,"2021-09-01 15:00:00",117,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,18.8,42.1,28.5,34.5,88.3,0
"118",118,"2021-09-01 15:00:00",118,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,18.8,42.1,28.5,34.5,88.3,0
"119",119,"2021-09-01 15:00:00",119,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,18.8,42.1,28.5,34.5,88.3,0
"120",120,"2021-09-01 15:00:00",120,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,18.8,42.1,28.5,34.5,88.3,0
"121",121,"2021-09-01 16:00:00",121,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,19.1,43.3,29.1,35.3,88.2,0
"122",122,"2021-09-01 16:00:00",122,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,19.1,43.3,29.1,35.3,88.2,0
"123",123,"2021-09-01 16:00:00",123,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,19.1,43.3,29.1,35.3,88.2,0
"124",124,"2021-09-01 16:00:00",124,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,19.1,43.3,29.1,35.3,88.2,0
"125",125,"2021-09-01 16:00:00",125,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,19.1,43.3,29.1,35.3,88.2,0
"126",126,"2021-09-01 17:00:00",126,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,19.4,39,26.8,32.6,86.6,0
"127",127,"2021-09-01 17:00:00",127,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,19.4,39,26.8,32.6,86.6,0
"128",128,"2021-09-01 17:00:00",128,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,19.4,39,26.8,32.6,86.6,0
"129",129,"2021-09-01 17:00:00",129,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,19.4,39,26.8,32.6,86.6,0
"130",130,"2021-09-01 17:00:00",130,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,19.4,39,26.8,32.6,86.6,0
"131",131,"2021-09-01 18:00:00",131,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,22.2,38.9,26.5,32.2,83.6,0
"132",132,"2021-09-01 18:00:00",132,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,22.2,38.9,26.5,32.2,83.6,0
"133",133,"2021-09-01 18:00:00",133,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,22.2,38.9,26.5,32.2,83.6,0
"134",134,"2021-09-01 18:00:00",134,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,22.2,38.9,26.5,32.2,83.6,0
"135",135,"2021-09-01 18:00:00",135,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,22.2,38.9,26.5,32.2,83.6,0
"136",136,"2021-09-01 19:00:00",136,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,31.1,33.9,24,29.6,78.5,0
"137",137,"2021-09-01 19:00:00",137,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,31.1,33.9,24,29.6,78.5,0
"138",138,"2021-09-01 19:00:00",138,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,31.1,33.9,24,29.6,78.5,0
"139",139,"2021-09-01 19:00:00",139,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,31.1,33.9,24,29.6,78.5,0
"140",140,"2021-09-01 19:00:00",140,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,31.1,33.9,24,29.6,78.5,0
"141",141,"2021-09-01 20:00:00",141,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,52.8,36.2,24.7,30.7,70.4,0
"142",142,"2021-09-01 20:00:00",142,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,52.8,36.2,24.7,30.7,70.4,0
"143",143,"2021-09-01 20:00:00",143,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,52.8,36.2,24.7,30.7,70.4,0
"144",144,"2021-09-01 20:00:00",144,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,52.8,36.2,24.7,30.7,70.4,0
"145",145,"2021-09-01 20:00:00",145,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,52.8,36.2,24.7,30.7,70.4,0
"146",146,"2021-09-01 21:00:00",146,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,53.5,36.6,24.8,30.8,71.1,0
"147",147,"2021-09-01 21:00:00",147,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,53.5,36.6,24.8,30.8,71.1,0
"148",148,"2021-09-01 21:00:00",148,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,53.5,36.6,24.8,30.8,71.1,0
"149",149,"2021-09-01 21:00:00",149,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,53.5,36.6,24.8,30.8,71.1,0
"150",150,"2021-09-01 21:00:00",150,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,53.5,36.6,24.8,30.8,71.1,0
"151",151,"2021-09-01 22:00:00",151,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,51.2,35.7,24.4,30.3,70.9,0
"152",152,"2021-09-01 22:00:00",152,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,51.2,35.7,24.4,30.3,70.9,0
"153",153,"2021-09-01 22:00:00",153,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,51.2,35.7,24.4,30.3,70.9,0
"154",154,"2021-09-01 22:00:00",154,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,51.2,35.7,24.4,30.3,70.9,0
"155",155,"2021-09-01 22:00:00",155,"MSLA (CS34)","Lunar",39.70824,-105.01183,"2018-02-28","2021-09-01",1281,183,51.2,35.7,24.4,30.3,70.9,0
