"","X.1","date","X","ID","SensorType","Lat","Long","start_date","date_days","age_days","age_weeks.x","val.humidity","val.pm10","val.pm25_p","val.pm25_r","val.temperature","flag"
"57",57,"2022-05-01 04:00:00",4427,"Sandra Todd-Williams Academy (CJ_004)","Lunar",39.78662,-104.76536,"2022-03-25","2022-05-01",37,5,48.7,4.52,14.9,4.16,40.8,0
"58",58,"2022-05-01 04:00:00",4428,"Sandra Todd-Williams Academy (CJ_004)","Lunar",39.78662,-104.76536,"2022-03-25","2022-05-01",37,5,48.7,4.52,14.9,4.16,40.8,0
"59",59,"2022-05-01 04:00:00",4429,"Sandra Todd-Williams Academy (CJ_004)","Lunar",39.78662,-104.76536,"2022-03-25","2022-05-01",37,5,48.7,4.52,14.9,4.16,40.8,0
"60",60,"2022-05-01 04:00:00",4430,"Sandra Todd-Williams Academy (CJ_004)","Lunar",39.78662,-104.76536,"2022-03-25","2022-05-01",37,5,48.7,4.52,14.9,4.16,40.8,0
"61",61,"2022-05-01 05:00:00",4431,"Sandra Todd-Williams Academy (CJ_004)","Lunar",39.78662,-104.76536,"2022-03-25","2022-05-01",37,5,44.6,3.61,13.6,3.24,42.6,0
"62",62,"2022-05-01 05:00:00",4432,"Sandra Todd-Williams Academy (CJ_004)","Lunar",39.78662,-104.76536,"2022-03-25","2022-05-01",37,5,44.6,3.61,13.6,3.24,42.6,0
"63",63,"2022-05-01 05:00:00",4433,"Sandra Todd-Williams Academy (CJ_004)","Lunar",39.78662,-104.76536,"2022-03-25","2022-05-01",37,5,44.6,3.61,13.6,3.24,42.6,0
"64",64,"2022-05-01 05:00:00",4434,"Sandra Todd-Williams Academy (CJ_004)","Lunar",39.78662,-104.76536,"2022-03-25","2022-05-01",37,5,44.6,3.61,13.6,3.24,42.6,0
"65",65,"2022-05-01 05:00:00",4435,"Sandra Todd-Williams Academy (CJ_004)","Lunar",39.78662,-104.76536,"2022-03-25","2022-05-01",37,5,44.6,3.61,13.6,3.24,42.6,0
"66",66,"2022-05-01 06:00:00",4436,"Sandra Todd-Williams Academy (CJ_004)","Lunar",39.78662,-104.76536,"2022-03-25","2022-05-01",37,5,39.3,3.52,14.2,3.18,46.9,0
"67",67,"2022-05-01 06:00:00",4437,"Sandra Todd-Williams Academy (CJ_004)","Lunar",39.78662,-104.76536,"2022-03-25","2022-05-01",37,5,39.3,3.52,14.2,3.18,46.9,0
"68",68,"2022-05-01 06:00:00",4438,"Sandra Todd-Williams Academy (CJ_004)","Lunar",39.78662,-104.76536,"2022-03-25","2022-05-01",37,5,39.3,3.52,14.2,3.18,46.9,0
"69",69,"2022-05-01 06:00:00",4439,"Sandra Todd-Williams Academy (CJ_004)","Lunar",39.78662,-104.76536,"2022-03-25","2022-05-01",37,5,39.3,3.52,14.2,3.18,46.9,0
"70",70,"2022-05-01 06:00:00",4440,"Sandra Todd-Williams Academy (CJ_004)","Lunar",39.78662,-104.76536,"2022-03-25","2022-05-01",37,5,39.3,3.52,14.2,3.18,46.9,0
"71",71,"2022-05-01 07:00:00",4441,"Sandra Todd-Williams Academy (CJ_004)","Lunar",39.78662,-104.76536,"2022-03-25","2022-05-01",37,5,33.3,3.42,15.5,3.15,52.8,0
"72",72,"2022-05-01 07:00:00",4442,"Sandra Todd-Williams Academy (CJ_004)","Lunar",39.78662,-104.76536,"2022-03-25","2022-05-01",37,5,33.3,3.42,15.5,3.15,52.8,0
"73",73,"2022-05-01 07:00:00",4443,"Sandra Todd-Williams Academy (CJ_004)","Lunar",39.78662,-104.76536,"2022-03-25","2022-05-01",37,5,33.3,3.42,15.5,3.15,52.8,0
"74",74,"2022-05-01 07:00:00",4444,"Sandra Todd-Williams Academy (CJ_004)","Lunar",39.78662,-104.76536,"2022-03-25","2022-05-01",37,5,33.3,3.42,15.5,3.15,52.8,0
"75",75,"2022-05-01 07:00:00",4445,"Sandra Todd-Williams Academy (CJ_004)","Lunar",39.78662,-104.76536,"2022-03-25","2022-05-01",37,5,33.3,3.42,15.5,3.15,52.8,0
"76",76,"2022-05-01 08:00:00",4446,"Sandra Todd-Williams Academy (CJ_004)","Lunar",39.78662,-104.76536,"2022-03-25","2022-05-01",37,5,29,3.58,16.1,3.15,56.3,0
"77",77,"2022-05-01 08:00:00",4447,"Sandra Todd-Williams Academy (CJ_004)","Lunar",39.78662,-104.76536,"2022-03-25","2022-05-01",37,5,29,3.58,16.1,3.15,56.3,0
"78",78,"2022-05-01 08:00:00",4448,"Sandra Todd-Williams Academy (CJ_004)","Lunar",39.78662,-104.76536,"2022-03-25","2022-05-01",37,5,29,3.58,16.1,3.15,56.3,0
"79",79,"2022-05-01 08:00:00",4449,"Sandra Todd-Williams Academy (CJ_004)","Lunar",39.78662,-104.76536,"2022-03-25","2022-05-01",37,5,29,3.58,16.1,3.15,56.3,0
"80",80,"2022-05-01 08:00:00",4450,"Sandra Todd-Williams Academy (CJ_004)","Lunar",39.78662,-104.76536,"2022-03-25","2022-05-01",37,5,29,3.58,16.1,3.15,56.3,0
"81",81,"2022-05-01 09:00:00",4451,"Sandra Todd-Williams Academy (CJ_004)","Lunar",39.78662,-104.76536,"2022-03-25","2022-05-01",37,5,24.7,3.43,16.5,3.03,59.9,0
"82",82,"2022-05-01 09:00:00",4452,"Sandra Todd-Williams Academy (CJ_004)","Lunar",39.78662,-104.76536,"2022-03-25","2022-05-01",37,5,24.7,3.43,16.5,3.03,59.9,0
"83",83,"2022-05-01 09:00:00",4453,"Sandra Todd-Williams Academy (CJ_004)","Lunar",39.78662,-104.76536,"2022-03-25","2022-05-01",37,5,24.7,3.43,16.5,3.03,59.9,0
"84",84,"2022-05-01 09:00:00",4454,"Sandra Todd-Williams Academy (CJ_004)","Lunar",39.78662,-104.76536,"2022-03-25","2022-05-01",37,5,24.7,3.43,16.5,3.03,59.9,0
"85",85,"2022-05-01 09:00:00",4455,"Sandra Todd-Williams Academy (CJ_004)","Lunar",39.78662,-104.76536,"2022-03-25","2022-05-01",37,5,24.7,3.43,16.5,3.03,59.9,0
"86",86,"2022-05-01 10:00:00",4458,"Sandra Todd-Williams Academy (CJ_004)","Lunar",39.78662,-104.76536,"2022-03-25","2022-05-01",37,5,22.2,3.69,17.6,3.32,63.3,0
"87",87,"2022-05-01 10:00:00",4459,"Sandra Todd-Williams Academy (CJ_004)","Lunar",39.78662,-104.76536,"2022-03-25","2022-05-01",37,5,22.2,3.69,17.6,3.32,63.3,0
"88",88,"2022-05-01 10:00:00",4460,"Sandra Todd-Williams Academy (CJ_004)","Lunar",39.78662,-104.76536,"2022-03-25","2022-05-01",37,5,22.2,3.69,17.6,3.32,63.3,0
"89",89,"2022-05-01 10:00:00",4456,"Sandra Todd-Williams Academy (CJ_004)","Lunar",39.78662,-104.76536,"2022-03-25","2022-05-01",37,5,22.2,3.69,17.6,3.32,63.3,0
"90",90,"2022-05-01 10:00:00",4457,"Sandra Todd-Williams Academy (CJ_004)","Lunar",39.78662,-104.76536,"2022-03-25","2022-05-01",37,5,22.2,3.69,17.6,3.32,63.3,0
"91",91,"2022-05-01 11:00:00",4461,"Sandra Todd-Williams Academy (CJ_004)","Lunar",39.78662,-104.76536,"2022-03-25","2022-05-01",37,5,21.4,4.27,18.6,3.85,64.6,0
"92",92,"2022-05-01 11:00:00",4462,"Sandra Todd-Williams Academy (CJ_004)","Lunar",39.78662,-104.76536,"2022-03-25","2022-05-01",37,5,21.4,4.27,18.6,3.85,64.6,0
"93",93,"2022-05-01 11:00:00",4463,"Sandra Todd-Williams Academy (CJ_004)","Lunar",39.78662,-104.76536,"2022-03-25","2022-05-01",37,5,21.4,4.27,18.6,3.85,64.6,0
"94",94,"2022-05-01 11:00:00",4464,"Sandra Todd-Williams Academy (CJ_004)","Lunar",39.78662,-104.76536,"2022-03-25","2022-05-01",37,5,21.4,4.27,18.6,3.85,64.6,0
"95",95,"2022-05-01 11:00:00",4465,"Sandra Todd-Williams Academy (CJ_004)","Lunar",39.78662,-104.76536,"2022-03-25","2022-05-01",37,5,21.4,4.27,18.6,3.85,64.6,0
"96",96,"2022-05-01 12:00:00",4466,"Sandra Todd-Williams Academy (CJ_004)","Lunar",39.78662,-104.76536,"2022-03-25","2022-05-01",37,5,18.9,3.91,18.4,3.37,67.6,0
"97",97,"2022-05-01 12:00:00",4467,"Sandra Todd-Williams Academy (CJ_004)","Lunar",39.78662,-104.76536,"2022-03-25","2022-05-01",37,5,18.9,3.91,18.4,3.37,67.6,0
"98",98,"2022-05-01 12:00:00",4468,"Sandra Todd-Williams Academy (CJ_004)","Lunar",39.78662,-104.76536,"2022-03-25","2022-05-01",37,5,18.9,3.91,18.4,3.37,67.6,0
"99",99,"2022-05-01 12:00:00",4469,"Sandra Todd-Williams Academy (CJ_004)","Lunar",39.78662,-104.76536,"2022-03-25","2022-05-01",37,5,18.9,3.91,18.4,3.37,67.6,0
"100",100,"2022-05-01 12:00:00",4470,"Sandra Todd-Williams Academy (CJ_004)","Lunar",39.78662,-104.76536,"2022-03-25","2022-05-01",37,5,18.9,3.91,18.4,3.37,67.6,0
"101",101,"2022-05-01 13:00:00",4471,"Sandra Todd-Williams Academy (CJ_004)","Lunar",39.78662,-104.76536,"2022-03-25","2022-05-01",37,5,16.2,6.01,22,5.39,70.5,0
"102",102,"2022-05-01 13:00:00",4472,"Sandra Todd-Williams Academy (CJ_004)","Lunar",39.78662,-104.76536,"2022-03-25","2022-05-01",37,5,16.2,6.01,22,5.39,70.5,0
"103",103,"2022-05-01 13:00:00",4473,"Sandra Todd-Williams Academy (CJ_004)","Lunar",39.78662,-104.76536,"2022-03-25","2022-05-01",37,5,16.2,6.01,22,5.39,70.5,0
"104",104,"2022-05-01 13:00:00",4474,"Sandra Todd-Williams Academy (CJ_004)","Lunar",39.78662,-104.76536,"2022-03-25","2022-05-01",37,5,16.2,6.01,22,5.39,70.5,0
"105",105,"2022-05-01 13:00:00",4475,"Sandra Todd-Williams Academy (CJ_004)","Lunar",39.78662,-104.76536,"2022-03-25","2022-05-01",37,5,16.2,6.01,22,5.39,70.5,0
"106",106,"2022-05-01 14:00:00",4476,"Sandra Todd-Williams Academy (CJ_004)","Lunar",39.78662,-104.76536,"2022-03-25","2022-05-01",37,5,15.2,7.72,24.5,7.03,70.6,0
"107",107,"2022-05-01 14:00:00",4477,"Sandra Todd-Williams Academy (CJ_004)","Lunar",39.78662,-104.76536,"2022-03-25","2022-05-01",37,5,15.2,7.72,24.5,7.03,70.6,0
"108",108,"2022-05-01 14:00:00",4478,"Sandra Todd-Williams Academy (CJ_004)","Lunar",39.78662,-104.76536,"2022-03-25","2022-05-01",37,5,15.2,7.72,24.5,7.03,70.6,0
"109",109,"2022-05-01 14:00:00",4479,"Sandra Todd-Williams Academy (CJ_004)","Lunar",39.78662,-104.76536,"2022-03-25","2022-05-01",37,5,15.2,7.72,24.5,7.03,70.6,0
"110",110,"2022-05-01 14:00:00",4480,"Sandra Todd-Williams Academy (CJ_004)","Lunar",39.78662,-104.76536,"2022-03-25","2022-05-01",37,5,15.2,7.72,24.5,7.03,70.6,0
"111",111,"2022-05-01 15:00:00",4481,"Sandra Todd-Williams Academy (CJ_004)","Lunar",39.78662,-104.76536,"2022-03-25","2022-05-01",37,5,20.5,7.23,23,6.48,66.5,0
"112",112,"2022-05-01 15:00:00",4482,"Sandra Todd-Williams Academy (CJ_004)","Lunar",39.78662,-104.76536,"2022-03-25","2022-05-01",37,5,20.5,7.23,23,6.48,66.5,0
"113",113,"2022-05-01 15:00:00",4483,"Sandra Todd-Williams Academy (CJ_004)","Lunar",39.78662,-104.76536,"2022-03-25","2022-05-01",37,5,20.5,7.23,23,6.48,66.5,0
"114",114,"2022-05-01 15:00:00",4484,"Sandra Todd-Williams Academy (CJ_004)","Lunar",39.78662,-104.76536,"2022-03-25","2022-05-01",37,5,20.5,7.23,23,6.48,66.5,0
"115",115,"2022-05-01 15:00:00",4485,"Sandra Todd-Williams Academy (CJ_004)","Lunar",39.78662,-104.76536,"2022-03-25","2022-05-01",37,5,20.5,7.23,23,6.48,66.5,0
"116",116,"2022-05-01 16:00:00",4486,"Sandra Todd-Williams Academy (CJ_004)","Lunar",39.78662,-104.76536,"2022-03-25","2022-05-01",37,5,25.8,7.33,22.3,6.64,61.1,0
"117",117,"2022-05-01 16:00:00",4487,"Sandra Todd-Williams Academy (CJ_004)","Lunar",39.78662,-104.76536,"2022-03-25","2022-05-01",37,5,25.8,7.33,22.3,6.64,61.1,0
"118",118,"2022-05-01 16:00:00",4488,"Sandra Todd-Williams Academy (CJ_004)","Lunar",39.78662,-104.76536,"2022-03-25","2022-05-01",37,5,25.8,7.33,22.3,6.64,61.1,0
"119",119,"2022-05-01 16:00:00",4489,"Sandra Todd-Williams Academy (CJ_004)","Lunar",39.78662,-104.76536,"2022-03-25","2022-05-01",37,5,25.8,7.33,22.3,6.64,61.1,0
"120",120,"2022-05-01 16:00:00",4490,"Sandra Todd-Williams Academy (CJ_004)","Lunar",39.78662,-104.76536,"2022-03-25","2022-05-01",37,5,25.8,7.33,22.3,6.64,61.1,0
"121",121,"2022-05-01 17:00:00",4491,"Sandra Todd-Williams Academy (CJ_004)","Lunar",39.78662,-104.76536,"2022-03-25","2022-05-01",37,5,27,6.04,20,5.35,59.3,0
"122",122,"2022-05-01 17:00:00",4492,"Sandra Todd-Williams Academy (CJ_004)","Lunar",39.78662,-104.76536,"2022-03-25","2022-05-01",37,5,27,6.04,20,5.35,59.3,0
"123",123,"2022-05-01 17:00:00",4493,"Sandra Todd-Williams Academy (CJ_004)","Lunar",39.78662,-104.76536,"2022-03-25","2022-05-01",37,5,27,6.04,20,5.35,59.3,0
"124",124,"2022-05-01 17:00:00",4494,"Sandra Todd-Williams Academy (CJ_004)","Lunar",39.78662,-104.76536,"2022-03-25","2022-05-01",37,5,27,6.04,20,5.35,59.3,0
"125",125,"2022-05-01 17:00:00",4495,"Sandra Todd-Williams Academy (CJ_004)","Lunar",39.78662,-104.76536,"2022-03-25","2022-05-01",37,5,27,6.04,20,5.35,59.3,0
"126",126,"2022-05-01 18:00:00",4496,"Sandra Todd-Williams Academy (CJ_004)","Lunar",39.78662,-104.76536,"2022-03-25","2022-05-01",37,5,28.4,5.29,18.9,4.75,58.3,0
"127",127,"2022-05-01 18:00:00",4497,"Sandra Todd-Williams Academy (CJ_004)","Lunar",39.78662,-104.76536,"2022-03-25","2022-05-01",37,5,28.4,5.29,18.9,4.75,58.3,0
"128",128,"2022-05-01 18:00:00",4498,"Sandra Todd-Williams Academy (CJ_004)","Lunar",39.78662,-104.76536,"2022-03-25","2022-05-01",37,5,28.4,5.29,18.9,4.75,58.3,0
"129",129,"2022-05-01 18:00:00",4499,"Sandra Todd-Williams Academy (CJ_004)","Lunar",39.78662,-104.76536,"2022-03-25","2022-05-01",37,5,28.4,5.29,18.9,4.75,58.3,0
"130",130,"2022-05-01 18:00:00",4500,"Sandra Todd-Williams Academy (CJ_004)","Lunar",39.78662,-104.76536,"2022-03-25","2022-05-01",37,5,28.4,5.29,18.9,4.75,58.3,0
"131",131,"2022-05-01 19:00:00",4501,"Sandra Todd-Williams Academy (CJ_004)","Lunar",39.78662,-104.76536,"2022-03-25","2022-05-01",37,5,37.2,5.01,18.4,4.34,58.2,0
"132",132,"2022-05-01 19:00:00",4502,"Sandra Todd-Williams Academy (CJ_004)","Lunar",39.78662,-104.76536,"2022-03-25","2022-05-01",37,5,37.2,5.01,18.4,4.34,58.2,0
"133",133,"2022-05-01 19:00:00",4503,"Sandra Todd-Williams Academy (CJ_004)","Lunar",39.78662,-104.76536,"2022-03-25","2022-05-01",37,5,37.2,5.01,18.4,4.34,58.2,0
"134",134,"2022-05-01 19:00:00",4504,"Sandra Todd-Williams Academy (CJ_004)","Lunar",39.78662,-104.76536,"2022-03-25","2022-05-01",37,5,37.2,5.01,18.4,4.34,58.2,0
"135",135,"2022-05-01 19:00:00",4505,"Sandra Todd-Williams Academy (CJ_004)","Lunar",39.78662,-104.76536,"2022-03-25","2022-05-01",37,5,37.2,5.01,18.4,4.34,58.2,0
"136",136,"2022-05-01 20:00:00",4506,"Sandra Todd-Williams Academy (CJ_004)","Lunar",39.78662,-104.76536,"2022-03-25","2022-05-01",37,5,49.2,5.75,18.6,5,53.6,0
