InstrumentName, Woods Park
StartTime, 2021-07-01 00:00:00
EndTime, 2021-07-31 00:00:00
Date,PM1.0,PM10.0,PM2.5
07/01/2021 00:00:55,18.73,26.32,25.15
07/01/2021 00:02:55,18.26,25.24,24.64
07/01/2021 00:04:55,18.48,26.57,25.57
07/01/2021 00:12:55,18.63,25.07,23.88
07/01/2021 00:14:55,18.04,25.3,24.38
07/01/2021 00:16:55,17.14,23.6,22.89
07/01/2021 00:18:55,17.18,24.63,23.68
07/01/2021 00:20:55,17.12,24.66,24.1
07/01/2021 00:22:55,16.95,24.2,23.04
07/01/2021 00:24:55,16.72,23.79,22.86
07/01/2021 00:26:55,17.44,25.25,23.61
07/01/2021 00:28:55,15.86,23.36,22.12
07/01/2021 00:30:55,16.66,23.78,22.59
07/01/2021 00:32:55,17.24,25.25,23.95
07/01/2021 00:34:55,16.41,23.29,22.07
07/01/2021 00:36:55,16.88,22.77,22.14
07/01/2021 00:38:55,16.05,22.0,21.48
07/01/2021 00:40:55,16.17,23.07,22.05
07/01/2021 00:42:55,16.13,23.08,22.1
07/01/2021 00:44:55,16.43,23.29,22.21
07/01/2021 00:46:55,16.82,22.8,21.88
07/01/2021 00:48:55,17.03,23.68,23.14
07/01/2021 00:50:55,15.92,21.45,20.95
07/01/2021 00:52:55,15.71,22.48,21.7
07/01/2021 00:54:55,15.7,21.07,20.86
07/01/2021 00:56:55,16.83,21.68,21.2
07/01/2021 00:58:55,15.69,21.92,20.92
07/01/2021 01:00:55,15.1,21.33,20.52
07/01/2021 01:02:55,16.43,24.02,23.07
07/01/2021 01:04:55,15.66,21.62,20.88
07/01/2021 01:06:55,16.54,23.0,22.44
07/01/2021 01:08:55,15.78,22.53,22.03
07/01/2021 01:10:55,15.65,22.25,21.49
07/01/2021 01:12:55,15.45,21.1,20.12
07/01/2021 01:14:55,16.12,22.43,21.55
07/01/2021 01:16:55,15.24,21.22,20.34
07/01/2021 01:18:55,15.48,21.14,20.21
07/01/2021 01:20:55,14.97,19.98,19.45
07/01/2021 01:22:55,14.88,20.2,19.78
07/01/2021 01:24:55,15.17,21.39,20.51
07/01/2021 01:26:56,16.0,21.98,21.11
07/01/2021 01:28:56,15.17,21.08,20.17
07/01/2021 01:30:56,14.98,22.0,20.79
07/01/2021 01:32:56,15.58,21.72,21.04
07/01/2021 01:34:56,15.33,21.54,20.72
07/01/2021 01:36:56,15.22,20.93,20.45
07/01/2021 01:38:56,15.51,21.14,20.46
07/01/2021 01:40:56,15.23,20.61,20.53
07/01/2021 01:42:56,15.44,21.6,20.81
07/01/2021 01:44:56,14.8,20.38,19.85
07/01/2021 01:46:56,15.97,21.42,21.08
07/01/2021 01:48:56,15.43,21.12,20.48
07/01/2021 01:50:56,14.86,20.74,20.11
07/01/2021 01:52:56,14.61,20.92,20.24
07/01/2021 01:54:56,14.26,20.17,19.81
07/01/2021 01:56:56,14.33,20.72,20.18
07/01/2021 01:58:56,14.04,19.71,19.27
07/01/2021 02:00:56,16.03,21.83,21.21
07/01/2021 02:02:56,15.43,21.93,20.77
07/01/2021 02:04:56,15.44,21.39,20.81
07/01/2021 02:06:56,14.63,21.14,20.23
07/01/2021 02:08:56,14.14,19.26,18.64
07/01/2021 02:10:56,14.16,20.02,19.02
07/01/2021 02:12:56,14.49,19.86,19.56
07/01/2021 02:14:56,14.39,20.49,19.65
07/01/2021 02:16:56,13.77,20.66,20.05
07/01/2021 02:18:56,14.19,19.86,19.5
07/01/2021 02:20:56,14.68,19.03,18.8
07/01/2021 02:22:56,13.96,20.46,19.3
07/01/2021 02:24:56,15.23,20.86,19.86
07/01/2021 02:26:56,15.07,20.92,20.32
07/01/2021 02:28:56,15.28,20.8,19.78
07/01/2021 02:30:57,15.25,21.64,20.63
07/01/2021 02:34:56,14.66,20.28,19.43
07/01/2021 02:36:56,14.16,19.95,19.25
07/01/2021 02:38:56,14.56,19.53,19.25
07/01/2021 02:40:56,13.71,19.83,19.1
07/01/2021 02:42:56,13.63,18.44,17.61
07/01/2021 02:50:56,12.85,18.54,17.92
07/01/2021 02:52:56,13.16,17.58,17.12
07/01/2021 02:54:56,13.38,19.5,19.2
07/01/2021 02:56:56,13.58,18.41,18.15
07/01/2021 02:58:56,13.91,18.83,18.47
07/01/2021 03:00:56,14.05,19.1,18.46
07/01/2021 03:02:56,13.87,19.6,18.53
07/01/2021 03:04:56,13.16,17.84,17.28
07/01/2021 03:06:56,12.85,19.03,18.05
07/01/2021 03:08:56,13.21,18.93,17.98
07/01/2021 03:10:56,12.79,17.77,17.57
07/01/2021 03:12:56,13.31,18.45,18.1
07/01/2021 03:14:56,13.15,17.47,17.25
07/01/2021 03:16:56,13.1,18.51,17.51
07/01/2021 03:18:56,13.28,17.7,17.14
07/01/2021 03:20:56,13.4,17.81,17.46
07/01/2021 03:22:56,12.85,17.19,16.8
07/01/2021 03:24:56,11.98,16.25,15.88
07/01/2021 03:26:57,12.0,16.56,16.0
07/01/2021 03:28:57,10.95,15.13,14.36
07/01/2021 03:30:57,10.31,13.79,13.48
07/01/2021 03:32:57,10.16,13.82,13.48
07/01/2021 03:34:57,10.19,13.56,13.29
07/01/2021 03:36:57,10.26,14.38,13.72
07/01/2021 03:38:57,10.12,13.61,13.15
07/01/2021 03:40:57,9.16,12.05,12.05
07/01/2021 03:42:57,9.66,13.62,13.07
07/01/2021 03:44:57,9.86,14.08,13.31
07/01/2021 03:46:57,10.22,14.24,13.78
07/01/2021 03:48:57,10.12,13.77,13.46
07/01/2021 03:50:57,10.04,13.77,13.27
07/01/2021 03:52:57,9.64,13.17,12.97
07/01/2021 03:54:57,9.4,13.33,12.63
07/01/2021 03:56:57,9.23,12.02,11.79
07/01/2021 03:58:58,9.42,12.39,12.25
07/01/2021 04:00:57,9.1,11.88,11.47
07/01/2021 04:02:57,8.56,12.12,11.88
07/01/2021 04:04:57,8.72,11.62,11.31
07/01/2021 04:06:57,9.36,12.05,11.79
07/01/2021 04:08:57,9.33,11.91,11.81
07/01/2021 04:10:57,8.86,12.07,11.69
07/01/2021 04:12:57,8.54,12.03,11.39
07/01/2021 04:14:57,8.23,10.77,10.77
07/01/2021 04:16:57,8.07,11.63,10.86
07/01/2021 04:18:57,7.67,10.98,10.38
07/01/2021 04:20:57,8.49,11.2,10.9
07/01/2021 04:22:57,8.55,11.45,11.39
07/01/2021 04:24:57,7.82,11.04,10.67
07/01/2021 04:26:57,7.77,10.68,10.43
07/01/2021 04:28:58,8.55,11.62,11.09
07/01/2021 04:30:58,8.05,10.32,10.29
07/01/2021 04:32:58,7.64,10.0,9.76
07/01/2021 04:34:58,7.47,10.12,9.73
07/01/2021 04:36:58,8.39,12.0,11.34
07/01/2021 04:38:58,8.21,10.84,10.55
07/01/2021 04:40:58,7.12,9.85,9.64
07/01/2021 04:42:58,7.83,10.26,10.19
07/01/2021 04:44:58,8.05,10.8,10.45
07/01/2021 04:46:58,7.79,10.39,10.39
07/01/2021 04:48:58,7.42,9.93,9.53
07/01/2021 04:50:58,7.67,10.31,10.07
07/01/2021 04:52:58,7.95,9.91,9.83
07/01/2021 04:54:58,8.05,10.57,10.12
07/01/2021 04:56:58,7.61,10.24,9.9
07/01/2021 04:58:58,7.71,10.22,9.63
07/01/2021 05:00:58,7.54,10.16,9.84
07/01/2021 05:02:58,8.16,10.3,10.09
07/01/2021 05:04:58,7.9,10.34,10.02
07/01/2021 05:06:58,7.62,10.7,10.25
07/01/2021 05:08:58,8.1,10.55,10.34
07/01/2021 05:10:58,8.0,10.49,10.49
07/01/2021 05:12:58,7.17,10.05,9.6
