InstrumentName, I-25 Globeville
StartTime, 2021-07-01 00:00:00
EndTime, 2021-07-31 00:00:00
Date,Nitrogen dioxide,Outdoor Temperature,PM2.5 - Local Conditions,PM2.5 Total Atmospheric,Relative Humidity,Wind Direction,Wind Speed
07/01/2021 00:00:00,24.9,80.390106,4.221951,,33.887268,316.225585,9.487158
07/01/2021 00:01:00,30.06,80.719134,5.4625,,34.144996,310.231589,9.057943
07/01/2021 00:02:00,36.9,80.984192,7.678571,,33.720337,305.590488,9.610205
07/01/2021 00:03:00,63.066667,80.478546,5.553521,,33.470551,309.161598,10.057617
07/01/2021 00:04:00,23.966667,80.234375,7.441772,,33.816315,313.572474,10.456494
07/01/2021 00:05:00,25.233333,80.348633,9.072727,,33.728577,315.722191,10.741895
07/01/2021 00:06:00,20.233333,79.958069,4.628571,,33.935791,318.049864,10.323877
07/01/2021 00:07:00,25.166667,80.142914,7.522414,,33.959137,312.052458,10.609619
07/01/2021 00:08:00,40.466667,80.081116,5.3375,,34.271789,309.708976,9.678223
07/01/2021 00:09:00,47.266667,80.250305,4.285366,,34.106384,302.603027,8.389990000000001
07/01/2021 00:10:00,27.36,80.270905,5.285714,,33.988586,301.492886,9.043848
07/01/2021 00:11:00,33.766667,80.2341,7.397619,,34.125458,300.538963,9.491943
07/01/2021 00:12:00,35.383333,80.104462,5.809091,,33.740631,298.275209,8.400928
07/01/2021 00:13:00,35.75,80.387085,5.442857,,33.676849,306.111676,7.911816
07/01/2021 00:14:00,36.616667,80.568359,6.5,,33.37381,305.429718,8.619678
07/01/2021 00:15:00,35.78,80.285187,6.369048,,33.330017,299.474859,10.02583
07/01/2021 00:16:00,35.0,79.853973,5.388095,,33.700043,296.642228,10.375146
07/01/2021 00:17:00,38.35,80.0737,5.530769,,34.040161,308.968163,8.869531
07/01/2021 00:18:00,37.433333,80.194,6.957143,,33.917175,303.615931,9.066064
07/01/2021 00:19:00,29.833333,80.572754,5.808696,,33.692261,304.30471,9.484082
07/01/2021 00:20:00,35.683333,80.339294,3.578947,,33.293549,306.727686,11.021143
07/01/2021 00:21:00,27.033333,80.368134,4.18,,33.504883,309.736507,9.875098
07/01/2021 00:22:00,34.816667,80.368683,5.247619,,33.407227,313.897554,8.5896
07/01/2021 00:23:00,36.94,80.591705,9.52619,,33.230988,338.193581,8.775879
07/01/2021 00:24:00,59.883333,80.616424,10.533333,,32.971588,319.761757,10.182373
07/01/2021 00:25:00,21.3,80.306885,5.433333,,33.317047,316.679975,9.252344
07/01/2021 00:26:00,23.25,80.674103,4.288608,,33.258606,319.545467,6.978711
07/01/2021 00:27:00,48.566667,81.084991,5.042857,,32.786193999999995,319.08182,8.556104000000001
07/01/2021 00:28:00,46.016667,81.100922,6.064286,,32.332092,335.479851,7.74126
07/01/2021 00:29:00,28.75,80.796051,5.885366,,31.913239,329.670073,10.713525
07/01/2021 00:30:00,35.25,80.427185,6.166667,,32.071777,326.78952,7.79082
07/01/2021 00:31:00,46.116667,80.502716,4.021429,,32.030121,327.784285,8.586182
07/01/2021 00:32:00,35.266667,80.540894,6.92381,,32.357574,349.75255,4.814453
07/01/2021 00:33:00,42.12,80.570007,10.478571,,32.738586,324.545932,8.537645999999999
07/01/2021 00:34:00,37.7,80.40741,7.742857,,33.062225,313.799309,9.579785
07/01/2021 00:35:00,34.9,80.726837,5.075904,,32.829223999999996,324.429665,7.928906
07/01/2021 00:36:00,30.34,80.86087,5.17381,,32.557617,305.830834,7.547803
07/01/2021 00:37:00,35.466667,80.718048,7.078049,,32.720276,300.336475,6.437646
07/01/2021 00:38:00,39.866667,80.499146,6.17619,,32.413422,302.327894,9.930127
07/01/2021 00:39:00,37.483333,80.161041,6.059524,,32.665802,310.012649,7.472949
07/01/2021 00:40:00,49.2,80.321716,6.630952,,32.747742,308.825928,8.373242000000001
07/01/2021 00:41:00,39.066667,80.262939,8.338095,,32.348877,324.661601,8.598486000000001
