InstrumentName, La Casa NCORE
StartTime, 2021-07-01 00:00:00
EndTime, 2021-07-31 00:00:00
Date,Carbon monoxide,Nitrogen dioxide,Outdoor Temperature,Ozone,PM10 Total 0-10um STP,PM2.5 - Local Conditions,PM2.5 Total Atmospheric,Relative Humidity,Wind Direction,Wind Speed
07/01/2021 00:00:00,0.210662,5.496483,77.5407715,0.072,21.550683,6.414499,,34.630371,293.517622,9.912618
07/01/2021 00:01:00,0.199483,5.018439,77.593109,0.0726,21.313281,6.466638,,34.543905,288.622175,7.666355
07/01/2021 00:02:00,0.186514,5.958419,77.65216050000001,0.072483,20.937132,6.570696,,35.569804,306.737686,6.115214
07/01/2021 00:03:00,0.20004,7.788991,77.626059,0.069383,20.904342,6.599706,,35.974401,320.32883,7.944803
07/01/2021 00:04:00,0.228799,11.344083,77.5060575,0.067067,20.984052,6.587641,,35.453583,301.7763,8.20179
07/01/2021 00:05:00,0.202907,6.775259,77.53267550000001,0.068633,21.652191,6.647823,,36.04136,314.952192,6.111594
07/01/2021 00:06:00,0.205137,33.393662,77.56270599999999,0.05465,22.322692,6.75231,,36.399628,309.717576,7.530212
07/01/2021 00:07:00,0.229304,17.996704,77.5171655,0.055733,21.857005,6.798215,,36.300939,315.160304,7.178093
07/01/2021 00:08:00,0.242803,5.881767,77.4014585,0.066117,20.751935,6.793301,,35.605747,307.922235,9.811571
07/01/2021 00:09:00,0.191913,4.571585,77.3323365,0.0726,20.099374,6.811083,,37.009894,324.426011,6.489054
07/01/2021 00:10:00,0.168617,6.957984,77.521851,0.07218,19.429234,6.862124,,38.356567,340.755663,5.965169
07/01/2021 00:11:00,0.182278,7.212379,77.64804050000001,0.071117,20.480771,6.848623,,37.506822,337.061397,7.540046
07/01/2021 00:12:00,0.19951,5.999169,77.617523,0.072333,22.107617,6.808449,,37.256748,339.465756,7.842
07/01/2021 00:13:00,0.191692,6.125592,77.57815550000001,0.073217,22.358612,6.794728,,37.431715,331.005583,8.026462
07/01/2021 00:14:00,0.189963,5.943843,77.490875,0.0735,23.357526,6.827987,,36.818142,336.502559,9.202406
07/01/2021 00:15:00,0.186284,5.019822,77.44006350000001,0.075333,23.968527,6.860423,,36.513306,339.757858,7.841153
07/01/2021 00:16:00,0.191852,6.143149,77.382233,0.07642,26.046008,6.848897,,36.828145,332.495633,9.364997
07/01/2021 00:17:00,0.191764,5.147766,77.36071799999999,0.07524,26.545002,6.741382,,37.053636,331.183502,7.783
07/01/2021 00:18:00,0.171747,5.70958,77.331421,0.07426,26.62682,6.672394,,37.21148,330.248499,7.397461
07/01/2021 00:19:00,0.190874,5.389134,77.2923585,0.07445,26.398385,6.671516,,37.187405,341.596366,7.436456
07/01/2021 00:20:00,0.173163,5.275889,77.280304,0.075767,27.126752,6.645666,,36.977003,331.684413,8.608839
07/01/2021 00:21:00,0.176374,5.298813,77.267792,0.075183,27.29955,6.60672,,36.996819,325.968327,8.728409
07/01/2021 00:22:00,0.175214,6.884325,77.3163415,0.073717,28.289471,6.650902,,37.90024,335.428006,5.284747
07/01/2021 00:23:00,0.207084,9.076461,77.35396549999999,0.071783,27.96795,6.704521,,38.106514,333.548041,5.203629
07/01/2021 00:24:00,0.198889,11.431162,77.4644615,0.0683,28.156803,6.725212,,38.415675,331.214077,6.237793
07/01/2021 00:25:00,0.211891,11.728517,77.4966735,0.066367,27.768567,6.702031,,37.684163,329.704397,7.754347
07/01/2021 00:26:00,0.197081,6.694419,77.39596549999999,0.070733,27.101844,6.710538,,36.857307,329.29571,7.578193
07/01/2021 00:27:00,0.203074,8.531491,77.3990175,0.072133,26.28235,6.76103,,37.644321,314.629262,7.252333
07/01/2021 00:28:00,0.222963,7.285875,77.33966050000001,0.0704,26.126138,6.805979,,37.355421,315.455538,8.331468
07/01/2021 00:29:00,0.21591,6.257167,77.347748,0.070933,26.545172,6.827768,,38.004598,333.754728,8.000014
07/01/2021 00:30:00,0.201513,7.298506,77.40206900000001,0.0703,25.952355,6.8034,,37.688741,329.290606,5.384827
07/01/2021 00:31:00,0.224455,10.692401,77.50048799999999,0.06875,24.03012,6.826396,,38.131585,319.352839,2.379693
07/01/2021 00:32:00,0.251678,7.697266,77.4415895,0.068917,23.336822,6.856801,,37.131795,301.496934,0.66664
07/01/2021 00:33:00,0.213333,5.505336,77.431061,0.071517,22.792292,6.847306,,37.256409,318.697542,4.956224
07/01/2021 00:34:00,0.210749,7.054863,77.38223249999999,0.071333,21.831638,6.869643,,36.799493,316.375235,7.709757
07/01/2021 00:35:00,0.211196,7.951282,77.33050499999999,0.071017,22.010149,6.905756,,37.12993,314.596458,7.971191
07/01/2021 00:36:00,0.22708,8.31363,77.2337825,0.0716,22.254662,6.923038,,36.868028,320.090563,8.131319
07/01/2021 00:37:00,0.199644,8.163574,77.1820825,0.071617,23.354267,6.915774,,36.538976,318.432036,7.879639
07/01/2021 00:38:00,0.186327,7.687114,77.1741025,0.072583,22.215558,6.827987,,36.315959,317.75695,6.704542
07/01/2021 00:39:00,0.196941,10.414928,77.230713,0.071383,22.61764,6.81437,,37.174999,316.61824,5.623492
07/01/2021 00:40:00,0.306349,14.478739,77.2333145,0.066383,22.446758,6.805023,,37.462724,304.585424,5.430523
07/01/2021 00:41:00,0.311568,12.624073,77.2215035,0.0653,22.483379,6.801527,,37.217185,327.853202,5.256922
07/01/2021 00:42:00,0.279652,9.873716,77.246582,0.06755,23.613233,6.802028,,36.891893,310.096548,5.570645
07/01/2021 00:43:00,0.27124,10.346118,77.20584099999999,0.066983,25.322435,6.795771,,36.602146,310.123876,8.34198
07/01/2021 00:44:00,0.243941,5.998747,77.16786450000001,0.069583,25.083791,6.756142,,36.30058,317.60352,6.832527
07/01/2021 00:45:00,0.187599,9.112283,77.16540499999999,0.070967,24.991264,6.674754,,36.290697,325.038598,8.529324
07/01/2021 00:46:00,0.189045,6.507159,77.143585,0.0693,23.931496,6.560323,,36.247972,326.661347,6.842889
07/01/2021 00:47:00,0.177941,5.323455,77.114746,0.070633,23.587872,6.510599,,36.951742,312.379564,5.412632
07/01/2021 00:48:00,0.183369,6.222375,77.118866,0.069667,23.090364,6.511806,,37.438836,317.680167,5.097283
07/01/2021 00:49:00,0.181955,5.819251,77.1322935,0.069583,25.687187,6.533375,,37.240133,306.058668,5.343797
07/01/2021 00:50:00,0.201685,6.639335,77.2166745,0.06992,25.384922,6.518283,,37.243863,312.787093,5.642531
07/01/2021 00:51:00,0.222014,12.237006,77.259552,0.06645,26.334004,6.466912,,37.109246,318.462288,5.97602
07/01/2021 00:52:00,0.249146,14.885117,77.175171,0.0632,27.29463,6.430909,,37.081611,327.826613,5.25411
07/01/2021 00:53:00,0.22801,11.015035,77.193939,0.06385,27.889209,6.398912,,36.059781,301.579342,7.043966
07/01/2021 00:54:00,0.221637,7.654039,77.25238,0.068,26.534204,6.351493,,36.118442,299.196535,7.192145
07/01/2021 00:55:00,0.226572,9.96215,77.31951900000001,0.068783,28.096875,6.39057,,36.103183,302.015342,6.423102
07/01/2021 00:56:00,0.198398,7.679313,77.3376575,0.067667,29.497561,6.448966,,35.987831,309.795887,5.390549
07/01/2021 00:57:00,0.178696,6.906204,77.2963075,0.068367,31.003063,6.51835,,36.210643,322.307168,5.749691
07/01/2021 00:58:00,0.194243,8.769953,77.32652,0.067883,31.016645,6.516433,,36.944681,332.14974,6.020759
07/01/2021 00:59:00,0.21795,8.37822,77.30212399999999,0.05725,29.653282,6.450324,,36.249901,322.296171,6.898499
07/01/2021 01:00:00,0.216704,5.526306,77.3100405,0.06952,28.054412,6.447629,,36.099882,320.405856,6.285005
07/01/2021 01:01:00,0.194351,6.450465,77.288391,0.06965,27.901369,6.41856,,36.533481,321.193604,3.530884
07/01/2021 01:02:00,0.198914,7.494136,77.34652750000001,0.068467,27.258811,6.407419,,36.499573,295.422395,0.659519
07/01/2021 01:03:00,0.204781,7.530845,77.4278205,0.067417,26.521154,6.405092,,35.979248,290.640071,0.653435
07/01/2021 01:04:00,0.20525,7.969232,77.47683749999999,0.0663,26.155952,6.428988,,35.571499,305.434099,1.276143
07/01/2021 01:05:00,0.199442,7.521244,77.4681395,0.067167,26.727227,6.424158,,36.327657,316.576856,4.06935
07/01/2021 01:06:00,0.190901,7.918332,77.371857,0.067717,24.379385,6.352756,,36.640293,307.51928,6.369866
07/01/2021 01:07:00,0.194731,11.325146,77.370142,0.065433,23.155342,6.348491,,36.758164,309.800146,6.510836
07/01/2021 01:08:00,0.205519,7.55957,77.35619700000001,0.065683,21.800077,6.346472,,37.501312,333.493828,4.964256
07/01/2021 01:09:00,0.217814,7.517865,77.367527,0.065967,21.911997,6.340544,,37.782646,315.923041,4.072189
