InstrumentName, Woods Park B
StartTime, 2021-07-01 00:00:00
EndTime, 2021-07-31 00:00:00
Date,PM1.0,PM10.0,PM2.5
07/01/2021 14:05:06,3.91,5.6,5.41
07/01/2021 14:07:06,4.22,6.07,5.75
07/01/2021 14:09:06,3.62,5.03,4.97
07/01/2021 14:11:06,4.2,6.24,5.93
07/01/2021 14:13:06,4.53,6.47,5.68
07/01/2021 14:15:06,3.46,5.64,5.19
07/01/2021 14:17:06,3.19,4.33,4.28
07/01/2021 14:19:06,3.79,5.05,4.7
07/01/2021 14:21:06,3.55,4.78,4.67
07/01/2021 14:23:06,3.87,5.73,5.35
07/01/2021 14:25:11,2.98,4.87,4.18
07/01/2021 14:27:06,3.4,4.72,4.65
07/01/2021 14:29:07,3.98,5.42,5.36
07/01/2021 14:31:07,3.12,4.81,4.52
07/01/2021 14:33:07,3.81,5.44,5.32
07/01/2021 14:35:07,3.72,5.84,5.18
07/01/2021 14:37:07,4.03,6.18,5.63
07/01/2021 14:39:07,3.66,6.07,5.69
07/01/2021 14:41:07,3.75,5.7,5.29
07/01/2021 14:43:07,4.04,5.62,5.32
07/01/2021 14:45:07,3.59,5.32,5.24
07/01/2021 14:47:07,3.66,5.41,5.29
07/01/2021 14:49:07,3.47,5.33,5.26
07/01/2021 14:51:07,4.07,5.47,5.28
07/01/2021 14:53:06,3.93,5.93,5.5
07/01/2021 14:55:07,3.97,5.54,5.27
07/01/2021 14:57:06,3.64,5.57,5.24
07/01/2021 14:59:06,3.77,6.04,5.48
07/01/2021 15:01:06,3.75,6.1,5.73
07/01/2021 15:03:07,2.93,4.88,4.37
07/01/2021 15:05:07,3.33,5.26,4.58
07/01/2021 15:07:07,3.95,6.18,5.27
07/01/2021 15:09:07,3.75,5.35,5.19
07/01/2021 15:11:06,3.95,5.56,5.19
07/01/2021 15:13:06,4.84,6.83,6.57
07/01/2021 15:15:07,4.41,6.16,5.93
07/01/2021 15:17:06,4.49,6.3,6.04
07/01/2021 15:19:07,4.22,5.68,5.6
07/01/2021 15:21:07,4.1,5.59,5.47
07/01/2021 15:23:07,4.77,6.58,6.58
07/01/2021 15:25:07,4.54,6.05,5.7
07/01/2021 15:27:07,4.4,6.4,5.85
07/01/2021 15:29:07,4.68,6.05,5.82
07/01/2021 15:31:07,4.4,6.26,6.09
07/01/2021 15:33:07,3.86,5.71,5.43
07/01/2021 15:35:07,3.76,5.53,5.24
07/01/2021 15:37:10,4.16,5.84,5.75
07/01/2021 15:39:07,4.71,6.19,6.14
07/01/2021 15:41:07,4.58,6.58,6.19
07/01/2021 15:43:07,4.38,6.52,6.19
07/01/2021 15:45:07,4.16,6.43,5.88
07/01/2021 15:47:07,4.44,6.46,6.23
07/01/2021 15:49:07,3.64,5.44,5.0
07/01/2021 15:51:07,3.83,5.8,5.31
07/01/2021 15:53:07,3.88,5.86,5.48
07/01/2021 15:55:07,4.14,5.62,5.55
07/01/2021 15:57:07,3.78,5.33,5.33
07/01/2021 15:59:07,3.47,5.5,4.98
07/01/2021 16:01:07,4.0,5.65,5.39
07/01/2021 16:03:07,3.89,5.32,5.25
07/01/2021 16:05:08,4.15,6.66,6.03
07/01/2021 16:07:07,4.37,5.95,5.73
07/01/2021 16:09:07,4.81,6.5,6.38
07/01/2021 16:11:07,5.05,7.12,6.82
07/01/2021 16:13:07,4.9,6.59,6.54
07/01/2021 16:15:07,5.25,7.73,7.22
07/01/2021 16:17:07,4.81,6.49,6.49
07/01/2021 16:19:07,5.12,6.82,6.7
07/01/2021 16:21:07,4.79,7.14,6.84
07/01/2021 16:23:07,5.22,7.88,7.12
07/01/2021 16:25:09,5.6,8.0,7.75
07/01/2021 16:27:08,4.49,6.75,6.44
07/01/2021 16:29:08,4.72,7.0,6.82
07/01/2021 16:31:08,5.03,7.12,6.78
07/01/2021 16:33:08,4.95,7.51,6.74
07/01/2021 16:35:08,5.43,7.6,7.26
07/01/2021 16:37:08,4.31,6.6,6.05
07/01/2021 16:39:08,5.1,7.08,6.81
07/01/2021 16:41:08,4.93,8.02,7.47
07/01/2021 16:43:08,5.09,7.25,6.72
07/01/2021 16:45:08,4.53,7.0,6.26
07/01/2021 16:47:08,5.34,7.84,7.12
07/01/2021 16:49:08,5.04,6.98,6.54
07/01/2021 16:51:08,5.3,7.8,7.62
