InstrumentName, Boulder-CU/Athens
StartTime, 2021-07-01 00:00:00
EndTime, 2021-07-31 00:00:00
Date,PM2.5
07/01/2021 00:00:00,4.4
07/01/2021 01:00:00,6.2
07/01/2021 02:00:00,6.1
07/01/2021 03:00:00,5.6
07/01/2021 04:00:00,6.8
07/01/2021 05:00:00,4.5
07/01/2021 06:00:00,4.0
07/01/2021 07:00:00,3.2
07/01/2021 08:00:00,4.2
07/01/2021 09:00:00,5.8
07/01/2021 10:00:00,5.2
07/01/2021 11:00:00,6.1
07/01/2021 12:00:00,6.8
07/01/2021 13:00:00,7.0
07/01/2021 14:00:00,5.0
07/01/2021 15:00:00,3.5
07/01/2021 16:00:00,4.5
07/01/2021 17:00:00,5.5
07/01/2021 18:00:00,5.6
07/01/2021 19:00:00,5.0
07/01/2021 20:00:00,6.3
07/01/2021 21:00:00,7.1
07/01/2021 22:00:00,7.6
07/01/2021 23:00:00,4.4
07/02/2021 00:00:00,3.1
07/02/2021 01:00:00,0.6
07/02/2021 02:00:00,1.4
07/02/2021 03:00:00,2.2
07/02/2021 04:00:00,3.9
07/02/2021 05:00:00,3.3
07/02/2021 06:00:00,1.0
07/02/2021 07:00:00,0.9
07/02/2021 08:00:00,2.0
07/02/2021 09:00:00,0.4
07/02/2021 10:00:00,2.2
07/02/2021 11:00:00,3.2
07/02/2021 12:00:00,2.5
07/02/2021 13:00:00,2.3
07/02/2021 14:00:00,4.1
07/02/2021 15:00:00,5.6
07/02/2021 16:00:00,6.0
07/02/2021 17:00:00,7.7
07/02/2021 18:00:00,6.4
07/02/2021 19:00:00,6.1
07/02/2021 20:00:00,6.2
07/02/2021 21:00:00,5.3
07/02/2021 22:00:00,5.7
07/02/2021 23:00:00,6.0
07/03/2021 00:00:00,6.2
07/03/2021 01:00:00,5.2
07/03/2021 02:00:00,4.9
07/03/2021 03:00:00,4.0
07/03/2021 04:00:00,3.0
07/03/2021 05:00:00,5.4
07/03/2021 06:00:00,6.1
07/03/2021 07:00:00,6.3
07/03/2021 08:00:00,4.0
07/03/2021 09:00:00,2.3
07/03/2021 10:00:00,1.3
07/03/2021 11:00:00,2.2
07/03/2021 12:00:00,6.3
07/03/2021 13:00:00,4.0
07/03/2021 14:00:00,4.8
07/03/2021 15:00:00,6.5
07/03/2021 16:00:00,7.6
07/03/2021 17:00:00,7.9
07/03/2021 18:00:00,6.2
07/03/2021 19:00:00,8.1
07/03/2021 20:00:00,9.7
07/03/2021 21:00:00,6.0
07/03/2021 22:00:00,5.2
07/03/2021 23:00:00,4.9
07/04/2021 00:00:00,6.5
07/04/2021 01:00:00,5.1
07/04/2021 02:00:00,6.5
07/04/2021 03:00:00,5.8
07/04/2021 04:00:00,4.1
07/04/2021 05:00:00,4.5
07/04/2021 06:00:00,4.7
07/04/2021 07:00:00,5.2
07/04/2021 08:00:00,4.6
07/04/2021 09:00:00,3.3
07/04/2021 10:00:00,4.2
07/04/2021 11:00:00,5.4
07/04/2021 12:00:00,5.6
07/04/2021 13:00:00,7.2
07/04/2021 14:00:00,7.0
07/04/2021 15:00:00,8.0
07/04/2021 16:00:00,7.9
07/04/2021 17:00:00,7.0
07/04/2021 18:00:00,8.1
07/04/2021 19:00:00,7.3
07/04/2021 20:00:00,3.8
07/04/2021 21:00:00,6.2
07/04/2021 22:00:00,6.4
07/04/2021 23:00:00,0.7
07/05/2021 00:00:00,4.0
07/05/2021 01:00:00,5.7
07/05/2021 02:00:00,6.3
07/05/2021 03:00:00,9.1
07/05/2021 05:00:00,8.2
07/05/2021 06:00:00,5.5
07/05/2021 07:00:00,5.7
07/05/2021 08:00:00,4.0
07/05/2021 09:00:00,5.1
07/05/2021 10:00:00,6.7
07/05/2021 11:00:00,6.1
07/05/2021 12:00:00,5.2
07/05/2021 13:00:00,8.5
07/05/2021 14:00:00,10.9
07/05/2021 15:00:00,10.3
07/05/2021 16:00:00,8.7
07/05/2021 17:00:00,8.2
07/05/2021 18:00:00,5.7
07/05/2021 19:00:00,5.7
07/05/2021 20:00:00,8.8
07/05/2021 21:00:00,9.3
07/05/2021 22:00:00,5.9
07/05/2021 23:00:00,1.6
07/06/2021 00:00:00,4.4
07/06/2021 01:00:00,0.9
