InstrumentName, La Casa NCORE
StartTime, 2021-01-01 00:00:00
EndTime, 2021-01-31 00:00:00
Date,Carbon monoxide,Nitrogen dioxide,Outdoor Temperature,Ozone,PM10 Total 0-10um STP,PM2.5 - Local Conditions,PM2.5 Total Atmospheric,Relative Humidity,Wind Direction,Wind Speed
01/01/2021 00:00:00,,,36.395824000000005,,,,,48.769524,33.179086,5.493164
01/01/2021 00:01:00,,,36.4166565,,,,,49.106045,24.904897,3.642612
01/01/2021 00:02:00,,,36.388733,,,,,49.135715,26.424378,5.263774
01/01/2021 00:03:00,,,36.297484999999995,,,,,49.464288,29.561216,6.780667
01/01/2021 00:04:00,,,36.2311095,,,,,49.571608,26.764584,6.37597
01/01/2021 00:05:00,,,36.1755675,,,,,49.858473,26.482303,5.510288
01/01/2021 00:06:00,,,36.1343685,,,,,50.434068,15.66494,4.122247
01/01/2021 00:07:00,,,36.103851500000005,,,,,50.297587,19.281709,3.382026
01/01/2021 00:08:00,,,36.070129,,,,,50.379645,25.177696,6.337823
01/01/2021 00:09:00,,,36.0376285,,,,,50.605645,22.443816,4.971483
01/01/2021 00:10:00,,,36.02771,,,,,50.841309,26.438609,4.732768
01/01/2021 00:11:00,,,35.9944995,,,,,50.750653,27.386391,2.567964
01/01/2021 00:12:00,,,35.9988515,,,,,51.143623,23.203211,0.652885
01/01/2021 00:13:00,,,35.995056500000004,,,,,51.285339,23.523765,0.652907
01/01/2021 00:14:00,,,35.9967615,,,,,51.245577,22.479437,3.903916
01/01/2021 00:15:00,,,35.9797975,,,,,51.475057,27.058846,4.211934
01/01/2021 00:16:00,,,35.981781,,,,,51.257195,16.313135000000003,3.764174
01/01/2021 00:17:00,,,35.96759,,,,,51.8294,14.69738,2.498542
01/01/2021 00:18:00,,,35.958893,,,,,51.954352,19.117295,1.756456
01/01/2021 00:19:00,,,35.919525,,,,,51.99962,22.200327,2.387492
01/01/2021 00:20:00,,,35.936462500000005,,,,,52.145935,3.868354,1.459927
01/01/2021 00:21:00,,,35.9669795,,,,,51.997586,43.317259,0.652228
01/01/2021 00:22:00,,,35.987007,,,,,51.97866,30.380954,0.652122
01/01/2021 00:23:00,,,36.019107500000004,,,,,51.970268,30.207806,0.652504
01/01/2021 00:24:00,,,36.036789,,,,,51.860596,32.880455999999995,0.652313
01/01/2021 00:25:00,,,36.060740499999994,,,,,51.813024,30.456904,0.651461
01/01/2021 00:26:00,,,36.114532499999996,,,,,51.85178,33.706191,0.652228
01/01/2021 00:27:00,,,36.135868,,,,,51.426528,28.720632,0.65182
01/01/2021 00:28:00,,,36.181366,,,,,51.0963,3.777926,0.652398
01/01/2021 00:29:00,,,36.2481995,,,,,50.65176,353.09628,0.652059
01/01/2021 00:30:00,,,36.318542,,,,,49.366801,324.944103,0.652398
01/01/2021 00:31:00,,,36.311828500000004,,,,,49.242866,324.940417,0.651889
01/01/2021 00:32:00,,,36.3017575,,,,,48.176107,324.873146,0.652737
01/01/2021 00:33:00,,,36.259491,,,,,46.966254,338.272674,0.65172
01/01/2021 00:34:00,,,36.2687985,,,,,46.059882,7.036605,0.655619
01/01/2021 00:35:00,,,36.324036,,,,,46.418294,340.4647,0.651381
01/01/2021 00:36:00,,,36.327545,,,,,46.462375,20.456406,0.664775
01/01/2021 00:37:00,,,36.297754499999996,,,,,45.588156,9.782074,1.884909
01/01/2021 00:38:00,,,36.2887875,,,,,44.725014,351.472039,2.432442
01/01/2021 00:39:00,,,36.27475,,,,,44.61318,356.286526,1.679654
01/01/2021 00:40:00,,,36.265765,,,,,44.567254,14.995098,3.061093
01/01/2021 00:41:00,,,36.2659,,,,,44.170844,359.865353,2.287801
01/01/2021 00:42:00,,,36.282837,,,,,42.963535,1.713959,1.689148
01/01/2021 00:43:00,,,36.278107,,,,,43.174954,357.505805,0.652568
01/01/2021 00:44:00,,,36.295502,,,,,43.405531,358.952677,0.652228
01/01/2021 00:45:00,,,36.323882999999995,,,,,42.955566,352.980398,2.489726
01/01/2021 00:46:00,,,36.2614745,,,,,43.252943,344.12785,0.652059
01/01/2021 00:47:00,,,36.256879,,,,,42.322057,345.29368,0.651999
01/01/2021 00:48:00,,,36.220276,,,,,42.163127,351.76931,0.651889
01/01/2021 00:49:00,,,36.278717,,,,,42.168722,357.584089,0.652059
01/01/2021 00:50:00,,,36.287262,,,,,41.866258,345.99512,0.65172
01/01/2021 00:51:00,,,36.2774965,,,,,42.247898,351.236442,0.652059
01/01/2021 00:52:00,,,36.319,,,,,41.869649,1.133095,0.651889
01/01/2021 00:53:00,,,36.3533325,,,,,41.698751,357.442128,0.651889
01/01/2021 00:54:00,,,36.3122865,,,,,41.910678,9.237859,0.652737
01/01/2021 00:55:00,,,36.269047,,,,,42.259193,20.275448,0.653076
01/01/2021 00:56:00,,,36.274902,,,,,41.898641,347.980323,0.652398
01/01/2021 00:57:00,,,36.3077715,,,,,41.58443,4.437901999999999,0.652179
01/01/2021 00:58:00,,,36.334259,,,,,41.215217,360.379255,0.653076
01/01/2021 00:59:00,,,36.311164500000004,,,,,40.687931,2.097108,0.652179
01/01/2021 01:00:00,,,36.309235,,,,,40.504835,10.270832,0.652398
01/01/2021 01:01:00,,,36.300537500000004,,,,,40.823405,31.1638,0.652059
01/01/2021 01:02:00,,,36.294039,,,,,41.222707,22.290294,0.652179
01/01/2021 01:03:00,,,36.274139500000004,,,,,41.102132,22.649517,0.652568
01/01/2021 01:04:00,,,36.274812499999996,,,,,41.277818,16.185123,0.652538
01/01/2021 01:05:00,,,36.314396,,,,,40.809104,20.540602,0.652538
01/01/2021 01:06:00,,,36.305348,,,,,41.389297,8.50011,0.652538
01/01/2021 01:07:00,,,36.303283500000006,,,,,41.559726,29.383655,0.652737
01/01/2021 01:08:00,,,36.2758175,,,,,41.887282,46.734044,0.652907
01/01/2021 01:09:00,,,36.281921,,,,,41.788778,53.524152,0.652059
01/01/2021 01:10:00,,,36.2585755,,,,,41.90254,54.241259,0.652568
