InstrumentName, SAMS
StartTime, 2021-01-01 00:00:00
EndTime, 2021-01-31 00:00:00
Date,42603,68108,85101,Ambient Avg Temperature,Barometric pressure,Carbon monoxide,Nitric oxide,Nitrogen dioxide,PM10 Total 0-10um STP,PM2.5 - Local Conditions,Relative Humidity,Wind Direction,Wind speed
01/01/2021 01:57:00,,,,,331.439,0.46,,49.2,23.6,14.0,57.4,139.2,0.3
01/01/2021 01:58:00,,,,,331.439,0.45,,49.2,21.4,14.7,57.4,135.6,0.5
01/01/2021 01:59:00,,,,,328.809,0.46,,49.2,20.4,13.9,57.4,149.5,0.4
01/01/2021 02:00:00,,,,,326.178,0.47,,49.3,28.5,13.8,57.4,156.9,0.5
01/01/2021 02:01:00,,,,,328.809,0.48,,49.4,32.1,13.0,57.4,168.8,0.2
01/01/2021 02:02:00,,,,,331.439,0.48,,49.4,20.0,12.7,57.4,169.4,0.0
01/01/2021 02:03:00,,,,,334.07,0.49,,50.1,24.0,13.0,57.4,22.8,0.1
01/01/2021 02:04:00,,,,,336.7,0.51,,52.2,28.2,13.9,57.4,61.2,0.1
01/01/2021 02:05:00,,,,,336.7,0.53,,51.7,25.0,14.6,57.4,5.0,0.0
01/01/2021 02:06:00,,,,,336.7,0.52,,52.2,25.7,15.5,57.4,6.3,0.0
01/01/2021 02:07:00,,,,,336.7,0.53,,51.7,21.2,15.0,57.4,15.1,0.0
01/01/2021 02:08:00,,,,,336.7,0.52,,51.8,21.8,14.9,57.4,172.6,0.0
01/01/2021 02:09:00,,,,,336.7,0.52,,51.9,23.6,15.6,57.4,172.6,0.0
01/01/2021 02:10:00,,,,,336.7,0.53,,52.2,28.5,15.3,57.4,172.5,0.0
01/01/2021 02:11:00,,,,,336.7,0.55,,52.2,26.6,15.6,57.4,165.4,0.0
01/01/2021 02:12:00,,,,,339.33,0.55,,52.3,21.2,14.7,57.4,128.1,0.0
01/01/2021 02:13:00,,,,,341.961,0.52,,52.4,25.1,15.6,57.4,133.6,0.0
01/01/2021 02:14:00,,,,,339.33,0.53,,52.5,34.6,15.1,57.4,144.1,0.0
01/01/2021 02:15:00,,,,,339.33,0.52,,52.3,37.8,13.4,57.4,156.4,0.0
01/01/2021 02:16:00,,,,,341.961,0.52,,52.1,31.8,13.1,57.4,129.0,0.0
01/01/2021 02:17:00,,,,,341.961,0.51,,51.8,29.7,14.0,57.4,1.1,0.0
01/01/2021 02:18:00,,,,,341.961,0.5,,51.5,29.9,13.5,57.4,0.9,0.0
01/01/2021 02:19:00,,,,,341.961,0.47,,51.3,31.4,16.2,57.4,163.4,0.1
01/01/2021 02:20:00,,,,,341.961,0.48,,51.1,37.7,17.3,57.4,159.9,0.5
01/01/2021 02:21:00,,,,,341.961,0.51,,49.8,37.1,15.1,57.4,163.4,0.7
01/01/2021 02:22:00,,,,,344.591,0.58,,48.7,40.7,14.7,57.4,157.3,0.6
01/01/2021 02:23:00,,,,,347.222,0.71,,49.6,39.7,14.0,57.4,144.2,0.5
01/01/2021 02:24:00,,,,,344.591,0.8,,49.8,30.1,14.7,57.4,137.0,0.5
01/01/2021 02:25:00,,,,,341.961,0.73,,50.6,27.3,13.4,57.4,110.1,0.5
01/01/2021 02:26:00,,,,,344.591,0.62,,50.7,25.1,15.1,57.4,108.5,0.5
01/01/2021 02:27:00,,,,,347.222,0.55,,50.8,26.0,15.6,57.4,119.7,0.5
01/01/2021 02:28:00,,,,,347.222,0.53,,50.9,31.9,16.1,57.4,136.5,0.4
01/01/2021 02:29:00,,,,,347.222,0.53,,50.8,38.2,15.1,57.4,143.0,0.5
01/01/2021 02:30:00,,,,,347.222,0.55,,48.8,42.6,15.7,57.4,158.8,0.4
01/01/2021 02:31:00,,,,,347.222,0.57,,50.2,38.1,15.0,57.4,156.2,0.0
01/01/2021 02:32:00,,,,,349.852,0.57,,49.9,34.5,14.5,57.4,170.0,0.0
01/01/2021 02:33:00,,,,,352.483,0.58,,49.9,44.8,15.0,57.4,159.1,0.0
01/01/2021 02:34:00,,,,,352.483,0.58,,50.1,46.2,17.1,57.4,149.6,0.0
01/01/2021 02:35:00,,,,,352.483,0.54,,50.4,38.6,18.6,57.4,136.5,0.0
01/01/2021 02:36:00,,,,,352.483,0.53,,50.6,34.6,18.1,57.4,129.5,0.0
01/01/2021 02:37:00,,,,,352.483,0.54,,51.0,35.3,15.9,57.4,139.1,0.0
01/01/2021 02:38:00,,,,,352.483,0.5,,51.3,34.5,15.6,57.4,99.1,0.1
01/01/2021 02:39:00,,,,,352.483,0.5,,51.6,32.2,17.0,57.4,17.6,0.0
01/01/2021 02:40:00,,,,,352.483,0.5,,51.8,30.5,17.7,57.4,75.1,0.3
01/01/2021 02:41:00,,,,,352.483,0.53,,52.1,30.0,16.7,57.4,27.7,0.5
01/01/2021 02:42:00,,,,,352.483,0.55,,52.0,26.7,14.1,57.4,27.3,0.6
01/01/2021 02:43:00,,,,,352.483,0.51,,51.8,31.0,13.8,57.4,41.9,0.5
01/01/2021 02:44:00,,,,,352.483,0.52,,51.7,31.4,15.4,57.4,75.1,0.4
01/01/2021 02:45:00,,,,,352.483,0.58,,51.5,35.9,16.5,57.4,97.9,0.5
01/01/2021 02:46:00,,,,,352.483,0.59,,51.3,42.6,16.5,57.4,109.1,0.4
01/01/2021 02:47:00,,,,,355.113,0.6,,51.1,38.2,16.0,57.4,106.3,0.6
01/01/2021 02:48:00,,,,,357.744,0.59,,51.0,42.1,17.4,57.4,115.8,0.6
01/01/2021 02:49:00,,,,,357.744,0.58,,51.0,52.9,17.5,57.4,101.9,0.5
01/01/2021 02:50:00,,,,,357.744,0.57,,51.0,57.7,19.6,57.4,103.9,0.5
01/01/2021 02:51:00,,,,,357.744,0.55,,51.1,43.0,19.8,57.4,97.7,0.3
01/01/2021 02:52:00,,,,,355.113,0.55,,51.2,34.3,19.0,57.4,80.4,0.2
01/01/2021 02:53:00,,,,,352.483,0.53,,51.3,37.0,22.4,57.4,113.7,0.0
01/01/2021 02:54:00,,,,,352.483,0.54,,51.5,34.6,22.2,57.4,122.0,0.0
01/01/2021 02:55:00,,,,,352.483,0.54,,51.6,56.0,19.4,57.4,137.9,0.0
01/01/2021 02:56:00,,,,,352.483,0.56,,51.7,70.6,18.9,57.4,128.8,0.0
01/01/2021 02:57:00,,,,,352.483,0.53,,51.8,56.7,20.9,57.4,153.8,0.0
01/01/2021 02:58:00,,,,,352.483,0.51,,51.9,54.4,21.1,57.4,244.9,0.0
01/01/2021 02:59:00,,,,,355.113,0.52,,52.0,47.7,18.4,57.4,253.5,0.0
01/01/2021 03:00:00,,,,,357.744,0.53,,52.0,48.2,19.1,57.4,251.8,0.0
01/01/2021 03:01:00,,,,,355.113,0.54,,52.0,49.5,21.4,57.4,258.2,0.0
01/01/2021 03:02:00,,,,,352.483,0.53,,52.1,38.2,21.1,57.4,257.0,0.0
01/01/2021 03:03:00,,,,,352.483,0.52,,52.2,34.8,18.0,57.4,260.2,0.0
01/01/2021 03:04:00,,,,,352.483,0.52,,52.2,34.0,19.1,57.4,269.3,0.0
01/01/2021 03:05:00,,,,,352.483,0.52,,52.1,45.3,19.6,57.4,269.2,0.0
01/01/2021 03:06:00,,,,,355.113,0.52,,52.1,52.2,18.3,57.4,272.3,0.0
01/01/2021 03:07:00,,,,,357.744,0.5,,52.2,37.9,18.0,57.4,255.7,0.0
01/01/2021 03:08:00,,,,,357.744,0.51,,52.3,34.6,19.6,57.4,168.2,0.0
01/01/2021 03:09:00,,,,,357.744,0.51,,52.3,33.3,19.2,57.4,150.4,0.0
01/01/2021 03:10:00,,,,,357.744,0.51,,52.3,29.5,18.8,57.4,149.1,0.0
01/01/2021 03:11:00,,,,,355.113,0.52,,52.2,30.5,19.0,57.4,159.8,0.0
01/01/2021 03:12:00,,,,,349.852,0.49,,52.1,28.1,17.3,57.4,162.6,0.0
01/01/2021 03:13:00,,,,,344.591,0.48,,52.0,36.7,16.6,57.4,166.5,0.0
01/01/2021 03:14:00,,,,,344.591,0.46,,51.9,40.5,16.3,57.4,172.5,0.0
01/01/2021 03:15:00,,,,,347.222,0.46,,51.7,32.8,16.3,57.4,173.4,0.0
01/01/2021 03:16:00,,,,,344.591,0.46,,51.4,29.8,17.0,57.4,173.0,0.0
01/01/2021 03:17:00,,,,,341.961,0.44,,51.0,34.6,16.7,57.4,173.1,0.0
01/01/2021 03:18:00,,,,,344.591,0.45,,50.8,32.2,16.2,57.4,173.4,0.0
01/01/2021 03:19:00,,,,,344.591,0.45,,50.6,28.1,17.0,57.4,174.9,0.0
01/01/2021 03:20:00,,,,,341.961,0.44,,50.6,37.7,19.0,57.4,175.7,0.0
01/01/2021 03:21:00,,,,,341.961,0.44,,50.5,45.9,18.9,57.4,194.0,0.0
01/01/2021 03:22:00,,,,,347.222,0.43,,50.2,50.8,19.7,57.4,257.1,0.0
01/01/2021 03:23:00,,,,,352.483,0.48,,50.3,38.0,19.5,57.4,270.0,0.0
01/01/2021 03:24:00,,,,,352.483,0.53,,50.6,39.9,17.4,57.4,270.0,0.0
01/01/2021 03:25:00,,,,,349.852,0.54,,51.0,47.8,17.6,57.4,269.8,0.0
01/01/2021 03:26:00,,,,,347.222,0.53,,51.2,28.9,17.7,57.4,270.0,0.0
01/01/2021 03:27:00,,,,,347.222,0.55,,52.6,29.3,19.1,57.4,272.5,0.0
01/01/2021 03:28:00,,,,,347.222,0.57,,52.6,32.4,18.5,57.4,285.9,0.0
01/01/2021 03:29:00,,,,,349.852,0.57,,52.7,40.8,19.8,57.4,15.8,0.0
01/01/2021 03:30:00,,,,,352.483,0.56,,53.3,37.7,19.3,57.4,57.2,0.0
01/01/2021 03:31:00,,,,,352.483,0.53,,53.3,34.5,18.3,57.4,55.4,0.0
01/01/2021 03:32:00,,,,,349.852,0.51,,53.3,41.1,19.7,57.4,62.8,0.0
01/01/2021 03:33:00,,,,,347.222,0.49,,53.3,42.8,20.3,57.4,98.9,0.0
01/01/2021 03:34:00,,,,,344.591,0.48,,53.1,37.4,21.4,57.4,108.7,0.0
01/01/2021 03:35:00,,,,,344.591,0.5,,52.9,37.4,20.3,57.4,107.5,0.3
01/01/2021 03:36:00,,,,,347.222,0.52,,52.7,41.0,20.0,57.4,93.1,0.4
01/01/2021 03:37:00,,,,,347.222,0.54,,52.5,35.5,20.7,57.4,88.1,0.2
01/01/2021 03:38:00,,,,,347.222,0.54,,52.4,41.1,18.6,57.4,109.7,0.0
01/01/2021 03:39:00,,,,,349.852,0.54,,52.2,45.7,17.4,57.4,112.4,0.3
01/01/2021 03:40:00,,,,,352.483,0.54,,51.8,45.0,17.3,57.4,127.2,0.0
01/01/2021 03:41:00,,,,,349.852,0.55,,51.8,39.3,18.4,57.4,141.0,0.0
01/01/2021 03:42:00,,,,,347.222,0.57,,51.9,39.9,18.6,57.4,175.4,0.0
01/01/2021 03:43:00,,,,,347.222,0.58,,52.1,52.2,17.8,57.4,202.0,0.0
01/01/2021 03:44:00,,,,,347.222,0.57,,52.2,59.2,20.4,57.4,222.3,0.0
01/01/2021 03:45:00,,,,,349.852,0.6,,52.2,50.6,20.6,57.4,257.2,0.0
01/01/2021 03:46:00,,,,,355.113,0.58,,44.9,48.5,18.7,57.4,269.3,0.0
01/01/2021 03:47:00,,,,,360.374,0.59,,7.5,52.0,19.8,57.4,316.4,0.0
01/01/2021 03:48:00,,,,,363.005,0.62,,2.5,42.1,20.4,57.4,340.5,0.1
01/01/2021 03:49:00,,,,,363.005,0.65,,2.4,48.7,20.8,57.4,338.5,0.4
01/01/2021 03:50:00,,,,,360.374,0.65,,2.3,44.5,21.0,57.4,328.8,0.5
01/01/2021 03:51:00,,,,,355.113,0.62,,2.2,38.0,21.1,57.4,329.8,0.5
01/01/2021 03:52:00,,,,,355.113,0.62,,2.2,46.3,23.4,57.4,307.5,0.7
01/01/2021 03:53:00,,,,,357.744,0.63,,2.1,42.7,23.9,57.4,299.1,0.3
01/01/2021 03:54:00,,,,,357.744,0.64,,2.1,38.6,24.3,57.4,308.5,0.0
01/01/2021 03:55:00,,,,,357.744,0.66,,2.0,36.6,24.1,57.4,291.9,0.1
01/01/2021 03:56:00,,,,,357.744,0.65,,0.4,38.9,24.5,57.4,300.7,0.0
01/01/2021 03:57:00,,,,,357.744,0.65,,9.8,35.8,22.0,57.4,283.1,0.0
01/01/2021 03:58:00,,,,,357.744,0.66,,74.5,29.1,19.8,57.4,281.0,0.0
01/01/2021 03:59:00,,,,,357.744,0.66,,215.2,36.9,20.4,57.4,325.8,0.4
01/01/2021 04:00:00,,,,,357.744,0.66,,239.8,52.3,25.1,57.4,323.3,0.4
01/01/2021 04:01:00,,,,,357.744,0.69,,213.4,52.4,27.6,57.4,325.7,0.1
01/01/2021 04:02:00,,,,,355.113,0.73,,124.0,44.2,24.3,57.4,333.2,0.0
01/01/2021 04:03:00,,,,,355.113,0.76,,50.4,48.6,22.7,57.4,293.8,0.0
01/01/2021 04:04:00,,,,,357.744,0.28,,18.2,49.2,25.3,57.4,315.2,0.0
01/01/2021 04:05:00,,,,,357.744,0.13,,8.6,48.0,26.4,57.4,292.8,0.1
01/01/2021 04:06:00,,,,,357.744,0.0,,4.5,53.7,24.3,57.4,259.4,0.0
01/01/2021 04:07:00,,,,,357.744,0.02,,3.4,52.5,26.7,57.4,220.9,0.3
01/01/2021 04:08:00,,,,,357.744,0.01,,3.1,50.2,26.3,57.4,197.6,0.5
01/01/2021 04:09:00,,,,,357.744,0.0,,2.6,41.6,24.4,57.4,214.9,0.5
01/01/2021 04:10:00,,,,,357.744,0.01,,1.9,49.6,24.6,57.4,189.1,0.5
01/01/2021 04:11:00,,,,,357.744,0.01,,1.3,63.2,25.0,57.4,192.5,0.3
01/01/2021 04:12:00,,,,,357.744,0.0,,1.0,48.4,24.1,57.4,226.7,0.4
01/01/2021 04:13:00,,,,,360.374,0.0,,0.5,37.6,23.5,57.4,266.6,0.4
01/01/2021 04:14:00,,,,,360.374,0.12,,-0.1,43.1,23.9,57.4,291.5,0.3
01/01/2021 04:15:00,,,,,357.744,0.52,,-0.8,42.2,24.5,57.4,297.2,0.7
01/01/2021 04:16:00,,,,,357.744,0.73,,3.5,41.8,26.2,57.4,303.2,0.6
01/01/2021 04:17:00,,,,,357.744,0.72,,153.5,49.6,27.4,57.4,304.1,0.3
01/01/2021 04:18:00,,,,,357.744,0.74,,277.6,54.3,25.5,57.4,319.3,0.2
01/01/2021 04:19:00,,,,,357.744,0.74,,283.8,61.6,28.1,57.4,338.6,0.0
01/01/2021 04:20:00,,,,,357.744,0.73,,282.5,59.4,28.9,57.4,335.8,0.0
01/01/2021 04:21:00,,,,,360.374,0.73,,281.2,49.3,25.6,57.4,321.3,0.0
01/01/2021 04:22:00,,,,,365.635,0.73,,281.2,51.1,27.0,57.4,289.8,0.1
01/01/2021 04:23:00,,,,,368.266,0.72,,281.3,53.5,26.2,57.4,270.7,0.2
01/01/2021 04:24:00,,,,,370.896,0.75,,281.3,43.0,26.8,57.4,267.4,0.3
01/01/2021 04:25:00,,,,,370.896,0.79,,281.3,32.8,26.6,57.4,282.3,0.5
01/01/2021 04:26:00,,,,,368.266,0.81,,382.2,36.3,28.9,57.4,289.5,0.2
01/01/2021 04:27:00,,,,,368.266,0.79,,83.7,46.9,28.5,57.4,278.3,0.0
01/01/2021 04:28:00,,,,,368.266,0.79,,1.1,53.9,27.8,57.4,311.6,0.2
01/01/2021 04:29:00,,,,,370.896,0.78,,1.2,51.3,29.6,57.4,335.0,0.8
01/01/2021 04:30:00,,,,,373.527,0.81,,1.2,49.3,28.8,57.4,332.1,0.7
01/01/2021 04:31:00,,,,,373.527,0.89,,1.1,45.1,27.5,57.4,305.6,0.4
01/01/2021 04:32:00,,,,,373.527,0.91,,1.1,40.4,29.7,57.4,257.9,0.2
