InstrumentName, I-25 Globeville
StartTime, 2021-01-01 00:00:00
EndTime, 2021-01-31 00:00:00
Date,Nitrogen dioxide,Outdoor Temperature,PM2.5 - Local Conditions,PM2.5 Total Atmospheric,Relative Humidity,Wind Direction,Wind Speed
01/01/2021 00:00:00,,36.726593,,,46.25238,24.910829,7.562158
01/01/2021 00:01:00,,36.681745,,,46.569574,28.079032,6.347331
01/01/2021 00:02:00,,36.669189,,,46.831757,26.421707,6.028857
01/01/2021 00:03:00,,36.66507,,,46.979767,18.378428,6.623926
01/01/2021 00:04:00,,36.65271,,,47.103973,15.126188,6.132764
01/01/2021 00:05:00,,36.653534,,,47.182861,24.085431,6.158057
01/01/2021 00:06:00,,36.626343,,,47.24176,22.857582,8.032813
01/01/2021 00:07:00,,36.614258,,,47.386108,19.732446,6.29751
01/01/2021 00:08:00,,36.614258,,,47.504774,28.402429,6.446443
01/01/2021 00:10:00,,36.582214,,,47.50489,31.196336,6.698134
01/01/2021 00:11:00,,36.562347,,,47.641693,24.397578,6.747998
01/01/2021 00:12:00,,36.542847,,,47.76768,19.237398,4.969780999999999
01/01/2021 00:13:00,,36.541112,,,47.830027,29.002776,5.759971
01/01/2021 00:14:00,,36.510986,,,47.897278,20.854793,5.483691
01/01/2021 00:15:00,,36.552612,,,48.068617,21.257999,4.829264
01/01/2021 00:16:00,,36.594482,,,48.03476,11.504438,5.48916
01/01/2021 00:17:00,,36.587891,,,47.571045,12.895181,5.314844
01/01/2021 00:18:00,,36.566265,,,47.670372,31.846768,5.76141
01/01/2021 00:19:00,,36.542847,,,47.847855,26.284514,4.186266
01/01/2021 00:20:00,,36.575806,,,47.87252,29.720904,4.693115000000001
01/01/2021 00:21:00,,36.632353,,,47.643784,38.796373,4.937901999999999
01/01/2021 00:22:00,,36.644165,,,47.646457,30.355094,5.054091
01/01/2021 00:23:00,,36.669189,,,46.87165,39.240166,4.696343000000001
01/01/2021 00:24:00,,36.707642,,,46.939064,36.636481,3.732239
01/01/2021 00:25:00,,36.75647,,,47.205139,18.551323,2.8255749999999997
