InstrumentName, Boulder-CU/Athens
StartTime, 2021-01-01 00:00:00
EndTime, 2021-01-31 00:00:00
Date,PM2.5
01/01/2021 00:00:00,9.1
01/01/2021 01:00:00,7.4
01/01/2021 02:00:00,6.3
01/01/2021 03:00:00,6.3
01/01/2021 04:00:00,5.5
01/01/2021 05:00:00,5.4
01/01/2021 06:00:00,18.5
01/01/2021 07:00:00,15.8
01/01/2021 08:00:00,13.7
01/01/2021 09:00:00,7.3
01/01/2021 10:00:00,5.8
01/01/2021 11:00:00,3.1
01/01/2021 12:00:00,3.5
01/01/2021 13:00:00,2.2
01/01/2021 14:00:00,1.5
01/01/2021 15:00:00,1.8
01/01/2021 16:00:00,1.6
01/01/2021 17:00:00,2.6
01/01/2021 18:00:00,2.2
01/01/2021 19:00:00,0.6
01/01/2021 20:00:00,0.3
01/01/2021 21:00:00,2.2
01/01/2021 22:00:00,1.9
01/01/2021 23:00:00,2.8
01/02/2021 00:00:00,4.3
01/02/2021 01:00:00,3.9
01/02/2021 02:00:00,4.0
01/02/2021 03:00:00,1.8
01/02/2021 04:00:00,3.2
01/02/2021 05:00:00,3.9
01/02/2021 06:00:00,2.7
01/02/2021 07:00:00,2.1
01/02/2021 08:00:00,1.5
01/02/2021 09:00:00,1.9
01/02/2021 10:00:00,2.5
01/02/2021 11:00:00,0.8
01/02/2021 12:00:00,2.0
01/02/2021 13:00:00,2.6
01/02/2021 14:00:00,3.1
01/02/2021 15:00:00,4.5
01/02/2021 16:00:00,6.8
01/02/2021 17:00:00,6.6
01/02/2021 18:00:00,7.9
01/02/2021 19:00:00,7.3
01/02/2021 20:00:00,5.6
01/02/2021 21:00:00,3.8
01/02/2021 22:00:00,0.4
01/02/2021 23:00:00,3.1
01/03/2021 00:00:00,2.5
01/03/2021 01:00:00,0.6
01/03/2021 02:00:00,1.9
01/03/2021 03:00:00,1.3
01/03/2021 05:00:00,2.7
01/03/2021 12:00:00,2.3
01/03/2021 13:00:00,0.9
01/03/2021 14:00:00,0.4
01/03/2021 15:00:00,2.5
01/03/2021 16:00:00,0.5
01/03/2021 18:00:00,2.0
01/03/2021 20:00:00,0.0
01/03/2021 21:00:00,5.6
01/03/2021 22:00:00,8.4
01/04/2021 02:00:00,2.7
01/04/2021 03:00:00,2.9
01/04/2021 04:00:00,1.6
01/04/2021 06:00:00,1.0
01/04/2021 07:00:00,3.7
01/04/2021 08:00:00,0.8
01/04/2021 09:00:00,0.2
01/04/2021 13:00:00,1.0
01/04/2021 21:00:00,3.5
01/04/2021 22:00:00,5.0
01/04/2021 23:00:00,8.9
01/05/2021 00:00:00,9.2
01/05/2021 01:00:00,9.1
01/05/2021 02:00:00,6.6
01/05/2021 03:00:00,4.1
01/05/2021 04:00:00,2.8
01/05/2021 05:00:00,8.0
01/05/2021 06:00:00,7.8
01/05/2021 07:00:00,8.5
01/05/2021 08:00:00,7.5
01/05/2021 09:00:00,4.2
01/05/2021 10:00:00,3.2
01/05/2021 11:00:00,1.6
01/05/2021 13:00:00,0.5
01/05/2021 14:00:00,1.8
01/05/2021 16:00:00,0.7
01/05/2021 17:00:00,0.4
01/05/2021 18:00:00,1.7
01/05/2021 19:00:00,0.7
01/05/2021 20:00:00,0.8
01/05/2021 21:00:00,0.7
01/05/2021 22:00:00,2.5
01/05/2021 23:00:00,2.5
01/06/2021 00:00:00,2.7
01/06/2021 02:00:00,0.7
01/06/2021 03:00:00,2.3
01/06/2021 04:00:00,3.0
01/06/2021 05:00:00,0.9
01/06/2021 06:00:00,0.8
01/06/2021 07:00:00,2.8
01/06/2021 08:00:00,3.6
01/06/2021 09:00:00,2.4
01/06/2021 10:00:00,0.1
01/06/2021 11:00:00,1.7
01/06/2021 12:00:00,0.1
01/06/2021 13:00:00,2.4
01/06/2021 14:00:00,3.5
01/06/2021 15:00:00,1.4
01/06/2021 16:00:00,6.5
01/06/2021 17:00:00,3.0
01/06/2021 18:00:00,2.9
01/06/2021 19:00:00,4.0
01/06/2021 20:00:00,6.3
01/06/2021 21:00:00,7.6
01/06/2021 22:00:00,5.1
01/06/2021 23:00:00,4.3
01/07/2021 00:00:00,4.8
01/07/2021 01:00:00,7.5
01/07/2021 02:00:00,5.0
01/07/2021 03:00:00,5.3
01/07/2021 04:00:00,5.7
01/07/2021 05:00:00,3.3
01/07/2021 06:00:00,2.5
01/07/2021 07:00:00,1.5
01/07/2021 08:00:00,0.6
01/07/2021 09:00:00,1.1
01/07/2021 10:00:00,0.4
01/07/2021 11:00:00,0.9
01/07/2021 12:00:00,2.0
01/07/2021 13:00:00,2.5
01/07/2021 14:00:00,2.8
01/07/2021 15:00:00,2.7
01/07/2021 16:00:00,2.8
01/07/2021 17:00:00,5.4
01/07/2021 18:00:00,12.0
01/07/2021 19:00:00,7.4
01/07/2021 20:00:00,6.0
01/07/2021 21:00:00,7.8
01/07/2021 22:00:00,7.6
01/07/2021 23:00:00,9.9
01/08/2021 00:00:00,11.9
01/08/2021 01:00:00,9.6
01/08/2021 02:00:00,10.6
01/08/2021 03:00:00,8.6
01/08/2021 04:00:00,10.3
01/08/2021 05:00:00,7.7
01/08/2021 06:00:00,0.3
01/08/2021 07:00:00,1.1
01/08/2021 08:00:00,0.0
01/08/2021 09:00:00,0.6
01/08/2021 10:00:00,0.0
01/08/2021 11:00:00,2.5
01/08/2021 12:00:00,6.6
01/08/2021 13:00:00,3.3
01/08/2021 14:00:00,2.2
01/08/2021 15:00:00,0.8
01/08/2021 16:00:00,0.4
01/08/2021 17:00:00,1.5
01/08/2021 19:00:00,0.2
01/08/2021 20:00:00,0.4
01/08/2021 21:00:00,1.4
01/08/2021 22:00:00,4.5
01/08/2021 23:00:00,4.5
01/09/2021 00:00:00,4.9
01/09/2021 01:00:00,6.2
01/09/2021 02:00:00,5.4
01/09/2021 03:00:00,5.2
01/09/2021 04:00:00,4.9
01/09/2021 05:00:00,4.9
01/09/2021 06:00:00,4.0
01/09/2021 07:00:00,3.5
01/09/2021 08:00:00,6.3
01/09/2021 09:00:00,7.0
01/09/2021 10:00:00,4.2
01/09/2021 11:00:00,3.2
01/09/2021 12:00:00,2.8
01/09/2021 13:00:00,2.5
01/09/2021 14:00:00,3.2
01/09/2021 15:00:00,3.9
01/09/2021 16:00:00,4.5
01/09/2021 17:00:00,5.2
01/09/2021 18:00:00,5.8
01/09/2021 19:00:00,7.6
01/09/2021 20:00:00,8.7
01/09/2021 21:00:00,9.4
01/09/2021 22:00:00,12.1
01/09/2021 23:00:00,13.6
01/10/2021 00:00:00,12.8
01/10/2021 01:00:00,11.8
01/10/2021 02:00:00,12.2
01/10/2021 03:00:00,7.1
01/10/2021 04:00:00,7.7
01/10/2021 05:00:00,5.7
01/10/2021 06:00:00,4.7
01/10/2021 07:00:00,4.3
01/10/2021 08:00:00,4.7
01/10/2021 09:00:00,4.3
01/10/2021 10:00:00,4.9
01/10/2021 11:00:00,4.6
01/10/2021 12:00:00,4.9
01/10/2021 13:00:00,4.0
01/10/2021 14:00:00,2.3
01/10/2021 15:00:00,2.6
01/10/2021 16:00:00,1.7
01/10/2021 17:00:00,3.5
01/10/2021 18:00:00,5.3
01/10/2021 19:00:00,5.6
01/10/2021 20:00:00,6.7
01/10/2021 21:00:00,8.3
01/10/2021 22:00:00,9.2
01/10/2021 23:00:00,8.3
01/11/2021 00:00:00,9.9
01/11/2021 01:00:00,10.0
01/11/2021 02:00:00,9.6
01/11/2021 03:00:00,10.0
01/11/2021 04:00:00,6.1
01/11/2021 05:00:00,3.4
01/11/2021 06:00:00,1.5
01/11/2021 07:00:00,6.6
01/11/2021 09:00:00,4.5
01/11/2021 10:00:00,0.6
01/11/2021 11:00:00,1.5
01/11/2021 12:00:00,3.0
01/11/2021 13:00:00,2.0
01/11/2021 14:00:00,2.3
01/11/2021 15:00:00,1.5
01/11/2021 16:00:00,4.7
01/11/2021 17:00:00,8.4
01/11/2021 18:00:00,4.4
01/11/2021 19:00:00,1.5
01/11/2021 20:00:00,1.6
01/11/2021 21:00:00,4.2
01/11/2021 22:00:00,3.1
01/11/2021 23:00:00,1.1
01/12/2021 00:00:00,1.8
01/12/2021 01:00:00,2.8
01/12/2021 02:00:00,1.9
01/12/2021 03:00:00,0.9
01/12/2021 04:00:00,2.8
01/12/2021 05:00:00,1.7
01/12/2021 06:00:00,2.1
01/12/2021 07:00:00,1.2
01/12/2021 09:00:00,0.2
01/12/2021 10:00:00,0.6
01/12/2021 11:00:00,0.6
01/12/2021 12:00:00,0.9
01/12/2021 13:00:00,3.2
01/12/2021 14:00:00,4.4
01/12/2021 15:00:00,4.5
01/12/2021 16:00:00,2.8
01/12/2021 17:00:00,1.7
01/12/2021 18:00:00,1.2
01/12/2021 19:00:00,0.6
01/12/2021 20:00:00,0.7
01/12/2021 21:00:00,4.4
01/12/2021 22:00:00,8.4
01/12/2021 23:00:00,9.6
01/13/2021 00:00:00,12.7
01/13/2021 01:00:00,12.9
01/13/2021 02:00:00,15.0
01/13/2021 03:00:00,22.3
01/13/2021 04:00:00,12.5
01/13/2021 05:00:00,4.3
01/13/2021 06:00:00,2.0
01/13/2021 11:00:00,0.0
01/13/2021 12:00:00,0.0
01/13/2021 14:00:00,0.4
01/13/2021 15:00:00,2.8
01/13/2021 16:00:00,0.0
01/13/2021 21:00:00,0.7
01/13/2021 22:00:00,3.7
01/13/2021 23:00:00,3.5
01/14/2021 00:00:00,1.4
01/14/2021 02:00:00,1.1
