InstrumentName, Welby
StartTime, 2021-01-01 00:00:00
EndTime, 2021-01-31 00:00:00
Date,NO2,O3,PM10,SO2
01/18/2021 04:00:00,,41.0,9.1,0.0
01/18/2021 05:00:00,1.0,41.0,31.4,0.0
01/18/2021 06:00:00,1.0,41.0,7.7,0.0
01/18/2021 07:00:00,4.0,31.0,9.3,0.0
01/18/2021 08:00:00,7.0,29.0,13.2,0.0
01/18/2021 09:00:00,4.0,29.0,15.9,0.0
01/18/2021 10:00:00,5.0,25.0,6.8,0.0
01/18/2021 11:00:00,7.0,25.0,8.4,0.0
01/18/2021 12:00:00,2.0,36.0,7.8,0.0
01/18/2021 13:00:00,4.0,35.0,8.9,0.0
01/18/2021 14:00:00,16.0,22.0,21.4,0.0
01/18/2021 15:00:00,17.0,24.0,21.1,0.0
01/18/2021 16:00:00,9.0,,15.6,0.0
01/18/2021 17:00:00,7.0,,12.2,0.0
01/18/2021 18:00:00,4.0,,7.7,0.0
01/18/2021 19:00:00,3.0,,12.4,0.0
01/18/2021 20:00:00,3.0,36.0,11.8,0.0
01/18/2021 21:00:00,2.0,37.0,7.8,0.0
01/18/2021 22:00:00,3.0,36.0,12.3,0.0
01/18/2021 23:00:00,5.0,35.0,12.6,0.0
01/19/2021 00:00:00,6.0,33.0,16.4,0.0
01/19/2021 01:00:00,3.0,33.0,10.3,0.0
01/19/2021 02:00:00,3.0,31.0,18.2,0.0
01/19/2021 03:00:00,2.0,33.0,5.0,0.0
01/19/2021 04:00:00,,33.0,5.1,0.0
01/19/2021 05:00:00,3.0,33.0,5.7,0.0
01/19/2021 06:00:00,5.0,30.0,8.3,0.0
01/19/2021 07:00:00,4.0,32.0,7.0,0.0
01/19/2021 08:00:00,5.0,31.0,7.1,0.0
01/19/2021 09:00:00,8.0,26.0,7.9,0.0
01/19/2021 10:00:00,10.0,25.0,8.6,0.0
01/19/2021 11:00:00,9.0,27.0,6.3,0.0
01/19/2021 12:00:00,15.0,20.0,11.1,0.0
01/19/2021 13:00:00,35.0,3.0,24.0,0.0
01/19/2021 14:00:00,31.0,6.0,30.9,
01/19/2021 15:00:00,30.0,,39.6,0.0
01/19/2021 16:00:00,25.0,14.0,31.9,0.0
01/19/2021 17:00:00,,33.0,6.4,0.0
01/19/2021 18:00:00,6.0,35.0,9.0,0.0
01/19/2021 19:00:00,4.0,36.0,8.3,0.0
01/19/2021 20:00:00,4.0,37.0,8.6,0.0
01/19/2021 21:00:00,4.0,36.0,13.3,0.0
01/19/2021 22:00:00,7.0,34.0,15.3,0.0
01/19/2021 23:00:00,10.0,31.0,16.0,0.0
01/20/2021 00:00:00,18.0,21.0,28.5,0.0
01/20/2021 01:00:00,23.0,14.0,27.6,0.0
01/20/2021 02:00:00,29.0,5.0,33.5,0.0
