InstrumentName, College View Elem (A2JCKC55_2.3)
StartTime, 2021-01-01 00:00:00
EndTime, 2021-01-31 00:00:00
Date,no2Conc,pm10ConcMass,pm10ConcNum,pm1ConcMass,pm1ConcNum,pm2_5ConcMass,pm2_5ConcMass_p,pm2_5ConcNum,relHumid,temperature
01/01/2021 00:03:40,44.027988,19.17647,17.001175,13.470589,16.405882,18.705883,,16.948235,41.573204,3.931107
01/01/2021 00:11:08,38.689625,15.705882,14.744706,11.764706,14.336471,15.235294,,14.712352,40.22736,3.736172
01/01/2021 00:18:36,36.411388,14.809525,12.48,8.809525,12.078572,13.952381,,12.371904,38.999008,3.594643
01/01/2021 00:26:04,37.557247,15.470589,11.97647,9.764706,11.438824,14.411765,,11.919412,38.789959,3.482491
01/01/2021 00:33:32,37.480858,18.17647,12.707058,10.352942,12.181175,16.352942,,12.638824,38.638897,3.370335
01/01/2021 00:41:00,40.176994,17.764706,15.088824,11.294118,14.594117,15.941176,,15.034117,40.085449,3.226139
01/01/2021 00:48:28,38.069515,22.285715,15.994287,13.333334,15.320477,20.0,,15.891906,39.343861,3.156712
01/01/2021 00:55:56,38.927784,17.764706,13.683529,10.352942,13.208235,15.352942,,13.625294,40.129704,3.08728
01/01/2021 01:03:25,40.904957,26.117647,21.734118,17.764706,21.029411,24.82353,,21.674118,39.017319,3.017853
01/01/2021 01:10:53,40.608379,22.428572,17.120476,13.428573,16.500002,21.809525,,17.015238,39.603264,2.945755
01/01/2021 01:18:21,41.88905,25.529411,20.03647,16.117647,19.35059,22.17647,,19.967058,40.250248,2.889679
01/01/2021 01:25:49,44.571705,22.904762,16.405716,13.04762,15.770477,20.619049,,16.308094,39.72839,2.806896
01/01/2021 01:33:17,45.564785,16.764706,15.497646,11.647058,15.078823,15.823529,,15.442941,39.691769,2.75082
01/01/2021 01:40:45,44.432407,22.705883,15.275293,12.176471,14.662354,19.17647,,15.189999,39.69482,2.665371
01/01/2021 01:48:13,41.812656,21.0,15.483529,11.764706,14.876472,17.117647,,15.433529,40.575264,2.622643
01/01/2021 01:55:41,43.273067,21.117647,15.384706,12.0,14.841764,18.411764,,15.331765,40.630199,2.59594
01/01/2021 02:03:09,44.347031,19.705883,14.280001,11.411765,13.754706,18.352942,,14.214706,39.278248,2.582588
01/01/2021 02:10:37,42.540619,24.058823,18.425882,14.705882,17.784706,21.411764,,18.335295,39.662777,2.59594
01/01/2021 02:18:06,50.709923,30.294117,21.480001,17.058823,20.611765,26.882353,,21.370001,40.479134,2.582588
01/01/2021 02:25:34,52.111916,29.09524,21.41762,18.666668,20.61762,25.714287,,21.324762,40.190739,2.51049
01/01/2021 02:33:02,49.591026,46.941177,30.389412,26.941177,29.155294,38.64706,,30.227646,40.69276,2.497139
01/01/2021 02:40:30,52.363556,40.337345,26.123856,22.650602,25.014938,36.891567,,25.919998,41.274128,2.441063
01/01/2021 02:47:58,51.945656,24.941177,19.754118,17.117647,19.076471,23.294117,,19.701765,42.406349,2.427711
01/01/2021 02:55:26,52.90728,48.238098,32.212856,28.09524,30.93619,41.619049,,32.006668,42.661175,2.41436
01/01/2021 03:02:54,53.65321,44.117645,32.450592,29.352942,31.29294,41.705883,,32.326469,43.093002,2.41436
01/01/2021 03:10:22,52.287167,45.64706,28.596472,24.470589,27.288235,37.705883,,28.437057,42.731365,2.398338
01/01/2021 03:17:50,58.46133,40.411766,27.135294,24.705883,25.943527,36.764706,,27.005295,42.94194,2.384987
01/01/2021 03:25:18,55.347286,44.285717,29.856668,25.619049,28.604763,40.619049,,29.697144,43.431755,2.41436
01/01/2021 03:32:46,54.475533,40.380955,26.952383,23.666668,25.943811,35.761906,,26.788572,43.326466,2.41436
01/01/2021 03:40:14,55.491081,48.705883,31.032942,27.647058,29.709414,42.117645,,30.789995,43.253223,2.427711
01/01/2021 03:47:42,51.410919,48.285717,31.280954,27.714287,30.016193,41.809528,,31.143335,43.308155,2.454414
01/01/2021 03:55:10,53.275749,48.117645,31.076469,28.705883,29.784706,40.941177,,30.942354,44.039063,2.441063
01/01/2021 04:02:38,55.055206,56.674698,32.520119,28.253012,30.846024,47.975903,,32.18964,45.510033,2.441063
01/01/2021 04:10:06,53.226322,48.831322,30.005781,26.421686,28.626024,41.975903,,29.78747,45.304035,2.384987
01/01/2021 04:17:35,53.621754,58.146343,35.411705,31.487806,33.969761,51.634148,,35.100002,46.730755,2.35561
01/01/2021 04:25:03,54.480026,49.904766,31.646193,27.047621,30.262857,42.428574,,31.476191,46.808575,2.299534
01/01/2021 04:32:31,54.767612,55.204819,33.880238,29.349398,32.396381,48.0,,33.651688,48.142216,2.214085
01/01/2021 04:39:59,55.163052,42.823528,31.397648,27.529411,30.223532,40.117645,,31.284708,47.197681,2.184711
01/01/2021 04:47:27,53.010632,52.705883,35.156467,31.294117,33.797646,47.235294,,34.952938,46.320286,2.184711
01/01/2021 04:54:55,51.491802,44.238098,26.100002,22.619049,24.902859,38.142857,,25.838095,45.568016,2.17136
01/01/2021 05:02:23,48.359787,36.764706,24.854704,21.82353,23.777647,31.82353,,24.730587,44.428169,2.214085
01/01/2021 05:09:51,49.218056,62.325298,35.23325,31.469881,33.592049,52.807228,,34.902287,44.473946,2.240788
01/01/2021 05:17:19,43.749386,32.058823,23.016472,20.117647,22.108234,29.294117,,22.945881,44.345768,2.240788
01/01/2021 05:24:47,45.663643,38.095242,22.698097,17.952383,21.649527,31.428574,,22.520477,43.933777,2.240788
01/01/2021 05:32:15,46.512928,38.809525,25.065716,21.428572,24.032381,33.333336,,24.932383,44.196232,2.214085
01/01/2021 05:39:43,40.316299,24.647058,17.077648,15.529411,16.494118,21.941177,,16.991766,41.312275,2.17136
01/01/2021 05:47:12,50.242592,49.941177,30.899414,27.294117,29.511765,42.823528,,30.697647,44.849316,2.101929
01/01/2021 05:54:40,39.224361,41.144577,23.276627,20.180723,22.158072,35.662651,,23.056385,41.992828,1.989777
01/01/2021 06:02:08,46.86792,47.761909,29.083811,24.523811,27.681906,40.523811,,28.888098,44.629589,1.920349
01/01/2021 06:09:36,55.774174,70.843369,43.666866,35.987953,41.890598,56.879517,,43.370846,47.487602,1.765469
01/01/2021 06:17:04,43.708946,4.058824,4.870588,2.411765,4.747647,3.588235,,4.856471,43.659115,1.749447
01/01/2021 06:24:33,35.175655,9.0,6.185883,4.0,6.0,6.588235,,6.135295,42.336155,1.821545
01/01/2021 06:32:01,38.83342,14.529411,10.940589,9.588235,10.554117,12.705882,,10.886471,42.697796,1.864269
01/01/2021 06:39:29,52.687096,59.666672,37.331432,32.952381,35.739525,50.57143,,37.121906,48.595406,1.653316
01/01/2021 06:46:57,55.239441,71.238098,44.110001,36.904762,42.030479,58.333336,,43.792385,51.41375,1.316853
01/01/2021 06:54:25,56.987438,51.0,32.330589,29.411764,30.780001,44.235294,,32.173527,51.438164,1.04715
01/01/2021 07:01:54,52.965694,16.352942,10.91647,9.235294,10.583529,13.176471,,10.830588,45.725185,0.934998
01/01/2021 07:09:22,62.590916,36.0,23.456469,22.235294,22.554117,32.235294,,23.333529,45.74197,0.991074
01/01/2021 07:16:50,56.560551,22.411764,15.070587,12.647058,14.435294,20.058823,,14.98,47.14275,1.148624
01/01/2021 07:24:18,58.942142,35.857147,20.06905,18.142857,19.069048,31.571432,,19.913334,47.057297,1.148624
01/01/2021 07:31:47,58.816322,73.048782,42.276344,37.024391,40.039272,61.463417,,41.990978,50.992599,0.948349
01/01/2021 07:39:15,58.106335,77.333336,44.291431,39.809525,42.260002,61.095242,,43.976669,51.560234,0.400932
01/01/2021 07:46:43,61.377655,47.047623,27.566193,25.047619,26.455238,38.57143,,27.339525,51.734188,0.176624
01/01/2021 07:54:11,63.525581,57.867466,34.910839,31.626505,33.4706,48.457832,,34.682167,53.223469,0.091171
01/01/2021 08:01:39,56.605484,61.857143,38.308575,36.666668,36.641907,55.809525,,38.133812,53.299763,0.005722
01/01/2021 08:09:08,56.228027,72.204819,39.071083,35.927711,37.175179,59.614456,,38.803856,57.663845,-0.261311
01/01/2021 08:16:36,57.310978,79.707314,44.088783,40.219513,42.001461,65.146347,,43.749512,59.942017,-0.640499
01/01/2021 08:24:04,56.749279,76.536583,38.84317,37.512196,36.815605,61.731709,,38.424881,61.333637,-0.864803
01/01/2021 08:31:32,57.324459,63.190479,36.117142,35.904766,34.424767,55.14286,,35.874767,61.416039,-1.07843
01/01/2021 08:39:01,58.636578,50.238098,25.784763,25.047619,24.633335,41.095242,,25.566669,62.354465,-1.260014
01/01/2021 08:46:41,57.733372,46.285713,26.217144,25.523809,25.032381,39.142857,,26.02762,58.609901,-1.332111
01/01/2021 08:54:09,59.229729,54.445782,29.306866,27.939758,27.677349,48.927711,,29.073492,60.514229,-1.401543
01/01/2021 09:01:37,60.730583,72.77108,37.414818,35.831326,35.736023,58.831322,,37.071449,61.219196,-1.47097
01/01/2021 09:09:06,57.549137,59.523811,31.828098,31.333336,30.207619,50.523811,,31.599051,61.399254,-1.527046
01/01/2021 09:16:34,59.220741,55.686749,30.793131,30.963854,29.475664,46.3494,,30.599274,62.420082,-1.639202
01/01/2021 09:24:02,58.668034,54.698795,26.851927,25.409637,25.518072,44.710842,,26.586987,61.412987,-1.751354
01/01/2021 09:31:30,55.140583,32.809525,17.968571,16.809525,17.125238,28.523811,,17.829523,60.816357,-1.820782
01/01/2021 09:38:58,59.130871,41.012047,20.652048,20.13253,19.646263,34.120483,,20.448795,60.564583,-1.906235
01/01/2021 09:46:27,58.730946,29.714289,16.045238,15.380953,15.341905,23.190477,,15.928573,60.172428,-1.906235
01/01/2021 09:53:55,57.203133,34.882355,17.315294,16.588236,16.514118,27.588236,,17.190588,59.554436,-1.991684
01/01/2021 10:01:24,56.740292,33.523811,18.566666,16.714285,17.692381,27.000002,,18.424763,59.511711,-2.04776
01/01/2021 10:08:52,59.180298,28.686747,14.832289,13.831326,14.170362,23.626507,,14.705059,59.188221,-2.074463
01/01/2021 10:16:20,58.560188,28.333334,14.434287,12.476192,13.66762,23.523811,,14.271906,59.137867,-2.117188
