InstrumentName, APCD B,,
08/01/2018 05:23:52.710000,11.0,34.0,72.0
08/01/2018 05:25:12.570000,12.77,34.0,72.0
08/01/2018 05:27:52.816666,10.79,34.0,71.0
08/01/2018 05:29:12.570000,10.76,34.0,72.0
08/01/2018 05:31:52.526666,10.85,34.0,71.0
08/01/2018 05:33:12.736666,11.0,34.0,72.0
08/01/2018 05:35:52.543333,11.43,34.0,72.0
08/01/2018 05:37:12.626666,10.85,34.0,72.0
08/01/2018 05:39:52.643333,11.37,33.0,72.0
08/01/2018 05:41:12.763333,10.68,33.0,72.0
08/01/2018 05:43:52.683333,11.54,33.0,72.0
08/01/2018 05:45:12.563333,11.36,33.0,72.0
08/01/2018 05:47:52.656666,10.9,33.0,72.0
08/01/2018 05:49:12.610000,11.38,33.0,72.0
08/01/2018 05:51:52.533333,10.46,33.0,72.0
08/01/2018 05:53:12.713333,11.03,33.0,72.0
08/01/2018 05:55:52.623333,11.35,33.0,72.0
08/01/2018 05:57:12.573333,11.25,33.0,72.0
08/01/2018 05:59:52.620000,11.57,33.0,72.0
08/01/2018 06:01:12.926666,11.98,34.0,72.0
08/01/2018 06:03:52.623333,10.23,34.0,72.0
08/01/2018 06:05:12.800000,10.73,34.0,72.0
08/01/2018 06:07:53.180000,11.45,34.0,71.0
08/01/2018 06:09:12.793333,12.47,34.0,71.0
08/01/2018 06:11:52.586666,12.9,34.0,72.0
08/01/2018 06:13:12.660000,11.83,35.0,72.0
08/01/2018 06:15:52.863333,11.07,35.0,72.0
08/01/2018 06:17:12.580000,10.43,34.0,72.0
08/01/2018 06:19:52.646666,12.0,34.0,72.0
08/01/2018 06:21:12.753333,10.29,34.0,72.0
08/01/2018 06:23:52.693333,10.19,34.0,72.0
08/01/2018 06:25:12.670000,9.98,34.0,72.0
08/01/2018 06:27:52.590000,11.63,35.0,71.0
08/01/2018 06:29:12.673333,10.88,35.0,71.0
08/01/2018 06:31:52.610000,9.76,35.0,71.0
08/01/2018 06:33:12.863333,10.65,35.0,71.0
08/01/2018 06:35:52.850000,10.1,34.0,71.0
08/01/2018 06:37:12.613333,10.79,34.0,71.0
08/01/2018 06:39:52.756666,12.23,34.0,71.0
08/01/2018 06:41:12.770000,12.05,35.0,71.0
08/01/2018 06:43:52.716666,11.27,35.0,71.0
08/01/2018 06:45:12.670000,12.86,35.0,71.0
08/01/2018 06:47:52.843333,13.49,36.0,71.0
08/01/2018 06:49:12.586666,13.43,36.0,70.0
08/01/2018 06:51:52.683333,12.78,36.0,70.0
08/01/2018 06:53:12.650000,13.79,36.0,70.0
08/01/2018 06:55:52.886666,12.13,37.0,70.0
08/01/2018 06:57:12.643333,12.86,37.0,70.0
08/01/2018 06:59:52.693333,13.1,36.0,70.0
08/01/2018 07:01:12.673333,12.19,37.0,70.0
08/01/2018 07:03:52.696666,11.22,37.0,70.0
08/01/2018 07:05:12.690000,11.61,37.0,70.0
08/01/2018 07:07:52.663333,12.44,37.0,70.0
08/01/2018 07:09:12.736666,12.95,37.0,70.0
08/01/2018 07:11:52.686666,12.52,37.0,70.0
08/01/2018 07:13:12.670000,12.1,37.0,70.0
08/01/2018 07:15:53.063333,12.76,38.0,69.0
08/01/2018 07:17:12.686666,12.19,38.0,69.0
08/01/2018 07:19:52.856666,12.9,39.0,69.0
08/01/2018 07:21:12.706666,12.24,39.0,69.0
08/01/2018 07:23:52.746666,13.36,39.0,69.0
08/01/2018 07:25:12.666666,12.24,39.0,69.0
08/01/2018 07:27:52.676666,13.1,39.0,69.0
08/01/2018 07:29:12.710000,11.74,39.0,68.0
08/01/2018 07:31:52.613333,12.44,39.0,69.0
08/01/2018 07:33:12.783333,11.93,39.0,69.0
08/01/2018 07:35:52.620000,12.32,39.0,68.0
08/01/2018 07:37:12.770000,12.57,39.0,68.0
08/01/2018 07:39:52.686666,11.14,39.0,68.0
08/01/2018 07:41:12.726666,13.12,40.0,68.0
08/01/2018 07:43:52.676666,12.5,39.0,68.0
08/01/2018 07:45:12.660000,12.45,39.0,68.0
08/01/2018 07:47:53.360000,12.22,39.0,68.0
08/01/2018 07:49:12.866666,13.4,39.0,68.0
08/01/2018 07:51:52.766666,13.62,39.0,68.0
08/01/2018 07:53:12.753333,13.69,39.0,68.0
08/01/2018 07:55:52.666666,13.49,40.0,67.0
08/01/2018 07:57:12.660000,14.75,40.0,67.0
08/01/2018 07:59:52.693333,13.05,40.0,67.0
08/01/2018 08:01:12.663333,13.31,40.0,67.0
08/01/2018 08:03:52.730000,13.56,40.0,67.0
08/01/2018 08:05:12.883333,12.6,41.0,67.0
08/01/2018 08:07:52.656666,11.34,41.0,67.0
08/01/2018 08:09:12.726666,11.12,41.0,67.0
08/01/2018 08:11:52.673333,11.17,40.0,67.0
08/01/2018 08:13:12.823333,10.48,40.0,67.0
08/01/2018 08:15:52.713333,10.12,40.0,67.0
08/01/2018 08:17:12.673333,10.2,40.0,67.0
08/01/2018 08:19:52.753333,10.14,40.0,67.0
08/01/2018 08:21:12.690000,10.86,40.0,68.0
08/01/2018 08:23:53.123333,8.38,40.0,67.0
08/01/2018 08:25:12.920000,9.43,40.0,67.0
08/01/2018 08:27:52.683333,9.5,40.0,67.0
08/01/2018 08:29:12.746666,9.57,40.0,67.0
08/01/2018 08:31:52.976666,10.59,40.0,67.0
08/01/2018 08:33:12.656666,10.46,40.0,67.0
08/01/2018 08:35:52.730000,10.5,41.0,67.0
08/01/2018 08:37:12.810000,10.27,41.0,67.0
08/01/2018 08:39:52.856666,9.15,41.0,67.0
08/01/2018 08:41:12.743333,9.65,41.0,67.0
08/01/2018 08:43:52.763333,10.46,41.0,67.0
08/01/2018 08:45:12.816666,9.63,41.0,68.0
08/01/2018 08:47:52.703333,8.61,41.0,68.0
08/01/2018 08:49:12.896666,9.52,42.0,67.0
08/01/2018 08:51:52.980000,9.29,42.0,67.0
08/01/2018 08:53:12.823333,9.52,42.0,67.0
08/01/2018 08:55:52.826666,9.43,41.0,67.0
08/01/2018 08:57:12.816666,10.02,41.0,67.0
08/01/2018 08:59:52.850000,10.46,41.0,67.0
08/01/2018 09:01:12.786666,10.27,41.0,67.0
08/01/2018 09:03:52.866666,10.0,42.0,67.0
08/01/2018 09:05:12.946666,10.14,42.0,66.0
08/01/2018 09:07:52.816666,10.61,42.0,66.0
08/01/2018 09:09:12.986666,10.43,42.0,66.0
08/01/2018 09:11:52.800000,10.46,42.0,66.0
08/01/2018 09:13:12.736666,11.1,42.0,66.0
08/01/2018 09:15:52.823333,9.76,42.0,66.0
08/01/2018 09:17:13.000000,9.48,42.0,66.0
08/01/2018 09:19:53.016666,10.48,43.0,66.0
08/01/2018 09:21:12.770000,9.63,43.0,66.0
08/01/2018 09:23:52.796666,10.39,43.0,66.0
08/01/2018 09:25:12.860000,10.38,43.0,66.0
08/01/2018 09:27:52.810000,9.21,43.0,66.0
08/01/2018 09:29:12.776666,10.28,43.0,66.0
08/01/2018 09:31:53.056666,10.74,43.0,66.0
08/01/2018 09:33:12.906666,9.46,43.0,66.0
08/01/2018 09:35:52.820000,10.93,44.0,65.0
08/01/2018 09:37:12.806666,10.3,44.0,65.0
08/01/2018 09:39:52.896666,10.5,45.0,65.0
08/01/2018 09:41:12.810000,10.31,45.0,65.0
08/01/2018 09:43:52.983333,10.54,45.0,64.0
08/01/2018 09:45:12.850000,10.32,45.0,64.0
08/01/2018 09:47:52.943333,11.82,46.0,64.0
08/01/2018 09:49:12.876666,11.37,46.0,65.0
08/01/2018 09:51:52.856666,12.61,46.0,64.0
08/01/2018 09:53:12.793333,10.22,46.0,64.0
08/01/2018 09:55:52.990000,10.8,47.0,64.0
08/01/2018 09:57:12.843333,12.0,47.0,64.0
08/01/2018 09:59:52.916666,9.19,47.0,64.0
08/01/2018 10:01:12.780000,10.57,47.0,63.0
08/01/2018 10:03:52.896666,12.29,48.0,63.0
08/01/2018 10:05:12.776666,11.63,48.0,63.0
08/01/2018 10:07:52.943333,9.45,48.0,63.0
08/01/2018 10:09:12.810000,10.82,48.0,63.0
08/01/2018 10:11:52.870000,10.5,47.0,64.0
08/01/2018 10:13:12.840000,11.43,47.0,64.0
08/01/2018 10:15:52.803333,10.07,47.0,64.0
08/01/2018 10:17:12.893333,10.34,47.0,63.0
08/01/2018 10:19:52.866666,10.95,47.0,63.0
08/01/2018 10:21:12.830000,10.95,47.0,63.0
08/01/2018 10:23:52.846666,11.07,48.0,63.0
08/01/2018 10:25:12.843333,10.95,48.0,63.0
08/01/2018 10:27:52.870000,11.79,48.0,63.0
08/01/2018 10:29:12.826666,11.63,48.0,63.0
08/01/2018 10:31:53.360000,10.79,48.0,63.0
08/01/2018 10:33:12.906666,11.2,48.0,63.0
08/01/2018 10:35:52.836666,10.98,48.0,63.0
08/01/2018 10:37:12.966666,11.1,49.0,62.0
08/01/2018 10:39:52.993333,12.02,49.0,62.0
08/01/2018 10:41:12.963333,11.3,49.0,62.0
08/01/2018 10:43:52.943333,11.78,49.0,62.0
08/01/2018 10:45:12.863333,10.29,49.0,62.0
08/01/2018 10:47:52.996666,11.93,49.0,63.0
08/01/2018 10:49:12.876666,12.95,49.0,63.0
08/01/2018 10:51:52.820000,12.37,49.0,63.0
08/01/2018 10:53:12.983333,11.86,49.0,63.0
08/01/2018 10:55:52.833333,13.0,49.0,63.0
08/01/2018 10:57:12.846666,12.86,49.0,63.0
08/01/2018 10:59:52.976666,13.21,49.0,63.0
08/01/2018 11:01:12.973333,12.12,49.0,63.0
08/01/2018 11:03:52.896666,13.17,49.0,63.0
08/01/2018 11:05:13.270000,12.86,50.0,62.0
08/01/2018 11:07:52.993333,12.86,50.0,62.0
08/01/2018 11:09:12.820000,12.15,50.0,62.0
08/01/2018 11:11:53.093333,12.71,50.0,63.0
08/01/2018 11:13:13.176666,13.57,50.0,63.0
08/01/2018 11:15:53.046666,12.7,50.0,62.0
08/01/2018 11:17:12.866666,12.48,50.0,62.0
08/01/2018 11:19:52.923333,13.62,51.0,62.0
08/01/2018 11:21:12.926666,13.79,52.0,62.0
08/01/2018 11:23:53.186666,12.71,52.0,62.0
08/01/2018 11:25:13.056666,13.21,52.0,61.0
08/01/2018 11:27:52.886666,12.72,53.0,61.0
08/01/2018 11:29:13.016666,13.89,53.0,62.0
08/01/2018 11:31:52.883333,14.02,53.0,61.0
08/01/2018 11:33:12.856666,13.38,54.0,61.0
08/01/2018 11:35:53.360000,12.29,54.0,61.0
08/01/2018 11:37:12.893333,12.57,53.0,61.0
08/01/2018 11:39:52.933333,13.75,53.0,61.0
08/01/2018 11:41:12.906666,14.21,53.0,61.0
08/01/2018 11:43:52.856666,13.1,53.0,61.0
08/01/2018 11:45:12.836666,12.57,53.0,61.0
08/01/2018 11:47:52.873333,12.73,53.0,61.0
08/01/2018 11:49:13.043333,15.02,53.0,61.0
08/01/2018 11:51:52.910000,12.46,53.0,61.0
08/01/2018 11:53:13.093333,14.02,53.0,61.0
08/01/2018 11:55:52.946666,12.19,53.0,61.0
08/01/2018 11:57:12.950000,12.85,53.0,62.0
08/01/2018 11:59:52.893333,12.71,52.0,62.0
08/01/2018 12:01:12.930000,13.4,52.0,62.0
08/01/2018 12:03:52.906666,11.93,51.0,62.0
08/01/2018 12:05:12.870000,11.5,51.0,62.0
08/01/2018 12:07:52.896666,12.14,51.0,62.0
08/01/2018 12:09:12.903333,12.0,51.0,63.0
08/01/2018 12:11:53.556666,11.1,50.0,63.0
08/01/2018 12:13:12.950000,10.93,50.0,63.0
08/01/2018 12:15:52.873333,12.16,51.0,63.0
08/01/2018 12:17:12.943333,12.49,51.0,62.0
08/01/2018 12:19:52.926666,12.98,50.0,62.0
08/01/2018 12:21:13.000000,13.28,50.0,62.0
08/01/2018 12:23:53.143333,11.85,51.0,62.0
08/01/2018 12:25:13.046666,12.46,51.0,62.0
08/01/2018 12:27:53.456666,13.29,52.0,62.0
08/01/2018 12:29:12.903333,12.5,52.0,62.0
08/01/2018 12:31:52.993333,12.95,51.0,63.0
08/01/2018 12:33:12.970000,11.45,51.0,63.0
08/01/2018 12:35:52.933333,12.08,50.0,63.0
08/01/2018 12:37:12.900000,12.56,50.0,64.0
08/01/2018 12:39:53.010000,11.81,50.0,64.0
08/01/2018 12:41:13.146666,10.61,50.0,65.0
08/01/2018 12:43:52.970000,12.48,49.0,65.0
08/01/2018 12:45:12.926666,12.1,48.0,65.0
08/01/2018 12:47:53.266666,10.64,47.0,65.0
08/01/2018 12:49:13.156666,12.86,47.0,65.0
08/01/2018 12:51:52.943333,12.26,48.0,65.0
08/01/2018 12:53:13.250000,12.0,48.0,65.0
08/01/2018 12:55:52.936666,11.71,47.0,66.0
08/01/2018 12:57:12.903333,11.9,46.0,66.0
08/01/2018 12:59:52.973333,12.74,45.0,67.0
08/01/2018 13:01:12.936666,12.02,45.0,67.0
08/01/2018 13:03:52.983333,12.17,45.0,67.0
08/01/2018 13:05:12.980000,12.24,44.0,68.0
08/01/2018 13:07:52.953333,13.73,44.0,68.0
08/01/2018 13:09:12.993333,12.55,43.0,68.0
08/01/2018 13:11:53.093333,13.12,42.0,68.0
08/01/2018 13:13:13.053333,14.67,42.0,68.0
08/01/2018 13:15:53.006666,13.59,42.0,69.0
08/01/2018 13:17:12.953333,14.02,42.0,69.0
08/01/2018 13:19:53.093333,13.83,42.0,69.0
08/01/2018 13:21:13.013333,13.49,41.0,69.0
08/01/2018 13:23:52.933333,14.57,40.0,70.0
08/01/2018 13:25:13.013333,14.98,40.0,70.0
08/01/2018 13:27:52.950000,13.17,40.0,71.0
08/01/2018 13:29:13.040000,15.44,39.0,70.0
08/01/2018 13:31:52.956666,13.37,38.0,71.0
08/01/2018 13:33:12.990000,13.44,38.0,72.0
08/01/2018 13:35:52.993333,13.12,38.0,71.0
08/01/2018 13:37:12.973333,13.63,38.0,71.0
08/01/2018 13:39:53.026666,14.02,38.0,71.0
08/01/2018 13:41:13.160000,13.18,39.0,71.0
08/01/2018 13:43:53.096666,12.62,39.0,71.0
08/01/2018 13:45:13.046666,12.73,39.0,71.0
08/01/2018 13:47:52.970000,13.36,39.0,72.0
08/01/2018 13:49:13.253333,12.74,39.0,71.0
08/01/2018 13:51:52.993333,13.12,38.0,73.0
08/01/2018 13:53:13.293333,13.49,37.0,73.0
08/01/2018 13:55:53.030000,12.93,36.0,74.0
08/01/2018 13:57:13.206666,13.36,35.0,73.0
08/01/2018 13:59:53.030000,14.41,35.0,74.0
08/01/2018 14:01:13.060000,11.54,35.0,74.0
08/01/2018 14:03:52.983333,12.31,34.0,75.0
08/01/2018 14:05:13.086666,11.95,34.0,75.0
08/01/2018 14:07:53.023333,10.83,33.0,76.0
08/01/2018 14:09:12.986666,12.02,32.0,77.0
08/01/2018 14:11:53.090000,10.51,32.0,77.0
08/01/2018 14:13:13.220000,9.74,32.0,77.0
08/01/2018 14:15:53.063333,11.73,31.0,77.0
08/01/2018 14:17:13.056666,10.83,31.0,78.0
08/01/2018 14:19:53.006666,10.66,31.0,76.0
08/01/2018 14:21:13.103333,11.1,31.0,77.0
08/01/2018 14:23:53.053333,11.35,30.0,78.0
08/01/2018 14:25:13.083333,11.76,30.0,79.0
08/01/2018 14:27:53.106666,10.27,30.0,79.0
08/01/2018 14:29:13.243333,11.07,30.0,80.0
08/01/2018 14:31:53.076666,10.34,29.0,79.0
08/01/2018 14:33:13.036666,11.17,29.0,80.0
08/01/2018 14:35:53.096666,11.48,28.0,81.0
08/01/2018 14:37:13.266666,11.44,28.0,82.0
08/01/2018 14:39:53.016666,10.8,27.0,83.0
08/01/2018 14:41:12.993333,10.2,26.0,82.0
08/01/2018 14:43:53.796666,10.32,26.0,83.0
08/01/2018 14:45:13.020000,10.38,26.0,84.0
08/01/2018 14:47:53.070000,10.68,26.0,84.0
08/01/2018 14:49:13.103333,10.52,25.0,85.0
08/01/2018 14:51:53.020000,8.85,23.0,86.0
08/01/2018 14:53:13.066666,8.07,22.0,86.0
08/01/2018 14:55:53.030000,9.32,21.0,87.0
08/01/2018 14:57:13.093333,9.32,21.0,87.0
08/01/2018 14:59:53.046666,10.0,21.0,88.0
08/01/2018 15:01:16.440000,8.56,21.0,88.0
08/01/2018 15:03:53.080000,9.1,21.0,87.0
08/01/2018 15:05:14.153333,8.83,21.0,88.0
08/01/2018 15:07:53.353333,9.61,21.0,88.0
08/01/2018 15:09:13.093333,8.81,20.0,88.0
08/01/2018 15:11:53.596666,8.62,20.0,88.0
08/01/2018 15:13:13.103333,8.98,20.0,88.0
08/01/2018 15:15:53.093333,10.19,20.0,89.0
08/01/2018 15:17:13.026666,9.66,20.0,89.0
08/01/2018 15:19:53.080000,10.67,20.0,88.0
08/01/2018 15:21:13.186666,11.86,20.0,88.0
08/01/2018 15:23:53.130000,9.32,20.0,88.0
08/01/2018 15:25:13.110000,8.69,20.0,88.0
08/01/2018 15:27:53.383333,9.95,20.0,89.0
08/01/2018 15:29:13.110000,10.66,20.0,89.0
08/01/2018 15:31:53.060000,8.95,20.0,89.0
08/01/2018 15:33:13.050000,10.37,20.0,89.0
08/01/2018 15:35:53.246666,10.15,19.0,89.0
08/01/2018 15:37:13.080000,9.93,20.0,88.0
08/01/2018 15:39:53.176666,8.9,19.0,88.0
08/01/2018 15:41:13.173333,8.69,19.0,88.0
08/01/2018 15:43:53.036666,8.4,19.0,88.0
08/01/2018 15:45:13.123333,8.95,20.0,88.0
08/01/2018 15:47:53.073333,9.12,20.0,88.0
08/01/2018 15:49:13.066666,9.4,20.0,88.0
08/01/2018 15:51:53.093333,8.9,19.0,88.0
08/01/2018 15:53:13.066666,8.83,20.0,87.0
08/01/2018 15:55:53.143333,9.2,20.0,87.0
08/01/2018 15:57:13.086666,9.21,20.0,87.0
08/01/2018 15:59:54.920000,9.07,21.0,86.0
08/01/2018 16:01:13.343333,8.58,21.0,85.0
08/01/2018 16:03:53.093333,8.46,22.0,85.0
08/01/2018 16:05:13.986666,8.55,22.0,85.0
08/01/2018 16:07:53.110000,8.51,22.0,84.0
08/01/2018 16:09:13.466666,7.83,22.0,84.0
08/01/2018 16:11:53.126666,9.68,22.0,85.0
08/01/2018 16:13:13.116666,8.74,22.0,85.0
08/01/2018 16:15:53.090000,7.55,22.0,85.0
08/01/2018 16:17:13.086666,8.6,22.0,85.0
08/01/2018 16:19:53.073333,9.46,22.0,85.0
08/01/2018 16:21:13.150000,9.95,22.0,85.0
08/01/2018 16:23:53.106666,9.6,22.0,85.0
08/01/2018 16:25:13.210000,9.07,22.0,85.0
08/01/2018 16:27:53.150000,10.38,22.0,85.0
08/01/2018 16:29:14.103333,9.51,22.0,85.0
08/01/2018 16:31:53.236666,10.27,22.0,85.0
