InstrumentName, NJH
StartTime, 2018-08-01 00:00:00
EndTime, 2018-08-31 23:59:59
Date,PM2.5 Total Atmospheric
08/01/2018 00:00:00.000000,7.470885
08/01/2018 00:01:00.000000,7.512494
08/01/2018 00:02:00.000000,7.466515
08/01/2018 00:03:00.000000,7.5818
08/01/2018 00:04:00.000000,7.708612
08/01/2018 00:05:00.000000,7.721878
08/01/2018 00:06:00.000000,7.710981
08/01/2018 00:07:00.000000,7.737302
08/01/2018 00:08:00.000000,7.749619
08/01/2018 00:09:00.000000,7.768834
08/01/2018 00:10:00.000000,7.774203
08/01/2018 00:11:00.000000,7.731248
08/01/2018 00:12:00.000000,7.716929
08/01/2018 00:13:00.000000,7.721246
08/01/2018 00:14:00.000000,7.620701
08/01/2018 00:15:00.000000,7.50726
08/01/2018 00:16:00.000000,7.421191
08/01/2018 00:17:00.000000,7.428403
08/01/2018 00:18:00.000000,7.408189
08/01/2018 00:19:00.000000,7.40203
08/01/2018 00:20:00.000000,7.409979
08/01/2018 00:21:00.000000,7.425034
08/01/2018 00:22:00.000000,7.45504
08/01/2018 00:23:00.000000,7.504259
08/01/2018 00:24:00.000000,7.522631
08/01/2018 00:25:00.000000,7.484203
08/01/2018 00:26:00.000000,7.438247
08/01/2018 00:27:00.000000,7.441458
08/01/2018 00:28:00.000000,7.425034
08/01/2018 00:29:00.000000,7.445564
08/01/2018 00:30:00.000000,7.412979
08/01/2018 00:31:00.000000,7.366866
08/01/2018 00:32:00.000000,7.383448
08/01/2018 00:33:00.000000,7.337176
08/01/2018 00:34:00.000000,7.276744
08/01/2018 00:35:00.000000,7.248213
08/01/2018 00:36:00.000000,7.270848
08/01/2018 00:37:00.000000,7.3217
08/01/2018 00:38:00.000000,7.34502
08/01/2018 00:39:00.000000,7.375762
08/01/2018 00:40:00.000000,7.368129
08/01/2018 00:41:00.000000,7.442248
08/01/2018 00:42:00.000000,7.493047
08/01/2018 00:43:00.000000,7.478676
08/01/2018 00:44:00.000000,7.47557
08/01/2018 00:45:00.000000,7.508628
08/01/2018 00:46:00.000000,7.547214
08/01/2018 00:47:00.000000,7.562375
08/01/2018 00:48:00.000000,7.538371
08/01/2018 00:49:00.000000,7.536054
08/01/2018 00:50:00.000000,7.496784
08/01/2018 00:51:00.000000,7.440458
08/01/2018 00:52:00.000000,7.381658
08/01/2018 00:53:00.000000,7.33386
08/01/2018 00:54:00.000000,7.317699
08/01/2018 00:55:00.000000,7.327806
08/01/2018 00:56:00.000000,7.232947
08/01/2018 00:57:00.000000,7.180253
08/01/2018 00:58:00.000000,7.117136
08/01/2018 00:59:00.000000,7.075971
08/01/2018 01:00:00.000000,7.041596
08/01/2018 01:01:00.000000,7.051756
08/01/2018 01:02:00.000000,7.038227
08/01/2018 01:03:00.000000,6.981533
08/01/2018 01:04:00.000000,6.964371
08/01/2018 01:05:00.000000,6.927154
08/01/2018 01:06:00.000000,6.915679
08/01/2018 01:07:00.000000,6.943736
08/01/2018 01:08:00.000000,6.977584
08/01/2018 01:09:00.000000,6.969794
08/01/2018 01:10:00.000000,6.951843
08/01/2018 01:11:00.000000,6.879619
08/01/2018 01:12:00.000000,6.810765
08/01/2018 01:13:00.000000,6.762703
08/01/2018 01:14:00.000000,6.792709
08/01/2018 01:15:00.000000,6.819345
08/01/2018 01:16:00.000000,6.828505
08/01/2018 01:17:00.000000,6.811449
08/01/2018 01:18:00.000000,6.812291
08/01/2018 01:19:00.000000,6.825083
08/01/2018 01:20:00.000000,6.818187
08/01/2018 01:21:00.000000,6.866512
08/01/2018 01:22:00.000000,6.931418
08/01/2018 01:23:00.000000,6.937314
08/01/2018 01:24:00.000000,6.971004
08/01/2018 01:25:00.000000,6.928681
08/01/2018 01:26:00.000000,6.895359
08/01/2018 01:27:00.000000,6.885147
08/01/2018 01:28:00.000000,6.90215
08/01/2018 01:29:00.000000,6.8623
08/01/2018 01:30:00.000000,6.782602
08/01/2018 01:31:00.000000,6.738804
08/01/2018 01:32:00.000000,6.667107
08/01/2018 01:33:00.000000,6.616098
08/01/2018 01:34:00.000000,6.590883
08/01/2018 01:35:00.000000,6.54777
08/01/2018 01:36:00.000000,6.508552
08/01/2018 01:37:00.000000,6.476651
08/01/2018 01:38:00.000000,6.453279
08/01/2018 01:39:00.000000,6.387161
08/01/2018 01:40:00.000000,6.410218
08/01/2018 01:41:00.000000,6.41743
08/01/2018 01:42:00.000000,6.43138
08/01/2018 01:43:00.000000,6.417588
08/01/2018 01:44:00.000000,6.410429
08/01/2018 01:45:00.000000,6.388898
08/01/2018 01:46:00.000000,6.388425
08/01/2018 01:47:00.000000,6.415588
08/01/2018 01:48:00.000000,6.41664
08/01/2018 01:49:00.000000,6.432696
08/01/2018 01:50:00.000000,6.456648
08/01/2018 01:51:00.000000,6.394847
08/01/2018 01:52:00.000000,6.377896
08/01/2018 01:53:00.000000,6.389583
08/01/2018 01:54:00.000000,6.400322
08/01/2018 01:55:00.000000,6.432222
08/01/2018 01:56:00.000000,6.479441
08/01/2018 01:57:00.000000,6.504393
08/01/2018 01:58:00.000000,6.472229
08/01/2018 01:59:00.000000,6.474019
08/01/2018 02:00:00.000000,6.428169
08/01/2018 02:01:00.000000,6.414798
08/01/2018 02:02:00.000000,6.426484
08/01/2018 02:03:00.000000,6.419746
08/01/2018 02:04:00.000000,6.425168
08/01/2018 02:05:00.000000,6.422168
08/01/2018 02:06:00.000000,6.402638
08/01/2018 02:07:00.000000,6.414271
08/01/2018 02:08:00.000000,6.436907
08/01/2018 02:09:00.000000,6.499182
08/01/2018 02:10:00.000000,6.521449
08/01/2018 02:11:00.000000,6.5733
08/01/2018 02:12:00.000000,6.585829
08/01/2018 02:13:00.000000,6.602727
08/01/2018 02:14:00.000000,6.632522
08/01/2018 02:15:00.000000,6.634785
08/01/2018 02:16:00.000000,6.663317
08/01/2018 02:17:00.000000,6.696954
08/01/2018 02:18:00.000000,6.680373
08/01/2018 02:19:00.000000,6.708799
08/01/2018 02:20:00.000000,6.706482
08/01/2018 02:21:00.000000,6.728171
08/01/2018 02:22:00.000000,6.735646
08/01/2018 02:23:00.000000,6.771547
08/01/2018 02:24:00.000000,6.796604
08/01/2018 02:25:00.000000,6.801868
08/01/2018 02:26:00.000000,6.783654
08/01/2018 02:27:00.000000,6.795183
08/01/2018 02:28:00.000000,6.737857
08/01/2018 02:29:00.000000,6.735751
08/01/2018 02:30:00.000000,6.692059
08/01/2018 02:31:00.000000,6.645524
08/01/2018 02:32:00.000000,6.584039
08/01/2018 02:33:00.000000,6.584881
08/01/2018 02:34:00.000000,6.566036
08/01/2018 02:35:00.000000,6.541295
08/01/2018 02:36:00.000000,6.573142
08/01/2018 02:37:00.000000,6.583618
08/01/2018 02:38:00.000000,6.571563
08/01/2018 02:39:00.000000,6.612465
08/01/2018 02:40:00.000000,6.613413
08/01/2018 02:41:00.000000,6.6271
08/01/2018 02:42:00.000000,6.642734
08/01/2018 02:43:00.000000,6.63668
08/01/2018 02:44:00.000000,6.589461
08/01/2018 02:45:00.000000,6.575143
08/01/2018 02:46:00.000000,6.606412
08/01/2018 02:47:00.000000,6.570405
08/01/2018 02:48:00.000000,6.547506
08/01/2018 02:49:00.000000,6.494339
08/01/2018 02:50:00.000000,6.457332
08/01/2018 02:51:00.000000,6.456332
08/01/2018 02:52:00.000000,6.474756
08/01/2018 02:53:00.000000,6.457227
08/01/2018 02:54:00.000000,6.489759
08/01/2018 02:55:00.000000,6.568721
08/01/2018 02:56:00.000000,6.583039
08/01/2018 02:57:00.000000,6.555929
08/01/2018 02:58:00.000000,6.54619
08/01/2018 02:59:00.000000,6.557719
08/01/2018 03:00:00.000000,6.603253
08/01/2018 03:01:00.000000,6.609172
08/01/2018 03:02:00.000000,6.606306
08/01/2018 03:03:00.000000,6.551612
08/01/2018 03:04:00.000000,6.589303
08/01/2018 03:05:00.000000,6.610202
08/01/2018 03:06:00.000000,6.594462
08/01/2018 03:07:00.000000,6.575143
08/01/2018 03:08:00.000000,6.635575
08/01/2018 03:09:00.000000,6.656
08/01/2018 03:10:00.000000,6.637628
08/01/2018 03:11:00.000000,6.64784
08/01/2018 03:12:00.000000,6.679425
08/01/2018 03:13:00.000000,6.694112
08/01/2018 03:14:00.000000,6.736383
08/01/2018 03:15:00.000000,6.760019
08/01/2018 03:16:00.000000,6.742331
08/01/2018 03:17:00.000000,6.735856
08/01/2018 03:18:00.000000,6.766651
08/01/2018 03:19:00.000000,6.725117
08/01/2018 03:20:00.000000,6.757071
08/01/2018 03:21:00.000000,6.832716
08/01/2018 03:22:00.000000,6.839454
08/01/2018 03:23:00.000000,6.875776
08/01/2018 03:24:00.000000,6.913678
08/01/2018 03:25:00.000000,6.99006
08/01/2018 03:26:00.000000,7.087025
08/01/2018 03:27:00.000000,7.256003
08/01/2018 03:28:00.000000,7.361865
08/01/2018 03:29:00.000000,7.530527
08/01/2018 03:30:00.000000,7.646759
08/01/2018 03:31:00.000000,7.705875
08/01/2018 03:32:00.000000,7.738249
08/01/2018 03:33:00.000000,7.750672
08/01/2018 03:34:00.000000,7.756621
08/01/2018 03:35:00.000000,7.695347
