InstrumentName, I-25 Globeville,
StartTime, 2018-08-01 00:00:00,
EndTime, 2018-08-31 23:59:59,
Date,Nitrogen dioxide,PM2.5 Total Atmospheric
08/01/2018 00:00:00.000000,17.0,4.716667
08/01/2018 00:01:00.000000,5.483333,4.8
08/01/2018 00:02:00.000000,4.366667,4.8
08/01/2018 00:03:00.000000,4.416667,4.55
08/01/2018 00:04:00.000000,4.183333,4.0
08/01/2018 00:05:00.000000,4.033333,4.4
08/01/2018 00:06:00.000000,3.916667,4.666667
08/01/2018 00:07:00.000000,3.9,5.283333
08/01/2018 00:08:00.000000,4.616667,5.983333
08/01/2018 00:10:00.000000,20.716667,5.65
08/01/2018 00:11:00.000000,9.75,5.133333
08/01/2018 00:12:00.000000,12.516667,5.0
08/01/2018 00:13:00.000000,25.466667,4.333333
08/01/2018 00:14:00.000000,32.366667,4.616667
08/01/2018 00:15:00.000000,28.583333,4.283333
08/01/2018 00:16:00.000000,26.4,4.616667
08/01/2018 00:17:00.000000,22.6,4.366667
08/01/2018 00:18:00.000000,18.966667,4.55
08/01/2018 00:19:00.000000,15.766667,4.516667
08/01/2018 00:20:00.000000,12.2,4.333333
08/01/2018 00:21:00.000000,9.116667,4.216667
08/01/2018 00:22:00.000000,9.0,4.033333
08/01/2018 00:23:00.000000,9.916667,3.75
08/01/2018 00:24:00.000000,9.95,3.783333
08/01/2018 00:25:00.000000,9.0,4.05
08/01/2018 00:26:00.000000,8.75,4.1
08/01/2018 00:27:00.000000,8.333333,4.683333
08/01/2018 00:28:00.000000,19.816667,4.133333
08/01/2018 00:29:00.000000,18.733333,
08/01/2018 00:30:00.000000,42.416667,3.833333
08/01/2018 00:31:00.000000,37.283333,3.466667
08/01/2018 00:32:00.000000,16.883333,3.566667
08/01/2018 00:33:00.000000,11.583333,3.433333
08/01/2018 00:34:00.000000,11.133333,4.316667
08/01/2018 00:35:00.000000,10.6,3.666667
08/01/2018 00:36:00.000000,9.95,3.916667
08/01/2018 00:37:00.000000,9.216667,4.083333
08/01/2018 00:38:00.000000,15.6,3.6
08/01/2018 00:39:00.000000,14.433333,4.333333
08/01/2018 00:40:00.000000,14.133333,3.916667
08/01/2018 00:41:00.000000,16.216667,3.716667
08/01/2018 00:42:00.000000,17.8,3.7
08/01/2018 00:43:00.000000,18.333333,3.783333
08/01/2018 00:44:00.000000,18.433333,3.966667
08/01/2018 00:45:00.000000,19.7,3.75
08/01/2018 00:46:00.000000,30.883333,3.866667
08/01/2018 00:47:00.000000,23.15,3.983333
08/01/2018 00:48:00.000000,6.1,4.0
08/01/2018 00:49:00.000000,13.316667,
08/01/2018 00:50:00.000000,15.25,3.8
08/01/2018 00:51:00.000000,24.216667,4.066667
08/01/2018 00:52:00.000000,25.383333,3.933333
08/01/2018 00:53:00.000000,4.0,4.15
08/01/2018 00:54:00.000000,5.633333,3.783333
08/01/2018 00:55:00.000000,5.666667,4.7
08/01/2018 00:56:00.000000,12.266667,4.316667
08/01/2018 00:57:00.000000,30.45,3.866667
08/01/2018 00:58:00.000000,28.7,3.966667
08/01/2018 00:59:00.000000,27.6,3.916667
08/01/2018 01:00:00.000000,24.766667,4.15
08/01/2018 01:01:00.000000,21.416667,3.866667
08/01/2018 01:02:00.000000,17.783333,4.05
08/01/2018 01:03:00.000000,14.133333,3.933333
08/01/2018 01:04:00.000000,11.05,3.733333
08/01/2018 01:05:00.000000,8.05,3.7
08/01/2018 01:06:00.000000,8.0,4.116667
08/01/2018 01:07:00.000000,8.816667,4.533333
08/01/2018 01:08:00.000000,10.333333,4.1
08/01/2018 01:09:00.000000,31.383333,4.416667
08/01/2018 01:10:00.000000,16.916667,4.833333
08/01/2018 01:11:00.000000,5.816667,4.65
08/01/2018 01:12:00.000000,5.55,5.016667
08/01/2018 01:13:00.000000,5.516667,6.266667
08/01/2018 01:14:00.000000,5.566667,5.666667
08/01/2018 01:15:00.000000,6.3,5.0
08/01/2018 01:16:00.000000,28.216667,4.4
08/01/2018 01:17:00.000000,25.983333,4.216667
08/01/2018 01:18:00.000000,12.383333,4.283333
08/01/2018 01:19:00.000000,4.483333,4.216667
08/01/2018 01:20:00.000000,4.55,4.033333
08/01/2018 01:21:00.000000,4.5,4.666667
08/01/2018 01:22:00.000000,4.5,4.383333
08/01/2018 01:23:00.000000,4.5,4.3
08/01/2018 01:24:00.000000,4.75,4.133333
08/01/2018 01:25:00.000000,5.116667,4.183333
08/01/2018 01:26:00.000000,5.616667,3.95
08/01/2018 01:27:00.000000,6.383333,4.483333
08/01/2018 01:28:00.000000,7.183333,5.35
08/01/2018 01:29:00.000000,7.5,4.916667
08/01/2018 01:30:00.000000,7.516667,6.55
08/01/2018 01:31:00.000000,7.3,6.233333
08/01/2018 01:32:00.000000,7.0,4.683333
08/01/2018 01:33:00.000000,6.433333,4.4
08/01/2018 01:34:00.000000,5.383333,4.316667
08/01/2018 01:35:00.000000,4.85,4.3
08/01/2018 01:36:00.000000,4.516667,3.966667
08/01/2018 01:37:00.000000,5.066667,4.483333
08/01/2018 01:38:00.000000,4.733333,4.85
08/01/2018 01:39:00.000000,4.866667,4.4
08/01/2018 01:40:00.000000,5.516667,4.716667
08/01/2018 01:41:00.000000,5.75,5.466667
08/01/2018 01:42:00.000000,5.9,5.183333
08/01/2018 01:43:00.000000,5.45,4.766667
08/01/2018 01:44:00.000000,5.466667,5.116667
08/01/2018 01:45:00.000000,5.516667,5.283333
08/01/2018 01:46:00.000000,5.133333,6.05
08/01/2018 01:47:00.000000,5.2,5.366667
08/01/2018 01:48:00.000000,5.416667,4.7
08/01/2018 01:49:00.000000,5.716667,5.683333
08/01/2018 01:50:00.000000,6.016667,4.733333
08/01/2018 01:51:00.000000,6.883333,5.083333
08/01/2018 01:52:00.000000,8.3,4.866667
08/01/2018 01:53:00.000000,8.95,4.216667
08/01/2018 01:54:00.000000,9.033333,4.433333
08/01/2018 01:55:00.000000,8.816667,4.583333
08/01/2018 01:56:00.000000,8.516667,4.433333
08/01/2018 01:57:00.000000,8.0,4.9
08/01/2018 01:58:00.000000,6.666667,5.5
08/01/2018 01:59:00.000000,5.883333,5.35
08/01/2018 02:00:00.000000,5.533333,4.716667
08/01/2018 02:01:00.000000,5.666667,4.683333
08/01/2018 02:02:00.000000,5.933333,4.616667
08/01/2018 02:03:00.000000,6.016667,4.85
08/01/2018 02:04:00.000000,6.133333,4.483333
08/01/2018 02:05:00.000000,6.3,4.483333
08/01/2018 02:06:00.000000,6.716667,4.583333
08/01/2018 02:07:00.000000,7.383333,4.933333
08/01/2018 02:08:00.000000,12.533333,4.666667
08/01/2018 02:09:00.000000,25.8,6.35
08/01/2018 02:10:00.000000,22.433333,4.95
08/01/2018 02:11:00.000000,20.083333,5.016667
08/01/2018 02:12:00.000000,19.066667,4.6
08/01/2018 02:13:00.000000,17.95,4.5
08/01/2018 02:14:00.000000,16.45,4.583333
08/01/2018 02:15:00.000000,14.683333,4.85
08/01/2018 02:16:00.000000,13.15,6.066667
08/01/2018 02:17:00.000000,12.416667,5.133333
08/01/2018 02:18:00.000000,12.133333,5.233333
08/01/2018 02:19:00.000000,11.766667,4.633333
08/01/2018 02:20:00.000000,12.133333,4.833333
08/01/2018 02:21:00.000000,12.65,4.9
08/01/2018 02:22:00.000000,13.366667,4.816667
08/01/2018 02:23:00.000000,13.783333,5.216667
08/01/2018 02:24:00.000000,14.933333,5.3
08/01/2018 02:25:00.000000,15.9,4.883333
08/01/2018 02:26:00.000000,17.1,4.633333
08/01/2018 02:27:00.000000,18.133333,4.433333
08/01/2018 02:28:00.000000,18.083333,4.733333
08/01/2018 02:29:00.000000,17.7,4.966667
08/01/2018 02:30:00.000000,17.3,4.75
08/01/2018 02:31:00.000000,16.883333,4.116667
08/01/2018 02:32:00.000000,15.966667,4.666667
08/01/2018 02:33:00.000000,14.85,4.55
08/01/2018 02:34:00.000000,14.866667,4.333333
08/01/2018 02:35:00.000000,15.433333,4.3
08/01/2018 02:36:00.000000,16.083333,4.633333
08/01/2018 02:37:00.000000,16.866667,4.783333
08/01/2018 02:38:00.000000,17.85,4.133333
08/01/2018 02:39:00.000000,19.066667,4.416667
08/01/2018 02:40:00.000000,20.566667,4.583333
08/01/2018 02:41:00.000000,21.866667,4.35
08/01/2018 02:42:00.000000,22.7,4.216667
08/01/2018 02:43:00.000000,22.866667,4.45
08/01/2018 02:44:00.000000,22.266667,4.333333
08/01/2018 02:45:00.000000,21.266667,4.633333
08/01/2018 02:46:00.000000,19.483333,4.533333
08/01/2018 02:47:00.000000,17.35,4.083333
08/01/2018 02:48:00.000000,15.15,4.166667
08/01/2018 02:49:00.000000,13.4,4.783333
08/01/2018 02:50:00.000000,12.516667,4.15
08/01/2018 02:51:00.000000,11.783333,4.666667
08/01/2018 02:52:00.000000,11.3,4.716667
08/01/2018 02:53:00.000000,11.1,4.45
08/01/2018 02:54:00.000000,10.833333,4.066667
08/01/2018 02:55:00.000000,10.633333,4.25
08/01/2018 02:56:00.000000,10.483333,4.133333
08/01/2018 02:57:00.000000,10.55,4.016667
08/01/2018 02:58:00.000000,11.0,4.75
