InstrumentName, I25 Denver,,
StartTime, 2018-08-01 00:00:00,,
EndTime, 2018-08-31 23:59:59,,
Date,Carbon monoxide,Nitrogen dioxide,PM2.5 Total Atmospheric
08/01/2018 00:00:00.000000,0.284661,32.426273,4.327174
08/01/2018 00:01:00.000000,0.419143,32.426273,3.504598
08/01/2018 00:02:00.000000,0.222107,32.426273,3.90814
08/01/2018 00:03:00.000000,0.119906,32.426273,3.69881
08/01/2018 00:04:00.000000,0.113648,32.426273,3.592553
08/01/2018 00:05:00.000000,0.118928,32.426273,3.642222
08/01/2018 00:06:00.000000,0.203643,32.426273,4.094186
08/01/2018 00:07:00.000000,0.177834,32.426273,4.471111
08/01/2018 00:08:00.000000,0.118781,32.426273,4.171951
08/01/2018 00:09:00.000000,0.14184,32.426273,4.553261
08/01/2018 00:10:00.000000,0.302022,32.426273,3.534091
08/01/2018 00:11:00.000000,0.307595,32.426273,4.072414
08/01/2018 00:12:00.000000,0.218284,32.426273,3.667033
08/01/2018 00:13:00.000000,0.269766,32.426273,3.463855
08/01/2018 00:14:00.000000,0.185637,32.426273,3.362222
08/01/2018 00:15:00.000000,0.150942,32.426273,3.703333
08/01/2018 00:16:00.000000,0.18911,32.426273,4.13956
08/01/2018 00:17:00.000000,0.502396,32.426273,3.70119
08/01/2018 00:18:00.000000,0.542516,32.426273,5.125581
08/01/2018 00:19:00.000000,0.535433,32.426273,4.354545
08/01/2018 00:20:00.000000,0.840536,32.426273,3.783516
08/01/2018 00:21:00.000000,0.647817,32.426273,3.868966
08/01/2018 00:22:00.000000,0.392234,32.426273,4.484706
08/01/2018 00:23:00.000000,0.534083,32.426273,4.922222
08/01/2018 00:24:00.000000,0.500879,32.426273,5.173864
08/01/2018 00:25:00.000000,0.566383,32.426273,4.188889
08/01/2018 00:26:00.000000,0.544366,32.426273,4.343678
08/01/2018 00:27:00.000000,0.837596,32.426273,3.847778
08/01/2018 00:28:00.000000,0.804953,32.426273,5.375
08/01/2018 00:29:00.000000,0.473961,32.426273,4.734043
08/01/2018 00:30:00.000000,0.664977,32.426273,6.804878
08/01/2018 00:31:00.000000,0.907345,32.426273,4.81978
08/01/2018 00:32:00.000000,0.727093,32.426273,5.355172
08/01/2018 00:33:00.000000,0.609968,32.426273,5.563953
08/01/2018 00:34:00.000000,0.618863,32.426273,5.304706
08/01/2018 00:35:00.000000,0.718205,32.426273,5.635955
08/01/2018 00:36:00.000000,0.707233,32.426273,5.997778
08/01/2018 00:37:00.000000,0.687974,32.426273,4.318947
08/01/2018 00:38:00.000000,0.509449,32.426273,4.647778
08/01/2018 00:39:00.000000,0.412299,32.426273,4.885882
08/01/2018 00:40:00.000000,0.290471,32.426273,4.666667
08/01/2018 00:41:00.000000,0.23672,32.426273,4.776344
08/01/2018 00:42:00.000000,0.20193,32.426273,4.544898
08/01/2018 00:43:00.000000,0.381738,32.426273,4.466667
08/01/2018 00:44:00.000000,0.592425,32.426273,4.888636
08/01/2018 00:45:00.000000,0.534411,32.426273,6.035354
08/01/2018 00:46:00.000000,0.689002,32.426273,4.991209
08/01/2018 00:47:00.000000,1.080535,32.426273,4.797849
08/01/2018 00:48:00.000000,0.909129,32.426273,4.235
08/01/2018 00:49:00.000000,0.430907,32.426273,4.524468
08/01/2018 00:50:00.000000,0.25853,32.426273,5.491
08/01/2018 00:51:00.000000,0.421471,32.426273,5.811765
08/01/2018 00:52:00.000000,0.362505,32.426273,4.589899
08/01/2018 00:53:00.000000,0.177188,32.426273,4.560215
08/01/2018 00:54:00.000000,0.169272,32.426273,4.246465
08/01/2018 00:55:00.000000,0.208742,32.426273,4.678652
08/01/2018 00:56:00.000000,0.179417,32.426273,4.456044
08/01/2018 00:57:00.000000,0.174438,32.426273,4.897917
08/01/2018 00:58:00.000000,0.167474,32.426273,4.906593
08/01/2018 00:59:00.000000,0.159604,32.426273,5.018
08/01/2018 01:00:00.000000,0.12213,32.426273,4.707865
08/01/2018 01:01:00.000000,0.139094,32.426273,4.79
08/01/2018 01:02:00.000000,0.164101,32.426273,4.802105
08/01/2018 01:03:00.000000,0.155607,32.426273,5.118085
08/01/2018 01:04:00.000000,0.216298,32.426273,4.853535
08/01/2018 01:05:00.000000,0.456977,32.426273,5.611224
08/01/2018 01:06:00.000000,0.622564,32.426273,4.876
08/01/2018 01:07:00.000000,0.637328,32.426273,5.538462
08/01/2018 01:08:00.000000,0.546586,32.426273,5.214737
08/01/2018 01:09:00.000000,0.448807,32.426273,4.454839
08/01/2018 01:10:00.000000,0.301166,32.426273,4.673333
08/01/2018 01:11:00.000000,0.194433,32.426273,5.37
08/01/2018 01:12:00.000000,0.272909,32.426273,6.417526
08/01/2018 01:13:00.000000,0.369383,32.426273,4.93617
08/01/2018 01:14:00.000000,0.327867,32.426273,5.215
08/01/2018 01:15:00.000000,0.229542,32.426273,4.721978
08/01/2018 01:16:00.000000,0.248791,32.426273,5.743
08/01/2018 01:17:00.000000,0.215459,32.426273,5.027551
08/01/2018 01:18:00.000000,0.127564,32.426273,4.145161
08/01/2018 01:19:00.000000,0.12062,32.426273,4.114141
08/01/2018 01:20:00.000000,0.127417,32.426273,4.440659
08/01/2018 01:21:00.000000,0.124482,32.426273,4.175
08/01/2018 01:22:00.000000,0.133998,32.426273,4.487755
08/01/2018 01:23:00.000000,0.146784,32.426273,4.695789
08/01/2018 01:24:00.000000,0.17525,32.426273,4.359
08/01/2018 01:25:00.000000,0.252291,32.426273,4.291304
08/01/2018 01:26:00.000000,0.209078,32.426273,4.643956
08/01/2018 01:27:00.000000,0.198087,32.426273,5.65
08/01/2018 01:28:00.000000,0.256036,32.426273,4.695918
08/01/2018 01:29:00.000000,0.29525,32.426273,4.147475
08/01/2018 01:30:00.000000,0.212503,32.426273,4.293617
08/01/2018 01:31:00.000000,0.138675,32.426273,4.770103
08/01/2018 01:32:00.000000,0.120778,32.426273,3.926531
08/01/2018 01:33:00.000000,0.134885,32.426273,3.907
08/01/2018 01:34:00.000000,0.127343,32.426273,4.117526
08/01/2018 01:35:00.000000,0.126396,32.426273,3.929474
08/01/2018 01:36:00.000000,0.131447,32.426273,4.549
08/01/2018 01:37:00.000000,0.142075,32.426273,4.909278
08/01/2018 01:38:00.000000,0.151342,32.426273,4.975581
08/01/2018 01:39:00.000000,0.161423,32.426273,4.670526
08/01/2018 01:40:00.000000,0.153518,32.426273,3.894
08/01/2018 01:41:00.000000,0.162036,32.426273,3.583
08/01/2018 01:42:00.000000,0.135994,32.426273,4.716
08/01/2018 01:43:00.000000,0.126602,32.426273,3.767708
08/01/2018 01:44:00.000000,0.138232,32.426273,3.87449
08/01/2018 01:45:00.000000,0.154545,32.426273,3.79
08/01/2018 01:46:00.000000,0.163093,32.426273,3.927368
08/01/2018 01:47:00.000000,0.157249,32.426273,4.208
08/01/2018 01:48:00.000000,0.126258,32.426273,4.938384
08/01/2018 01:49:00.000000,0.112014,32.426273,4.136458
08/01/2018 01:50:00.000000,0.126847,32.426273,4.587368
08/01/2018 01:51:00.000000,0.154557,32.426273,4.588889
08/01/2018 01:52:00.000000,0.153268,32.426273,4.541237
08/01/2018 01:53:00.000000,0.128264,32.426273,4.680412
08/01/2018 01:54:00.000000,0.123542,32.426273,5.355556
08/01/2018 01:55:00.000000,0.111376,32.426273,5.377778
08/01/2018 01:56:00.000000,0.130295,32.426273,4.119388
08/01/2018 01:57:00.000000,0.130174,32.426273,4.652
08/01/2018 01:58:00.000000,0.123119,32.426273,4.277895
08/01/2018 01:59:00.000000,0.126463,32.426273,4.386598
08/01/2018 02:00:00.000000,0.125874,32.426273,4.372449
08/01/2018 02:01:00.000000,0.138181,32.426273,4.240404
08/01/2018 02:02:00.000000,0.129583,32.426273,3.725
08/01/2018 02:03:00.000000,0.140061,32.426273,3.519
08/01/2018 02:04:00.000000,0.142773,32.426273,4.49
08/01/2018 02:05:00.000000,0.136161,32.426273,3.928571
08/01/2018 02:06:00.000000,0.152879,32.426273,3.717
08/01/2018 02:07:00.000000,0.164593,32.426273,4.768
08/01/2018 02:08:00.000000,0.158289,32.426273,4.389796
08/01/2018 02:09:00.000000,0.169531,32.426273,5.6
08/01/2018 02:10:00.000000,0.176358,32.426273,4.206061
08/01/2018 02:11:00.000000,0.161032,32.426273,4.324
08/01/2018 02:12:00.000000,0.145235,32.426273,3.874747
08/01/2018 02:13:00.000000,0.156104,32.426273,4.184
08/01/2018 02:14:00.000000,0.162568,32.426273,4.043299
08/01/2018 02:15:00.000000,0.154272,32.426273,4.307
08/01/2018 02:16:00.000000,0.156767,32.426273,3.702
08/01/2018 02:17:00.000000,0.167983,32.426273,4.091837
08/01/2018 02:18:00.000000,0.16844,32.426273,4.082
08/01/2018 02:19:00.000000,0.158861,32.426273,3.97
08/01/2018 02:20:00.000000,0.178637,32.426273,4.896
08/01/2018 02:21:00.000000,0.177667,32.426273,3.727
08/01/2018 02:22:00.000000,0.182466,32.426273,4.496939
08/01/2018 02:23:00.000000,0.179477,32.426273,4.77
08/01/2018 02:24:00.000000,0.187299,32.426273,4.818
08/01/2018 02:25:00.000000,0.202611,32.426273,5.324
