InstrumentName, CAMP,,,,,
StartTime, 2018-08-01 00:00:00,,,,,
EndTime, 2018-08-31 23:59:59,,,,,
Date,CO,NO2,O3,PM10,PM2.5,SO2
08/01/2018 00:00:00.000000,0.2,13.0,64.0,14.0,4.8,0.0
08/01/2018 01:00:00.000000,0.3,14.0,63.0,15.0,4.9,0.0
08/01/2018 02:00:00.000000,0.3,16.0,59.0,16.0,5.2,0.0
08/01/2018 03:00:00.000000,0.3,17.0,55.0,19.0,5.6,0.0
08/01/2018 04:00:00.000000,0.3,16.0,48.0,17.0,5.9,0.0
08/01/2018 05:00:00.000000,0.3,,40.0,19.0,7.2,1.0
08/01/2018 06:00:00.000000,0.4,35.0,36.0,22.0,8.8,0.0
08/01/2018 07:00:00.000000,0.2,18.0,32.0,25.0,8.8,0.0
08/01/2018 08:00:00.000000,0.1,11.0,31.0,21.0,8.6,1.0
08/01/2018 09:00:00.000000,0.1,11.0,42.0,18.0,8.9,1.0
08/01/2018 10:00:00.000000,0.1,14.0,41.0,18.0,9.4,0.0
08/01/2018 11:00:00.000000,0.2,33.0,26.0,25.0,10.6,1.0
08/01/2018 12:00:00.000000,0.4,33.0,20.0,29.0,11.2,1.0
08/01/2018 13:00:00.000000,0.5,48.0,14.0,45.0,14.1,1.0
08/01/2018 14:00:00.000000,0.5,41.0,19.0,45.0,13.0,1.0
08/01/2018 15:00:00.000000,0.4,32.0,23.0,42.0,11.3,1.0
08/01/2018 16:00:00.000000,0.3,29.0,34.0,42.0,10.6,1.0
08/01/2018 17:00:00.000000,0.5,19.0,47.0,38.0,9.5,1.0
08/01/2018 18:00:00.000000,0.3,26.0,41.0,48.0,10.3,1.0
08/01/2018 19:00:00.000000,0.4,26.0,54.0,48.0,10.0,1.0
08/01/2018 20:00:00.000000,0.3,26.0,53.0,50.0,10.1,1.0
08/01/2018 21:00:00.000000,0.3,26.0,61.0,47.0,10.0,1.0
08/02/2018 00:00:00.000000,0.4,19.0,58.0,42.0,10.5,0.0
08/02/2018 01:00:00.000000,0.5,18.0,56.0,40.0,21.1,1.0
08/02/2018 02:00:00.000000,0.2,13.0,53.0,38.0,16.0,0.0
08/02/2018 03:00:00.000000,0.2,12.0,51.0,34.0,14.0,0.0
08/02/2018 04:00:00.000000,0.2,9.0,49.0,29.0,13.5,0.0
08/02/2018 05:00:00.000000,0.2,,49.0,26.0,13.1,0.0
08/02/2018 06:00:00.000000,0.2,15.0,45.0,25.0,13.2,1.0
08/02/2018 07:00:00.000000,0.2,11.0,43.0,25.0,13.2,1.0
08/02/2018 08:00:00.000000,0.2,9.0,43.0,27.0,13.0,1.0
08/02/2018 09:00:00.000000,0.2,10.0,38.0,28.0,15.0,1.0
08/02/2018 10:00:00.000000,0.1,13.0,35.0,30.0,18.9,1.0
08/02/2018 11:00:00.000000,0.2,16.0,32.0,34.0,22.8,0.0
08/02/2018 12:00:00.000000,0.4,26.0,28.0,43.0,26.8,0.0
08/02/2018 13:00:00.000000,0.6,45.0,17.0,52.0,30.1,1.0
08/02/2018 14:00:00.000000,0.8,41.0,22.0,62.0,29.3,1.0
08/02/2018 15:00:00.000000,0.5,33.0,21.0,58.0,26.3,1.0
08/02/2018 16:00:00.000000,0.5,27.0,28.0,53.0,23.1,1.0
08/02/2018 17:00:00.000000,0.4,16.0,36.0,42.0,20.9,0.0
08/02/2018 18:00:00.000000,0.3,11.0,66.0,42.0,20.9,0.0
08/02/2018 19:00:00.000000,0.3,10.0,57.0,39.0,16.9,0.0
08/02/2018 20:00:00.000000,0.3,14.0,75.0,33.0,15.2,0.0
08/02/2018 21:00:00.000000,0.3,16.0,70.0,43.0,15.0,0.0
08/02/2018 22:00:00.000000,0.4,12.0,71.0,33.0,13.8,0.0
08/02/2018 23:00:00.000000,0.4,14.0,68.0,29.0,14.4,0.0
08/03/2018 00:00:00.000000,0.4,16.0,66.0,27.0,14.7,0.0
08/03/2018 01:00:00.000000,0.4,21.0,62.0,30.0,16.1,0.0
08/03/2018 02:00:00.000000,0.4,19.0,59.0,29.0,16.7,0.0
08/03/2018 03:00:00.000000,0.2,9.0,59.0,38.0,16.4,0.0
08/03/2018 04:00:00.000000,0.3,9.0,58.0,29.0,15.4,0.0
08/03/2018 05:00:00.000000,0.3,,57.0,24.0,14.8,0.0
08/03/2018 06:00:00.000000,0.2,7.0,57.0,20.0,13.9,0.0
08/03/2018 07:00:00.000000,0.2,5.0,57.0,16.0,13.9,0.0
08/03/2018 08:00:00.000000,0.2,8.0,56.0,15.0,12.9,1.0
08/03/2018 09:00:00.000000,0.2,10.0,51.0,16.0,12.6,1.0
08/03/2018 10:00:00.000000,0.2,13.0,47.0,16.0,12.8,0.0
08/03/2018 11:00:00.000000,0.3,21.0,39.0,21.0,14.0,1.0
08/03/2018 12:00:00.000000,0.7,44.0,16.0,27.0,16.4,1.0
08/03/2018 13:00:00.000000,1.1,50.0,24.0,41.0,18.8,
08/03/2018 14:00:00.000000,,51.0,11.0,103.0,22.0,2.0
08/03/2018 15:00:00.000000,0.5,28.0,31.0,67.0,19.0,1.0
08/03/2018 16:00:00.000000,0.5,21.0,40.0,52.0,17.2,0.0
08/03/2018 17:00:00.000000,0.4,24.0,30.0,42.0,15.8,1.0
08/03/2018 18:00:00.000000,0.4,21.0,45.0,40.0,15.5,1.0
08/03/2018 19:00:00.000000,0.3,23.0,45.0,39.0,13.7,1.0
08/03/2018 20:00:00.000000,0.3,14.0,46.0,27.0,11.9,0.0
08/03/2018 21:00:00.000000,0.6,26.0,43.0,43.0,13.4,0.0
08/03/2018 22:00:00.000000,0.5,,44.0,68.0,17.2,1.0
08/03/2018 23:00:00.000000,0.4,15.0,46.0,48.0,14.5,1.0
08/04/2018 00:00:00.000000,0.4,13.0,49.0,32.0,12.8,0.0
08/04/2018 01:00:00.000000,0.3,12.0,47.0,24.0,11.2,0.0
08/04/2018 02:00:00.000000,0.3,13.0,50.0,21.0,10.3,0.0
08/04/2018 03:00:00.000000,0.1,5.0,51.0,28.0,8.9,0.0
08/04/2018 04:00:00.000000,0.1,4.0,52.0,20.0,7.0,0.0
08/04/2018 05:00:00.000000,0.1,,53.0,14.0,6.7,0.0
08/04/2018 06:00:00.000000,0.2,6.0,53.0,11.0,6.5,0.0
08/04/2018 07:00:00.000000,0.2,9.0,53.0,10.0,6.5,0.0
08/04/2018 08:00:00.000000,0.2,10.0,51.0,9.0,6.5,0.0
08/04/2018 09:00:00.000000,0.1,7.0,50.0,9.0,7.0,1.0
08/04/2018 10:00:00.000000,0.1,10.0,48.0,10.0,7.7,1.0
08/04/2018 11:00:00.000000,0.1,9.0,44.0,11.0,8.8,0.0
08/04/2018 12:00:00.000000,0.1,9.0,42.0,12.0,8.8,1.0
08/04/2018 13:00:00.000000,0.2,10.0,40.0,14.0,9.4,1.0
08/04/2018 14:00:00.000000,0.2,15.0,38.0,15.0,9.3,1.0
08/04/2018 15:00:00.000000,0.2,14.0,38.0,15.0,9.2,0.0
08/04/2018 16:00:00.000000,0.3,9.0,42.0,15.0,9.2,0.0
08/04/2018 17:00:00.000000,0.3,7.0,45.0,15.0,9.6,0.0
08/04/2018 18:00:00.000000,0.2,5.0,53.0,13.0,9.1,0.0
08/04/2018 19:00:00.000000,0.3,8.0,53.0,12.0,8.5,0.0
08/04/2018 20:00:00.000000,0.3,8.0,57.0,11.0,8.2,0.0
08/04/2018 21:00:00.000000,0.3,9.0,56.0,12.0,7.9,0.0
08/04/2018 22:00:00.000000,0.2,6.0,54.0,12.0,7.6,0.0
08/04/2018 23:00:00.000000,0.2,8.0,54.0,11.0,7.1,0.0
08/05/2018 00:00:00.000000,0.2,10.0,51.0,11.0,7.1,0.0
08/05/2018 01:00:00.000000,0.2,8.0,50.0,10.0,7.4,0.0
08/05/2018 02:00:00.000000,0.3,8.0,48.0,11.0,7.5,0.0
08/05/2018 03:00:00.000000,0.1,6.0,44.0,9.0,6.7,0.0
08/05/2018 04:00:00.000000,0.1,6.0,42.0,9.0,6.3,0.0
08/05/2018 05:00:00.000000,0.2,,41.0,10.0,7.9,0.0
08/05/2018 06:00:00.000000,0.1,4.0,39.0,10.0,8.3,0.0
08/05/2018 07:00:00.000000,0.1,4.0,39.0,10.0,8.3,1.0
08/05/2018 08:00:00.000000,0.1,8.0,34.0,10.0,9.4,0.0
08/05/2018 09:00:00.000000,0.2,17.0,32.0,15.0,11.6,0.0
08/05/2018 10:00:00.000000,0.2,18.0,27.0,18.0,13.1,0.0
08/05/2018 11:00:00.000000,0.2,18.0,27.0,20.0,14.1,0.0
08/05/2018 12:00:00.000000,0.2,18.0,24.0,21.0,14.3,1.0
08/05/2018 13:00:00.000000,0.3,22.0,21.0,21.0,14.8,1.0
08/05/2018 14:00:00.000000,0.3,23.0,18.0,21.0,14.5,1.0
08/05/2018 15:00:00.000000,0.3,16.0,20.0,19.0,13.4,1.0
08/05/2018 16:00:00.000000,0.2,10.0,25.0,16.0,11.8,1.0
08/05/2018 17:00:00.000000,0.2,7.0,29.0,12.0,8.6,0.0
08/05/2018 18:00:00.000000,0.2,10.0,34.0,10.0,7.2,2.0
