InstrumentName, Wash Park West B,,
08/01/2018 05:23:09.266666,10.16,30.0,78.0
08/01/2018 05:25:49.326666,10.42,30.0,78.0
08/01/2018 05:27:09.270000,11.09,30.0,78.0
08/01/2018 05:29:49.446666,11.71,30.0,78.0
08/01/2018 05:31:09.313333,10.24,30.0,78.0
08/01/2018 05:33:49.316666,9.91,31.0,78.0
08/01/2018 05:35:09.313333,10.16,31.0,78.0
08/01/2018 05:37:49.293333,11.5,31.0,78.0
08/01/2018 05:39:09.286666,10.14,31.0,78.0
08/01/2018 05:41:49.306666,11.91,32.0,78.0
08/01/2018 05:43:09.286666,10.6,31.0,78.0
08/01/2018 05:45:49.446666,10.95,32.0,78.0
08/01/2018 05:47:09.290000,10.5,32.0,78.0
08/01/2018 05:49:49.886666,10.4,32.0,78.0
08/01/2018 05:51:09.326666,12.17,32.0,78.0
08/01/2018 05:53:49.300000,11.53,32.0,77.0
08/01/2018 05:55:09.330000,12.0,32.0,77.0
08/01/2018 05:57:49.306666,12.48,33.0,77.0
08/01/2018 05:59:09.310000,12.81,33.0,77.0
08/01/2018 06:01:50.183333,12.33,33.0,77.0
08/01/2018 06:03:09.366666,12.19,33.0,77.0
08/01/2018 06:05:49.330000,12.07,33.0,77.0
08/01/2018 06:07:09.366666,11.84,33.0,77.0
08/01/2018 06:09:49.786666,11.51,33.0,77.0
08/01/2018 06:11:09.310000,12.51,32.0,77.0
08/01/2018 06:13:49.310000,11.48,32.0,77.0
08/01/2018 06:15:09.323333,11.67,32.0,77.0
08/01/2018 06:17:49.330000,11.65,32.0,77.0
08/01/2018 06:19:09.326666,12.91,32.0,77.0
08/01/2018 06:21:49.323333,10.45,33.0,77.0
08/01/2018 06:23:09.363333,11.21,33.0,77.0
08/01/2018 06:25:49.326666,10.91,32.0,77.0
08/01/2018 06:27:09.336666,11.0,32.0,77.0
08/01/2018 06:29:49.326666,10.93,31.0,77.0
08/01/2018 06:31:09.346666,10.93,31.0,77.0
08/01/2018 06:33:49.326666,9.71,32.0,76.0
08/01/2018 06:35:09.333333,10.7,32.0,76.0
08/01/2018 06:37:49.350000,9.67,32.0,76.0
08/01/2018 06:39:09.336666,10.07,31.0,76.0
08/01/2018 06:41:49.333333,9.52,32.0,76.0
08/01/2018 06:43:09.410000,10.56,32.0,76.0
08/01/2018 06:45:50.253333,10.6,32.0,76.0
08/01/2018 06:47:09.353333,10.83,32.0,76.0
08/01/2018 06:49:49.343333,9.35,32.0,76.0
08/01/2018 06:51:09.493333,9.05,32.0,76.0
08/01/2018 06:53:49.346666,10.07,32.0,76.0
08/01/2018 06:55:09.346666,10.14,33.0,76.0
08/01/2018 06:57:49.350000,10.14,32.0,75.0
08/01/2018 06:59:09.346666,9.72,33.0,75.0
08/01/2018 07:01:49.343333,10.81,32.0,75.0
08/01/2018 07:03:10.166666,9.59,33.0,75.0
08/01/2018 07:05:49.436666,9.53,33.0,75.0
08/01/2018 07:07:09.356666,9.14,33.0,75.0
08/01/2018 07:09:49.403333,10.14,33.0,75.0
08/01/2018 07:11:09.356666,9.52,33.0,75.0
08/01/2018 07:13:49.356666,9.63,33.0,75.0
08/01/2018 07:15:09.366666,9.37,34.0,75.0
08/01/2018 07:17:49.366666,9.44,34.0,75.0
08/01/2018 07:19:09.413333,9.6,34.0,75.0
08/01/2018 07:21:49.370000,9.81,33.0,75.0
08/01/2018 07:23:09.403333,9.02,33.0,75.0
08/01/2018 07:25:49.423333,9.45,32.0,75.0
08/01/2018 07:27:09.416666,9.23,32.0,75.0
08/01/2018 07:29:49.450000,8.57,32.0,74.0
08/01/2018 07:31:14.553333,9.81,32.0,74.0
08/01/2018 07:33:49.450000,9.16,33.0,75.0
08/01/2018 07:35:09.486666,9.37,32.0,74.0
08/01/2018 07:37:49.390000,9.21,32.0,74.0
08/01/2018 07:39:09.373333,9.37,32.0,74.0
08/01/2018 07:41:49.396666,9.67,33.0,74.0
08/01/2018 07:43:09.486666,8.98,33.0,74.0
08/01/2018 07:45:49.430000,9.28,33.0,74.0
08/01/2018 07:47:09.403333,8.43,33.0,74.0
08/01/2018 07:49:49.420000,8.67,33.0,74.0
08/01/2018 07:51:09.386666,9.05,33.0,74.0
08/01/2018 07:53:49.400000,7.63,33.0,74.0
08/01/2018 07:55:09.543333,9.07,33.0,74.0
08/01/2018 07:57:49.396666,8.84,33.0,74.0
08/01/2018 07:59:09.403333,9.77,33.0,74.0
08/01/2018 08:01:49.443333,8.88,33.0,74.0
08/01/2018 08:03:09.403333,7.93,34.0,74.0
08/01/2018 08:05:49.416666,9.23,34.0,74.0
08/01/2018 08:07:09.656666,9.42,34.0,74.0
08/01/2018 08:09:49.403333,8.55,34.0,74.0
08/01/2018 08:11:09.413333,8.65,34.0,74.0
08/01/2018 08:13:49.480000,8.21,34.0,73.0
08/01/2018 08:15:09.430000,7.93,34.0,73.0
08/01/2018 08:17:49.416666,8.59,34.0,73.0
08/01/2018 08:19:09.440000,8.77,34.0,73.0
08/01/2018 08:21:49.423333,7.93,34.0,73.0
08/01/2018 08:23:09.406666,8.17,34.0,73.0
08/01/2018 08:25:49.420000,7.91,34.0,73.0
08/01/2018 08:27:09.430000,8.05,34.0,73.0
08/01/2018 08:29:49.503333,8.0,35.0,73.0
08/01/2018 08:31:09.426666,8.3,35.0,73.0
08/01/2018 08:33:49.420000,7.93,35.0,73.0
08/01/2018 08:35:09.436666,8.16,35.0,73.0
08/01/2018 08:37:49.423333,8.78,35.0,73.0
08/01/2018 08:39:09.433333,9.07,35.0,73.0
08/01/2018 08:41:49.440000,9.28,35.0,73.0
08/01/2018 08:43:09.470000,9.4,35.0,73.0
08/01/2018 08:45:49.466666,8.4,35.0,73.0
08/01/2018 08:47:09.436666,8.57,35.0,73.0
08/01/2018 08:49:49.560000,8.23,35.0,73.0
08/01/2018 08:51:09.443333,10.26,35.0,73.0
08/01/2018 08:53:49.470000,8.93,35.0,73.0
08/01/2018 08:55:09.436666,8.3,35.0,73.0
08/01/2018 08:57:49.436666,9.19,35.0,73.0
08/01/2018 08:59:09.446666,9.4,35.0,73.0
08/01/2018 09:01:49.443333,8.51,35.0,73.0
08/01/2018 09:03:09.446666,9.05,35.0,73.0
08/01/2018 09:05:49.500000,8.95,35.0,73.0
08/01/2018 09:07:09.443333,9.26,35.0,73.0
08/01/2018 09:09:49.506666,8.36,35.0,72.0
08/01/2018 09:11:09.446666,9.02,35.0,72.0
08/01/2018 09:13:49.453333,9.58,36.0,72.0
08/01/2018 09:15:09.480000,9.35,36.0,72.0
08/01/2018 09:17:49.476666,7.82,36.0,72.0
08/01/2018 09:19:09.476666,8.26,36.0,72.0
08/01/2018 09:21:49.456666,9.68,36.0,72.0
08/01/2018 09:23:09.490000,10.41,36.0,72.0
08/01/2018 09:25:49.493333,10.23,36.0,72.0
08/01/2018 09:27:09.460000,9.74,36.0,72.0
08/01/2018 09:29:49.470000,8.5,36.0,72.0
08/01/2018 09:31:09.463333,9.81,36.0,72.0
08/01/2018 09:33:49.470000,9.56,36.0,72.0
08/01/2018 09:35:09.486666,9.64,36.0,72.0
08/01/2018 09:37:49.473333,8.95,37.0,72.0
08/01/2018 09:39:09.490000,9.31,36.0,72.0
08/01/2018 09:41:49.486666,9.0,36.0,72.0
08/01/2018 09:43:09.543333,9.09,36.0,72.0
08/01/2018 09:45:49.506666,10.34,37.0,72.0
08/01/2018 09:47:09.480000,9.41,36.0,72.0
08/01/2018 09:49:49.650000,9.67,37.0,71.0
08/01/2018 09:51:09.486666,9.76,37.0,71.0
08/01/2018 09:53:49.480000,8.71,37.0,71.0
08/01/2018 09:55:09.486666,10.3,38.0,71.0
08/01/2018 09:57:49.493333,9.81,38.0,72.0
08/01/2018 09:59:09.500000,9.49,38.0,71.0
08/01/2018 10:01:49.503333,10.07,38.0,71.0
08/01/2018 10:03:09.496666,9.4,37.0,71.0
08/01/2018 10:05:49.496666,10.05,38.0,71.0
08/01/2018 10:07:09.493333,9.9,38.0,71.0
08/01/2018 10:09:49.506666,9.84,38.0,71.0
08/01/2018 10:11:09.510000,9.63,38.0,71.0
08/01/2018 10:13:49.520000,10.51,38.0,71.0
08/01/2018 10:15:09.550000,10.16,38.0,71.0
08/01/2018 10:17:49.513333,10.71,38.0,71.0
08/01/2018 10:19:09.506666,9.44,38.0,71.0
08/01/2018 10:21:49.503333,11.05,39.0,71.0
08/01/2018 10:23:09.510000,9.83,39.0,71.0
08/01/2018 10:25:49.523333,11.39,39.0,71.0
08/01/2018 10:27:09.510000,10.74,39.0,71.0
08/01/2018 10:29:49.543333,10.43,40.0,71.0
08/01/2018 10:31:09.530000,10.55,39.0,71.0
08/01/2018 10:33:50.083333,9.75,39.0,71.0
08/01/2018 10:35:10.090000,10.52,39.0,71.0
08/01/2018 10:37:49.530000,10.42,39.0,71.0
08/01/2018 10:39:09.546666,10.51,39.0,71.0
08/01/2018 10:41:49.523333,9.33,40.0,71.0
08/01/2018 10:43:09.596666,10.23,40.0,71.0
08/01/2018 10:45:49.543333,10.12,40.0,71.0
08/01/2018 10:47:09.536666,11.63,40.0,70.0
08/01/2018 10:49:49.540000,10.72,40.0,70.0
08/01/2018 10:51:09.543333,10.6,40.0,70.0
08/01/2018 10:53:49.536666,10.4,40.0,70.0
08/01/2018 10:55:09.556666,10.16,40.0,70.0
08/01/2018 10:57:49.536666,11.19,41.0,70.0
08/01/2018 10:59:09.550000,10.86,41.0,70.0
08/01/2018 11:01:49.570000,10.67,41.0,70.0
08/01/2018 11:03:09.573333,10.55,42.0,70.0
08/01/2018 11:05:49.560000,10.36,42.0,70.0
08/01/2018 11:07:09.633333,11.0,42.0,70.0
08/01/2018 11:09:49.546666,10.35,42.0,69.0
08/01/2018 11:11:09.573333,11.63,42.0,69.0
08/01/2018 11:13:49.556666,11.16,42.0,69.0
08/01/2018 11:15:09.566666,11.12,42.0,69.0
08/01/2018 11:17:49.573333,9.17,42.0,69.0
08/01/2018 11:19:09.553333,10.56,43.0,69.0
08/01/2018 11:21:49.560000,12.14,43.0,69.0
08/01/2018 11:23:09.616666,11.6,43.0,69.0
08/01/2018 11:25:49.573333,10.51,43.0,69.0
08/01/2018 11:27:09.570000,10.45,43.0,69.0
08/01/2018 11:29:49.650000,10.81,43.0,69.0
08/01/2018 11:31:09.566666,10.71,43.0,69.0
08/01/2018 11:33:49.603333,11.14,43.0,69.0
08/01/2018 11:35:09.583333,12.0,44.0,69.0
08/01/2018 11:37:49.610000,11.44,46.0,69.0
08/01/2018 11:39:09.566666,11.67,47.0,69.0
08/01/2018 11:41:49.696666,12.51,47.0,69.0
08/01/2018 11:43:09.576666,13.07,47.0,69.0
08/01/2018 11:45:49.570000,13.4,47.0,69.0
08/01/2018 11:47:09.603333,12.02,47.0,69.0
08/01/2018 11:49:49.586666,11.93,46.0,69.0
08/01/2018 11:51:09.600000,11.88,46.0,69.0
08/01/2018 11:53:49.596666,11.86,45.0,69.0
08/01/2018 11:55:09.593333,11.98,46.0,69.0
08/01/2018 11:57:49.586666,11.14,46.0,69.0
08/01/2018 11:59:09.596666,11.95,46.0,69.0
08/01/2018 12:01:50.206666,11.72,46.0,68.0
08/01/2018 12:03:09.583333,12.07,46.0,68.0
08/01/2018 12:05:49.590000,11.77,46.0,68.0
08/01/2018 12:07:09.606666,11.33,46.0,68.0
08/01/2018 12:09:49.603333,11.23,46.0,68.0
08/01/2018 12:11:09.636666,10.02,46.0,68.0
08/01/2018 12:13:49.613333,10.36,46.0,68.0
08/01/2018 12:15:09.763333,11.42,46.0,68.0
08/01/2018 12:17:49.616666,12.28,47.0,68.0
08/01/2018 12:19:09.613333,12.74,47.0,68.0
08/01/2018 12:21:49.626666,11.57,47.0,68.0
08/01/2018 12:23:09.733333,11.23,47.0,68.0
08/01/2018 12:25:49.613333,11.66,46.0,68.0
08/01/2018 12:27:09.656666,11.28,47.0,68.0
08/01/2018 12:29:49.640000,12.14,47.0,68.0
08/01/2018 12:31:09.656666,11.93,47.0,68.0
08/01/2018 12:33:49.640000,11.98,47.0,68.0
08/01/2018 12:35:09.673333,12.45,46.0,68.0
08/01/2018 12:37:49.646666,11.65,46.0,68.0
08/01/2018 12:39:09.753333,12.71,47.0,68.0
08/01/2018 12:41:49.633333,13.95,47.0,68.0
08/01/2018 12:43:09.656666,12.67,47.0,68.0
08/01/2018 12:45:49.650000,13.3,47.0,68.0
08/01/2018 12:47:09.636666,13.27,47.0,68.0
08/01/2018 12:49:49.646666,12.42,47.0,68.0
08/01/2018 12:51:09.636666,12.14,47.0,69.0
08/01/2018 12:53:49.686666,12.16,47.0,68.0
08/01/2018 12:55:09.643333,12.02,47.0,69.0
08/01/2018 12:57:49.643333,13.6,46.0,69.0
08/01/2018 12:59:09.686666,13.67,46.0,69.0
08/01/2018 13:01:49.646666,13.4,46.0,69.0
08/01/2018 13:03:09.646666,13.12,46.0,69.0
08/01/2018 13:05:49.653333,13.02,46.0,69.0
08/01/2018 13:07:09.696666,14.14,46.0,69.0
08/01/2018 13:09:49.936666,13.57,45.0,69.0
08/01/2018 13:11:09.700000,14.42,45.0,69.0
08/01/2018 13:13:49.663333,13.35,44.0,69.0
08/01/2018 13:15:09.656666,14.12,44.0,69.0
08/01/2018 13:17:49.666666,13.23,44.0,70.0
08/01/2018 13:19:09.670000,13.23,43.0,70.0
08/01/2018 13:21:49.676666,14.05,43.0,70.0
08/01/2018 13:23:09.673333,14.3,43.0,70.0
08/01/2018 13:25:49.746666,13.1,42.0,70.0
08/01/2018 13:27:09.670000,14.57,42.0,70.0
08/01/2018 13:29:49.666666,16.23,41.0,70.0
08/01/2018 13:31:09.783333,15.47,41.0,70.0
08/01/2018 13:33:49.676666,15.86,41.0,71.0
08/01/2018 13:35:09.676666,15.28,41.0,71.0
08/01/2018 13:37:49.680000,13.67,41.0,71.0
08/01/2018 13:39:09.693333,14.77,40.0,71.0
08/01/2018 13:41:49.683333,14.28,40.0,71.0
08/01/2018 13:43:09.696666,14.33,40.0,71.0
08/01/2018 13:45:49.683333,15.86,40.0,71.0
08/01/2018 13:47:10.283333,14.74,39.0,72.0
08/01/2018 13:49:49.813333,16.7,39.0,72.0
08/01/2018 13:51:09.733333,14.54,39.0,72.0
08/01/2018 13:53:49.706666,17.7,39.0,72.0
08/01/2018 13:55:09.693333,15.37,38.0,73.0
08/01/2018 13:57:49.703333,15.44,38.0,73.0
08/01/2018 13:59:09.696666,15.52,37.0,73.0
08/01/2018 14:01:49.716666,15.79,37.0,73.0
08/01/2018 14:03:09.710000,14.72,37.0,74.0
08/01/2018 14:05:49.983333,19.47,36.0,74.0
08/01/2018 14:07:09.730000,19.67,36.0,74.0
08/01/2018 14:09:50.050000,19.65,36.0,74.0
08/01/2018 14:11:09.736666,18.41,36.0,74.0
08/01/2018 14:13:49.706666,15.2,35.0,75.0
08/01/2018 14:15:09.710000,16.6,35.0,75.0
08/01/2018 14:17:49.783333,15.1,34.0,75.0
08/01/2018 14:19:09.803333,15.5,34.0,75.0
08/01/2018 14:21:49.750000,16.27,34.0,76.0
08/01/2018 14:23:09.730000,17.09,33.0,76.0
08/01/2018 14:25:49.776666,14.93,33.0,76.0
08/01/2018 14:27:09.733333,15.91,32.0,76.0
08/01/2018 14:29:45.933333,16.82,32.0,76.0
08/01/2018 14:31:05.963333,16.0,32.0,76.0
08/01/2018 14:33:46.600000,16.63,31.0,76.0
08/01/2018 14:35:06.010000,16.36,31.0,76.0
08/01/2018 14:37:46.196666,15.44,31.0,77.0
08/01/2018 14:39:05.976666,15.24,31.0,77.0
08/01/2018 14:41:45.940000,15.09,31.0,77.0
08/01/2018 14:43:05.950000,13.81,31.0,77.0
08/01/2018 14:45:46.276666,14.0,31.0,77.0
08/01/2018 14:47:06.046666,12.86,31.0,77.0
08/01/2018 14:49:45.983333,13.23,30.0,77.0
08/01/2018 14:51:05.933333,13.44,30.0,78.0
08/01/2018 14:53:46.123333,11.79,30.0,78.0
08/01/2018 14:55:05.953333,13.38,29.0,78.0
08/01/2018 14:57:45.966666,13.14,29.0,78.0
08/01/2018 14:59:05.963333,13.12,29.0,78.0
08/01/2018 15:01:46.066666,12.14,29.0,79.0
08/01/2018 15:03:05.956666,13.43,28.0,79.0
08/01/2018 15:05:45.946666,13.21,28.0,79.0
08/01/2018 15:07:06.063333,13.69,28.0,79.0
08/01/2018 15:09:45.943333,13.28,28.0,79.0
08/01/2018 15:11:05.966666,12.98,28.0,79.0
08/01/2018 15:13:46.066666,13.05,28.0,79.0
08/01/2018 15:15:05.986666,12.0,28.0,79.0
08/01/2018 15:17:46.060000,13.71,28.0,79.0
08/01/2018 15:19:05.963333,12.67,28.0,79.0
08/01/2018 15:21:46.006666,13.51,28.0,79.0
08/01/2018 15:23:06.000000,12.86,28.0,79.0
08/01/2018 15:25:45.956666,13.52,28.0,80.0
08/01/2018 15:27:05.973333,13.14,28.0,80.0
08/01/2018 15:29:45.980000,12.83,28.0,80.0
08/01/2018 15:31:06.000000,13.88,27.0,80.0
08/01/2018 15:33:46.086666,12.42,28.0,80.0
08/01/2018 15:35:06.080000,14.23,28.0,80.0
08/01/2018 15:37:46.006666,14.4,27.0,80.0
08/01/2018 15:39:05.990000,12.49,27.0,80.0
08/01/2018 15:41:46.003333,13.77,27.0,80.0
08/01/2018 15:43:06.036666,12.33,27.0,80.0
08/01/2018 15:45:46.116666,13.24,27.0,80.0
08/01/2018 15:47:06.046666,13.43,26.0,80.0
08/01/2018 15:49:46.126666,13.98,27.0,80.0
08/01/2018 15:51:06.003333,13.9,27.0,80.0
08/01/2018 15:53:45.996666,12.84,28.0,80.0
08/01/2018 15:55:06.126666,12.35,28.0,80.0
08/01/2018 15:57:45.996666,12.89,28.0,80.0
08/01/2018 15:59:06.170000,13.0,28.0,80.0
08/01/2018 16:01:46.010000,13.31,27.0,81.0
08/01/2018 16:03:06.033333,12.63,27.0,81.0
08/01/2018 16:05:46.000000,13.83,27.0,81.0
08/01/2018 16:07:06.010000,14.4,27.0,81.0
08/01/2018 16:09:46.010000,12.9,27.0,81.0
08/01/2018 16:11:06.006666,12.49,27.0,81.0
08/01/2018 16:13:46.033333,12.23,27.0,81.0
08/01/2018 16:15:06.006666,13.37,27.0,81.0
08/01/2018 16:17:46.060000,13.31,28.0,81.0
08/01/2018 16:19:06.040000,13.57,27.0,81.0
08/01/2018 16:21:46.056666,12.3,28.0,81.0
08/01/2018 16:23:06.140000,11.93,28.0,81.0
08/01/2018 16:25:46.070000,12.88,27.0,81.0
08/01/2018 16:27:06.023333,13.81,27.0,81.0
08/01/2018 16:29:46.083333,11.02,28.0,81.0
08/01/2018 16:31:06.026666,12.0,28.0,81.0
