InstrumentName, Melody-Catalpa B,,
08/01/2018 05:23:12.716666,9.55,41.0,71.0
08/01/2018 05:25:52.716666,12.05,41.0,71.0
08/01/2018 05:27:12.706666,11.47,40.0,71.0
08/01/2018 05:29:52.710000,9.6,40.0,71.0
08/01/2018 05:31:12.716666,11.23,40.0,71.0
08/01/2018 05:33:52.703333,10.91,40.0,71.0
08/01/2018 05:35:12.760000,11.0,40.0,71.0
08/01/2018 05:37:52.713333,9.02,40.0,71.0
08/01/2018 05:39:12.726666,10.42,40.0,70.0
08/01/2018 05:41:52.713333,8.89,40.0,70.0
08/01/2018 05:43:12.720000,9.33,40.0,70.0
08/01/2018 05:45:52.726666,9.05,40.0,70.0
08/01/2018 05:47:12.710000,9.12,41.0,70.0
08/01/2018 05:49:52.796666,8.62,41.0,70.0
08/01/2018 05:51:12.770000,8.95,41.0,70.0
08/01/2018 05:53:52.716666,10.25,41.0,70.0
08/01/2018 05:55:12.893333,11.36,41.0,70.0
08/01/2018 05:57:52.713333,9.86,41.0,70.0
08/01/2018 05:59:12.720000,9.47,41.0,70.0
08/01/2018 06:01:52.720000,9.44,41.0,70.0
08/01/2018 06:03:12.756666,10.15,41.0,70.0
08/01/2018 06:05:53.096666,8.95,41.0,70.0
08/01/2018 06:07:12.723333,9.4,41.0,70.0
08/01/2018 06:09:52.793333,7.21,42.0,69.0
08/01/2018 06:11:12.706666,7.02,42.0,69.0
08/01/2018 06:13:52.713333,10.14,42.0,69.0
08/01/2018 06:15:12.756666,7.98,42.0,69.0
08/01/2018 06:17:52.716666,8.15,42.0,69.0
08/01/2018 06:19:12.720000,7.57,42.0,69.0
08/01/2018 06:21:52.713333,7.35,42.0,69.0
08/01/2018 06:23:12.763333,7.98,42.0,69.0
08/01/2018 06:25:52.746666,7.42,42.0,69.0
08/01/2018 06:27:12.713333,7.36,41.0,69.0
08/01/2018 06:29:52.720000,7.53,42.0,69.0
08/01/2018 06:31:13.153333,6.89,42.0,69.0
08/01/2018 06:33:52.716666,6.86,42.0,69.0
08/01/2018 06:35:12.716666,8.34,42.0,69.0
08/01/2018 06:37:52.713333,8.07,42.0,69.0
08/01/2018 06:39:12.716666,7.43,42.0,69.0
08/01/2018 06:41:52.720000,8.81,42.0,69.0
08/01/2018 06:43:12.786666,8.86,42.0,69.0
08/01/2018 06:45:52.720000,9.93,41.0,69.0
08/01/2018 06:47:12.766666,9.02,42.0,69.0
08/01/2018 06:49:52.733333,9.12,42.0,69.0
08/01/2018 06:51:12.720000,9.1,42.0,69.0
08/01/2018 06:53:53.363333,7.95,42.0,68.0
08/01/2018 06:55:12.720000,8.71,42.0,68.0
08/01/2018 06:57:52.720000,8.9,43.0,68.0
08/01/2018 06:59:12.726666,7.74,43.0,68.0
08/01/2018 07:01:52.726666,6.62,42.0,68.0
08/01/2018 07:03:12.723333,8.23,43.0,68.0
08/01/2018 07:05:52.720000,8.33,42.0,68.0
08/01/2018 07:07:12.906666,8.63,42.0,68.0
08/01/2018 07:09:52.980000,6.67,42.0,68.0
08/01/2018 07:11:12.800000,7.26,42.0,68.0
08/01/2018 07:13:52.720000,7.52,43.0,68.0
08/01/2018 07:15:12.723333,6.7,43.0,68.0
08/01/2018 07:17:52.720000,6.88,42.0,68.0
08/01/2018 07:19:12.883333,7.33,43.0,68.0
08/01/2018 07:21:52.730000,6.9,43.0,68.0
08/01/2018 07:23:12.730000,7.5,43.0,68.0
08/01/2018 07:25:52.756666,7.9,43.0,68.0
08/01/2018 07:27:12.723333,6.56,42.0,68.0
08/01/2018 07:29:52.736666,6.71,43.0,68.0
08/01/2018 07:31:12.723333,6.17,43.0,68.0
08/01/2018 07:33:52.723333,8.86,43.0,68.0
08/01/2018 07:35:12.726666,7.98,43.0,68.0
08/01/2018 07:37:52.720000,7.33,43.0,68.0
08/01/2018 07:39:12.870000,7.35,43.0,68.0
08/01/2018 07:41:52.733333,7.32,43.0,67.0
08/01/2018 07:45:52.760000,7.31,44.0,67.0
08/01/2018 07:47:12.730000,6.77,44.0,67.0
08/01/2018 07:49:52.726666,7.23,44.0,67.0
08/01/2018 07:51:12.723333,8.11,44.0,67.0
08/01/2018 07:53:52.723333,7.86,44.0,67.0
08/01/2018 07:55:12.766666,7.64,44.0,67.0
08/01/2018 07:57:52.766666,7.4,44.0,67.0
08/01/2018 07:59:12.890000,7.1,44.0,67.0
08/01/2018 08:01:52.796666,7.67,44.0,67.0
08/01/2018 08:03:12.733333,6.38,44.0,67.0
08/01/2018 08:05:52.730000,7.42,45.0,67.0
08/01/2018 08:07:12.726666,7.19,47.0,67.0
08/01/2018 08:09:52.736666,7.14,45.0,67.0
08/01/2018 08:11:12.846666,8.28,45.0,67.0
08/01/2018 08:13:52.730000,7.6,45.0,67.0
08/01/2018 08:15:12.890000,7.0,45.0,67.0
08/01/2018 08:17:52.726666,6.77,44.0,67.0
08/01/2018 08:19:12.856666,6.93,44.0,67.0
08/01/2018 08:21:52.740000,7.02,45.0,67.0
08/01/2018 08:23:12.726666,8.05,45.0,67.0
08/01/2018 08:25:52.736666,6.84,45.0,67.0
08/01/2018 08:27:12.736666,6.91,45.0,67.0
08/01/2018 08:29:52.780000,7.93,44.0,67.0
08/01/2018 08:31:12.726666,6.95,45.0,67.0
08/01/2018 08:33:52.770000,7.07,45.0,66.0
08/01/2018 08:35:12.743333,6.56,45.0,67.0
08/01/2018 08:37:52.753333,6.97,45.0,66.0
08/01/2018 08:39:12.740000,6.23,45.0,66.0
08/01/2018 08:41:52.766666,7.05,45.0,66.0
08/01/2018 08:45:52.773333,7.04,45.0,66.0
08/01/2018 08:47:12.736666,7.0,45.0,66.0
08/01/2018 08:49:52.766666,7.23,46.0,66.0
08/01/2018 08:51:12.750000,6.98,45.0,66.0
08/01/2018 08:53:52.736666,7.69,45.0,66.0
08/01/2018 08:55:12.740000,7.58,45.0,66.0
08/01/2018 08:57:52.953333,7.1,45.0,66.0
08/01/2018 08:59:12.740000,7.28,45.0,66.0
08/01/2018 09:01:52.793333,7.33,45.0,66.0
08/01/2018 09:03:12.750000,8.02,45.0,66.0
08/01/2018 09:05:52.726666,7.07,45.0,66.0
08/01/2018 09:07:12.756666,7.19,45.0,66.0
08/01/2018 09:09:52.776666,6.89,45.0,66.0
08/01/2018 09:11:12.736666,6.43,45.0,66.0
08/01/2018 09:13:52.756666,7.31,45.0,66.0
08/01/2018 09:15:12.740000,7.51,45.0,66.0
08/01/2018 09:17:52.730000,7.37,45.0,66.0
08/01/2018 09:19:12.733333,8.0,45.0,66.0
08/01/2018 09:21:52.736666,7.3,46.0,66.0
08/01/2018 09:23:12.736666,7.63,46.0,66.0
08/01/2018 09:25:52.880000,6.77,46.0,66.0
08/01/2018 09:27:12.736666,7.69,46.0,65.0
08/01/2018 09:29:52.743333,7.14,46.0,65.0
08/01/2018 09:31:12.763333,8.53,45.0,65.0
08/01/2018 09:33:52.740000,7.88,46.0,65.0
08/01/2018 09:35:12.783333,6.6,46.0,65.0
08/01/2018 09:37:52.760000,7.64,46.0,65.0
08/01/2018 09:39:12.740000,6.63,46.0,65.0
08/01/2018 09:41:52.756666,6.56,47.0,65.0
08/01/2018 09:43:12.773333,7.09,47.0,65.0
08/01/2018 09:45:52.743333,7.45,47.0,65.0
08/01/2018 09:47:12.756666,8.18,47.0,65.0
08/01/2018 09:49:52.743333,8.07,47.0,65.0
08/01/2018 09:51:12.736666,7.51,47.0,65.0
08/01/2018 09:53:52.733333,7.35,48.0,65.0
08/01/2018 09:55:12.746666,7.55,48.0,65.0
08/01/2018 09:57:52.750000,6.98,47.0,65.0
08/01/2018 09:59:12.753333,7.88,47.0,65.0
08/01/2018 10:01:52.753333,8.05,48.0,65.0
08/01/2018 10:03:12.750000,7.2,47.0,65.0
08/01/2018 10:05:52.736666,7.42,48.0,65.0
08/01/2018 10:07:12.740000,8.44,48.0,65.0
08/01/2018 10:09:52.893333,8.12,48.0,65.0
08/01/2018 10:11:12.736666,6.98,48.0,65.0
08/01/2018 10:13:52.743333,8.0,48.0,65.0
08/01/2018 10:15:12.756666,7.49,48.0,65.0
08/01/2018 10:17:52.746666,7.87,48.0,65.0
08/01/2018 10:19:12.743333,7.14,48.0,65.0
08/01/2018 10:21:52.740000,8.33,48.0,65.0
08/01/2018 10:23:12.746666,7.17,48.0,65.0
08/01/2018 10:25:52.740000,7.21,48.0,65.0
08/01/2018 10:27:12.770000,8.43,48.0,65.0
08/01/2018 10:29:52.740000,8.78,48.0,65.0
08/01/2018 10:31:12.746666,7.23,48.0,65.0
08/01/2018 10:33:52.796666,7.05,48.0,64.0
08/01/2018 10:35:12.766666,7.72,48.0,64.0
08/01/2018 10:37:52.743333,8.32,48.0,64.0
08/01/2018 10:39:12.743333,7.63,49.0,64.0
08/01/2018 10:41:52.803333,7.95,48.0,64.0
08/01/2018 10:43:12.746666,8.33,48.0,64.0
08/01/2018 10:45:52.753333,7.98,48.0,64.0
08/01/2018 10:47:12.750000,7.56,48.0,64.0
08/01/2018 10:49:52.746666,7.05,48.0,64.0
08/01/2018 10:51:12.746666,8.4,49.0,64.0
08/01/2018 10:53:52.746666,8.4,49.0,64.0
08/01/2018 10:55:12.753333,8.63,49.0,64.0
08/01/2018 10:57:52.750000,8.49,49.0,64.0
08/01/2018 10:59:12.750000,7.84,49.0,64.0
08/01/2018 11:01:52.886666,8.34,49.0,64.0
08/01/2018 11:03:12.760000,8.27,49.0,64.0
08/01/2018 11:05:52.750000,8.12,49.0,64.0
08/01/2018 11:07:12.766666,8.43,49.0,64.0
08/01/2018 11:09:52.893333,8.5,49.0,64.0
08/01/2018 11:11:12.746666,7.45,49.0,64.0
08/01/2018 11:13:52.746666,8.42,49.0,64.0
08/01/2018 11:15:12.756666,7.31,49.0,64.0
08/01/2018 11:17:52.753333,8.44,50.0,64.0
08/01/2018 11:19:12.746666,7.79,49.0,64.0
08/01/2018 11:21:52.746666,7.68,50.0,64.0
08/01/2018 11:23:12.750000,8.07,50.0,64.0
08/01/2018 11:25:52.746666,7.69,49.0,64.0
08/01/2018 11:27:12.743333,8.26,49.0,64.0
08/01/2018 11:29:52.750000,7.71,50.0,64.0
08/01/2018 11:31:12.756666,7.98,50.0,64.0
08/01/2018 11:33:52.760000,8.81,50.0,64.0
08/01/2018 11:35:12.746666,8.4,50.0,64.0
08/01/2018 11:37:52.786666,9.33,50.0,64.0
08/01/2018 11:39:12.746666,8.81,51.0,64.0
08/01/2018 11:41:52.880000,8.65,51.0,64.0
08/01/2018 11:43:12.830000,6.83,51.0,64.0
08/01/2018 11:45:52.766666,8.36,51.0,64.0
08/01/2018 11:47:12.760000,8.09,51.0,64.0
08/01/2018 11:49:52.960000,8.26,51.0,64.0
08/01/2018 11:51:12.806666,8.3,51.0,63.0
08/01/2018 11:53:52.856666,8.64,51.0,63.0
08/01/2018 11:55:12.753333,8.7,51.0,63.0
08/01/2018 11:57:53.153333,8.98,51.0,63.0
08/01/2018 11:59:12.783333,8.6,51.0,63.0
08/01/2018 12:01:52.796666,8.79,51.0,63.0
08/01/2018 12:03:12.796666,8.36,51.0,63.0
08/01/2018 12:05:52.750000,9.46,51.0,63.0
08/01/2018 12:07:12.750000,8.81,51.0,63.0
08/01/2018 12:09:52.790000,8.8,52.0,63.0
08/01/2018 12:11:12.753333,9.67,51.0,63.0
08/01/2018 12:13:52.776666,9.74,51.0,63.0
08/01/2018 12:15:12.750000,8.28,51.0,63.0
08/01/2018 12:17:52.750000,7.33,51.0,63.0
08/01/2018 12:19:12.823333,7.23,51.0,63.0
08/01/2018 12:21:52.750000,7.91,51.0,63.0
08/01/2018 12:23:12.753333,7.86,51.0,63.0
08/01/2018 12:25:52.763333,8.24,51.0,63.0
08/01/2018 12:27:12.753333,9.05,51.0,63.0
08/01/2018 12:29:52.753333,8.09,52.0,63.0
08/01/2018 12:31:12.763333,9.26,52.0,63.0
08/01/2018 12:33:52.763333,7.8,53.0,63.0
08/01/2018 12:35:12.756666,8.79,53.0,63.0
08/01/2018 12:37:52.856666,8.05,52.0,63.0
08/01/2018 12:39:12.760000,6.39,52.0,63.0
08/01/2018 12:41:52.753333,8.37,51.0,63.0
08/01/2018 12:43:12.750000,6.91,52.0,63.0
08/01/2018 12:45:52.750000,7.7,51.0,63.0
08/01/2018 12:47:12.756666,8.81,51.0,63.0
08/01/2018 12:49:52.876666,7.64,51.0,64.0
08/01/2018 12:51:12.756666,7.48,51.0,64.0
08/01/2018 12:53:52.756666,8.02,51.0,64.0
08/01/2018 12:55:12.760000,9.19,52.0,64.0
08/01/2018 12:57:52.763333,8.56,52.0,64.0
08/01/2018 12:59:12.756666,9.26,52.0,64.0
08/01/2018 13:01:52.806666,8.3,52.0,64.0
08/01/2018 13:03:12.766666,8.21,52.0,64.0
08/01/2018 13:05:52.780000,9.07,52.0,64.0
08/01/2018 13:07:12.796666,9.07,52.0,64.0
08/01/2018 13:09:52.756666,9.07,52.0,64.0
08/01/2018 13:11:12.756666,8.02,52.0,65.0
08/01/2018 13:13:52.766666,7.44,55.0,65.0
08/01/2018 13:15:12.760000,8.58,54.0,65.0
08/01/2018 13:17:52.760000,7.67,54.0,65.0
08/01/2018 13:19:12.766666,8.74,54.0,65.0
08/01/2018 13:21:52.763333,7.67,54.0,65.0
08/01/2018 13:23:12.756666,9.35,54.0,65.0
08/01/2018 13:25:52.766666,8.84,54.0,66.0
08/01/2018 13:27:12.823333,8.67,54.0,66.0
08/01/2018 13:29:52.866666,7.74,54.0,66.0
08/01/2018 13:31:12.776666,8.29,54.0,66.0
08/01/2018 13:33:52.760000,8.63,54.0,67.0
08/01/2018 13:35:12.763333,8.33,54.0,67.0
08/01/2018 13:37:52.763333,7.33,54.0,67.0
08/01/2018 13:39:12.800000,8.77,54.0,67.0
08/01/2018 13:41:52.756666,7.95,53.0,67.0
08/01/2018 13:43:12.766666,8.21,53.0,67.0
08/01/2018 13:45:52.773333,7.83,53.0,68.0
08/01/2018 13:47:12.786666,6.79,54.0,68.0
08/01/2018 13:49:52.796666,8.58,54.0,68.0
08/01/2018 13:51:12.800000,6.5,54.0,68.0
08/01/2018 13:53:52.886666,7.98,55.0,68.0
08/01/2018 13:55:12.813333,7.14,55.0,69.0
08/01/2018 13:57:52.793333,8.14,54.0,69.0
08/01/2018 13:59:12.766666,8.49,52.0,69.0
08/01/2018 14:01:52.850000,7.05,52.0,69.0
08/01/2018 14:03:12.766666,7.5,52.0,70.0
08/01/2018 14:05:52.776666,8.42,52.0,70.0
08/01/2018 14:07:12.766666,8.26,52.0,70.0
08/01/2018 14:09:52.773333,7.77,52.0,70.0
08/01/2018 14:11:12.856666,8.77,52.0,71.0
08/01/2018 14:13:52.766666,8.05,50.0,71.0
08/01/2018 14:15:12.770000,8.65,50.0,71.0
08/01/2018 14:17:52.806666,8.44,50.0,71.0
08/01/2018 14:19:12.786666,8.51,50.0,72.0
08/01/2018 14:21:52.780000,8.02,48.0,72.0
08/01/2018 14:23:12.890000,9.18,48.0,72.0
08/01/2018 14:25:52.826666,8.59,49.0,73.0
08/01/2018 14:27:12.770000,7.73,49.0,73.0
08/01/2018 14:29:52.776666,8.67,47.0,73.0
08/01/2018 14:31:12.770000,9.6,46.0,73.0
08/01/2018 14:33:52.776666,7.12,45.0,73.0
08/01/2018 14:35:12.776666,8.49,45.0,73.0
08/01/2018 14:37:52.803333,8.48,42.0,74.0
08/01/2018 14:39:12.770000,9.02,41.0,74.0
08/01/2018 14:41:52.770000,8.53,40.0,74.0
08/01/2018 14:43:12.783333,7.95,41.0,74.0
08/01/2018 14:45:52.803333,7.43,42.0,74.0
08/01/2018 14:47:12.776666,8.26,42.0,75.0
08/01/2018 14:49:52.836666,8.23,42.0,75.0
08/01/2018 14:51:12.780000,8.77,41.0,75.0
08/01/2018 14:53:52.776666,7.65,41.0,75.0
08/01/2018 14:55:12.823333,7.95,39.0,75.0
08/01/2018 14:57:52.833333,9.14,36.0,76.0
08/01/2018 14:59:13.146666,8.37,38.0,76.0
08/01/2018 15:01:52.910000,9.17,37.0,76.0
08/01/2018 15:03:12.776666,8.63,38.0,76.0
08/01/2018 15:05:52.796666,7.78,39.0,76.0
08/01/2018 15:07:12.933333,7.71,39.0,76.0
08/01/2018 15:09:52.896666,8.05,40.0,76.0
08/01/2018 15:11:12.830000,9.09,40.0,76.0
08/01/2018 15:13:52.783333,8.38,40.0,76.0
08/01/2018 15:15:12.933333,7.71,39.0,77.0
08/01/2018 15:17:52.786666,8.6,39.0,77.0
08/01/2018 15:19:12.790000,8.44,37.0,77.0
08/01/2018 15:21:52.846666,8.37,36.0,77.0
08/01/2018 15:23:12.790000,8.11,35.0,77.0
08/01/2018 15:25:52.790000,7.1,35.0,77.0
08/01/2018 15:27:12.780000,7.36,37.0,78.0
08/01/2018 15:29:52.780000,7.42,36.0,78.0
08/01/2018 15:31:12.780000,7.65,36.0,77.0
08/01/2018 15:33:52.853333,8.17,38.0,77.0
08/01/2018 15:35:12.783333,8.07,38.0,77.0
08/01/2018 15:37:52.906666,7.67,37.0,77.0
08/01/2018 15:39:12.870000,8.37,39.0,77.0
08/01/2018 15:41:52.806666,7.63,39.0,77.0
08/01/2018 15:43:12.790000,8.51,39.0,77.0
08/01/2018 15:45:52.946666,7.66,40.0,77.0
08/01/2018 15:47:12.783333,8.84,40.0,77.0
08/01/2018 15:49:52.816666,8.05,40.0,77.0
08/01/2018 15:51:12.796666,8.83,39.0,77.0
08/01/2018 15:53:52.790000,8.57,39.0,77.0
08/01/2018 15:55:12.920000,8.67,38.0,77.0
08/01/2018 15:57:52.810000,9.64,39.0,77.0
08/01/2018 15:59:12.916666,7.6,39.0,77.0
08/01/2018 16:01:52.793333,9.38,37.0,77.0
08/01/2018 16:03:12.910000,7.72,39.0,77.0
08/01/2018 16:05:52.800000,8.28,40.0,77.0
08/01/2018 16:07:12.796666,8.3,40.0,78.0
08/01/2018 16:09:52.793333,7.4,39.0,78.0
08/01/2018 16:11:12.923333,8.05,40.0,78.0
08/01/2018 16:13:52.856666,7.98,38.0,78.0
08/01/2018 16:15:12.796666,7.43,38.0,78.0
08/01/2018 16:17:52.793333,8.4,37.0,78.0
08/01/2018 16:19:12.796666,8.42,36.0,78.0
08/01/2018 16:21:52.800000,7.95,35.0,78.0
08/01/2018 16:23:12.800000,7.95,36.0,79.0
08/01/2018 16:25:52.810000,8.65,35.0,79.0
08/01/2018 16:27:12.870000,8.49,36.0,79.0
08/01/2018 16:29:52.803333,8.6,34.0,79.0
08/01/2018 16:31:12.793333,8.7,34.0,79.0
08/01/2018 16:33:52.820000,8.53,35.0,79.0
08/01/2018 16:35:12.796666,8.19,35.0,80.0
