InstrumentName, Welby,,,
StartTime, 2020-11-01 00:00:00,,,
EndTime, 2020-11-30 23:59:59,,,
Date,NO2,O3,PM10,SO2
11/01/2020 00:00:00.000000,13.0,23.0,23.8,0.0
11/01/2020 01:00:00.000000,13.0,21.0,21.1,0.0
11/01/2020 02:00:00.000000,15.0,19.0,20.1,0.0
11/01/2020 03:00:00.000000,27.0,3.0,28.6,0.0
11/01/2020 04:00:00.000000,,1.0,38.2,0.0
11/01/2020 05:00:00.000000,30.0,1.0,46.2,0.0
11/01/2020 06:00:00.000000,30.0,1.0,46.3,0.0
11/01/2020 07:00:00.000000,29.0,1.0,47.5,1.0
11/01/2020 08:00:00.000000,27.0,1.0,36.6,0.0
11/01/2020 09:00:00.000000,27.0,1.0,27.8,0.0
11/01/2020 10:00:00.000000,27.0,1.0,23.6,0.0
11/01/2020 11:00:00.000000,26.0,,13.6,0.0
11/01/2020 12:00:00.000000,27.0,,21.5,0.0
11/01/2020 13:00:00.000000,25.0,,34.7,0.0
11/01/2020 14:00:00.000000,25.0,3.0,28.5,0.0
11/01/2020 15:00:00.000000,30.0,8.0,40.5,0.0
11/01/2020 16:00:00.000000,24.0,17.0,18.2,1.0
11/01/2020 17:00:00.000000,19.0,22.0,22.1,0.0
11/01/2020 18:00:00.000000,18.0,26.0,47.8,0.0
11/01/2020 19:00:00.000000,13.0,32.0,43.8,0.0
11/01/2020 20:00:00.000000,10.0,36.0,28.6,0.0
11/01/2020 21:00:00.000000,8.0,39.0,24.9,0.0
11/01/2020 22:00:00.000000,9.0,40.0,25.3,0.0
11/01/2020 23:00:00.000000,12.0,35.0,15.6,0.0
11/02/2020 00:00:00.000000,21.0,23.0,73.2,0.0
11/02/2020 01:00:00.000000,26.0,14.0,89.2,0.0
11/02/2020 02:00:00.000000,39.0,2.0,43.4,0.0
11/02/2020 03:00:00.000000,38.0,1.0,39.5,0.0
11/02/2020 04:00:00.000000,,1.0,63.4,0.0
11/02/2020 05:00:00.000000,36.0,1.0,41.4,0.0
11/02/2020 06:00:00.000000,34.0,1.0,26.3,0.0
11/02/2020 07:00:00.000000,34.0,1.0,25.6,0.0
11/02/2020 08:00:00.000000,34.0,1.0,20.3,0.0
11/02/2020 09:00:00.000000,32.0,,16.7,0.0
11/02/2020 10:00:00.000000,30.0,,29.1,0.0
11/02/2020 11:00:00.000000,33.0,,7.3,0.0
11/02/2020 12:00:00.000000,34.0,,28.5,0.0
11/02/2020 13:00:00.000000,36.0,,55.2,1.0
11/02/2020 14:00:00.000000,37.0,2.0,72.1,1.0
11/02/2020 15:00:00.000000,43.0,4.0,97.8,2.0
11/02/2020 16:00:00.000000,42.0,7.0,86.5,1.0
11/02/2020 17:00:00.000000,32.0,18.0,47.8,2.0
11/02/2020 18:00:00.000000,20.0,28.0,41.8,1.0
11/02/2020 19:00:00.000000,12.0,36.0,21.8,0.0
11/02/2020 20:00:00.000000,10.0,39.0,27.6,0.0
11/02/2020 21:00:00.000000,8.0,39.0,22.0,0.0
11/02/2020 22:00:00.000000,8.0,40.0,16.4,0.0
11/02/2020 23:00:00.000000,20.0,28.0,52.5,0.0
11/03/2020 00:00:00.000000,34.0,7.0,100.2,0.0
11/03/2020 01:00:00.000000,41.0,1.0,105.0,1.0
11/03/2020 02:00:00.000000,41.0,1.0,60.6,1.0
11/03/2020 03:00:00.000000,35.0,3.0,33.6,0.0
11/03/2020 04:00:00.000000,,1.0,42.0,0.0
11/03/2020 05:00:00.000000,37.0,1.0,41.3,0.0
11/03/2020 06:00:00.000000,36.0,1.0,43.9,0.0
11/03/2020 07:00:00.000000,34.0,0.0,27.2,0.0
11/03/2020 08:00:00.000000,32.0,1.0,23.8,0.0
11/03/2020 09:00:00.000000,31.0,2.0,15.2,0.0
11/03/2020 10:00:00.000000,28.0,4.0,14.6,0.0
11/03/2020 11:00:00.000000,28.0,1.0,23.0,0.0
11/03/2020 12:00:00.000000,30.0,1.0,36.7,0.0
11/03/2020 13:00:00.000000,33.0,1.0,60.8,1.0
11/03/2020 14:00:00.000000,33.0,2.0,79.9,2.0
11/03/2020 15:00:00.000000,35.0,4.0,104.0,2.0
11/03/2020 16:00:00.000000,39.0,6.0,120.8,2.0
11/03/2020 17:00:00.000000,32.0,11.0,71.2,2.0
11/03/2020 18:00:00.000000,21.0,19.0,47.9,1.0
11/03/2020 19:00:00.000000,20.0,22.0,67.3,1.0
11/03/2020 20:00:00.000000,16.0,33.0,44.3,1.0
11/03/2020 21:00:00.000000,10.0,30.0,44.1,0.0
11/03/2020 22:00:00.000000,13.0,27.0,46.0,1.0
11/03/2020 23:00:00.000000,25.0,13.0,103.4,0.0
11/04/2020 00:00:00.000000,33.0,3.0,65.3,0.0
11/04/2020 01:00:00.000000,35.0,1.0,105.1,1.0
11/04/2020 02:00:00.000000,34.0,1.0,92.9,1.0
11/04/2020 03:00:00.000000,37.0,1.0,106.6,1.0
11/04/2020 04:00:00.000000,,1.0,55.8,1.0
11/04/2020 05:00:00.000000,30.0,1.0,49.0,1.0
11/04/2020 06:00:00.000000,30.0,1.0,51.7,1.0
11/04/2020 07:00:00.000000,29.0,1.0,46.8,1.0
11/04/2020 08:00:00.000000,28.0,0.0,32.0,0.0
11/04/2020 09:00:00.000000,26.0,1.0,29.1,0.0
11/04/2020 10:00:00.000000,26.0,1.0,27.0,0.0
11/04/2020 11:00:00.000000,26.0,1.0,21.7,0.0
11/04/2020 12:00:00.000000,27.0,1.0,31.3,0.0
11/04/2020 13:00:00.000000,30.0,1.0,68.3,1.0
11/04/2020 14:00:00.000000,32.0,2.0,120.8,1.0
11/04/2020 15:00:00.000000,34.0,5.0,119.8,1.0
11/04/2020 16:00:00.000000,24.0,13.0,88.3,0.0
11/04/2020 17:00:00.000000,23.0,19.0,85.6,1.0
11/04/2020 18:00:00.000000,10.0,36.0,31.0,1.0
11/04/2020 19:00:00.000000,5.0,43.0,27.0,0.0
11/04/2020 20:00:00.000000,4.0,44.0,21.6,0.0
11/04/2020 21:00:00.000000,4.0,43.0,66.8,0.0
