InstrumentName, Canary-DN-1,,,,,,
StartTime, 2020-11-01 00:00:00,,,,,,
EndTime, 2020-11-30 23:59:59,,,,,,
Date,IH,IT,P,TVOC,TVOC_Cal,WD,WS
11/02/2020 08:53:00.000000,57.97,41.31,854.31,0.244,0.077,195.8,1.14
11/02/2020 08:54:01.000000,57.97,41.31,854.31,0.245,0.078,186.11,1.0
11/02/2020 08:55:02.000000,57.97,41.31,854.31,0.245,0.078,193.06,0.81
11/02/2020 08:56:02.000000,57.97,41.31,854.31,0.245,0.078,188.34,0.81
11/02/2020 08:57:01.000000,57.97,41.31,854.31,0.245,0.078,178.11,0.43
11/02/2020 08:58:02.000000,57.97,41.31,854.31,0.243,0.075,153.72,0.24
11/02/2020 08:59:00.000000,57.97,41.31,854.31,0.244,0.077,166.58,0.23
11/02/2020 09:00:01.000000,57.97,41.31,854.31,0.245,0.078,120.91,0.18
11/02/2020 09:01:05.000000,57.97,41.31,854.31,0.246,0.079,73.53,0.1
11/02/2020 09:02:00.000000,57.97,41.31,854.31,0.244,0.077,144.62,0.14
11/02/2020 09:03:02.000000,57.97,41.31,854.31,0.244,0.077,142.76,0.25
11/02/2020 09:04:00.000000,57.97,41.31,854.31,0.245,0.078,180.42,0.73
11/02/2020 09:05:01.000000,57.97,41.31,854.31,0.244,0.077,184.3,0.99
11/02/2020 09:06:01.000000,57.97,41.31,854.31,0.245,0.078,184.5,0.54
11/02/2020 09:07:00.000000,57.97,41.31,854.31,0.244,0.077,176.29,0.9
11/02/2020 09:08:01.000000,57.97,41.31,854.31,0.244,0.077,178.86,0.76
11/02/2020 09:09:01.000000,57.97,41.31,854.31,0.245,0.078,185.15,1.24
11/02/2020 09:10:02.000000,57.97,41.31,854.31,0.245,0.078,189.45,1.02
11/02/2020 09:11:00.000000,57.97,41.31,854.31,0.245,0.078,183.8,1.03
11/02/2020 09:12:02.000000,57.97,41.31,854.31,0.244,0.077,193.3,0.68
11/02/2020 09:13:00.000000,57.97,41.31,854.31,0.244,0.077,195.07,0.8
11/02/2020 09:14:01.000000,57.97,41.31,854.31,0.245,0.078,170.8,0.8
11/02/2020 09:15:01.000000,57.97,41.31,854.31,0.245,0.078,185.4,0.65
11/02/2020 09:16:00.000000,57.97,41.31,854.31,0.245,0.078,172.87,0.6
11/02/2020 09:17:02.000000,57.97,41.31,854.31,0.246,0.079,152.6,0.53
11/02/2020 09:18:02.000000,57.97,41.31,854.31,0.246,0.079,153.6,0.66
11/02/2020 09:19:01.000000,57.97,41.31,854.31,0.245,0.078,136.56,0.88
11/02/2020 09:20:01.000000,57.97,41.31,854.31,0.245,0.078,136.58,1.15
11/02/2020 09:21:02.000000,57.97,41.31,854.31,0.246,0.079,104.04,0.79
11/02/2020 09:22:02.000000,57.97,41.31,854.31,0.245,0.078,82.88,0.57
11/02/2020 09:23:01.000000,57.97,41.31,854.31,0.246,0.079,95.76,1.13
11/02/2020 09:24:02.000000,57.97,41.31,854.31,0.246,0.079,81.9,0.81
11/02/2020 09:25:01.000000,57.97,41.31,854.31,0.245,0.078,107.86,0.63
11/02/2020 09:26:01.000000,57.97,41.31,854.31,0.244,0.077,121.4,0.62
11/02/2020 09:27:02.000000,57.97,41.31,854.31,0.244,0.077,137.1,0.69
11/02/2020 09:28:01.000000,57.97,41.31,854.31,0.244,0.077,155.37,0.55
11/02/2020 09:29:00.000000,57.97,41.31,854.31,0.243,0.075,182.75,0.46
11/02/2020 09:30:01.000000,57.97,41.31,854.31,0.245,0.078,167.98,0.49
11/02/2020 09:31:02.000000,57.97,41.31,854.31,0.243,0.075,160.3,0.57
11/02/2020 09:32:01.000000,57.97,41.31,854.31,0.244,0.077,165.32,0.38
11/02/2020 09:33:02.000000,57.97,41.31,854.31,0.244,0.077,169.98,1.38
11/02/2020 09:34:01.000000,57.97,41.31,854.31,0.245,0.078,163.99,1.15
11/02/2020 09:35:01.000000,57.97,41.31,854.31,0.245,0.078,172.9,2.26
11/02/2020 09:36:01.000000,57.97,41.31,854.31,0.243,0.075,174.05,2.17
11/02/2020 09:37:01.000000,57.97,41.31,854.31,0.244,0.077,174.23,1.71
11/02/2020 09:38:01.000000,57.97,41.31,854.31,0.244,0.077,178.88,1.59
11/02/2020 09:39:02.000000,57.97,41.31,854.31,0.245,0.078,173.5,1.22
11/02/2020 09:40:02.000000,57.97,41.31,854.31,0.245,0.078,180.96,0.4
11/02/2020 09:41:01.000000,57.97,41.31,854.31,0.245,0.078,177.69,0.81
11/02/2020 09:42:02.000000,57.97,41.31,854.31,0.244,0.077,174.13,0.86
11/02/2020 09:43:02.000000,57.97,41.31,854.31,0.246,0.079,181.95,0.71
11/02/2020 09:44:01.000000,57.97,41.31,854.31,0.245,0.078,180.66,0.85
11/02/2020 09:45:02.000000,57.97,41.31,854.31,0.245,0.078,175.93,1.04
11/02/2020 09:46:02.000000,57.97,41.31,854.31,0.245,0.078,182.35,0.82
11/02/2020 09:47:02.000000,57.97,41.31,854.31,0.246,0.079,191.09,0.89
11/02/2020 09:48:01.000000,57.97,41.31,854.31,0.245,0.078,195.94,1.33
11/02/2020 09:49:02.000000,57.97,41.31,854.31,0.245,0.078,184.58,0.84
11/02/2020 09:50:02.000000,57.97,41.31,854.31,0.245,0.078,180.86,0.82
11/02/2020 09:51:01.000000,57.97,41.31,854.31,0.246,0.079,182.63,0.8
11/02/2020 09:52:01.000000,57.97,41.31,854.31,0.246,0.079,179.79,0.82
11/02/2020 09:53:02.000000,57.97,41.31,854.31,0.246,0.079,181.35,0.85
11/02/2020 09:54:01.000000,57.97,41.31,854.31,0.246,0.079,185.64,1.07
11/02/2020 09:55:02.000000,57.97,41.31,854.31,0.244,0.077,179.57,1.17
11/02/2020 09:56:02.000000,57.97,41.31,854.31,0.246,0.079,177.29,1.01
11/02/2020 09:57:01.000000,57.97,41.31,854.31,0.245,0.078,178.78,1.03
11/02/2020 09:58:01.000000,57.97,41.31,854.31,0.244,0.077,166.78,0.75
11/02/2020 09:59:01.000000,57.97,41.31,854.31,0.246,0.079,160.53,0.64
11/02/2020 10:00:01.000000,57.97,41.31,854.31,0.246,0.079,172.05,0.72
11/02/2020 10:01:04.000000,57.97,41.31,854.31,0.246,0.079,162.4,0.43
11/02/2020 10:02:04.000000,57.97,41.31,854.31,0.245,0.078,182.36,0.45
11/02/2020 10:03:05.000000,57.97,41.31,854.31,0.245,0.078,187.81,0.6
11/02/2020 10:04:01.000000,57.97,41.31,854.31,0.246,0.079,193.13,0.6
11/02/2020 10:05:00.000000,57.97,41.31,854.31,0.245,0.078,205.3,0.48
11/02/2020 10:06:01.000000,57.97,41.31,854.31,0.246,0.079,246.54,0.43
11/02/2020 10:07:02.000000,57.97,41.31,854.31,0.246,0.079,216.79,0.54
11/02/2020 10:08:01.000000,57.97,41.31,854.31,0.245,0.078,212.44,0.39
11/02/2020 10:09:01.000000,57.97,41.31,854.31,0.245,0.078,190.48,0.29
11/02/2020 10:10:01.000000,57.97,41.31,854.31,0.246,0.079,178.67,0.45
11/02/2020 10:11:02.000000,57.97,41.31,854.31,0.246,0.079,114.68,0.19
11/02/2020 10:12:01.000000,57.97,41.31,854.31,0.246,0.079,183.76,0.29
11/02/2020 10:13:01.000000,57.97,41.31,854.31,0.245,0.078,180.66,1.04
11/02/2020 10:14:03.000000,57.97,41.31,854.31,0.245,0.078,173.0,1.19
11/02/2020 10:15:00.000000,57.97,41.31,854.31,0.246,0.079,171.03,1.19
11/02/2020 10:16:02.000000,57.97,41.31,854.31,0.245,0.078,172.57,1.0
11/02/2020 10:17:02.000000,57.97,41.31,854.31,0.245,0.078,167.22,0.7
11/02/2020 10:18:00.000000,57.97,41.31,854.31,0.245,0.078,-1.0,-1.0
11/02/2020 10:19:00.000000,57.97,41.31,854.31,0.246,0.079,183.62,0.9
11/02/2020 10:20:02.000000,57.97,41.31,854.31,0.245,0.078,188.7,0.86
11/02/2020 10:21:03.000000,57.97,41.31,854.31,0.244,0.077,178.16,0.69
11/02/2020 10:22:02.000000,57.97,41.31,854.31,0.245,0.078,189.12,0.8
11/02/2020 10:23:02.000000,57.97,41.31,854.31,0.244,0.077,203.18,0.9
11/02/2020 10:24:00.000000,57.97,41.31,854.31,0.245,0.078,196.54,1.11
11/02/2020 10:25:00.000000,57.97,41.31,854.31,0.245,0.078,202.08,1.39
11/02/2020 10:26:01.000000,57.97,41.31,854.31,0.245,0.078,209.64,1.2
11/02/2020 10:27:02.000000,57.97,41.31,854.31,0.245,0.078,204.22,1.76
11/02/2020 10:28:02.000000,57.97,41.31,854.31,0.244,0.077,197.9,1.45
11/02/2020 10:29:00.000000,57.97,41.31,854.31,0.244,0.077,202.62,1.53
11/02/2020 10:30:02.000000,57.97,41.31,854.31,0.245,0.078,189.62,0.99
11/02/2020 10:31:03.000000,57.97,41.31,854.31,0.245,0.078,197.02,1.35
11/02/2020 10:32:01.000000,57.97,41.31,854.31,0.244,0.077,201.97,1.04
11/02/2020 10:33:01.000000,57.97,41.31,854.31,0.245,0.078,200.63,1.32
11/02/2020 10:34:02.000000,57.97,41.31,854.31,0.245,0.078,210.01,1.02
11/02/2020 10:35:00.000000,57.97,41.31,854.31,0.244,0.077,215.34,0.45
11/02/2020 10:36:00.000000,57.97,41.31,854.31,0.245,0.078,173.22,0.43
11/02/2020 10:37:02.000000,57.97,41.31,854.31,0.244,0.077,355.9,0.11
11/02/2020 10:38:02.000000,57.97,41.31,854.31,0.245,0.078,212.25,0.24
11/02/2020 10:39:01.000000,57.97,41.31,854.31,0.243,0.075,202.15,0.45
11/02/2020 10:40:00.000000,57.97,41.31,854.31,0.245,0.078,94.72,0.67
11/02/2020 10:41:00.000000,57.97,41.31,854.31,0.244,0.077,123.09,0.48
11/02/2020 10:42:00.000000,57.97,41.31,854.31,0.246,0.079,179.83,0.84
11/02/2020 10:43:01.000000,57.97,41.31,854.31,0.244,0.077,195.78,0.41
11/02/2020 10:44:01.000000,57.97,41.31,854.31,0.244,0.077,193.5,0.74
11/02/2020 10:45:02.000000,57.97,41.31,854.31,0.244,0.077,197.34,0.78
11/02/2020 10:46:00.000000,57.97,41.31,854.31,0.245,0.078,183.35,0.57
11/02/2020 10:47:01.000000,57.97,41.31,854.31,0.244,0.077,194.75,0.96
11/02/2020 10:48:02.000000,57.97,41.31,854.31,0.245,0.078,201.81,0.85
11/02/2020 10:49:00.000000,57.97,41.31,854.31,0.245,0.078,203.21,1.25
11/02/2020 10:50:01.000000,57.97,41.31,854.31,0.243,0.075,212.55,1.1
11/02/2020 10:51:01.000000,57.97,41.31,854.31,0.244,0.077,189.92,1.02
11/02/2020 10:52:00.000000,57.97,41.31,854.31,0.244,0.077,193.19,1.55
11/02/2020 10:53:01.000000,57.97,41.31,854.31,0.245,0.078,184.77,0.75
11/02/2020 10:54:01.000000,57.97,41.31,854.31,0.245,0.078,191.76,0.93
11/02/2020 10:55:01.000000,57.97,41.31,854.31,0.243,0.075,198.45,0.94
11/02/2020 10:56:01.000000,57.97,41.31,854.31,0.245,0.078,192.43,1.21
11/02/2020 10:57:00.000000,57.97,41.31,854.31,0.245,0.078,208.4,0.93
11/02/2020 10:58:02.000000,57.97,41.31,854.31,0.244,0.077,222.24,0.72
11/02/2020 10:59:00.000000,57.97,41.31,854.31,0.246,0.079,215.38,0.68
11/02/2020 11:00:04.000000,57.97,41.31,854.31,0.245,0.078,255.6,0.59
11/02/2020 11:01:02.000000,57.97,41.31,854.31,0.245,0.078,243.4,0.48
11/02/2020 11:02:03.000000,57.97,41.31,854.31,0.244,0.077,270.15,0.4
11/02/2020 11:03:01.000000,57.97,41.31,854.31,0.245,0.078,263.07,0.36
11/02/2020 11:04:02.000000,57.97,41.31,854.31,0.246,0.079,282.56,0.27
11/02/2020 11:05:00.000000,57.97,41.31,854.31,0.244,0.077,257.2,0.11
11/02/2020 11:06:01.000000,57.97,41.31,854.31,0.245,0.078,219.85,0.34
11/02/2020 11:07:01.000000,57.97,41.31,854.31,0.246,0.079,200.33,0.56
11/02/2020 11:08:02.000000,57.97,41.31,854.31,0.244,0.077,178.9,0.46
11/02/2020 11:09:00.000000,57.97,41.31,854.31,0.246,0.079,190.52,0.31
11/02/2020 11:10:02.000000,57.97,41.31,854.31,0.244,0.077,176.73,0.51
11/02/2020 11:11:01.000000,57.97,41.31,854.31,0.245,0.078,175.35,0.36
11/02/2020 11:12:01.000000,57.97,41.31,854.31,0.245,0.078,45.0,-1.0
11/02/2020 11:13:02.000000,57.97,41.31,854.31,0.245,0.078,185.59,0.29
11/02/2020 11:14:00.000000,57.97,41.31,854.31,0.245,0.078,-1.0,-1.0
11/02/2020 11:15:02.000000,57.97,41.31,854.31,0.245,0.078,179.91,0.61
11/02/2020 11:16:01.000000,57.97,41.31,854.31,0.245,0.078,221.93,0.32
11/02/2020 11:17:03.000000,57.97,41.31,854.31,0.246,0.079,231.66,0.11
11/02/2020 11:18:01.000000,57.97,41.31,854.31,0.245,0.078,208.46,0.21
11/02/2020 11:19:00.000000,57.97,41.31,854.31,0.245,0.078,239.17,0.09
11/02/2020 11:20:01.000000,57.97,41.31,854.31,0.245,0.078,209.19,0.22
11/02/2020 11:21:01.000000,57.97,41.31,854.31,0.244,0.077,170.57,0.27
11/02/2020 11:22:01.000000,57.97,41.31,854.31,0.246,0.079,206.96,0.31
11/02/2020 11:23:01.000000,57.97,41.31,854.31,0.245,0.078,189.94,0.23
11/02/2020 11:24:00.000000,57.97,41.31,854.31,0.244,0.077,151.98,0.27
11/02/2020 11:25:01.000000,57.97,41.31,854.31,0.245,0.078,100.56,0.26
11/02/2020 11:26:02.000000,57.97,41.31,854.31,0.245,0.078,119.43,0.05
11/02/2020 11:27:01.000000,57.97,41.31,854.31,0.245,0.078,334.06,0.16
11/02/2020 11:28:02.000000,57.97,41.31,854.31,0.246,0.079,297.94,0.37
11/02/2020 11:29:02.000000,57.97,41.31,854.31,0.245,0.078,272.78,0.31
11/02/2020 11:30:02.000000,57.97,41.31,854.31,0.245,0.078,263.34,0.21
11/02/2020 11:31:00.000000,57.97,41.31,854.31,0.245,0.078,258.54,0.28
11/02/2020 11:32:01.000000,57.97,41.31,854.31,0.244,0.077,235.3,0.37
11/02/2020 11:33:00.000000,57.97,41.31,854.31,0.245,0.078,187.07,1.23
11/02/2020 11:34:01.000000,57.97,41.31,854.31,0.245,0.078,182.26,1.04
11/02/2020 11:35:01.000000,57.97,41.31,854.31,0.246,0.079,197.67,0.57
11/02/2020 11:36:01.000000,57.97,41.31,854.31,0.243,0.075,191.44,0.67
11/02/2020 11:37:00.000000,57.97,41.31,854.31,0.243,0.075,175.53,1.2
11/02/2020 11:38:01.000000,57.97,41.31,854.31,0.244,0.077,189.88,0.59
11/02/2020 11:39:02.000000,57.97,41.31,854.31,0.245,0.078,197.11,0.64
11/02/2020 11:40:01.000000,57.97,41.31,854.31,0.245,0.078,199.88,0.65
11/02/2020 11:41:01.000000,57.97,41.31,854.31,0.245,0.078,197.7,0.69
11/02/2020 11:42:01.000000,57.97,41.31,854.31,0.244,0.077,177.64,0.9
11/02/2020 11:43:02.000000,57.97,41.31,854.31,0.244,0.077,185.73,0.69
11/02/2020 11:44:01.000000,57.97,41.31,854.31,0.244,0.077,187.03,0.72
11/02/2020 11:45:00.000000,57.97,41.31,854.31,0.246,0.079,182.9,0.71
11/02/2020 11:46:01.000000,57.97,41.31,854.31,0.245,0.078,174.16,0.67
11/02/2020 11:47:02.000000,57.97,41.31,854.31,0.245,0.078,177.62,0.69
11/02/2020 11:48:01.000000,57.97,41.31,854.31,0.245,0.078,179.81,0.67
11/02/2020 11:49:02.000000,57.97,41.31,854.31,0.244,0.077,185.68,0.71
11/02/2020 11:50:01.000000,57.97,41.31,854.31,0.246,0.079,182.99,0.58
11/02/2020 11:51:02.000000,57.97,41.31,854.31,0.245,0.078,199.08,0.75
11/02/2020 11:52:02.000000,57.97,41.31,854.31,0.246,0.079,224.42,0.85
11/02/2020 11:53:00.000000,57.97,41.31,854.31,0.246,0.079,234.51,0.7
11/02/2020 11:54:02.000000,57.97,41.31,854.31,0.245,0.078,258.39,0.76
11/02/2020 11:55:02.000000,57.97,41.31,854.31,0.245,0.078,255.57,0.91
11/02/2020 11:56:01.000000,57.97,41.31,854.31,0.244,0.077,261.16,0.95
11/02/2020 11:57:02.000000,57.97,41.31,854.31,0.245,0.078,251.8,1.03
11/02/2020 11:58:01.000000,57.97,41.31,854.31,0.246,0.079,238.58,0.9
11/02/2020 11:59:02.000000,57.97,41.31,854.31,0.246,0.079,221.52,0.86
11/02/2020 12:00:04.000000,57.97,41.31,854.31,0.246,0.079,189.0,1.02
11/02/2020 12:01:01.000000,57.97,41.31,854.31,0.245,0.078,184.58,1.02
11/02/2020 12:02:01.000000,57.97,41.31,854.31,0.244,0.077,191.8,1.12
11/02/2020 12:03:01.000000,57.97,41.31,854.31,0.246,0.079,188.22,1.0
11/02/2020 12:04:00.000000,57.97,41.31,854.31,0.245,0.078,177.3,0.9
11/02/2020 12:05:01.000000,57.97,41.31,854.31,0.245,0.078,176.42,0.83
11/02/2020 12:06:00.000000,57.97,41.31,854.31,0.245,0.078,-1.0,-1.0
11/02/2020 12:07:02.000000,57.97,41.31,854.31,0.245,0.078,157.19,0.75
11/02/2020 12:08:01.000000,57.97,41.31,854.31,0.244,0.077,150.08,0.81
11/02/2020 12:09:02.000000,57.97,41.31,854.31,0.245,0.078,167.72,0.7
11/02/2020 12:10:01.000000,57.97,41.31,854.31,0.245,0.078,174.92,0.56
11/02/2020 12:11:01.000000,57.97,41.31,854.31,0.245,0.078,100.78,0.08
11/02/2020 12:12:01.000000,57.97,41.31,854.31,0.246,0.079,320.66,0.32
11/02/2020 12:13:00.000000,57.97,41.31,854.31,0.245,0.078,342.42,0.43
11/02/2020 12:14:00.000000,57.97,41.31,854.31,0.245,0.078,355.58,0.62
11/02/2020 12:15:02.000000,57.97,41.31,854.31,0.245,0.078,339.22,0.39
11/02/2020 12:16:00.000000,57.97,41.31,854.31,0.245,0.078,241.64,0.11
11/02/2020 12:17:01.000000,57.97,41.31,854.31,0.245,0.078,194.36,0.21
11/02/2020 12:18:00.000000,57.97,41.31,854.31,0.244,0.077,181.43,0.52
11/02/2020 12:19:01.000000,57.97,41.31,854.31,0.245,0.078,186.08,0.45
11/02/2020 12:20:02.000000,57.97,41.31,854.31,0.245,0.078,192.19,0.58
11/02/2020 12:21:01.000000,57.97,41.31,854.31,0.245,0.078,182.53,0.56
11/02/2020 12:22:02.000000,57.97,41.31,854.31,0.244,0.077,212.43,0.67
11/02/2020 12:23:01.000000,57.97,41.31,854.31,0.245,0.078,236.28,0.63
11/02/2020 12:24:01.000000,57.97,41.31,854.31,0.245,0.078,257.75,0.78
11/02/2020 12:25:01.000000,57.97,41.31,854.31,0.247,0.081,270.83,1.05
11/02/2020 12:26:02.000000,57.97,41.31,854.31,0.245,0.078,270.72,1.08
11/02/2020 12:27:03.000000,57.97,41.31,854.31,0.246,0.079,264.99,1.16
11/02/2020 12:28:02.000000,57.97,41.31,854.31,0.246,0.079,274.96,0.93
11/02/2020 12:29:02.000000,57.97,41.31,854.31,0.246,0.079,280.17,0.98
11/02/2020 12:30:02.000000,57.97,41.31,854.31,0.245,0.078,271.72,1.03
11/02/2020 12:31:01.000000,57.97,41.31,854.31,0.245,0.078,277.52,0.95
11/02/2020 12:32:02.000000,57.97,41.31,854.31,0.245,0.078,267.1,1.0
11/02/2020 12:33:03.000000,57.97,41.31,854.31,0.245,0.078,243.85,0.72
11/02/2020 12:34:01.000000,57.97,41.31,854.31,0.245,0.078,251.75,0.73
11/02/2020 12:35:01.000000,57.97,41.31,854.31,0.246,0.079,254.84,0.49
11/02/2020 12:36:02.000000,57.97,41.31,854.31,0.245,0.078,261.83,0.6
11/02/2020 12:37:02.000000,57.97,41.31,854.31,0.246,0.079,271.66,0.62
11/02/2020 12:38:02.000000,57.97,41.31,854.31,0.244,0.077,271.07,0.58
11/02/2020 12:39:02.000000,57.97,41.31,854.31,0.244,0.077,267.25,0.31
11/02/2020 12:40:02.000000,57.97,41.31,854.31,0.245,0.078,275.13,0.31
11/02/2020 12:41:00.000000,57.97,41.31,854.31,0.245,0.078,177.77,0.36
11/02/2020 12:42:01.000000,57.97,41.31,854.31,0.245,0.078,242.41,0.71
11/02/2020 12:43:00.000000,57.97,41.31,854.31,0.245,0.078,243.03,1.65
11/02/2020 12:44:01.000000,57.97,41.31,854.31,0.245,0.078,247.66,2.0
11/02/2020 12:45:02.000000,57.97,41.31,854.31,0.243,0.075,238.0,1.28
11/02/2020 12:46:01.000000,57.97,41.31,854.31,0.245,0.078,88.28,0.52
11/02/2020 12:47:00.000000,57.97,41.31,854.31,0.244,0.077,21.22,0.52
11/02/2020 12:48:01.000000,57.97,41.31,854.31,0.245,0.078,256.3,1.46
11/02/2020 12:49:02.000000,57.97,41.31,854.31,0.244,0.077,1.84,0.69
11/02/2020 12:50:01.000000,57.97,41.31,854.31,0.245,0.078,14.35,0.74
11/02/2020 12:51:01.000000,57.97,41.31,854.31,0.245,0.078,21.38,0.91
11/02/2020 12:52:01.000000,57.97,41.31,854.31,0.244,0.077,17.07,0.87
11/02/2020 12:53:01.000000,57.97,41.31,854.31,0.245,0.078,-1.0,-1.0
11/02/2020 12:54:02.000000,57.97,41.31,854.31,0.245,0.078,3.0,1.16
11/02/2020 12:55:00.000000,57.97,41.31,854.31,0.245,0.078,1.92,0.99
11/02/2020 12:56:00.000000,57.97,41.31,854.31,0.246,0.079,18.06,0.79
11/02/2020 12:57:02.000000,57.97,41.31,854.31,0.245,0.078,146.49,1.19
11/02/2020 12:58:01.000000,57.97,41.31,854.31,0.245,0.078,168.48,1.75
11/02/2020 12:59:01.000000,57.97,41.31,854.31,0.245,0.078,176.85,3.19
11/02/2020 13:00:02.000000,57.97,41.31,854.31,0.246,0.079,178.82,4.7
11/02/2020 13:01:04.000000,57.97,41.31,854.31,0.246,0.079,180.8,1.45
11/02/2020 13:02:01.000000,57.97,41.31,854.31,0.245,0.078,180.32,3.37
11/02/2020 13:03:01.000000,57.97,41.31,854.31,0.246,0.079,186.7,0.28
11/02/2020 13:04:01.000000,57.97,41.31,854.31,0.246,0.079,178.18,0.58
11/02/2020 13:05:02.000000,57.97,41.31,854.31,0.246,0.079,178.33,0.32
11/02/2020 13:06:01.000000,57.97,41.31,854.31,0.246,0.079,174.42,1.17
11/02/2020 13:07:01.000000,57.97,41.31,854.31,0.246,0.079,178.13,2.73
11/02/2020 13:08:02.000000,57.97,41.31,854.31,0.246,0.079,179.26,1.43
11/02/2020 13:09:02.000000,57.97,41.31,854.31,0.245,0.078,177.65,0.39
11/02/2020 13:10:02.000000,57.97,41.31,854.31,0.245,0.078,187.55,0.52
11/02/2020 13:11:01.000000,57.97,41.31,854.31,0.245,0.078,196.69,0.67
11/02/2020 13:12:00.000000,57.97,41.31,854.31,0.246,0.079,225.78,0.73
11/02/2020 13:13:02.000000,57.97,41.31,854.31,0.245,0.078,248.95,0.7
11/02/2020 13:14:01.000000,57.97,41.31,854.31,0.246,0.079,255.65,0.39
11/02/2020 13:15:02.000000,57.97,41.31,854.31,0.245,0.078,200.78,0.46
11/02/2020 13:16:01.000000,57.97,41.31,854.31,0.245,0.078,220.59,0.34
11/02/2020 13:17:02.000000,57.97,41.31,854.31,0.245,0.078,227.81,0.32
11/02/2020 13:18:00.000000,57.97,41.31,854.31,0.246,0.079,187.11,0.18
11/02/2020 13:19:01.000000,57.97,41.31,854.31,0.245,0.078,136.16,0.18
11/02/2020 13:20:02.000000,57.97,41.31,854.31,0.245,0.078,154.1,0.96
11/02/2020 13:21:02.000000,57.97,41.31,854.31,0.244,0.077,176.35,3.89
11/02/2020 13:22:01.000000,57.97,41.31,854.31,0.245,0.078,178.83,4.73
11/02/2020 13:23:01.000000,57.97,41.31,854.31,0.245,0.078,178.96,4.52
11/02/2020 13:24:01.000000,57.97,41.31,854.31,0.246,0.079,184.33,2.81
11/02/2020 13:25:01.000000,57.97,41.31,854.31,0.246,0.079,188.5,2.18
11/02/2020 13:26:00.000000,57.97,41.31,854.31,0.245,0.078,215.78,1.8
11/02/2020 13:27:02.000000,57.97,41.31,854.31,0.245,0.078,232.76,2.04
11/02/2020 13:28:01.000000,57.97,41.31,854.31,0.246,0.079,243.39,4.03
11/02/2020 13:29:02.000000,57.97,41.31,854.31,0.244,0.077,245.75,3.07
11/02/2020 13:30:02.000000,57.97,41.31,854.31,0.246,0.079,-1.0,-1.0
11/02/2020 13:31:02.000000,57.97,41.31,854.31,0.246,0.079,237.09,1.7
11/02/2020 13:32:01.000000,57.97,41.31,854.31,0.246,0.079,235.04,1.33
11/02/2020 13:33:00.000000,57.97,41.31,854.31,0.245,0.078,227.04,0.55
11/02/2020 13:34:00.000000,57.97,41.31,854.31,0.245,0.078,204.3,0.78
11/02/2020 13:35:02.000000,57.97,41.31,854.31,0.246,0.079,198.31,0.84
11/02/2020 13:36:00.000000,57.97,41.31,854.31,0.246,0.079,189.14,0.73
11/02/2020 13:37:02.000000,57.97,41.31,854.31,0.246,0.079,181.88,2.33
11/02/2020 13:38:02.000000,57.97,41.31,854.31,0.245,0.078,195.58,1.45
11/02/2020 13:39:00.000000,57.97,41.31,854.31,0.246,0.079,190.75,0.96
11/02/2020 13:40:02.000000,57.97,41.31,854.31,0.245,0.078,179.77,3.46
11/02/2020 13:41:02.000000,57.97,41.31,854.31,0.246,0.079,178.88,3.9
11/02/2020 13:42:01.000000,57.97,41.31,854.31,0.245,0.078,181.49,2.95
11/02/2020 13:43:01.000000,57.97,41.31,854.31,0.246,0.079,173.44,1.79
11/02/2020 13:44:01.000000,57.97,41.31,854.31,0.245,0.078,180.84,1.46
11/02/2020 13:45:02.000000,57.97,41.31,854.31,0.246,0.079,186.77,0.82
11/02/2020 13:46:01.000000,57.97,41.31,854.31,0.245,0.078,170.44,1.1
11/02/2020 13:47:01.000000,57.97,41.31,854.31,0.247,0.081,171.83,0.86
11/02/2020 13:48:01.000000,57.97,41.31,854.31,0.246,0.079,217.06,0.71
11/02/2020 13:49:02.000000,57.97,41.31,854.31,0.245,0.078,228.83,0.95
11/02/2020 13:50:01.000000,57.97,41.31,854.31,0.245,0.078,235.2,0.68
11/02/2020 13:51:01.000000,57.97,41.31,854.31,0.245,0.078,219.77,0.57
11/02/2020 13:52:02.000000,57.97,41.31,854.31,0.245,0.078,204.73,0.49
11/02/2020 13:53:01.000000,57.97,41.31,854.31,0.246,0.079,202.14,0.39
11/02/2020 13:54:01.000000,57.97,41.31,854.31,0.246,0.079,211.76,0.28
11/02/2020 13:55:00.000000,57.97,41.31,854.31,0.245,0.078,216.38,0.59
11/02/2020 13:56:02.000000,57.97,41.31,854.31,0.245,0.078,191.29,0.86
11/02/2020 13:57:01.000000,57.97,41.31,854.31,0.245,0.078,189.83,0.93
11/02/2020 13:58:00.000000,57.97,41.31,854.31,0.245,0.078,193.65,1.16
11/02/2020 13:59:00.000000,57.97,41.31,854.31,0.245,0.078,187.81,1.02
11/02/2020 14:00:05.000000,57.97,41.31,854.31,0.245,0.078,191.41,0.98
11/02/2020 14:01:03.000000,57.97,41.31,854.31,0.245,0.078,193.19,1.1
11/02/2020 14:02:00.000000,57.97,41.31,854.31,0.246,0.079,193.29,1.01
11/02/2020 14:03:01.000000,57.97,41.31,854.31,0.246,0.079,189.96,0.88
11/02/2020 14:04:01.000000,57.97,41.31,854.31,0.247,0.081,191.88,0.86
11/02/2020 14:05:00.000000,57.97,41.31,854.31,0.246,0.079,198.24,1.15
11/02/2020 14:06:01.000000,57.97,41.31,854.31,0.245,0.078,196.33,1.42
11/02/2020 14:07:01.000000,57.97,41.31,854.31,0.246,0.079,204.23,1.12
