InstrumentName, CAMP,,,,
12/02/2022 18:00:00.000000,0.3,7.0,40.0,2.1,0.0
12/02/2022 19:00:00.000000,0.2,6.0,40.0,4.6,0.0
12/02/2022 20:00:00.000000,0.3,6.0,40.0,2.1,0.0
12/02/2022 21:00:00.000000,0.3,5.0,40.0,1.9,0.0
12/02/2022 22:00:00.000000,0.2,6.0,39.0,2.6,0.0
12/02/2022 23:00:00.000000,0.2,8.0,36.0,2.6,0.0
12/03/2022 00:00:00.000000,0.3,11.0,33.0,3.6,0.0
12/03/2022 01:00:00.000000,0.3,14.0,27.0,4.1,0.0
12/03/2022 02:00:00.000000,0.3,14.0,28.0,3.5,0.0
12/03/2022 03:00:00.000000,0.3,14.0,27.0,4.5,0.0
12/03/2022 04:00:00.000000,0.2,,31.0,3.5,0.0
12/03/2022 05:00:00.000000,0.3,9.0,28.0,3.9,0.0
12/03/2022 06:00:00.000000,0.4,12.0,26.0,3.6,0.0
12/03/2022 07:00:00.000000,0.3,21.0,17.0,4.2,0.0
12/03/2022 08:00:00.000000,,,22.0,3.9,
12/03/2022 09:00:00.000000,,,22.0,,
12/03/2022 10:00:00.000000,0.6,37.0,0.0,12.3,0.0
12/03/2022 11:00:00.000000,0.7,37.0,0.0,8.4,0.0
12/03/2022 12:00:00.000000,0.8,37.0,1.0,7.6,1.0
12/03/2022 13:00:00.000000,0.8,35.0,1.0,6.1,0.0
12/03/2022 14:00:00.000000,0.9,34.0,1.0,8.3,1.0
12/03/2022 15:00:00.000000,0.7,27.0,7.0,7.1,0.0
12/03/2022 16:00:00.000000,0.8,26.0,10.0,9.3,1.0
12/03/2022 17:00:00.000000,0.8,30.0,10.0,10.6,1.0
12/03/2022 18:00:00.000000,0.8,33.0,10.0,11.7,1.0
12/03/2022 19:00:00.000000,0.9,35.0,10.0,11.6,1.0
12/03/2022 20:00:00.000000,0.9,32.0,14.0,11.1,2.0
12/03/2022 21:00:00.000000,0.7,27.0,17.0,8.8,2.0
12/03/2022 22:00:00.000000,0.5,28.0,11.0,9.7,0.0
12/03/2022 23:00:00.000000,0.6,34.0,3.0,12.0,0.0
12/04/2022 00:00:00.000000,0.9,37.0,1.0,15.7,1.0
12/04/2022 01:00:00.000000,0.8,36.0,2.0,15.7,1.0
12/04/2022 02:00:00.000000,1.1,39.0,1.0,18.6,1.0
12/04/2022 03:00:00.000000,1.5,43.0,1.0,23.5,2.0
12/04/2022 04:00:00.000000,0.5,,0.0,14.0,1.0
12/04/2022 05:00:00.000000,,,1.0,17.0,
12/04/2022 06:00:00.000000,0.4,29.0,1.0,11.2,0.0
12/04/2022 07:00:00.000000,0.4,33.0,0.0,16.7,1.0
12/04/2022 08:00:00.000000,,,2.0,14.8,
12/04/2022 09:00:00.000000,,,2.0,,
12/04/2022 10:00:00.000000,0.9,37.0,0.0,15.3,1.0
12/04/2022 11:00:00.000000,0.7,33.0,0.0,13.3,1.0
12/04/2022 12:00:00.000000,0.7,34.0,0.0,12.6,1.0
12/04/2022 13:00:00.000000,1.0,36.0,0.0,14.9,1.0
12/04/2022 14:00:00.000000,1.1,35.0,1.0,14.1,1.0
12/04/2022 15:00:00.000000,1.2,37.0,2.0,18.0,2.0
12/04/2022 16:00:00.000000,0.9,37.0,4.0,17.4,2.0
12/04/2022 17:00:00.000000,0.8,31.0,8.0,15.8,1.0
12/04/2022 18:00:00.000000,0.5,27.0,15.0,14.0,1.0
12/04/2022 19:00:00.000000,0.5,34.0,11.0,14.3,1.0
12/04/2022 20:00:00.000000,0.4,33.0,12.0,16.1,1.0
12/04/2022 21:00:00.000000,0.4,26.0,19.0,14.7,1.0
12/04/2022 22:00:00.000000,0.7,29.0,15.0,13.6,2.0
12/04/2022 23:00:00.000000,1.0,38.0,4.0,18.6,1.0
12/05/2022 00:00:00.000000,0.9,35.0,6.0,18.7,1.0
12/05/2022 01:00:00.000000,1.0,38.0,1.0,19.7,1.0
12/05/2022 02:00:00.000000,1.2,38.0,1.0,18.7,1.0
12/05/2022 03:00:00.000000,0.8,33.0,3.0,16.7,1.0
12/05/2022 04:00:00.000000,0.8,,5.0,15.5,1.0
12/05/2022 05:00:00.000000,,,6.0,16.9,
12/05/2022 06:00:00.000000,1.1,26.0,11.0,15.5,1.0
12/05/2022 07:00:00.000000,1.2,40.0,3.0,22.0,3.0
12/05/2022 08:00:00.000000,,,4.0,18.2,
12/05/2022 09:00:00.000000,,,4.0,,
12/05/2022 10:00:00.000000,0.4,39.0,1.0,16.3,2.0
12/05/2022 11:00:00.000000,,19.0,19.0,4.4,0.0
12/05/2022 12:00:00.000000,,16.0,21.0,4.6,0.0
12/05/2022 13:00:00.000000,0.7,38.0,1.0,8.9,1.0
12/05/2022 14:00:00.000000,0.9,40.0,1.0,11.4,1.0
12/05/2022 15:00:00.000000,,44.0,2.0,18.9,
12/05/2022 16:00:00.000000,1.9,51.0,3.0,21.5,
12/05/2022 17:00:00.000000,1.0,25.0,16.0,7.4,1.0
12/05/2022 18:00:00.000000,0.9,13.0,22.0,8.8,0.0
12/05/2022 19:00:00.000000,0.8,8.0,27.0,8.7,0.0
12/05/2022 20:00:00.000000,0.8,7.0,28.0,8.8,0.0
12/05/2022 21:00:00.000000,0.8,8.0,29.0,7.1,0.0
12/05/2022 22:00:00.000000,,8.0,28.0,5.8,0.0
12/05/2022 23:00:00.000000,0.2,9.0,26.0,4.7,0.0
12/06/2022 00:00:00.000000,0.2,10.0,25.0,4.5,0.0
12/06/2022 01:00:00.000000,0.3,17.0,18.0,6.2,0.0
12/06/2022 02:00:00.000000,0.2,14.0,21.0,5.2,0.0
12/06/2022 03:00:00.000000,0.3,29.0,5.0,6.4,0.0
12/06/2022 04:00:00.000000,0.5,,5.0,8.3,0.0
12/06/2022 05:00:00.000000,,,16.0,7.0,
12/06/2022 06:00:00.000000,0.3,25.0,9.0,4.3,0.0
12/06/2022 07:00:00.000000,0.2,20.0,14.0,3.9,0.0
12/06/2022 08:00:00.000000,,,11.0,4.8,
12/06/2022 09:00:00.000000,,,11.0,,
12/06/2022 10:00:00.000000,,19.0,12.0,3.4,0.0
12/06/2022 11:00:00.000000,,19.0,13.0,3.1,0.0
12/06/2022 12:00:00.000000,,24.0,8.0,3.6,0.0
12/06/2022 13:00:00.000000,,21.0,11.0,4.0,0.0
12/06/2022 14:00:00.000000,,22.0,12.0,4.6,0.0
12/06/2022 15:00:00.000000,,21.0,13.0,6.9,0.0
12/06/2022 16:00:00.000000,,24.0,14.0,8.7,0.0
12/06/2022 17:00:00.000000,,20.0,22.0,9.7,0.0
12/06/2022 18:00:00.000000,,14.0,31.0,5.7,0.0
12/06/2022 19:00:00.000000,,9.0,36.0,3.2,0.0
12/06/2022 20:00:00.000000,,6.0,43.0,1.8,0.0
12/06/2022 21:00:00.000000,,5.0,43.0,1.7,0.0
12/06/2022 22:00:00.000000,,7.0,41.0,2.1,0.0
12/06/2022 23:00:00.000000,,10.0,37.0,2.3,0.0
12/07/2022 00:00:00.000000,,12.0,34.0,2.8,0.0
12/07/2022 01:00:00.000000,,19.0,26.0,5.2,0.0
12/07/2022 02:00:00.000000,,18.0,26.0,4.6,0.0
12/07/2022 03:00:00.000000,,24.0,16.0,6.5,0.0
12/07/2022 04:00:00.000000,,,8.0,7.5,0.0
12/07/2022 05:00:00.000000,,,17.0,6.4,
12/07/2022 06:00:00.000000,,,17.0,8.9,
12/07/2022 07:00:00.000000,,43.0,2.0,19.9,1.0
12/07/2022 08:00:00.000000,,,8.0,14.3,
12/07/2022 09:00:00.000000,,,8.0,,
12/07/2022 10:00:00.000000,,43.0,0.0,10.8,1.0
12/07/2022 11:00:00.000000,,38.0,0.0,5.7,1.0
12/07/2022 12:00:00.000000,,44.0,0.0,11.9,2.0
12/07/2022 13:00:00.000000,,47.0,0.0,15.0,3.0
12/07/2022 14:00:00.000000,,43.0,1.0,13.2,2.0
12/07/2022 15:00:00.000000,,35.0,5.0,7.5,1.0
12/07/2022 16:00:00.000000,,28.0,14.0,6.4,0.0
12/07/2022 17:00:00.000000,,,18.0,8.0,0.0
12/07/2022 18:00:00.000000,,,20.0,7.1,0.0
12/07/2022 19:00:00.000000,,30.0,17.0,9.5,1.0
12/07/2022 20:00:00.000000,,23.0,20.0,8.0,1.0
12/07/2022 21:00:00.000000,,19.0,25.0,5.7,0.0
12/07/2022 22:00:00.000000,,20.0,22.0,6.1,0.0
12/07/2022 23:00:00.000000,,27.0,14.0,7.6,0.0
12/08/2022 00:00:00.000000,,29.0,10.0,8.5,0.0
12/08/2022 01:00:00.000000,,30.0,10.0,8.3,0.0
12/08/2022 02:00:00.000000,,37.0,4.0,11.8,0.0
12/08/2022 03:00:00.000000,,41.0,2.0,14.8,0.0
12/08/2022 04:00:00.000000,,,1.0,21.2,1.0
12/08/2022 05:00:00.000000,,,0.0,16.7,
12/08/2022 06:00:00.000000,,37.0,0.0,20.3,1.0
12/08/2022 07:00:00.000000,,34.0,0.0,11.5,0.0
12/08/2022 08:00:00.000000,,,1.0,15.8,
12/08/2022 09:00:00.000000,,,1.0,,
12/08/2022 10:00:00.000000,,38.0,0.0,18.5,1.0
12/08/2022 11:00:00.000000,,35.0,0.0,11.9,1.0
12/08/2022 12:00:00.000000,,34.0,0.0,13.0,1.0
12/08/2022 13:00:00.000000,,32.0,1.0,10.8,1.0
12/08/2022 14:00:00.000000,,27.0,13.0,9.4,1.0
12/08/2022 15:00:00.000000,,12.0,35.0,3.7,0.0
12/08/2022 16:00:00.000000,,8.0,40.0,1.8,0.0
12/08/2022 17:00:00.000000,,7.0,42.0,2.3,0.0
12/08/2022 18:00:00.000000,,6.0,42.0,9.6,0.0
12/08/2022 19:00:00.000000,,6.0,42.0,2.2,0.0
12/08/2022 20:00:00.000000,,5.0,43.0,1.7,0.0
12/08/2022 21:00:00.000000,,6.0,42.0,3.6,0.0
12/08/2022 22:00:00.000000,,7.0,41.0,2.4,0.0
12/08/2022 23:00:00.000000,,10.0,37.0,2.1,0.0
12/09/2022 00:00:00.000000,,16.0,30.0,2.9,0.0
12/09/2022 01:00:00.000000,,13.0,33.0,2.7,0.0
12/09/2022 02:00:00.000000,,25.0,22.0,6.3,0.0
12/09/2022 03:00:00.000000,,29.0,17.0,6.4,0.0
12/09/2022 04:00:00.000000,,,15.0,5.7,0.0
12/09/2022 05:00:00.000000,,,20.0,5.5,
12/09/2022 06:00:00.000000,,25.0,16.0,4.2,0.0
12/09/2022 07:00:00.000000,,16.0,28.0,4.1,0.0
12/09/2022 08:00:00.000000,,,19.0,4.5,
12/09/2022 09:00:00.000000,,,19.0,,
12/09/2022 10:00:00.000000,,44.0,1.0,9.0,1.0
12/09/2022 11:00:00.000000,,46.0,0.0,10.5,1.0
12/09/2022 12:00:00.000000,,48.0,0.0,11.3,2.0
12/09/2022 13:00:00.000000,,53.0,0.0,12.4,3.0
12/09/2022 14:00:00.000000,,58.0,1.0,22.2,4.0
12/09/2022 15:00:00.000000,,60.0,1.0,20.5,4.0
12/09/2022 16:00:00.000000,,60.0,2.0,18.1,4.0
12/09/2022 17:00:00.000000,,52.0,7.0,14.5,2.0
12/09/2022 18:00:00.000000,,37.0,15.0,7.4,1.0
12/09/2022 19:00:00.000000,,30.0,20.0,8.2,0.0
12/09/2022 20:00:00.000000,,22.0,24.0,6.8,1.0
12/09/2022 21:00:00.000000,,25.0,22.0,8.3,1.0
12/09/2022 22:00:00.000000,,26.0,23.0,6.6,0.0
12/09/2022 23:00:00.000000,,35.0,12.0,8.4,0.0
12/10/2022 00:00:00.000000,,47.0,2.0,14.6,1.0
12/10/2022 01:00:00.000000,,51.0,1.0,19.6,2.0
12/10/2022 02:00:00.000000,,44.0,5.0,14.1,1.0
12/10/2022 03:00:00.000000,,33.0,9.0,10.1,0.0
12/10/2022 04:00:00.000000,,,3.0,12.1,1.0
12/10/2022 05:00:00.000000,,,3.0,12.2,
12/10/2022 06:00:00.000000,,43.0,3.0,10.6,0.0
12/10/2022 07:00:00.000000,,43.0,1.0,11.8,0.0
12/10/2022 08:00:00.000000,,,1.0,11.3,
12/10/2022 09:00:00.000000,,,1.0,,
12/10/2022 10:00:00.000000,,28.0,15.0,4.9,0.0
12/10/2022 11:00:00.000000,,41.0,2.0,6.5,1.0
12/10/2022 12:00:00.000000,,50.0,0.0,9.7,2.0
12/10/2022 13:00:00.000000,,42.0,0.0,5.9,1.0
12/10/2022 14:00:00.000000,,50.0,1.0,14.6,2.0
12/10/2022 15:00:00.000000,,40.0,3.0,8.6,1.0
12/10/2022 16:00:00.000000,,35.0,9.0,7.9,1.0
12/10/2022 17:00:00.000000,,28.0,17.0,6.8,1.0
12/10/2022 18:00:00.000000,,20.0,25.0,5.2,0.0
12/10/2022 19:00:00.000000,,19.0,26.0,5.6,0.0
12/10/2022 20:00:00.000000,,24.0,23.0,6.3,0.0
12/10/2022 21:00:00.000000,,27.0,21.0,7.5,0.0
12/10/2022 22:00:00.000000,,30.0,17.0,9.3,1.0
12/10/2022 23:00:00.000000,,,19.0,8.0,
12/11/2022 00:00:00.000000,,,19.0,9.0,
12/11/2022 01:00:00.000000,,,14.0,11.9,
12/11/2022 02:00:00.000000,,,6.0,14.3,
12/11/2022 03:00:00.000000,,,4.0,20.8,
12/11/2022 04:00:00.000000,,,4.0,26.3,
12/11/2022 05:00:00.000000,,,2.0,28.2,
12/11/2022 06:00:00.000000,,,2.0,28.0,
12/11/2022 07:00:00.000000,,53.0,1.0,30.3,4.0
12/11/2022 08:00:00.000000,,,1.0,30.5,
12/11/2022 09:00:00.000000,,,1.0,,
12/11/2022 10:00:00.000000,,47.0,1.0,28.6,3.0
12/11/2022 11:00:00.000000,,42.0,1.0,14.3,1.0
12/11/2022 12:00:00.000000,,39.0,2.0,11.5,2.0
12/11/2022 13:00:00.000000,,37.0,5.0,8.1,1.0
12/11/2022 14:00:00.000000,,21.0,20.0,3.4,0.0
12/11/2022 15:00:00.000000,,11.0,30.0,2.1,0.0
12/11/2022 16:00:00.000000,,6.0,36.0,1.5,0.0
12/11/2022 17:00:00.000000,,6.0,38.0,3.2,0.0
12/11/2022 18:00:00.000000,,4.0,39.0,3.6,0.0
12/11/2022 19:00:00.000000,,3.0,42.0,1.7,0.0
12/11/2022 20:00:00.000000,,4.0,42.0,1.9,0.0
12/11/2022 21:00:00.000000,,6.0,41.0,1.8,0.0
12/11/2022 22:00:00.000000,,9.0,37.0,1.9,0.0
12/11/2022 23:00:00.000000,,11.0,36.0,2.2,0.0
12/12/2022 00:00:00.000000,,13.0,32.0,3.5,0.0
12/12/2022 01:00:00.000000,,17.0,28.0,4.5,0.0
12/12/2022 02:00:00.000000,,16.0,29.0,5.4,0.0
12/12/2022 03:00:00.000000,,11.0,33.0,4.0,0.0
12/12/2022 04:00:00.000000,,,36.0,3.1,0.0
12/12/2022 05:00:00.000000,,,31.0,3.6,
12/12/2022 06:00:00.000000,,13.0,30.0,2.9,0.0
12/12/2022 07:00:00.000000,,24.0,17.0,8.9,0.0
12/12/2022 08:00:00.000000,,,22.0,5.9,
12/12/2022 09:00:00.000000,,,22.0,,
12/12/2022 10:00:00.000000,,18.0,24.0,2.0,0.0
12/12/2022 11:00:00.000000,,18.0,24.0,2.9,0.0
12/12/2022 12:00:00.000000,,14.0,28.0,2.2,0.0
12/12/2022 13:00:00.000000,,16.0,26.0,2.9,0.0
12/12/2022 14:00:00.000000,,18.0,25.0,3.1,0.0
12/12/2022 15:00:00.000000,,35.0,9.0,8.1,1.0
12/12/2022 16:00:00.000000,,20.0,21.0,5.9,0.0
12/12/2022 17:00:00.000000,,15.0,27.0,5.7,0.0
12/12/2022 18:00:00.000000,,15.0,28.0,5.7,0.0
12/12/2022 19:00:00.000000,,9.0,34.0,3.5,0.0
12/12/2022 20:00:00.000000,,7.0,37.0,4.6,0.0
12/12/2022 21:00:00.000000,,16.0,24.0,8.3,0.0
12/12/2022 22:00:00.000000,,21.0,12.0,11.5,0.0
12/12/2022 23:00:00.000000,,,5.0,11.6,
12/13/2022 00:00:00.000000,,,13.0,10.1,0.0
12/13/2022 01:00:00.000000,,11.0,17.0,11.2,0.0
12/13/2022 02:00:00.000000,,10.0,15.0,10.1,0.0
12/13/2022 03:00:00.000000,,8.0,15.0,10.1,0.0
12/13/2022 04:00:00.000000,,,16.0,10.6,0.0
12/13/2022 05:00:00.000000,,,11.0,10.4,
12/13/2022 06:00:00.000000,,6.0,19.0,8.1,0.0
12/13/2022 07:00:00.000000,,9.0,15.0,14.1,0.0
12/13/2022 08:00:00.000000,,,15.0,11.1,
12/13/2022 09:00:00.000000,,,15.0,,
12/13/2022 10:00:00.000000,,8.0,17.0,6.2,0.0
12/13/2022 11:00:00.000000,,8.0,19.0,5.7,0.0
12/13/2022 12:00:00.000000,,14.0,13.0,6.5,0.0
12/13/2022 13:00:00.000000,,15.0,11.0,6.7,0.0
12/13/2022 14:00:00.000000,,15.0,11.0,7.2,0.0
12/13/2022 15:00:00.000000,,17.0,10.0,8.3,0.0
12/13/2022 16:00:00.000000,,,17.0,8.7,0.0
12/13/2022 17:00:00.000000,,,22.0,11.4,0.0
12/13/2022 18:00:00.000000,,,25.0,9.8,0.0
12/13/2022 19:00:00.000000,,,27.0,9.6,0.0
12/13/2022 20:00:00.000000,,,27.0,11.7,0.0
12/13/2022 21:00:00.000000,0.2,,28.0,11.9,0.0
12/13/2022 22:00:00.000000,0.3,,24.0,12.1,0.0
12/13/2022 23:00:00.000000,0.3,,20.0,13.9,0.0
12/14/2022 00:00:00.000000,0.4,,16.0,15.3,0.0
12/14/2022 01:00:00.000000,0.4,,11.0,17.9,0.0
12/14/2022 02:00:00.000000,0.4,,8.0,17.8,0.0
12/14/2022 03:00:00.000000,0.4,,6.0,18.1,0.0
12/14/2022 04:00:00.000000,0.4,,4.0,18.9,0.0
12/14/2022 05:00:00.000000,0.4,,6.0,15.7,0.0
12/14/2022 06:00:00.000000,0.4,,1.0,17.5,0.0
12/14/2022 07:00:00.000000,0.3,,5.0,14.5,0.0
12/14/2022 08:00:00.000000,,,1.0,16.1,
12/14/2022 09:00:00.000000,,,1.0,,
12/14/2022 10:00:00.000000,0.2,,11.0,8.5,0.0
12/14/2022 11:00:00.000000,0.3,,1.0,9.9,0.0
12/14/2022 12:00:00.000000,0.3,,8.0,7.9,0.0
12/14/2022 13:00:00.000000,0.4,,14.0,6.9,0.0
12/14/2022 14:00:00.000000,0.6,,7.0,7.2,0.0
12/14/2022 15:00:00.000000,0.7,,8.0,8.3,0.0
12/14/2022 16:00:00.000000,0.6,,12.0,10.4,0.0
12/14/2022 17:00:00.000000,0.4,,15.0,12.2,1.0
12/14/2022 18:00:00.000000,0.3,,23.0,8.7,1.0
12/14/2022 19:00:00.000000,0.3,,27.0,5.9,0.0
12/14/2022 20:00:00.000000,0.3,,26.0,6.8,0.0
12/14/2022 21:00:00.000000,0.3,,31.0,5.6,0.0
12/14/2022 22:00:00.000000,0.2,,35.0,3.2,0.0
12/14/2022 23:00:00.000000,0.2,9.0,35.0,2.6,0.0
12/15/2022 00:00:00.000000,0.2,8.0,36.0,2.7,0.0
12/15/2022 01:00:00.000000,0.2,6.0,38.0,2.6,0.0
12/15/2022 02:00:00.000000,0.2,5.0,39.0,2.5,0.0
12/15/2022 03:00:00.000000,0.2,6.0,36.0,2.7,0.0
12/15/2022 04:00:00.000000,0.2,,31.0,3.6,0.0
12/15/2022 05:00:00.000000,0.2,17.0,26.0,3.7,0.0
12/15/2022 06:00:00.000000,0.3,30.0,11.0,5.9,0.0
12/15/2022 07:00:00.000000,0.6,33.0,6.0,6.2,0.0
12/15/2022 08:00:00.000000,,,20.0,5.4,
12/15/2022 09:00:00.000000,,,20.0,,
12/15/2022 10:00:00.000000,0.4,35.0,2.0,5.5,0.0
12/15/2022 11:00:00.000000,0.3,35.0,1.0,4.7,0.0
12/15/2022 12:00:00.000000,0.4,36.0,1.0,4.9,0.0
12/15/2022 13:00:00.000000,0.4,33.0,4.0,4.3,0.0
12/15/2022 14:00:00.000000,0.7,38.0,1.0,5.7,0.0
12/15/2022 15:00:00.000000,0.6,35.0,4.0,5.8,0.0
12/15/2022 16:00:00.000000,0.4,22.0,17.0,5.0,0.0
12/15/2022 17:00:00.000000,0.3,13.0,27.0,4.8,0.0
12/15/2022 18:00:00.000000,0.3,12.0,30.0,4.3,0.0
12/15/2022 19:00:00.000000,0.3,12.0,28.0,5.0,0.0
12/15/2022 20:00:00.000000,0.2,12.0,28.0,5.3,0.0
12/15/2022 21:00:00.000000,0.3,16.0,25.0,5.9,0.0
12/15/2022 22:00:00.000000,0.4,16.0,25.0,6.7,0.0
12/15/2022 23:00:00.000000,0.3,18.0,23.0,7.3,0.0
12/16/2022 00:00:00.000000,0.3,24.0,18.0,8.3,0.0
12/16/2022 01:00:00.000000,0.3,14.0,30.0,3.6,0.0
12/16/2022 02:00:00.000000,0.3,13.0,30.0,3.3,0.0
12/16/2022 03:00:00.000000,0.3,15.0,26.0,5.1,0.0
12/16/2022 04:00:00.000000,0.4,,13.0,5.5,0.0
12/16/2022 05:00:00.000000,0.4,22.0,19.0,4.1,0.0
12/16/2022 06:00:00.000000,,,21.0,4.6,
12/16/2022 07:00:00.000000,0.2,7.0,37.0,1.4,0.0
12/16/2022 08:00:00.000000,,,23.0,2.4,
12/16/2022 09:00:00.000000,,,23.0,,
12/16/2022 10:00:00.000000,0.2,12.0,31.0,1.6,0.0
12/16/2022 11:00:00.000000,0.2,14.0,29.0,1.6,0.0
12/16/2022 12:00:00.000000,0.2,11.0,33.0,1.6,0.0
12/16/2022 13:00:00.000000,0.2,12.0,33.0,1.8,0.0
12/16/2022 14:00:00.000000,0.2,9.0,35.0,2.0,0.0
12/16/2022 15:00:00.000000,0.3,11.0,33.0,2.7,0.0
12/16/2022 16:00:00.000000,0.3,10.0,35.0,3.8,0.0
12/16/2022 17:00:00.000000,0.3,12.0,37.0,4.5,0.0
12/16/2022 18:00:00.000000,0.2,6.0,40.0,3.1,0.0
12/16/2022 19:00:00.000000,0.2,5.0,41.0,2.4,0.0
12/16/2022 20:00:00.000000,0.2,6.0,41.0,2.5,0.0
12/16/2022 21:00:00.000000,0.2,7.0,40.0,2.7,0.0
12/16/2022 22:00:00.000000,0.2,10.0,37.0,16.7,0.0
12/16/2022 23:00:00.000000,0.3,12.0,36.0,2.7,0.0
12/17/2022 00:00:00.000000,0.3,10.0,37.0,3.1,0.0
12/17/2022 01:00:00.000000,0.3,13.0,35.0,4.3,0.0
12/17/2022 02:00:00.000000,0.4,17.0,30.0,5.0,0.0
12/17/2022 03:00:00.000000,0.5,27.0,18.0,7.6,0.0
12/17/2022 04:00:00.000000,0.3,,22.0,6.4,0.0
12/17/2022 05:00:00.000000,0.4,22.0,23.0,5.4,0.0
12/17/2022 06:00:00.000000,0.4,21.0,23.0,4.1,0.0
12/17/2022 07:00:00.000000,0.3,23.0,23.0,3.6,0.0
12/17/2022 08:00:00.000000,,,20.0,4.2,
12/17/2022 09:00:00.000000,,,20.0,,
12/17/2022 10:00:00.000000,0.2,10.0,35.0,2.2,0.0
12/17/2022 11:00:00.000000,0.2,13.0,31.0,2.2,0.0
12/17/2022 12:00:00.000000,0.2,16.0,28.0,2.1,0.0
12/17/2022 13:00:00.000000,0.3,22.0,22.0,2.5,0.0
12/17/2022 14:00:00.000000,0.4,31.0,13.0,3.8,1.0
12/17/2022 15:00:00.000000,0.5,31.0,13.0,4.5,0.0
12/17/2022 16:00:00.000000,0.6,34.0,12.0,9.1,1.0
12/17/2022 17:00:00.000000,0.5,35.0,14.0,7.4,1.0
12/17/2022 18:00:00.000000,0.4,26.0,22.0,5.5,1.0
12/17/2022 19:00:00.000000,0.3,20.0,30.0,5.4,0.0
12/17/2022 20:00:00.000000,0.3,10.0,40.0,3.8,0.0
12/17/2022 21:00:00.000000,0.3,11.0,38.0,3.6,0.0
12/17/2022 22:00:00.000000,0.3,13.0,38.0,3.5,0.0
12/17/2022 23:00:00.000000,0.3,16.0,36.0,4.5,0.0
12/18/2022 00:00:00.000000,0.5,32.0,19.0,10.5,0.0
12/18/2022 01:00:00.000000,0.7,43.0,7.0,11.6,1.0
12/18/2022 02:00:00.000000,0.6,34.0,11.0,10.6,0.0
12/18/2022 03:00:00.000000,0.9,45.0,3.0,16.0,1.0
12/18/2022 04:00:00.000000,1.1,,1.0,19.3,1.0
12/18/2022 05:00:00.000000,1.3,48.0,1.0,19.1,1.0
12/18/2022 06:00:00.000000,0.6,35.0,6.0,9.9,0.0
12/18/2022 07:00:00.000000,0.6,37.0,5.0,8.6,0.0
12/18/2022 08:00:00.000000,,,7.0,11.1,
12/18/2022 09:00:00.000000,,,7.0,,
12/18/2022 10:00:00.000000,0.6,41.0,5.0,7.8,1.0
