InstrumentName, La Casa,,,,,
StartTime, 2022-12-01 00:00:00,,,,,
EndTime, 2022-12-31 23:59:59,,,,,
Date,CO,NO2,O3,PM10,PM2.5,SO2
12/01/2022 00:00:00.000000,0.4,40.0,1.0,48.0,16.5,0.0
12/01/2022 01:00:00.000000,0.5,43.0,1.0,41.0,15.9,1.0
12/01/2022 02:00:00.000000,0.5,40.0,1.0,38.0,17.7,0.0
12/01/2022 03:00:00.000000,0.5,40.0,0.0,43.0,18.0,0.0
12/01/2022 04:00:00.000000,0.9,41.0,1.0,43.0,20.0,1.0
12/01/2022 05:00:00.000000,1.0,,1.0,45.0,23.2,2.0
12/01/2022 06:00:00.000000,1.0,40.0,1.0,42.0,24.4,2.0
12/01/2022 07:00:00.000000,0.9,40.0,1.0,40.0,23.0,
12/01/2022 08:00:00.000000,,,0.0,42.0,22.6,
12/01/2022 09:00:00.000000,,,0.0,,,
12/01/2022 10:00:00.000000,0.9,41.0,1.0,34.0,21.8,2.0
12/01/2022 11:00:00.000000,0.7,39.0,0.0,24.0,14.6,1.0
12/01/2022 12:00:00.000000,0.8,40.0,,21.0,12.5,1.0
12/01/2022 13:00:00.000000,0.9,42.0,0.0,15.0,8.8,2.0
12/01/2022 14:00:00.000000,1.1,44.0,2.0,16.0,8.0,2.0
12/01/2022 15:00:00.000000,1.4,46.0,5.0,30.0,11.8,3.0
12/01/2022 16:00:00.000000,0.7,36.0,14.0,28.0,7.9,1.0
12/01/2022 17:00:00.000000,0.5,32.0,21.0,42.0,9.9,1.0
12/01/2022 18:00:00.000000,0.1,7.0,40.0,18.0,3.5,0.0
12/01/2022 19:00:00.000000,0.1,6.0,40.0,20.0,3.3,0.0
12/01/2022 20:00:00.000000,0.4,34.0,19.0,52.0,12.8,1.0
12/01/2022 21:00:00.000000,0.5,46.0,9.0,74.0,19.9,2.0
12/01/2022 22:00:00.000000,0.7,49.0,4.0,87.0,25.9,2.0
12/01/2022 23:00:00.000000,,,7.0,71.0,20.1,
12/02/2022 00:00:00.000000,,,7.0,,,
12/02/2022 01:00:00.000000,1.1,45.0,3.0,77.0,26.7,3.0
12/02/2022 02:00:00.000000,0.2,,38.0,13.0,2.8,0.0
12/02/2022 03:00:00.000000,0.1,3.0,43.0,8.0,1.2,0.0
12/02/2022 04:00:00.000000,0.1,3.0,44.0,10.0,1.3,0.0
12/02/2022 05:00:00.000000,,,41.0,20.0,4.9,
12/02/2022 06:00:00.000000,0.1,2.0,45.0,15.0,1.5,0.0
12/02/2022 07:00:00.000000,0.1,1.0,46.0,7.0,1.0,
12/02/2022 08:00:00.000000,,,43.0,11.0,1.6,
12/02/2022 09:00:00.000000,,,43.0,,,
12/02/2022 10:00:00.000000,0.1,1.0,47.0,5.0,1.0,0.0
12/02/2022 11:00:00.000000,0.1,1.0,46.0,6.0,1.0,0.0
12/02/2022 12:00:00.000000,0.1,3.0,45.0,5.0,1.1,0.0
12/02/2022 13:00:00.000000,0.1,2.0,47.0,7.0,1.3,0.0
