InstrumentName, I-25 Denver,,
12/03/2022 08:00:00.000000,,,2.0
12/03/2022 10:00:00.000000,0.6,35.0,4.4
12/03/2022 11:00:00.000000,0.7,36.0,5.2
12/03/2022 12:00:00.000000,0.9,36.0,6.6
12/03/2022 13:00:00.000000,1.0,38.0,5.7
12/03/2022 14:00:00.000000,0.9,36.0,4.8
12/03/2022 15:00:00.000000,0.7,32.0,4.3
12/03/2022 16:00:00.000000,0.5,27.0,4.7
12/03/2022 17:00:00.000000,0.5,26.0,5.6
12/03/2022 18:00:00.000000,0.6,30.0,5.6
12/03/2022 19:00:00.000000,0.6,28.0,5.2
12/03/2022 20:00:00.000000,0.5,31.0,5.5
12/03/2022 21:00:00.000000,0.4,29.0,6.2
12/03/2022 22:00:00.000000,0.5,31.0,5.2
12/03/2022 23:00:00.000000,0.5,37.0,6.7
12/04/2022 00:00:00.000000,1.2,42.0,9.6
12/04/2022 01:00:00.000000,1.5,42.0,11.2
12/04/2022 02:00:00.000000,1.5,41.0,11.1
12/04/2022 03:00:00.000000,1.5,42.0,11.4
12/04/2022 04:00:00.000000,0.9,,7.4
12/04/2022 05:00:00.000000,,,9.1
12/04/2022 06:00:00.000000,0.6,28.0,5.9
12/04/2022 07:00:00.000000,0.8,30.0,6.8
12/04/2022 08:00:00.000000,,,6.8
12/04/2022 10:00:00.000000,1.2,32.0,9.8
12/04/2022 11:00:00.000000,1.0,33.0,8.9
12/04/2022 12:00:00.000000,0.9,31.0,6.7
12/04/2022 13:00:00.000000,1.0,32.0,7.8
12/04/2022 14:00:00.000000,1.2,33.0,8.2
12/04/2022 15:00:00.000000,1.4,36.0,9.6
12/04/2022 16:00:00.000000,0.7,33.0,7.7
12/04/2022 17:00:00.000000,0.5,26.0,6.4
12/04/2022 18:00:00.000000,0.5,25.0,6.4
12/04/2022 19:00:00.000000,0.5,19.0,5.2
12/04/2022 20:00:00.000000,0.3,16.0,3.9
12/04/2022 21:00:00.000000,0.4,25.0,7.4
12/04/2022 22:00:00.000000,0.4,32.0,7.1
12/04/2022 23:00:00.000000,0.6,34.0,8.2
12/05/2022 00:00:00.000000,1.2,43.0,10.6
12/05/2022 01:00:00.000000,1.3,42.0,12.8
12/05/2022 02:00:00.000000,1.6,42.0,14.8
12/05/2022 03:00:00.000000,1.4,41.0,13.7
12/05/2022 04:00:00.000000,0.8,,11.0
12/05/2022 05:00:00.000000,,,12.1
12/05/2022 06:00:00.000000,0.8,34.0,12.5
12/05/2022 07:00:00.000000,0.8,34.0,9.8
12/05/2022 08:00:00.000000,,,10.7
12/05/2022 10:00:00.000000,0.1,7.0,1.1
12/05/2022 11:00:00.000000,0.4,33.0,4.6
12/05/2022 12:00:00.000000,0.6,36.0,5.3
12/05/2022 13:00:00.000000,1.3,44.0,7.4
12/05/2022 14:00:00.000000,1.7,53.0,10.2
12/05/2022 15:00:00.000000,,53.0,12.8
12/05/2022 16:00:00.000000,1.3,51.0,11.3
12/05/2022 17:00:00.000000,0.5,28.0,5.6
12/05/2022 18:00:00.000000,0.3,19.0,6.5
12/05/2022 19:00:00.000000,0.2,11.0,7.8
12/05/2022 20:00:00.000000,0.2,8.0,6.6
12/05/2022 21:00:00.000000,0.2,6.0,4.6
12/05/2022 22:00:00.000000,0.2,7.0,3.2
12/05/2022 23:00:00.000000,0.3,8.0,2.5
12/06/2022 00:00:00.000000,0.3,13.0,2.5
12/06/2022 01:00:00.000000,0.3,12.0,2.2
12/06/2022 02:00:00.000000,0.2,11.0,2.2
12/06/2022 03:00:00.000000,0.4,19.0,3.3
12/06/2022 04:00:00.000000,0.6,,5.5
12/06/2022 05:00:00.000000,,,4.1
12/06/2022 06:00:00.000000,0.3,20.0,2.4
12/06/2022 07:00:00.000000,,,3.5
12/06/2022 10:00:00.000000,0.3,31.0,2.2
12/06/2022 11:00:00.000000,0.3,32.0,2.4
12/06/2022 12:00:00.000000,0.4,34.0,2.7
12/06/2022 13:00:00.000000,0.7,34.0,3.2
12/06/2022 14:00:00.000000,0.7,35.0,4.1
12/06/2022 15:00:00.000000,0.5,29.0,4.1
12/06/2022 16:00:00.000000,0.4,24.0,6.7
12/06/2022 17:00:00.000000,0.4,22.0,5.4
12/06/2022 18:00:00.000000,0.4,20.0,3.9
12/06/2022 19:00:00.000000,0.5,24.0,4.0
12/06/2022 20:00:00.000000,0.4,17.0,3.3
12/06/2022 21:00:00.000000,0.4,18.0,3.0
12/06/2022 22:00:00.000000,0.4,19.0,2.0
12/06/2022 23:00:00.000000,0.4,20.0,3.3
12/07/2022 00:00:00.000000,0.6,25.0,2.5
12/07/2022 01:00:00.000000,0.7,29.0,3.2
12/07/2022 02:00:00.000000,0.6,36.0,3.2
12/07/2022 03:00:00.000000,0.7,38.0,4.0
12/07/2022 04:00:00.000000,0.8,,6.2
12/07/2022 05:00:00.000000,,,4.8
12/07/2022 06:00:00.000000,1.0,41.0,7.4
12/07/2022 07:00:00.000000,0.9,41.0,6.5
12/07/2022 08:00:00.000000,,,6.6
12/07/2022 10:00:00.000000,0.9,39.0,6.3
12/07/2022 11:00:00.000000,1.0,40.0,7.1
12/07/2022 12:00:00.000000,1.1,41.0,6.6
12/07/2022 13:00:00.000000,1.6,47.0,7.6
12/07/2022 14:00:00.000000,1.5,51.0,9.6
12/07/2022 15:00:00.000000,1.5,51.0,10.1
12/07/2022 16:00:00.000000,0.6,40.0,6.3
12/07/2022 17:00:00.000000,0.5,,6.0
12/07/2022 18:00:00.000000,0.5,,4.8
12/07/2022 19:00:00.000000,0.5,32.0,5.8
12/07/2022 20:00:00.000000,0.5,33.0,7.1
12/07/2022 21:00:00.000000,0.6,30.0,4.6
12/07/2022 22:00:00.000000,0.6,30.0,4.2
12/07/2022 23:00:00.000000,0.7,35.0,5.9
12/08/2022 00:00:00.000000,0.7,37.0,6.6
12/08/2022 01:00:00.000000,0.7,37.0,6.3
12/08/2022 02:00:00.000000,0.7,40.0,8.6
12/08/2022 03:00:00.000000,1.3,43.0,12.9
12/08/2022 04:00:00.000000,1.3,,12.2
12/08/2022 05:00:00.000000,,,11.1
12/08/2022 06:00:00.000000,0.8,38.0,9.0
12/08/2022 07:00:00.000000,,,10.7
12/08/2022 10:00:00.000000,1.0,35.0,8.6
12/08/2022 11:00:00.000000,1.0,37.0,7.2
12/08/2022 12:00:00.000000,1.1,37.0,7.6
12/08/2022 13:00:00.000000,1.0,36.0,8.6
12/08/2022 14:00:00.000000,1.0,38.0,7.6
12/08/2022 15:00:00.000000,0.7,27.0,5.5
12/08/2022 16:00:00.000000,0.4,18.0,3.9
12/08/2022 17:00:00.000000,0.4,18.0,2.2
12/08/2022 18:00:00.000000,0.4,17.0,4.0
12/08/2022 19:00:00.000000,0.5,18.0,2.8
12/08/2022 20:00:00.000000,0.4,14.0,4.1
12/08/2022 21:00:00.000000,0.4,15.0,2.7
12/08/2022 22:00:00.000000,0.4,22.0,3.0
12/08/2022 23:00:00.000000,0.7,32.0,4.3
12/09/2022 00:00:00.000000,0.6,23.0,2.1
12/09/2022 01:00:00.000000,0.5,15.0,1.5
12/09/2022 02:00:00.000000,0.5,17.0,2.2
12/09/2022 03:00:00.000000,0.7,39.0,4.7
12/09/2022 04:00:00.000000,0.7,,5.2
12/09/2022 05:00:00.000000,,,4.3
12/09/2022 06:00:00.000000,,,5.6
12/09/2022 07:00:00.000000,,,6.5
12/09/2022 10:00:00.000000,0.6,40.0,4.5
12/09/2022 11:00:00.000000,0.8,41.0,4.8
12/09/2022 12:00:00.000000,1.1,43.0,6.3
12/09/2022 13:00:00.000000,1.8,50.0,7.2
12/09/2022 14:00:00.000000,2.4,58.0,11.2
12/09/2022 15:00:00.000000,2.5,64.0,14.5
12/09/2022 16:00:00.000000,1.0,50.0,8.7
12/09/2022 17:00:00.000000,0.8,44.0,7.4
12/09/2022 18:00:00.000000,0.5,33.0,4.0
12/09/2022 19:00:00.000000,0.5,35.0,4.3
12/09/2022 20:00:00.000000,0.4,27.0,4.4
12/09/2022 21:00:00.000000,0.3,23.0,4.6
12/09/2022 22:00:00.000000,0.3,25.0,3.4
12/09/2022 23:00:00.000000,0.5,35.0,6.6
12/10/2022 00:00:00.000000,1.2,51.0,9.1
12/10/2022 01:00:00.000000,1.6,50.0,12.7
12/10/2022 02:00:00.000000,2.2,53.0,15.3
12/10/2022 03:00:00.000000,1.6,50.0,11.8
12/10/2022 04:00:00.000000,0.7,,5.4
12/10/2022 05:00:00.000000,,,8.8
12/10/2022 06:00:00.000000,1.2,47.0,8.4
12/10/2022 07:00:00.000000,1.2,47.0,9.3
12/10/2022 08:00:00.000000,,,8.9
12/10/2022 10:00:00.000000,0.9,44.0,7.3
12/10/2022 11:00:00.000000,0.8,44.0,5.6
12/10/2022 12:00:00.000000,0.8,43.0,4.7
12/10/2022 13:00:00.000000,1.0,44.0,5.7
12/10/2022 14:00:00.000000,1.5,46.0,8.0
12/10/2022 15:00:00.000000,1.2,46.0,5.7
12/10/2022 16:00:00.000000,0.7,40.0,5.3
12/10/2022 17:00:00.000000,0.5,32.0,4.3
12/10/2022 18:00:00.000000,0.5,27.0,3.9
12/10/2022 19:00:00.000000,0.4,20.0,2.7
12/10/2022 20:00:00.000000,0.4,20.0,3.0
12/10/2022 21:00:00.000000,0.4,25.0,3.8
12/10/2022 22:00:00.000000,0.5,33.0,4.5
12/10/2022 23:00:00.000000,,,4.0
12/11/2022 00:00:00.000000,,,4.6
12/11/2022 01:00:00.000000,,,5.4
12/11/2022 02:00:00.000000,,,8.5
12/11/2022 03:00:00.000000,,,10.8
12/11/2022 04:00:00.000000,,,11.0
12/11/2022 05:00:00.000000,,,11.8
12/11/2022 06:00:00.000000,,,12.4
12/11/2022 07:00:00.000000,1.3,40.0,11.0
12/11/2022 08:00:00.000000,,,11.5
12/11/2022 10:00:00.000000,1.5,39.0,9.4
12/11/2022 11:00:00.000000,1.1,39.0,7.0
12/11/2022 12:00:00.000000,1.0,38.0,6.2
12/11/2022 13:00:00.000000,1.1,40.0,6.6
12/11/2022 14:00:00.000000,1.2,42.0,5.8
12/11/2022 15:00:00.000000,0.8,34.0,3.4
12/11/2022 16:00:00.000000,0.4,20.0,2.4
12/11/2022 17:00:00.000000,0.4,12.0,1.9
12/11/2022 18:00:00.000000,0.4,10.0,1.4
12/11/2022 19:00:00.000000,0.4,11.0,1.2
12/11/2022 20:00:00.000000,0.4,9.0,0.9
12/11/2022 21:00:00.000000,0.3,11.0,1.1
12/11/2022 22:00:00.000000,0.3,11.0,0.8
12/11/2022 23:00:00.000000,0.3,16.0,1.3
12/12/2022 00:00:00.000000,0.5,19.0,1.6
12/12/2022 01:00:00.000000,0.5,21.0,2.1
12/12/2022 02:00:00.000000,0.5,26.0,2.3
12/12/2022 03:00:00.000000,0.6,27.0,2.9
12/12/2022 04:00:00.000000,0.4,,2.2
12/12/2022 05:00:00.000000,,,2.3
12/12/2022 06:00:00.000000,,,2.7
12/12/2022 07:00:00.000000,0.9,39.0,5.1
12/12/2022 08:00:00.000000,,,4.1
12/12/2022 10:00:00.000000,0.6,41.0,3.4
12/12/2022 11:00:00.000000,0.4,40.0,3.2
12/12/2022 12:00:00.000000,0.4,37.0,2.5
12/12/2022 13:00:00.000000,0.7,45.0,3.8
12/12/2022 14:00:00.000000,0.6,44.0,5.0
12/12/2022 15:00:00.000000,,45.0,9.1
12/12/2022 16:00:00.000000,0.4,36.0,5.9
12/12/2022 17:00:00.000000,0.4,31.0,4.1
12/12/2022 18:00:00.000000,0.3,21.0,4.5
12/12/2022 19:00:00.000000,0.2,15.0,2.2
12/12/2022 20:00:00.000000,0.3,21.0,4.4
12/12/2022 21:00:00.000000,0.5,29.0,3.9
12/12/2022 22:00:00.000000,0.4,29.0,6.0
12/12/2022 23:00:00.000000,0.6,,6.1
12/13/2022 00:00:00.000000,0.4,23.0,4.8
12/13/2022 01:00:00.000000,0.2,12.0,6.2
12/13/2022 02:00:00.000000,0.2,13.0,5.2
12/13/2022 03:00:00.000000,0.2,10.0,5.5
12/13/2022 04:00:00.000000,0.3,,5.4
12/13/2022 05:00:00.000000,,,5.4
12/13/2022 06:00:00.000000,0.2,7.0,4.2
12/13/2022 07:00:00.000000,0.2,9.0,6.0
12/13/2022 08:00:00.000000,,,5.2
12/13/2022 10:00:00.000000,0.2,12.0,3.4
12/13/2022 11:00:00.000000,0.2,13.0,3.1
12/13/2022 12:00:00.000000,0.3,17.0,3.4
12/13/2022 13:00:00.000000,0.2,17.0,3.4
12/13/2022 14:00:00.000000,0.3,21.0,4.3
12/13/2022 15:00:00.000000,0.6,25.0,4.8
12/13/2022 16:00:00.000000,0.3,18.0,5.7
12/13/2022 17:00:00.000000,0.2,13.0,8.1
12/13/2022 18:00:00.000000,0.2,8.0,6.6
12/13/2022 19:00:00.000000,0.2,8.0,12.6
12/13/2022 20:00:00.000000,0.2,7.0,6.9
12/13/2022 21:00:00.000000,0.2,7.0,6.6
12/13/2022 22:00:00.000000,0.4,14.0,8.3
12/13/2022 23:00:00.000000,0.5,23.0,7.2
12/14/2022 00:00:00.000000,0.7,27.0,8.4
12/14/2022 01:00:00.000000,0.5,25.0,8.7
12/14/2022 02:00:00.000000,0.6,30.0,9.3
12/14/2022 03:00:00.000000,0.5,31.0,10.1
12/14/2022 04:00:00.000000,0.4,,9.3
12/14/2022 05:00:00.000000,0.5,31.0,10.1
12/14/2022 06:00:00.000000,0.3,22.0,7.7
12/14/2022 07:00:00.000000,0.3,27.0,7.3
12/14/2022 08:00:00.000000,,,8.3
12/14/2022 10:00:00.000000,0.4,32.0,5.9
12/14/2022 11:00:00.000000,0.3,29.0,4.5
12/14/2022 12:00:00.000000,0.3,33.0,4.9
12/14/2022 13:00:00.000000,0.3,31.0,4.1
12/14/2022 14:00:00.000000,0.4,29.0,4.1
12/14/2022 15:00:00.000000,0.5,33.0,6.9
12/14/2022 16:00:00.000000,0.6,37.0,7.1
12/14/2022 17:00:00.000000,0.5,28.0,6.5
12/14/2022 18:00:00.000000,0.4,24.0,6.3
12/14/2022 19:00:00.000000,0.3,17.0,3.6
12/14/2022 20:00:00.000000,0.3,17.0,4.3
12/14/2022 21:00:00.000000,0.4,17.0,6.1
12/14/2022 22:00:00.000000,0.4,16.0,5.2
12/14/2022 23:00:00.000000,0.4,13.0,4.2
12/15/2022 00:00:00.000000,0.4,11.0,2.1
12/15/2022 01:00:00.000000,0.5,13.0,2.3
12/15/2022 02:00:00.000000,0.3,9.0,2.1
12/15/2022 03:00:00.000000,0.5,14.0,3.1
12/15/2022 04:00:00.000000,0.6,,2.7
12/15/2022 05:00:00.000000,,,2.7
12/15/2022 06:00:00.000000,0.5,37.0,4.1
12/15/2022 07:00:00.000000,0.4,32.0,3.3
12/15/2022 08:00:00.000000,,,3.4
12/15/2022 10:00:00.000000,0.4,36.0,2.7
12/15/2022 11:00:00.000000,0.3,36.0,2.7
12/15/2022 12:00:00.000000,0.4,37.0,2.9
12/15/2022 13:00:00.000000,0.5,37.0,2.6
12/15/2022 14:00:00.000000,0.7,40.0,4.1
12/15/2022 15:00:00.000000,0.6,40.0,4.1
12/15/2022 16:00:00.000000,0.5,33.0,3.6
12/15/2022 17:00:00.000000,0.3,18.0,3.2
12/15/2022 18:00:00.000000,0.3,16.0,3.9
12/15/2022 19:00:00.000000,0.2,13.0,3.1
12/15/2022 20:00:00.000000,0.2,10.0,3.2
12/15/2022 21:00:00.000000,0.2,15.0,3.2
12/15/2022 22:00:00.000000,0.3,20.0,4.3
12/15/2022 23:00:00.000000,0.4,22.0,4.7
12/16/2022 00:00:00.000000,0.5,25.0,3.5
12/16/2022 01:00:00.000000,0.4,15.0,3.0
12/16/2022 02:00:00.000000,0.3,9.0,2.6
12/16/2022 03:00:00.000000,0.4,13.0,2.5
12/16/2022 04:00:00.000000,0.5,,3.4
12/16/2022 05:00:00.000000,0.5,16.0,1.9
12/16/2022 06:00:00.000000,0.4,17.0,2.0
12/16/2022 07:00:00.000000,0.2,16.0,1.6
12/16/2022 08:00:00.000000,,,1.9
12/16/2022 10:00:00.000000,0.4,34.0,1.8
12/16/2022 11:00:00.000000,0.3,27.0,1.9
12/16/2022 12:00:00.000000,0.4,15.0,2.0
12/16/2022 13:00:00.000000,0.6,22.0,2.6
12/16/2022 14:00:00.000000,0.5,21.0,3.8
12/16/2022 15:00:00.000000,0.5,24.0,6.3
12/16/2022 16:00:00.000000,0.4,24.0,4.3
12/16/2022 17:00:00.000000,0.4,21.0,4.1
12/16/2022 18:00:00.000000,0.4,16.0,4.1
12/16/2022 19:00:00.000000,0.5,18.0,3.2
12/16/2022 20:00:00.000000,0.5,19.0,2.5
12/16/2022 21:00:00.000000,0.4,19.0,2.5
12/16/2022 22:00:00.000000,0.4,15.0,2.4
12/16/2022 23:00:00.000000,0.5,21.0,2.8
12/17/2022 00:00:00.000000,0.4,18.0,3.0
12/17/2022 01:00:00.000000,0.5,21.0,2.3
12/17/2022 02:00:00.000000,0.7,37.0,4.5
12/17/2022 03:00:00.000000,0.6,45.0,7.5
12/17/2022 04:00:00.000000,0.5,,4.6
12/17/2022 05:00:00.000000,,,5.0
12/17/2022 06:00:00.000000,0.3,28.0,2.6
12/17/2022 07:00:00.000000,0.3,27.0,2.3
12/17/2022 08:00:00.000000,,,2.8
12/17/2022 10:00:00.000000,0.4,32.0,2.5
12/17/2022 11:00:00.000000,0.4,38.0,2.5
12/17/2022 12:00:00.000000,0.5,43.0,3.2
12/17/2022 13:00:00.000000,0.8,44.0,4.7
12/17/2022 14:00:00.000000,0.8,47.0,4.0
12/17/2022 15:00:00.000000,0.6,39.0,2.9
12/17/2022 16:00:00.000000,0.6,32.0,5.0
12/17/2022 17:00:00.000000,0.7,38.0,5.6
12/17/2022 18:00:00.000000,0.4,25.0,3.0
12/17/2022 19:00:00.000000,0.5,27.0,3.6
12/17/2022 20:00:00.000000,0.5,22.0,3.2
12/17/2022 21:00:00.000000,0.5,20.0,2.5
12/17/2022 22:00:00.000000,0.2,9.0,1.8
12/17/2022 23:00:00.000000,0.3,11.0,2.6
12/18/2022 00:00:00.000000,0.7,34.0,5.0
12/18/2022 01:00:00.000000,1.1,49.0,7.9
12/18/2022 02:00:00.000000,1.0,46.0,7.0
12/18/2022 03:00:00.000000,1.0,45.0,8.2
12/18/2022 04:00:00.000000,0.8,,6.2
12/18/2022 05:00:00.000000,1.7,47.0,10.6
12/18/2022 06:00:00.000000,1.0,45.0,7.4
12/18/2022 07:00:00.000000,1.0,43.0,6.1
12/18/2022 08:00:00.000000,,,7.0
12/18/2022 10:00:00.000000,0.9,43.0,5.6
12/18/2022 11:00:00.000000,0.6,44.0,3.9
12/18/2022 12:00:00.000000,0.7,43.0,3.5
12/18/2022 13:00:00.000000,0.9,44.0,5.5
12/18/2022 14:00:00.000000,1.0,47.0,5.2
12/18/2022 15:00:00.000000,1.4,49.0,6.3
12/18/2022 16:00:00.000000,1.2,54.0,7.0
12/18/2022 17:00:00.000000,0.8,45.0,6.0
12/18/2022 18:00:00.000000,0.6,33.0,4.7
12/18/2022 19:00:00.000000,0.4,28.0,4.5
12/18/2022 20:00:00.000000,0.6,25.0,4.3
12/18/2022 21:00:00.000000,0.4,24.0,4.1
12/18/2022 22:00:00.000000,0.4,25.0,3.7
12/18/2022 23:00:00.000000,0.9,40.0,5.0
12/19/2022 00:00:00.000000,1.9,49.0,11.3
12/19/2022 01:00:00.000000,1.9,50.0,12.4
12/19/2022 02:00:00.000000,1.8,50.0,11.4
12/19/2022 03:00:00.000000,1.2,47.0,8.9
12/19/2022 04:00:00.000000,0.5,,6.1
12/19/2022 05:00:00.000000,0.5,31.0,5.5
12/19/2022 06:00:00.000000,0.8,39.0,6.6
12/19/2022 07:00:00.000000,1.1,43.0,9.1
12/19/2022 08:00:00.000000,,,7.8
12/19/2022 10:00:00.000000,0.5,38.0,5.7
12/19/2022 11:00:00.000000,0.5,37.0,5.0
12/19/2022 12:00:00.000000,0.6,38.0,5.0
12/19/2022 13:00:00.000000,0.6,38.0,4.8
12/19/2022 14:00:00.000000,0.7,39.0,5.6
12/19/2022 15:00:00.000000,,40.0,6.9
12/19/2022 16:00:00.000000,1.0,40.0,7.2
12/19/2022 17:00:00.000000,0.7,38.0,9.3
12/19/2022 18:00:00.000000,0.5,32.0,6.1
12/19/2022 19:00:00.000000,0.4,23.0,3.4
12/19/2022 20:00:00.000000,0.4,23.0,4.1
12/19/2022 21:00:00.000000,0.5,23.0,3.4
12/19/2022 22:00:00.000000,0.6,30.0,2.7
12/19/2022 23:00:00.000000,0.4,18.0,3.7
12/20/2022 00:00:00.000000,0.5,25.0,3.2
12/20/2022 01:00:00.000000,0.8,45.0,4.3
12/20/2022 02:00:00.000000,0.8,47.0,4.8
12/20/2022 03:00:00.000000,0.5,45.0,4.7
12/20/2022 04:00:00.000000,0.7,,5.4
12/20/2022 05:00:00.000000,,,4.9
12/20/2022 06:00:00.000000,0.9,47.0,9.1
12/20/2022 07:00:00.000000,0.8,45.0,7.4
12/20/2022 08:00:00.000000,,,7.3
12/20/2022 10:00:00.000000,0.4,43.0,3.1
12/20/2022 11:00:00.000000,0.4,43.0,2.8
12/20/2022 12:00:00.000000,0.5,42.0,3.2
12/20/2022 13:00:00.000000,1.0,47.0,10.5
12/20/2022 14:00:00.000000,1.1,50.0,9.1
12/20/2022 15:00:00.000000,1.6,56.0,13.1
12/20/2022 16:00:00.000000,0.9,48.0,9.1
12/20/2022 17:00:00.000000,0.4,30.0,5.6
12/20/2022 18:00:00.000000,0.3,17.0,3.4
12/20/2022 19:00:00.000000,0.2,12.0,2.3
12/20/2022 20:00:00.000000,0.3,22.0,2.5
12/20/2022 21:00:00.000000,0.4,23.0,3.0
12/20/2022 22:00:00.000000,0.3,16.0,7.1
12/20/2022 23:00:00.000000,0.3,15.0,3.0
12/21/2022 00:00:00.000000,0.6,32.0,5.6
12/21/2022 01:00:00.000000,1.0,46.0,8.2
12/21/2022 02:00:00.000000,0.6,37.0,11.1
12/21/2022 03:00:00.000000,0.8,39.0,12.6
12/21/2022 04:00:00.000000,0.9,,12.7
12/21/2022 05:00:00.000000,,,11.7
12/21/2022 06:00:00.000000,1.4,47.0,13.0
12/21/2022 07:00:00.000000,1.4,46.0,12.2
12/21/2022 08:00:00.000000,,,12.5
12/21/2022 10:00:00.000000,0.5,40.0,6.3
12/21/2022 11:00:00.000000,0.4,40.0,4.2
12/21/2022 12:00:00.000000,0.6,42.0,4.0
12/21/2022 13:00:00.000000,0.9,44.0,4.6
12/21/2022 14:00:00.000000,0.9,44.0,4.5
12/21/2022 15:00:00.000000,0.9,45.0,8.0
12/21/2022 16:00:00.000000,0.5,34.0,5.2
12/21/2022 17:00:00.000000,0.4,23.0,4.0
12/21/2022 18:00:00.000000,0.4,16.0,18.6
12/21/2022 19:00:00.000000,0.3,15.0,9.9
12/21/2022 20:00:00.000000,0.3,12.0,41.2
12/21/2022 21:00:00.000000,0.3,14.0,13.0
12/21/2022 22:00:00.000000,0.3,,2.3
12/21/2022 23:00:00.000000,0.3,,23.4
12/22/2022 00:00:00.000000,0.2,9.0,46.0
12/22/2022 01:00:00.000000,0.2,12.0,17.7
12/22/2022 02:00:00.000000,0.2,8.0,36.0
12/22/2022 03:00:00.000000,0.1,7.0,20.4
12/22/2022 04:00:00.000000,0.2,,3.4
12/22/2022 05:00:00.000000,,,14.3
12/22/2022 06:00:00.000000,0.2,11.0,2.2
12/22/2022 07:00:00.000000,0.2,11.0,2.8
12/22/2022 08:00:00.000000,,,4.0
12/22/2022 10:00:00.000000,0.2,9.0,1.5
12/22/2022 11:00:00.000000,0.2,10.0,1.5
12/22/2022 12:00:00.000000,0.2,10.0,1.4
12/22/2022 13:00:00.000000,0.2,14.0,1.8
12/22/2022 14:00:00.000000,0.2,15.0,1.9
12/22/2022 15:00:00.000000,0.3,11.0,2.3
12/22/2022 16:00:00.000000,0.2,8.0,4.2
12/22/2022 17:00:00.000000,0.2,7.0,4.9
12/22/2022 18:00:00.000000,0.2,6.0,4.5
12/22/2022 19:00:00.000000,0.2,7.0,2.8
12/22/2022 20:00:00.000000,0.3,9.0,3.0
12/22/2022 21:00:00.000000,0.3,15.0,2.9
12/22/2022 22:00:00.000000,0.3,16.0,2.3
12/22/2022 23:00:00.000000,0.4,19.0,2.5
12/23/2022 00:00:00.000000,0.6,27.0,3.8
12/23/2022 01:00:00.000000,0.4,27.0,4.5
12/23/2022 02:00:00.000000,0.4,32.0,5.8
12/23/2022 03:00:00.000000,0.5,35.0,7.0
12/23/2022 04:00:00.000000,0.5,,6.6
12/23/2022 05:00:00.000000,0.5,31.0,6.5
12/23/2022 06:00:00.000000,0.5,33.0,6.6
12/23/2022 07:00:00.000000,0.5,35.0,6.1
