InstrumentName, West Denver PA-II B
StartTime, 2021-05-01 00:00:00
EndTime, 2021-05-31 00:00:00
Date,PM2.5,humidity,temp_f
05/01/2021 00:02:22,0.48,,
05/01/2021 00:04:22,0.75,,
05/01/2021 00:06:22,0.9,,
05/01/2021 00:10:23,1.51,,
05/01/2021 00:12:23,1.69,,
05/01/2021 00:14:23,1.54,,
05/01/2021 00:16:23,1.25,,
05/01/2021 00:18:23,1.4,,
05/01/2021 00:20:23,1.78,,
05/01/2021 00:22:23,1.34,,
05/01/2021 00:24:23,1.65,,
05/01/2021 00:26:23,1.57,,
05/01/2021 00:28:23,0.78,,
05/01/2021 00:30:23,1.08,,
05/01/2021 00:32:23,1.05,,
05/01/2021 00:34:23,0.43,,
05/01/2021 00:36:23,1.19,,
05/01/2021 00:38:23,1.35,,
05/01/2021 00:40:23,1.38,,
05/01/2021 00:42:23,0.82,,
05/01/2021 00:44:23,1.3,,
05/01/2021 00:46:23,1.08,,
05/01/2021 00:48:23,1.14,,
05/01/2021 00:50:23,1.29,,
05/01/2021 00:52:23,1.47,,
05/01/2021 00:54:23,1.14,,
05/01/2021 00:56:23,1.24,,
05/01/2021 00:58:23,1.7,,
05/01/2021 01:00:23,0.43,,
05/01/2021 01:04:23,1.63,,
05/01/2021 01:06:23,1.79,,
05/01/2021 01:08:23,1.02,,
05/01/2021 01:10:23,1.24,,
05/01/2021 01:12:24,1.0,,
05/01/2021 01:14:24,1.09,,
05/01/2021 01:16:24,2.25,,
05/01/2021 01:18:24,1.51,,
05/01/2021 01:20:24,1.5,,
05/01/2021 01:22:24,1.41,,
05/01/2021 01:24:24,1.05,,
05/01/2021 01:26:24,1.24,,
05/01/2021 01:28:24,1.07,,
05/01/2021 01:32:24,1.2,,
05/01/2021 01:34:24,0.74,,
05/01/2021 01:36:24,1.18,,
05/01/2021 01:38:24,1.22,,
05/01/2021 01:40:24,0.9,,
05/01/2021 01:42:24,0.46,,
05/01/2021 01:44:24,0.75,,
05/01/2021 01:46:24,0.95,,
05/01/2021 01:48:24,1.47,,
05/01/2021 01:50:24,1.0,,
05/01/2021 01:52:24,1.25,,
05/01/2021 01:54:24,1.3,,
05/01/2021 01:56:24,1.28,,
05/01/2021 01:58:24,1.37,,
05/01/2021 02:00:24,1.45,,
05/01/2021 02:02:24,1.42,,
05/01/2021 02:04:24,1.58,,
05/01/2021 02:06:24,1.19,,
05/01/2021 02:08:24,1.71,,
05/01/2021 02:10:24,1.42,,
05/01/2021 02:12:24,1.22,,
05/01/2021 02:14:24,1.78,,
05/01/2021 02:16:24,1.8,,
05/01/2021 02:20:25,1.74,,
05/01/2021 02:22:24,1.87,,
05/01/2021 02:24:24,1.88,,
05/01/2021 02:26:24,2.18,,
05/01/2021 02:28:24,3.1,,
05/01/2021 02:30:24,2.52,,
05/01/2021 02:32:24,1.93,,
05/01/2021 02:34:24,2.05,,
05/01/2021 02:36:24,1.9,,
05/01/2021 02:38:24,1.17,,
05/01/2021 02:40:24,1.61,,
05/01/2021 02:42:24,2.07,,
05/01/2021 02:44:24,1.53,,
05/01/2021 02:46:24,1.83,,
05/01/2021 02:48:24,2.1,,
05/01/2021 02:50:24,2.63,,
05/01/2021 02:52:24,2.35,,
05/01/2021 02:54:24,2.85,,
05/01/2021 02:56:24,2.33,,
05/01/2021 02:58:24,2.11,,
05/01/2021 03:02:24,2.68,,
05/01/2021 03:06:24,3.16,,
05/01/2021 03:08:24,2.95,,
05/01/2021 03:10:25,3.71,,
05/01/2021 03:12:25,3.02,,
05/01/2021 03:14:25,3.03,,
05/01/2021 03:16:25,3.43,,
05/01/2021 03:18:25,2.93,,
05/01/2021 03:20:25,3.11,,
05/01/2021 03:22:25,3.91,,
05/01/2021 03:24:25,2.9,,
05/01/2021 03:26:25,3.31,,
05/01/2021 03:28:25,3.07,,
05/01/2021 03:30:25,3.58,,
05/01/2021 03:32:25,2.67,,
05/01/2021 03:34:25,2.93,,
05/01/2021 03:36:25,2.75,,
05/01/2021 03:38:25,2.91,,
05/01/2021 03:40:25,2.73,,
05/01/2021 03:42:25,2.49,,
05/01/2021 03:44:25,2.25,,
05/01/2021 03:46:25,2.36,,
05/01/2021 03:48:25,3.1,,
05/01/2021 03:50:25,3.07,,
05/01/2021 03:52:25,2.36,,
05/01/2021 03:54:25,2.82,,
05/01/2021 03:56:25,2.7,,
05/01/2021 03:58:25,2.71,,
05/01/2021 04:02:25,2.77,,
05/01/2021 04:04:25,2.84,,
05/01/2021 04:06:25,3.02,,
05/01/2021 04:10:25,3.32,,
05/01/2021 04:12:25,3.12,,
05/01/2021 04:14:25,2.95,,
05/01/2021 04:16:25,3.52,,
05/01/2021 04:18:25,3.54,,
05/01/2021 04:20:25,3.97,,
05/01/2021 04:24:25,3.2,,
05/01/2021 04:26:25,3.44,,
05/01/2021 04:28:25,3.92,,
05/01/2021 04:30:25,3.95,,
05/01/2021 04:32:25,4.8,,
05/01/2021 04:34:25,4.54,,
05/01/2021 04:36:25,3.93,,
05/01/2021 04:38:25,4.69,,
05/01/2021 04:40:25,4.47,,
05/01/2021 04:42:25,4.79,,
05/01/2021 04:44:25,4.29,,
05/01/2021 04:46:25,4.64,,
05/01/2021 04:48:25,4.78,,
05/01/2021 04:50:25,5.23,,
05/01/2021 04:52:26,5.09,,
05/01/2021 04:56:25,5.14,,
05/01/2021 04:58:25,5.25,,
05/01/2021 05:00:25,4.55,,
05/01/2021 05:02:25,4.24,,
05/01/2021 05:04:25,5.07,,
05/01/2021 05:06:25,4.96,,
05/01/2021 05:08:25,4.75,,
05/01/2021 05:10:26,4.5,,
05/01/2021 05:12:26,4.73,,
05/01/2021 05:14:26,4.93,,
05/01/2021 05:16:26,5.36,,
05/01/2021 05:20:26,4.88,,
05/01/2021 05:22:26,5.09,,
05/01/2021 05:24:26,5.17,,
05/01/2021 05:26:26,5.55,,
05/01/2021 05:28:26,5.16,,
05/01/2021 05:30:26,6.16,,
05/01/2021 05:32:26,6.4,,
05/01/2021 05:34:26,6.13,,
05/01/2021 05:36:26,6.23,,
05/01/2021 05:38:26,6.61,,
05/01/2021 05:40:26,6.12,,
05/01/2021 05:42:26,6.25,,
05/01/2021 05:44:26,7.38,,
05/01/2021 05:46:26,7.82,,
05/01/2021 05:48:26,7.11,,
05/01/2021 05:50:26,6.98,,
05/01/2021 05:52:26,6.9,,
05/01/2021 05:54:26,6.52,,
05/01/2021 05:56:26,7.09,,
05/01/2021 05:58:26,7.43,,
05/01/2021 06:00:26,8.31,,
05/01/2021 06:02:26,7.79,,
05/01/2021 06:06:26,8.14,,
05/01/2021 06:08:26,7.92,,
05/01/2021 06:10:26,8.04,,
05/01/2021 06:12:26,7.98,,
05/01/2021 06:14:26,7.74,,
05/01/2021 06:16:26,7.5,,
05/01/2021 06:18:26,7.78,,
05/01/2021 06:20:26,7.29,,
05/01/2021 06:22:26,6.73,,
05/01/2021 06:24:26,7.04,,
05/01/2021 06:26:27,7.34,,
05/01/2021 06:28:27,7.14,,
05/01/2021 06:32:26,7.53,,
05/01/2021 06:34:26,7.61,,
05/01/2021 06:36:26,7.49,,
05/01/2021 06:38:26,7.39,,
05/01/2021 06:40:26,7.31,,
05/01/2021 06:42:26,6.8,,
05/01/2021 06:44:26,6.69,,
05/01/2021 06:46:26,7.23,,
05/01/2021 06:48:26,6.5,,
05/01/2021 06:52:26,6.12,,
05/01/2021 06:54:26,6.51,,
05/01/2021 06:56:26,5.74,,
05/01/2021 06:58:26,6.04,,
05/01/2021 07:00:27,6.89,,
05/01/2021 07:02:27,6.76,,
05/01/2021 07:04:27,6.53,,
05/01/2021 07:06:27,6.7,,
05/01/2021 07:08:26,5.88,,
05/01/2021 07:10:27,5.66,,
05/01/2021 07:12:27,6.07,,
05/01/2021 07:14:27,5.9,,
05/01/2021 07:16:27,5.59,,
05/01/2021 07:18:27,5.12,,
05/01/2021 07:20:27,5.55,,
05/01/2021 07:22:27,5.41,,
05/01/2021 07:24:27,5.3,,
05/01/2021 07:26:27,5.92,,
05/01/2021 07:28:27,5.54,,
05/01/2021 07:30:27,5.4,,
05/01/2021 07:32:27,5.32,,
05/01/2021 07:34:27,5.47,,
05/01/2021 07:36:27,4.74,,
05/01/2021 07:38:27,4.88,,
05/01/2021 07:40:27,4.59,,
05/01/2021 07:42:27,4.42,,
05/01/2021 07:44:27,4.45,,
05/01/2021 07:46:27,4.68,,
05/01/2021 07:48:27,3.69,,
05/01/2021 07:50:27,4.32,,
05/01/2021 07:52:27,4.31,,
05/01/2021 07:54:27,4.11,,
05/01/2021 07:56:27,4.18,,
05/01/2021 08:00:27,10.52,,
05/01/2021 08:02:27,12.09,,
05/01/2021 08:04:27,10.75,,
05/01/2021 08:06:27,9.83,,
05/01/2021 08:08:27,8.34,,
05/01/2021 08:10:27,7.86,,
05/01/2021 08:12:28,7.33,,
05/01/2021 08:14:28,6.66,,
05/01/2021 08:18:28,6.33,,
05/01/2021 08:20:28,6.37,,
05/01/2021 08:22:28,5.72,,
05/01/2021 08:24:28,5.55,,
05/01/2021 08:26:28,5.89,,
05/01/2021 08:28:28,5.05,,
05/01/2021 08:30:28,4.83,,
05/01/2021 08:32:28,4.79,,
05/01/2021 08:34:28,4.21,,
05/01/2021 08:36:28,4.36,,
05/01/2021 08:38:28,5.34,,
05/01/2021 08:40:28,4.34,,
05/01/2021 08:42:28,4.68,,
05/01/2021 08:44:28,4.97,,
05/01/2021 08:46:28,3.92,,
05/01/2021 08:48:28,5.15,,
05/01/2021 08:50:28,4.5,,
05/01/2021 08:52:28,4.82,,
05/01/2021 08:54:28,4.44,,
05/01/2021 08:56:28,4.69,,
05/01/2021 09:30:28,3.81,,
05/01/2021 09:32:28,4.33,,
05/01/2021 09:34:28,4.19,,
05/01/2021 09:36:28,3.84,,
05/01/2021 09:38:28,3.67,,
