InstrumentName, I-25 Denver
StartTime, 2021-05-01 00:00:00
EndTime, 2021-05-31 00:00:00
Date,CO,NO2,PM2.5
05/05/2021 22:00:00,0.345,12.0,4.6
05/05/2021 23:00:00,0.356,13.0,5.7
05/06/2021 00:00:00,0.36,12.0,5.8
05/06/2021 01:00:00,0.347,14.0,5.3
05/06/2021 02:00:00,0.225,9.0,3.6
05/06/2021 04:00:00,0.584,,8.3
05/06/2021 05:00:00,0.414,19.0,6.0
05/06/2021 06:00:00,0.245,15.0,5.5
05/06/2021 07:00:00,0.289,17.0,5.7
05/06/2021 08:00:00,0.303,15.0,7.2
05/06/2021 09:00:00,0.2,11.0,5.4
05/06/2021 10:00:00,0.241,11.0,6.4
05/06/2021 11:00:00,0.441,17.0,7.1
05/06/2021 12:00:00,0.593,24.0,6.9
05/06/2021 13:00:00,0.425,18.0,7.1
05/06/2021 14:00:00,0.303,12.0,7.8
05/06/2021 15:00:00,0.365,14.0,8.0
05/06/2021 16:00:00,0.328,16.0,11.7
05/06/2021 17:00:00,0.42,20.0,16.0
05/06/2021 18:00:00,0.426,19.0,17.6
05/06/2021 19:00:00,0.527,22.0,17.2
05/06/2021 20:00:00,0.586,25.0,16.9
05/06/2021 21:00:00,0.453,25.0,10.6
05/06/2021 22:00:00,0.388,20.0,7.3
05/06/2021 23:00:00,0.482,25.0,4.6
05/07/2021 00:00:00,0.478,24.0,3.7
05/07/2021 01:00:00,0.544,27.0,3.6
05/07/2021 02:00:00,0.595,23.0,6.7
05/07/2021 03:00:00,0.539,20.0,10.7
05/07/2021 04:00:00,0.489,,11.5
05/07/2021 05:00:00,0.503,25.0,11.0
05/07/2021 06:00:00,0.388,20.0,8.8
05/07/2021 07:00:00,0.339,17.0,7.6
05/07/2021 08:00:00,0.332,18.0,7.6
05/07/2021 09:00:00,0.358,22.0,7.8
05/07/2021 10:00:00,0.446,26.0,8.8
05/07/2021 11:00:00,0.625,31.0,9.8
05/07/2021 12:00:00,0.642,31.0,9.2
05/07/2021 13:00:00,0.477,29.0,7.9
05/07/2021 14:00:00,0.533,29.0,7.2
05/07/2021 15:00:00,0.33,16.0,6.7
05/07/2021 16:00:00,0.357,19.0,4.3
05/07/2021 17:00:00,0.311,14.0,3.7
05/07/2021 18:00:00,0.26,10.0,3.0
05/07/2021 19:00:00,0.401,19.0,4.2
05/07/2021 20:00:00,0.4,17.0,3.8
05/07/2021 21:00:00,0.378,13.0,3.8
05/07/2021 22:00:00,0.273,8.0,4.0
05/07/2021 23:00:00,0.446,14.0,5.9
05/08/2021 00:00:00,0.196,1.0,5.7
05/08/2021 01:00:00,0.275,11.0,5.5
05/08/2021 02:00:00,0.428,24.0,5.8
05/08/2021 03:00:00,0.794,40.0,8.3
05/08/2021 04:00:00,0.641,,7.8
05/08/2021 05:00:00,0.802,28.0,8.6
05/08/2021 06:00:00,0.42,26.0,7.6
05/08/2021 07:00:00,0.406,24.0,7.5
05/08/2021 08:00:00,0.308,13.0,7.2
05/08/2021 09:00:00,0.251,10.0,6.8
05/08/2021 10:00:00,0.307,15.0,7.9
05/08/2021 11:00:00,0.482,26.0,9.9
05/08/2021 12:00:00,0.754,31.0,11.3
05/08/2021 13:00:00,0.861,38.0,14.1
05/08/2021 14:00:00,0.455,25.0,12.1
05/08/2021 15:00:00,0.24,9.0,6.6
05/08/2021 16:00:00,0.196,5.0,7.2
05/08/2021 17:00:00,0.387,14.0,6.3
05/08/2021 18:00:00,0.398,14.0,4.8
05/08/2021 19:00:00,0.415,14.0,5.2
05/08/2021 20:00:00,0.357,8.0,5.0
05/08/2021 21:00:00,0.324,6.0,3.3
05/08/2021 22:00:00,0.357,9.0,2.5
05/08/2021 23:00:00,0.412,9.0,2.9
05/09/2021 00:00:00,0.183,1.0,3.6
05/09/2021 01:00:00,0.16,0.0,3.2
05/09/2021 02:00:00,0.208,3.0,2.4
05/09/2021 03:00:00,0.212,2.0,3.8
05/09/2021 04:00:00,0.175,,2.3
05/09/2021 05:00:00,0.181,5.0,5.0
05/09/2021 06:00:00,0.329,7.0,8.1
05/09/2021 07:00:00,0.206,4.0,5.3
05/09/2021 08:00:00,0.19,6.0,6.1
05/09/2021 09:00:00,0.16,3.0,2.5
05/09/2021 10:00:00,0.192,4.0,3.1
05/09/2021 11:00:00,0.192,3.0,4.3
05/09/2021 12:00:00,0.224,5.0,3.6
05/09/2021 13:00:00,0.264,9.0,3.6
05/09/2021 14:00:00,0.279,8.0,2.6
05/09/2021 15:00:00,0.317,8.0,2.1
05/09/2021 16:00:00,0.223,5.0,1.9
05/09/2021 17:00:00,0.238,5.0,2.1
05/09/2021 18:00:00,0.179,1.0,2.1
05/09/2021 19:00:00,0.354,8.0,3.7
05/09/2021 20:00:00,0.185,1.0,3.6
05/09/2021 21:00:00,0.177,1.0,2.5
05/09/2021 22:00:00,0.188,2.0,2.6
05/09/2021 23:00:00,0.266,7.0,3.3
05/10/2021 00:00:00,0.236,5.0,3.3
05/10/2021 01:00:00,0.246,6.0,2.8
05/10/2021 02:00:00,0.405,15.0,3.4
05/10/2021 03:00:00,0.373,14.0,3.9
05/10/2021 04:00:00,0.229,,3.5
05/10/2021 05:00:00,0.186,4.0,2.0
05/10/2021 06:00:00,0.178,10.0,2.1
05/10/2021 07:00:00,0.273,17.0,4.5
05/10/2021 08:00:00,0.281,15.0,5.2
05/10/2021 09:00:00,0.246,15.0,3.3
05/10/2021 10:00:00,0.211,14.0,3.5
05/10/2021 11:00:00,0.349,15.0,3.9
05/10/2021 12:00:00,0.771,19.0,8.9
05/10/2021 13:00:00,,21.0,8.6
05/10/2021 14:00:00,0.274,19.0,6.6
05/10/2021 15:00:00,0.484,24.0,8.3
05/10/2021 16:00:00,0.417,19.0,10.6
05/10/2021 17:00:00,0.478,18.0,9.3
05/10/2021 18:00:00,0.474,19.0,7.7
05/10/2021 19:00:00,0.435,17.0,9.5
05/10/2021 20:00:00,0.356,,5.7
05/10/2021 21:00:00,0.396,21.0,3.1
05/10/2021 22:00:00,0.492,21.0,3.0
05/10/2021 23:00:00,0.457,14.0,2.5
05/11/2021 00:00:00,0.422,9.0,2.5
05/11/2021 01:00:00,0.327,7.0,1.0
05/11/2021 02:00:00,0.227,4.0,1.5
05/11/2021 03:00:00,0.252,4.0,1.7
05/11/2021 04:00:00,0.293,,1.2
05/11/2021 05:00:00,0.172,3.0,0.8
05/11/2021 06:00:00,0.156,4.0,1.1
05/11/2021 07:00:00,0.157,4.0,0.9
05/11/2021 08:00:00,0.18,3.0,0.8
05/11/2021 09:00:00,0.183,6.0,1.9
05/11/2021 10:00:00,0.201,10.0,4.0
05/11/2021 11:00:00,0.355,15.0,7.5
05/11/2021 12:00:00,0.455,17.0,4.7
05/11/2021 13:00:00,0.501,17.0,2.8
05/11/2021 14:00:00,0.435,16.0,2.8
05/11/2021 15:00:00,0.451,17.0,4.9
05/11/2021 16:00:00,0.482,17.0,6.3
05/11/2021 17:00:00,0.492,14.0,5.7
05/11/2021 18:00:00,0.501,19.0,6.8
05/11/2021 19:00:00,0.625,20.0,5.5
05/11/2021 20:00:00,0.546,19.0,5.6
05/11/2021 21:00:00,0.51,20.0,6.6
05/11/2021 22:00:00,0.435,18.0,4.6
05/11/2021 23:00:00,0.511,18.0,
05/12/2021 00:00:00,0.348,11.0,5.4
05/12/2021 01:00:00,0.379,16.0,6.6
05/12/2021 02:00:00,0.325,15.0,7.1
05/12/2021 03:00:00,0.35,16.0,5.0
05/12/2021 04:00:00,0.356,,3.6
05/12/2021 05:00:00,0.357,21.0,4.9
05/12/2021 06:00:00,0.385,30.0,6.7
05/12/2021 07:00:00,0.397,27.0,7.7
05/12/2021 08:00:00,0.294,17.0,6.7
05/12/2021 09:00:00,0.303,21.0,7.5
05/12/2021 10:00:00,0.396,24.0,8.0
05/12/2021 11:00:00,0.725,23.0,8.4
05/12/2021 12:00:00,0.94,24.0,10.0
05/12/2021 13:00:00,0.828,27.0,12.3
05/12/2021 14:00:00,0.454,17.0,10.0
05/12/2021 15:00:00,0.316,,7.9
05/12/2021 16:00:00,0.46,22.0,11.3
05/12/2021 17:00:00,0.533,30.0,15.1
05/12/2021 18:00:00,0.273,13.0,7.5
05/12/2021 19:00:00,0.287,14.0,5.2
05/12/2021 20:00:00,0.388,20.0,4.8
05/12/2021 21:00:00,0.309,15.0,5.5
05/12/2021 22:00:00,0.232,11.0,5.2
05/12/2021 23:00:00,0.207,9.0,5.1
05/13/2021 00:00:00,0.203,7.0,4.5
05/13/2021 01:00:00,0.182,7.0,3.2
05/13/2021 02:00:00,0.192,10.0,2.6
05/13/2021 03:00:00,0.433,20.0,4.1
05/13/2021 04:00:00,0.453,,3.6
05/13/2021 05:00:00,0.295,18.0,3.4
05/13/2021 06:00:00,0.231,14.0,2.6
05/13/2021 07:00:00,0.289,21.0,3.5
05/13/2021 08:00:00,0.241,20.0,3.4
05/13/2021 09:00:00,0.28,19.0,4.6
05/13/2021 10:00:00,0.381,25.0,6.2
05/13/2021 11:00:00,0.612,33.0,8.5
05/13/2021 12:00:00,1.185,39.0,11.9
05/13/2021 13:00:00,0.475,29.0,12.5
05/13/2021 14:00:00,0.483,23.0,7.4
05/13/2021 15:00:00,0.357,20.0,5.7
05/13/2021 16:00:00,0.241,14.0,4.3
05/13/2021 17:00:00,0.293,11.0,4.2
05/13/2021 18:00:00,0.245,11.0,4.3
05/13/2021 19:00:00,0.335,17.0,4.2
05/13/2021 20:00:00,0.406,25.0,3.4
05/13/2021 21:00:00,0.441,25.0,5.1
05/13/2021 22:00:00,0.39,23.0,3.8
05/13/2021 23:00:00,0.441,21.0,3.2
05/14/2021 00:00:00,0.18,8.0,3.2
05/14/2021 01:00:00,0.174,9.0,3.0
05/14/2021 02:00:00,0.21,10.0,3.8
05/14/2021 03:00:00,0.569,36.0,6.4
05/14/2021 04:00:00,0.905,,10.1
05/14/2021 05:00:00,0.641,39.0,9.1
05/14/2021 06:00:00,0.415,22.0,5.4
05/14/2021 07:00:00,0.282,20.0,5.1
05/14/2021 08:00:00,0.495,37.0,8.0
05/14/2021 09:00:00,0.402,32.0,8.7
05/14/2021 10:00:00,0.366,32.0,7.3
05/14/2021 11:00:00,0.501,32.0,7.1
05/14/2021 13:00:00,0.43,23.0,8.3
05/14/2021 14:00:00,0.388,22.0,8.4
05/14/2021 15:00:00,0.448,27.0,11.8
05/14/2021 16:00:00,0.497,30.0,17.0
05/14/2021 17:00:00,0.387,23.0,14.7
05/14/2021 18:00:00,0.452,27.0,12.4
05/14/2021 19:00:00,0.56,36.0,12.3
05/14/2021 20:00:00,0.473,29.0,11.4
05/14/2021 21:00:00,0.566,32.0,13.5
05/14/2021 22:00:00,0.448,22.0,16.0
05/14/2021 23:00:00,0.461,25.0,12.3
05/15/2021 00:00:00,0.597,28.0,9.4
05/15/2021 01:00:00,0.638,30.0,8.5
05/15/2021 02:00:00,0.492,28.0,6.1
05/15/2021 03:00:00,0.497,22.0,11.0
05/15/2021 04:00:00,0.442,,8.3
05/15/2021 05:00:00,0.412,13.0,8.1
05/15/2021 06:00:00,0.326,11.0,7.3
05/15/2021 07:00:00,0.29,9.0,8.2
05/15/2021 08:00:00,0.212,18.0,10.2
05/15/2021 09:00:00,0.255,15.0,10.2
05/15/2021 10:00:00,0.27,17.0,10.8
05/15/2021 11:00:00,0.253,24.0,12.9
05/15/2021 12:00:00,0.326,29.0,14.3
05/15/2021 13:00:00,0.453,27.0,15.7
05/15/2021 14:00:00,0.43,22.0,18.4
05/15/2021 15:00:00,0.318,17.0,20.6
05/15/2021 16:00:00,0.393,17.0,20.8
05/15/2021 17:00:00,0.442,20.0,25.1
05/15/2021 18:00:00,0.438,21.0,23.7
05/15/2021 19:00:00,0.499,22.0,22.4
05/15/2021 20:00:00,0.556,21.0,21.9
05/15/2021 21:00:00,0.449,17.0,16.6
05/15/2021 22:00:00,0.473,18.0,18.6
05/15/2021 23:00:00,0.483,19.0,15.2
05/16/2021 00:00:00,0.64,18.0,15.0
05/16/2021 01:00:00,0.537,18.0,12.1
05/16/2021 02:00:00,0.488,21.0,11.9
05/16/2021 03:00:00,0.614,19.0,13.5
05/16/2021 04:00:00,0.633,,15.0
05/16/2021 05:00:00,0.753,29.0,16.7
05/16/2021 06:00:00,0.731,22.0,16.7
05/16/2021 07:00:00,0.415,24.0,18.3
05/16/2021 08:00:00,0.416,17.0,17.2
05/16/2021 09:00:00,0.346,15.0,16.2
05/16/2021 10:00:00,0.369,17.0,16.4
05/16/2021 11:00:00,0.415,25.0,16.8
05/16/2021 12:00:00,0.487,20.0,17.0
05/16/2021 13:00:00,0.444,16.0,17.2
05/16/2021 14:00:00,0.355,13.0,14.9
05/16/2021 15:00:00,0.289,12.0,14.5
05/16/2021 16:00:00,0.222,11.0,16.6
05/16/2021 17:00:00,0.368,14.0,13.7
05/16/2021 18:00:00,0.481,18.0,11.1
05/16/2021 19:00:00,0.523,19.0,10.6
05/16/2021 20:00:00,0.237,12.0,7.8
05/16/2021 21:00:00,0.155,6.0,9.0
05/16/2021 22:00:00,0.362,13.0,11.7
05/16/2021 23:00:00,0.347,15.0,11.5
05/17/2021 00:00:00,0.339,22.0,13.7
05/17/2021 01:00:00,0.456,19.0,11.9
05/17/2021 02:00:00,0.339,16.0,13.3
05/17/2021 03:00:00,0.572,29.0,18.5
05/17/2021 04:00:00,0.809,,20.1
05/17/2021 05:00:00,0.649,26.0,16.7
05/17/2021 06:00:00,0.527,23.0,17.5
05/17/2021 07:00:00,0.434,21.0,17.2
05/17/2021 08:00:00,0.349,20.0,14.1
05/17/2021 09:00:00,0.3,16.0,13.2
05/17/2021 10:00:00,0.214,12.0,12.1
05/17/2021 11:00:00,0.262,15.0,12.6
05/17/2021 12:00:00,0.73,26.0,14.3
05/17/2021 13:00:00,,24.0,16.0
05/17/2021 14:00:00,0.615,26.0,17.3
05/17/2021 15:00:00,0.344,20.0,16.3
05/17/2021 16:00:00,0.509,29.0,23.5
05/17/2021 17:00:00,0.496,23.0,17.0
05/17/2021 18:00:00,0.37,18.0,11.6
05/17/2021 19:00:00,0.284,21.0,4.2
05/17/2021 20:00:00,0.367,22.0,5.6
05/17/2021 21:00:00,0.201,,3.0
05/17/2021 22:00:00,0.354,22.0,5.2
05/17/2021 23:00:00,0.492,30.0,5.6
05/18/2021 00:00:00,0.457,24.0,9.0
05/18/2021 01:00:00,0.378,20.0,9.4
05/18/2021 02:00:00,0.37,21.0,3.9
05/18/2021 03:00:00,0.326,20.0,9.1
05/18/2021 04:00:00,0.294,,7.9
05/18/2021 05:00:00,0.422,26.0,5.3
05/18/2021 06:00:00,0.286,25.0,2.8
05/18/2021 07:00:00,0.306,25.0,3.6
05/18/2021 08:00:00,0.338,26.0,4.3
05/18/2021 09:00:00,0.314,22.0,3.8
05/18/2021 10:00:00,0.37,24.0,4.0
05/18/2021 11:00:00,0.44,23.0,3.2
05/18/2021 12:00:00,0.541,28.0,6.3
05/18/2021 13:00:00,0.528,27.0,12.6
05/18/2021 14:00:00,0.536,28.0,12.0
05/18/2021 15:00:00,0.62,30.0,9.6
05/18/2021 16:00:00,0.288,19.0,7.7
05/18/2021 17:00:00,0.467,,9.0
05/18/2021 18:00:00,0.439,,11.3
05/18/2021 19:00:00,0.561,,20.0
05/18/2021 20:00:00,0.54,,15.4
05/18/2021 21:00:00,0.508,25.0,7.6
05/18/2021 22:00:00,0.219,10.0,3.3
05/18/2021 23:00:00,0.24,6.0,2.3
05/19/2021 00:00:00,0.428,20.0,3.8
05/19/2021 01:00:00,0.417,23.0,3.3
05/19/2021 02:00:00,0.683,39.0,10.2
05/19/2021 03:00:00,0.942,44.0,8.0
05/19/2021 04:00:00,0.665,,8.4
05/19/2021 05:00:00,0.409,24.0,5.6
05/20/2021 21:00:00,0.372,22.0,3.3
05/20/2021 23:00:00,0.534,24.0,4.4
05/21/2021 00:00:00,0.601,29.0,4.4
05/21/2021 01:00:00,0.622,31.0,4.7
05/21/2021 02:00:00,0.638,32.0,5.9
05/21/2021 03:00:00,0.633,32.0,7.7
05/21/2021 04:00:00,0.92,,9.4
05/21/2021 05:00:00,1.059,44.0,12.4
05/21/2021 06:00:00,0.463,27.0,6.6
05/21/2021 07:00:00,0.283,25.0,6.0
05/21/2021 08:00:00,0.179,13.0,4.9
05/21/2021 09:00:00,0.156,11.0,4.6
05/21/2021 10:00:00,0.234,23.0,5.9
05/21/2021 11:00:00,0.414,34.0,6.7
05/21/2021 12:00:00,0.716,42.0,9.4
05/21/2021 13:00:00,0.58,35.0,9.2
05/21/2021 14:00:00,0.358,24.0,9.3
05/21/2021 15:00:00,0.234,14.0,5.8
05/21/2021 16:00:00,0.2,14.0,5.4
05/21/2021 17:00:00,0.315,21.0,2.7
05/21/2021 18:00:00,0.236,14.0,3.9
05/21/2021 19:00:00,0.176,7.0,3.9
05/21/2021 20:00:00,0.172,7.0,5.1
05/21/2021 21:00:00,0.297,15.0,4.6
05/21/2021 22:00:00,0.355,15.0,4.1
05/21/2021 23:00:00,0.571,24.0,5.3
05/22/2021 00:00:00,0.525,21.0,5.3
05/22/2021 01:00:00,0.334,11.0,4.1
05/22/2021 02:00:00,0.357,18.0,5.6
05/22/2021 03:00:00,0.423,22.0,6.2
05/22/2021 04:00:00,0.26,,5.2
05/22/2021 05:00:00,0.247,10.0,4.1
05/22/2021 06:00:00,0.31,9.0,4.3
05/22/2021 07:00:00,0.39,8.0,4.8
05/22/2021 08:00:00,0.223,9.0,4.4
05/22/2021 09:00:00,0.289,15.0,5.1
05/22/2021 10:00:00,0.302,11.0,5.6
05/22/2021 11:00:00,0.351,15.0,6.7
05/22/2021 12:00:00,0.397,16.0,7.3
05/22/2021 13:00:00,0.397,14.0,9.4
05/22/2021 14:00:00,0.451,12.0,10.2
05/22/2021 15:00:00,0.399,11.0,12.6
05/22/2021 16:00:00,0.303,7.0,11.7
05/22/2021 17:00:00,0.381,10.0,12.8
05/22/2021 18:00:00,0.316,9.0,14.2
05/22/2021 19:00:00,0.366,12.0,14.5
05/22/2021 20:00:00,0.549,16.0,15.3
05/22/2021 21:00:00,0.584,17.0,15.0
05/22/2021 22:00:00,0.493,14.0,16.6
05/22/2021 23:00:00,0.535,13.0,10.8
05/23/2021 00:00:00,0.417,13.0,6.5
05/23/2021 01:00:00,0.494,13.0,5.4
05/23/2021 02:00:00,0.515,12.0,6.4
05/23/2021 03:00:00,0.482,10.0,8.5
05/23/2021 04:00:00,0.446,,10.0
05/23/2021 05:00:00,0.404,8.0,9.4
05/23/2021 06:00:00,0.33,18.0,9.2
05/23/2021 07:00:00,0.255,11.0,9.6
05/23/2021 08:00:00,0.206,7.0,8.9
05/23/2021 09:00:00,0.171,8.0,6.0
05/23/2021 10:00:00,0.17,9.0,2.5
05/23/2021 11:00:00,0.212,11.0,5.2
05/23/2021 12:00:00,0.284,13.0,4.8
05/23/2021 13:00:00,0.32,12.0,3.8
05/23/2021 14:00:00,0.271,7.0,4.2
05/23/2021 15:00:00,0.183,4.0,4.4
05/23/2021 16:00:00,0.238,7.0,4.4
05/23/2021 17:00:00,0.282,7.0,4.2
05/23/2021 18:00:00,0.305,7.0,3.8
05/23/2021 19:00:00,0.34,11.0,3.2
05/23/2021 20:00:00,0.322,9.0,5.2
05/23/2021 21:00:00,0.253,6.0,2.3
05/23/2021 22:00:00,0.286,7.0,2.7
05/23/2021 23:00:00,0.377,10.0,3.2
05/24/2021 00:00:00,0.363,13.0,3.0
05/24/2021 01:00:00,0.386,15.0,3.0
05/24/2021 02:00:00,0.51,24.0,5.0
05/24/2021 03:00:00,0.797,38.0,8.5
05/24/2021 04:00:00,0.617,,7.0
05/24/2021 05:00:00,0.522,25.0,5.3
05/24/2021 06:00:00,0.435,25.0,6.4
05/24/2021 07:00:00,0.355,25.0,6.3
05/24/2021 08:00:00,0.301,25.0,5.7
05/24/2021 09:00:00,0.338,17.0,6.0
05/24/2021 10:00:00,0.37,23.0,6.3
05/24/2021 11:00:00,0.308,26.0,5.2
05/24/2021 12:00:00,0.374,32.0,5.5
05/24/2021 13:00:00,,26.0,5.8
05/24/2021 14:00:00,0.288,21.0,5.5
05/24/2021 15:00:00,0.27,17.0,4.7
05/24/2021 16:00:00,0.215,10.0,3.9
05/24/2021 17:00:00,0.295,13.0,5.2
05/24/2021 18:00:00,0.357,20.0,4.6
05/24/2021 19:00:00,0.396,19.0,4.3
05/24/2021 20:00:00,0.289,13.0,5.3
05/24/2021 21:00:00,0.31,18.0,4.7
05/24/2021 22:00:00,0.197,7.0,4.6
05/24/2021 23:00:00,0.183,5.0,3.6
05/25/2021 00:00:00,0.147,3.0,3.4
05/25/2021 01:00:00,0.15,4.0,4.1
05/25/2021 02:00:00,0.166,5.0,3.5
05/25/2021 03:00:00,0.182,6.0,4.0
05/25/2021 04:00:00,0.455,,5.3
05/25/2021 05:00:00,0.425,18.0,5.9
05/25/2021 06:00:00,0.336,16.0,6.4
05/25/2021 08:00:00,0.188,7.0,2.0
05/25/2021 09:00:00,0.156,13.0,2.4
05/25/2021 10:00:00,0.293,15.0,2.2
05/25/2021 11:00:00,0.448,27.0,4.1
05/25/2021 12:00:00,0.803,43.0,6.4
05/25/2021 13:00:00,0.483,29.0,4.8
05/25/2021 14:00:00,0.248,12.0,5.4
05/25/2021 15:00:00,0.245,8.0,5.2
05/25/2021 16:00:00,0.301,13.0,4.8
05/25/2021 17:00:00,0.372,18.0,4.4
05/25/2021 18:00:00,0.251,9.0,3.5
05/25/2021 19:00:00,0.216,8.0,2.4
05/25/2021 20:00:00,0.212,,2.7
05/25/2021 21:00:00,0.241,,2.2
05/25/2021 22:00:00,0.192,6.0,3.9
05/25/2021 23:00:00,0.174,4.0,3.2
05/26/2021 00:00:00,0.156,3.0,2.8
05/26/2021 01:00:00,0.168,4.0,3.3
