InstrumentName, CAMP
StartTime, 2021-05-01 00:00:00
EndTime, 2021-05-31 00:00:00
Date,Carbon monoxide,Nitrogen dioxide,Outdoor Temperature,Ozone,PM10 Total 0-10um STP,PM2.5 - Local Conditions,PM2.5 Total Atmospheric,Wind Direction,Wind Speed
05/01/2021 00:00:00,0.298636,5.91475,84.371826,0.05488,3.616667,2.05,,145.151589,2.361389
05/01/2021 00:01:00,0.297346,5.77125,84.807983,0.054733,5.164286,2.314286,,116.230285,3.153473
05/01/2021 00:02:00,0.352674,5.6725,84.4328,0.053175,5.757143,2.542857,,71.335894,4.8243100000000005
05/01/2021 00:03:00,0.374433,5.7275,84.651428,0.0523,3.783333,2.325,,126.734261,2.393433
05/01/2021 00:04:00,0.34503,5.631,84.733002,0.0528,4.078571,2.157143,,63.200225,2.819153
05/01/2021 00:05:00,0.434227,5.87625,84.106506,0.05205,3.784615,2.3,,46.807007,6.941925
05/01/2021 00:06:00,0.372981,5.862,83.759338,0.052125,2.8,2.214286,,52.978688,3.722778
05/01/2021 00:07:00,0.238934,6.045333,84.319641,0.0535,3.569231,2.138462,,110.600504,4.314667
05/01/2021 00:08:00,0.219188,6.3755,84.182037,0.052675,4.569231,2.476923,,125.887004,6.521088
05/01/2021 00:09:00,0.241217,6.3435,83.984833,0.053475,4.128571,2.285714,,122.238495,6.436707
05/01/2021 00:10:00,0.21586,6.114,84.117218,0.0548,3.821429,2.414286,,127.760376,3.750549
05/01/2021 00:11:00,0.227708,5.95,83.985657,0.05345,4.346154,2.2,,132.955939,4.954772999999999
05/01/2021 00:12:00,0.253474,5.9965,83.933746,0.052525,5.053846,2.323077,,138.16544,4.541565
05/01/2021 00:13:00,0.271698,8.8265,83.941711,0.04925,5.157143,2.714286,,183.655845,5.274445
05/01/2021 00:14:00,0.36635,10.84275,83.993347,0.04745,6.0,2.92,,153.240689,4.162993999999999
05/01/2021 00:15:00,0.42605,10.20725,83.985657,0.048725,4.792857,2.471429,,190.060647,2.619873
05/01/2021 00:16:00,0.369429,8.053,84.024933,0.05045,4.241667,2.05,,154.497621,3.386627
05/01/2021 00:17:00,0.288975,8.7205,83.652222,0.05175,5.038462,2.407692,,155.545691,5.624786
05/01/2021 00:18:00,0.320218,8.27225,83.594543,0.053,4.023077,2.076923,,221.431309,5.520111
05/01/2021 00:19:00,0.340992,12.79325,83.40448,0.05095,2.371429,1.8,,225.676958,5.128876
05/01/2021 00:20:00,0.270251,3.819,83.596741,0.05275,2.846154,1.892308,,223.757155,4.301086
05/01/2021 00:21:00,0.281354,4.30225,83.535492,0.0546,4.64,2.366667,,212.18901,4.105926999999999
05/01/2021 00:22:00,0.519581,7.113,83.679688,0.053,6.307692,3.023077,,172.716061,1.9625240000000002
05/01/2021 00:23:00,0.434377,11.56375,83.622009,0.049625,5.285714,3.1,,230.113235,4.0754090000000005
05/01/2021 00:24:00,0.334179,5.69775,83.303955,0.050925,3.928571,2.6,,186.42355,3.770538
05/01/2021 00:25:00,0.289559,5.902,83.345978,0.05195,4.228571,2.514286,,117.996158,3.053833
05/01/2021 00:26:00,0.250112,8.3365,83.398987,0.049975,5.125,2.325,,137.342263,4.661346
05/01/2021 00:27:00,0.28315,8.13825,83.021606,0.051125,4.657143,2.4,,124.891905,5.338684
05/01/2021 00:28:00,0.276689,7.77225,83.010895,0.0529,4.214286,2.457143,,89.005344,4.9694210000000005
05/01/2021 00:29:00,0.2476,7.9935,82.798309,0.050275,5.453846,2.6,,105.093466,6.597687
05/01/2021 00:30:00,0.306708,8.1635,82.722229,0.048725,5.328571,2.657143,,156.919017,4.793488
05/01/2021 00:31:00,0.381207,8.59375,83.207275,0.047,5.128571,2.8,,107.212223,2.375427
05/01/2021 00:32:00,0.331797,9.06425,82.792267,0.04645,4.892857,2.742857,,116.883503,7.359406
05/01/2021 00:33:00,0.307233,8.8185,82.539032,0.050925,4.06,2.366667,,124.47346,6.722961
05/01/2021 00:34:00,0.261034,8.26875,82.666199,0.0545,3.064286,1.985714,,105.943479,3.889557
05/01/2021 00:35:00,0.375194,8.15925,83.125153,0.0539,3.214286,2.171429,,125.615192,4.029785
05/01/2021 00:36:00,0.604656,8.0475,82.957611,0.053,4.369231,2.284615,,176.808931,4.244324000000001
05/01/2021 00:37:00,0.379798,7.43725,83.459686,0.0529,4.7,2.5,,269.482361,1.815887
05/01/2021 00:38:00,0.244261,6.80575,83.789825,0.053375,2.976923,2.023077,,181.057413,2.518707
05/01/2021 00:39:00,0.268204,6.0855,83.738464,0.051475,3.492857,2.442857,,123.98244,4.803864
05/01/2021 00:40:00,0.328278,5.61725,83.518188,0.04945,3.878571,2.571429,,124.865823,5.8526
05/01/2021 00:41:00,0.26379,5.563,83.569549,0.05175,3.466667,2.053333,,70.283446,2.486053
05/01/2021 00:42:00,0.220691,6.03175,84.069977,0.05165,4.607692,2.407692,,202.557723,1.616455
05/01/2021 00:43:00,0.255383,7.154,84.263061,0.046175,5.592308,3.161538,,138.172467,2.423645
05/01/2021 00:44:00,0.320093,8.2255,84.282837,0.04465,4.683333,3.1,,151.904885,3.279663
05/01/2021 00:45:00,0.384235,8.70925,84.069427,0.0475,4.407692,2.653846,,144.076463,3.139587
05/01/2021 00:46:00,0.297968,9.01225,84.120239,0.049975,4.435714,2.385714,,179.667844,4.18924
05/01/2021 00:47:00,0.439708,9.378,84.455322,0.048475,3.72,2.1,,146.303377,2.472168
05/01/2021 00:48:00,0.713547,9.402,83.749176,0.04965,3.257143,2.014286,,176.993429,6.955811
05/01/2021 00:49:00,0.419845,9.37025,83.519012,0.05185,2.330769,1.830769,,169.155944,4.427429
05/01/2021 00:50:00,0.254323,9.08675,83.89859,0.052125,3.1,1.957143,,139.443013,3.648621
