InstrumentName, I-25 Globeville
StartTime, 2021-05-01 00:00:00
EndTime, 2021-05-31 00:00:00
Date,Nitrogen dioxide,Outdoor Temperature,PM2.5 - Local Conditions,PM2.5 Total Atmospheric,Relative Humidity,Wind Direction,Wind Speed
05/01/2021 02:56:00,15.683333,74.852997,4.011765,,20.098968,172.533354,6.063721
05/01/2021 02:57:00,15.283333,74.813446,3.395,,19.678284,179.960701,6.580518
05/01/2021 02:58:00,15.466667,74.756592,2.904878,,19.780823,162.887055,4.866064
05/01/2021 02:59:00,15.7,74.64975,4.582143,,19.748627,175.434645,6.581201
05/01/2021 03:00:00,16.016667,74.738464,6.431507,,19.536072,171.065393,7.444922
05/01/2021 03:01:00,16.833333,74.604431,5.177778,,19.605042,167.582045,5.779004
05/01/2021 03:02:00,16.933333,74.736267,4.828571,,19.365326,178.568375,6.250684
05/01/2021 03:03:00,17.633333,74.620636,3.916456,,19.468933,177.409557,4.380371
05/01/2021 03:04:00,17.816667,74.545105,4.9,,19.365326,166.312113,5.773535
05/01/2021 03:05:00,17.133333,74.450623,4.521519,,19.338928,170.003026,6.045605
05/01/2021 03:06:00,15.966667,74.557739,5.314286,,18.993469,179.614555,8.257373000000001
05/01/2021 03:07:00,25.016667,75.229279,7.084615,,18.555084,190.523962,8.54209
05/01/2021 03:08:00,46.166667,75.512177,7.757143,,18.30835,186.308108,9.127588
05/01/2021 03:09:00,41.166667,75.245483,6.988889,,18.531891,176.91001,5.432764
05/01/2021 03:10:00,37.22,74.823059,8.338462,,18.795563,177.475025,3.576123
05/01/2021 03:11:00,36.283333,74.637115,10.524096,,18.832642,178.982623,6.378174
05/01/2021 03:12:00,35.266667,74.825256,8.414516,,18.656097,174.226765,6.011426
05/01/2021 03:13:00,34.2,74.708801,5.6,,18.567139,170.35423,7.217627
05/01/2021 03:14:00,32.42,74.753571,4.432,,18.507629,178.378318,6.798584
05/01/2021 03:15:00,30.966667,74.935394,4.201923,,18.08847,175.285268,7.982227
05/01/2021 03:16:00,29.266667,75.10733,4.426316,,18.015839,186.56778,7.312646
05/01/2021 03:17:00,29.633333,75.288055,4.176923,,18.01004,179.697601,6.142676
05/01/2021 03:18:00,30.283333,75.326507,4.576271,,17.981201,194.357561,7.61582
05/01/2021 03:19:00,44.283333,75.433624,5.028571,,17.939392,191.218149,7.091162
05/01/2021 03:20:00,47.716667,75.271027,3.641935,,18.132263,183.059396,7.512256
05/01/2021 03:21:00,48.45,75.238068,4.336,,18.019501,185.713728,8.346582
05/01/2021 03:22:00,47.183333,75.268555,3.720339,,17.925812,196.111739,8.041357
05/01/2021 03:23:00,45.916667,75.246033,4.3,,17.716003,186.78291,8.392382999999999
05/01/2021 03:24:00,44.433333,75.075745,5.257895,,17.685638,180.935396,8.287793
05/01/2021 03:25:00,42.333333,74.953247,5.642857,,17.622467,175.733949,6.245898
05/01/2021 03:26:00,39.983333,74.686279,3.014286,,17.810761,172.090307,6.170703
05/01/2021 03:27:00,37.65,74.535217,4.907595,,17.843109,162.679612,7.047412
05/01/2021 03:28:00,35.0,74.529449,6.385714,,17.636963,180.061077,8.232422
05/01/2021 03:29:00,33.066667,74.886505,5.321739,,17.615753,187.101673,7.227539
05/01/2021 03:30:00,32.083333,74.758789,3.880769,,17.653595,174.385825,4.635693
05/01/2021 03:31:00,31.016667,74.408325,3.938462,,17.849518,173.312627,5.284082
05/01/2021 03:32:00,30.366667,74.242981,4.828571,,18.062073,180.672314,7.045703
05/01/2021 03:33:00,29.866667,74.546204,6.342857,,17.468506,184.843024,11.034814
05/01/2021 03:34:00,29.766667,74.587952,3.728571,,17.463776,182.451185,9.960889
05/01/2021 03:35:00,29.816667,74.431671,3.771429,,17.589355,174.378715,6.36416
05/01/2021 03:36:00,28.58,74.32785,3.871429,,17.575623,168.962964,6.397998
05/01/2021 03:37:00,26.8,74.072968,5.9,,17.84082,167.941136,5.213672
05/01/2021 03:38:00,22.4,74.136139,9.757143,,17.638489,197.282437,9.244482
05/01/2021 03:39:00,33.35,74.472595,7.660563,,17.427765,177.340705,9.043164
05/01/2021 03:40:00,30.366667,74.298737,4.684615,,17.350708,187.94098,10.133496
05/01/2021 03:41:00,26.06,74.40448,7.305063,,17.201477,179.105329,9.270117
05/01/2021 03:42:00,25.633333,74.072968,3.414286,,17.450348,175.835582,6.667676
05/01/2021 03:43:00,24.633333,73.838409,4.7,,17.698151,170.894326,5.419092
05/01/2021 03:44:00,23.2,73.610168,4.66962,,17.932068,169.16505,5.256396
05/01/2021 03:45:00,21.866667,73.554962,5.032911,,18.122192,177.307793,5.370215
05/01/2021 03:46:00,21.8,73.610718,6.085714,,18.116089,182.193826,6.567871
05/01/2021 03:47:00,19.1,73.824677,5.014286,,17.697845,186.900197,8.16543
05/01/2021 03:48:00,14.766667,74.0466,4.9,,17.557465,201.158749,7.811328
05/01/2021 03:49:00,11.633333,74.045776,5.571429,,17.52359,182.648711,6.938721
05/01/2021 03:50:00,8.9,73.959259,4.042857,,17.422424,196.781182,9.552783
05/01/2021 03:51:00,6.666667,73.998535,6.542857,,17.416473,203.475857,6.761328
05/01/2021 03:52:00,3.966667,73.894989,7.542857,,17.511993,215.908792,7.869775
05/01/2021 03:53:00,0.8,73.693939,3.3,,17.547546,217.427663,8.622754
05/01/2021 03:54:00,0.3,73.671692,4.128571,,17.67038,210.30964,7.59292
05/01/2021 03:55:00,0.3,73.560455,5.042857,,17.880951,222.691918,7.283936
05/01/2021 03:56:00,1.0,73.450592,7.45,,18.054749,243.472424,5.505566
05/01/2021 03:57:00,6.183333,73.42807,5.034177,,18.393951,236.551101,5.598535
05/01/2021 03:58:00,1.0,73.167419,5.131646,,18.585144,237.268343,6.160791
05/01/2021 03:59:00,2.46,72.996857,4.249367,,18.645721,236.496871,5.774219
05/01/2021 04:00:00,2.316667,72.857605,5.175949,,18.668304,233.364739,5.433105
05/01/2021 04:01:00,1.757143,72.713239,4.371429,,18.997088,264.237664,6.746419
05/01/2021 04:02:00,0.95,72.640625,6.741463,,19.25882,299.557834,5.299121
05/01/2021 04:03:00,-9999.0,72.530212,4.579012,,19.447876,285.083109,5.989551
05/01/2021 04:04:00,-9999.0,72.421997,4.47375,,19.585052,281.382872,6.062354
05/01/2021 04:05:00,-9999.0,72.330261,5.740541,,19.723907,264.052396,4.65415
05/01/2021 04:06:00,-9999.0,72.139648,5.813253,,19.778229,248.684049,6.5125
05/01/2021 04:07:00,-9999.0,72.020447,5.130952,,19.78891,232.729706,6.450635
05/01/2021 04:08:00,-9999.0,71.946014,4.389286,,19.822784,225.426191,5.936914
05/01/2021 04:09:00,-9999.0,71.970734,4.386747,,19.917236,198.408889,5.69082
05/01/2021 04:10:00,-9999.0,71.838623,4.552381,,19.905029,198.568646,7.849268
05/01/2021 04:11:00,-9999.0,71.792755,5.08481,,19.995514,190.035257,7.618555
05/01/2021 04:12:00,-9999.0,71.771606,5.414286,,20.181519,198.422726,7.118506
05/01/2021 04:13:00,-9999.0,71.766663,4.010714,,20.306946,194.985636,6.414746
05/01/2021 04:14:00,-9999.0,71.664215,4.891139,,20.503937,185.89475,5.562305
05/01/2021 04:15:00,-9999.0,71.326935,5.946835,,20.753265,166.32406,4.050537
05/01/2021 04:16:00,5.3,70.942688,5.547619,,21.043793,178.921905,3.194336
05/01/2021 04:17:00,224.633333,70.789978,6.242857,,21.402679,180.873593,6.252734
05/01/2021 04:18:00,435.266666,71.00119,5.64375,,21.469818,186.395379,6.271533
05/01/2021 04:19:00,436.166666,71.194275,4.121429,,21.494385,196.224663,6.348779
05/01/2021 04:20:00,434.466666,71.314575,4.832143,,21.497589,195.09208,5.776953
05/01/2021 04:21:00,435.8,71.239319,5.621429,,21.623627,201.812989,5.9646
05/01/2021 04:22:00,436.966666,71.181915,8.103571,,21.746155,202.59215,5.42832
05/01/2021 04:23:00,437.416666,71.240967,10.522785,,21.829163,202.077585,6.789355
05/01/2021 04:24:00,437.483333,71.068207,10.113095,,21.940857,194.470153,5.707568
05/01/2021 04:25:00,438.233333,70.928131,11.22381,,22.147766,189.65265,6.430811
05/01/2021 04:26:00,408.28,70.785034,9.378788,,22.443481,190.661796,6.341602
05/01/2021 04:27:00,11.9,70.694397,8.8125,,22.612701,185.704156,7.212842
05/01/2021 04:28:00,0.616667,70.432922,7.60119,,22.919098,195.05435,6.375439
05/01/2021 04:29:00,0.2,70.371399,7.804478,,23.165985,195.344221,7.293506
05/01/2021 04:30:00,0.1,70.210999,6.869048,,23.489014,192.33118,7.793896
05/01/2021 04:31:00,0.1,70.212646,7.463095,,23.731628,189.99262,8.881494
05/01/2021 04:32:00,0.1,70.201111,7.141667,,23.801514,199.861956,7.465771
05/01/2021 04:33:00,0.1,70.097839,6.294048,,23.954407,193.23728,7.358447
05/01/2021 04:34:00,0.05,69.979462,5.230952,,24.09433,195.540133,5.781055
05/01/2021 04:35:00,0.0,69.919037,4.969048,,24.270111,200.449736,5.349365
05/01/2021 04:36:00,7.766667,69.967377,5.784524,,24.388062,199.596384,6.028174
05/01/2021 04:37:00,34.366667,69.917389,5.52,,24.431702,202.49078,6.37373
05/01/2021 04:38:00,40.2,69.7276,6.065476,,24.571167,203.341614,6.572998
05/01/2021 04:39:00,39.3,69.529022,6.997619,,24.808441,198.672607,6.018945
05/01/2021 04:40:00,38.8,69.37439,4.821429,,25.047241,202.587102,6.549414
05/01/2021 04:41:00,37.85,69.307648,5.984337,,25.24118,201.443335,7.006396
05/01/2021 04:42:00,37.05,69.216461,7.145,,25.415131,197.645296,6.819775
05/01/2021 04:43:00,36.516667,69.255188,7.178205,,25.549255,191.168621,6.659131
05/01/2021 04:44:00,36.1,69.20575,6.735802,,25.585114,192.147496,6.39082
05/01/2021 04:45:00,35.416667,69.124451,4.955172,,25.71817,202.597047,5.872314
05/01/2021 04:46:00,35.366667,69.187897,9.737838,,25.851379,209.63407,5.491211
05/01/2021 04:47:00,44.833333,69.266449,13.045238,,25.888763,203.209327,5.970068
05/01/2021 04:48:00,35.8,69.080505,7.146269,,25.992065,207.430082,5.056445
05/01/2021 04:49:00,37.466667,68.919281,8.346154,,26.189514,203.969631,5.108057
05/01/2021 04:50:00,37.5,68.702576,6.350633,,26.381927,201.195238,5.264941
05/01/2021 04:51:00,37.683333,68.664948,6.021739,,26.531158,209.490388,4.326025
05/01/2021 04:52:00,36.883333,68.622101,6.109524,,26.680695,210.155374,4.873241999999999
05/01/2021 04:53:00,36.35,68.496033,6.834524,,26.806274,223.895546,3.642432
05/01/2021 04:54:00,35.316667,68.512512,8.434524,,26.995941,208.57611,5.437891
05/01/2021 04:55:00,34.6,68.430664,6.1,,27.036377,216.440039,5.350391
05/01/2021 04:56:00,33.3,68.415558,6.063095,,27.191559,216.011007,5.84292
05/01/2021 04:57:00,32.516667,68.333435,6.295238,,27.244659,215.402253,5.989893
05/01/2021 04:58:00,32.25,68.226593,8.719048,,27.453705,219.620153,5.455322
05/01/2021 04:59:00,33.083333,68.184021,10.009877,,27.648407,210.140767,5.573584
05/01/2021 05:00:00,33.916667,68.172211,7.132143,,27.787415,218.939663,6.05791
05/01/2021 05:01:00,34.816667,68.117843,7.980519,,27.896266,218.57814,5.530068
05/01/2021 05:02:00,35.433333,67.972259,8.114286,,28.024994,219.852184,6.132422
05/01/2021 05:03:00,39.333333,67.964569,7.328571,,28.199249,221.8167,5.860352
05/01/2021 05:04:00,34.6,67.926666,8.958621,,28.264557,216.856884,6.633496
05/01/2021 05:05:00,38.233333,67.882446,8.985185,,28.364654,214.65342,5.670313
05/01/2021 05:06:00,46.8,67.785217,8.642857,,28.44339,222.092424,5.72124
05/01/2021 05:07:00,32.9,67.756653,12.244444,,28.597961,214.372341,4.952197
05/01/2021 05:08:00,34.016667,67.743469,6.52963,,28.655487,220.421909,4.448729999999999
05/01/2021 05:09:00,34.483333,67.691834,8.9,,28.723389,219.033052,4.670898
05/01/2021 05:10:00,34.916667,67.621796,10.957143,,28.788086,205.988335,5.203076
05/01/2021 05:11:00,34.983333,67.681396,11.916456,,28.819214,201.366986,4.869482
05/01/2021 05:12:00,34.916667,67.649811,6.417722,,28.898254,199.713717,5.564697
05/01/2021 05:13:00,35.433333,67.679474,6.4,,29.008118,199.90496,5.522314
