InstrumentName, Steele & I70
StartTime, 2021-05-01 00:00:00
EndTime, 2021-05-31 00:00:00
Date,ICCID,IH,IT,P,PM10,PM1_0,PM2_5,Time,WD,WS
05/21/2021 16:20:00,,24.69,68.98,836.38,,,,,-1.0,-1.0
05/21/2021 16:21:00,,24.78,69.04,836.41,,,,,-1.0,-1.0
05/21/2021 16:22:01,,24.76,69.11,836.4,,,,,-1.0,-1.0
05/21/2021 16:23:00,,24.99,69.11,836.38,,,,,-1.0,-1.0
05/21/2021 16:24:00,,25.06,69.14,836.4,,,,,-1.0,-1.0
05/21/2021 16:25:00,,24.78,69.29,836.41,,,,,-1.0,-1.0
05/21/2021 16:26:00,,24.62,69.44,836.41,,,,,-1.0,-1.0
05/21/2021 16:27:00,,24.66,69.53,836.44,,,,,-1.0,-1.0
05/21/2021 16:28:00,,24.62,69.47,836.45,,,,,-1.0,-1.0
05/21/2021 16:29:00,,24.86,69.35,836.51,,,,,-1.0,-1.0
05/21/2021 16:30:00,,25.79,69.21,836.51,,,,,-1.0,-1.0
05/21/2021 16:31:01,,26.36,69.12,836.45,,,,,-1.0,-1.0
05/21/2021 16:32:01,,26.23,69.07,836.47,,,,,-1.0,-1.0
05/21/2021 16:33:00,,26.04,69.0,836.48,,,,,-1.0,-1.0
05/21/2021 16:34:00,,25.94,68.96,836.47,,,,,-1.0,-1.0
05/21/2021 16:35:00,,26.03,68.92,836.47,,,,,-1.0,-1.0
05/21/2021 16:36:00,,26.17,68.86,836.48,,,,,-1.0,-1.0
05/21/2021 16:37:00,,26.0,68.88,836.47,,,,,-1.0,-1.0
05/21/2021 16:38:00,,25.57,69.08,836.5,,,,,-1.0,-1.0
05/21/2021 16:39:00,,25.24,69.25,836.49,,,,,-1.0,-1.0
05/21/2021 16:40:00,,25.22,69.27,836.5,,,,,-1.0,-1.0
05/21/2021 16:41:00,,25.26,69.32,836.53,,,,,-1.0,-1.0
05/21/2021 16:42:00,,25.12,69.36,836.59,,,,,-1.0,-1.0
05/21/2021 16:43:00,,24.97,69.39,836.56,,,,,-1.0,-1.0
05/21/2021 16:44:01,,25.0,69.32,836.55,,,,,-1.0,-1.0
05/21/2021 16:45:00,,25.18,69.29,836.56,,,,,-1.0,-1.0
05/21/2021 16:46:00,,25.38,69.18,836.59,,,,,-1.0,-1.0
05/21/2021 16:47:00,,25.39,69.12,836.58,,,,,-1.0,-1.0
05/21/2021 16:48:00,,25.32,69.14,836.58,,,,,-1.0,-1.0
05/21/2021 16:49:00,,25.22,69.2,836.56,,,,,-1.0,-1.0
05/21/2021 16:50:01,,25.43,69.0,836.6,,,,,-1.0,-1.0
05/21/2021 16:51:00,,25.62,68.84,836.6,,,,,-1.0,-1.0
05/21/2021 16:52:00,,25.77,68.68,836.64,,,,,-1.0,-1.0
05/21/2021 16:53:00,,25.96,68.57,836.63,,,,,-1.0,-1.0
05/21/2021 16:54:00,,26.17,68.39,836.62,,,,,-1.0,-1.0
05/21/2021 16:55:00,,26.29,68.19,836.66,,,,,-1.0,-1.0
05/21/2021 16:56:00,,26.16,68.02,836.67,,,,,-1.0,-1.0
05/21/2021 16:57:00,,26.36,67.86,836.66,,,,,-1.0,-1.0
05/21/2021 16:58:00,,26.97,67.72,836.67,,,,,-1.0,-1.0
05/21/2021 16:59:00,,27.65,67.64,836.54,,,,,-1.0,-1.0
05/21/2021 17:00:00,,27.91,67.52,836.4,,,,,-1.0,-1.0
05/21/2021 17:01:01,,27.81,67.34,836.39,,,,,-1.0,-1.0
05/21/2021 17:02:00,,28.18,67.0,836.39,,,,,-1.0,-1.0
05/21/2021 17:03:00,,28.62,66.78,836.4,,,,,-1.0,-1.0
05/21/2021 17:04:00,,28.85,66.71,836.41,,,,,-1.0,-1.0
05/21/2021 17:05:00,,28.48,66.74,836.45,,,,,-1.0,-1.0
05/21/2021 17:06:00,,28.23,66.74,836.45,,,,,-1.0,-1.0
05/21/2021 17:07:00,,28.42,66.72,836.48,,,,,-1.0,-1.0
05/21/2021 17:08:00,,28.24,66.84,836.48,,,,,-1.0,-1.0
05/21/2021 17:09:00,,28.12,66.97,836.46,,,,,-1.0,-1.0
05/21/2021 17:10:00,,27.76,67.05,836.5,,,,,-1.0,-1.0
05/21/2021 17:11:00,,27.51,67.09,836.5,,,,,-1.0,-1.0
05/21/2021 17:12:00,,27.39,67.28,836.5,,,,,-1.0,-1.0
05/21/2021 17:13:00,,27.44,67.34,836.53,,,,,-1.0,-1.0
05/21/2021 17:14:00,,27.75,67.36,836.57,,,,,-1.0,-1.0
05/21/2021 17:15:00,,27.46,67.41,836.56,,,,,-1.0,-1.0
05/21/2021 17:16:00,,27.38,67.45,836.56,,,,,-1.0,-1.0
05/21/2021 17:17:00,,27.44,67.46,836.56,,,,,-1.0,-1.0
05/21/2021 17:18:01,,27.74,67.44,836.44,,,,,-1.0,-1.0
05/21/2021 17:19:00,,28.47,67.44,836.26,,,,,-1.0,-1.0
05/21/2021 17:20:00,,28.39,67.49,836.23,,,,,-1.0,-1.0
05/21/2021 17:21:00,,27.29,67.79,836.27,,,,,-1.0,-1.0
05/21/2021 17:22:00,,26.21,68.1,836.36,,,,,-1.0,-1.0
05/21/2021 17:23:00,,25.53,68.52,836.41,,,,,-1.0,-1.0
05/21/2021 17:24:00,,25.08,69.01,836.39,,,,,-1.0,-1.0
05/21/2021 17:25:00,,24.5,69.63,836.37,,,,,-1.0,-1.0
05/21/2021 17:26:00,,24.42,70.13,836.38,,,,,-1.0,-1.0
05/21/2021 17:27:00,,23.75,70.73,836.33,,,,,-1.0,-1.0
05/21/2021 17:28:00,,23.39,71.28,836.3,,,,,-1.0,-1.0
05/21/2021 17:29:00,,23.12,71.81,836.28,,,,,-1.0,-1.0
05/21/2021 17:30:00,,22.66,72.31,836.29,,,,,-1.0,-1.0
05/21/2021 17:31:00,,22.33,72.78,836.31,,,,,-1.0,-1.0
05/21/2021 17:32:01,,22.09,73.21,836.34,,,,,-1.0,-1.0
05/21/2021 17:33:00,,22.0,73.56,836.37,,,,,-1.0,-1.0
05/21/2021 17:34:00,,21.63,73.88,836.32,,,,,-1.0,-1.0
05/21/2021 17:35:00,,21.12,74.15,836.34,,,,,-1.0,-1.0
05/21/2021 17:36:00,,21.02,74.4,836.32,,,,,-1.0,-1.0
05/21/2021 17:37:00,,20.58,74.6,836.32,,,,,-1.0,-1.0
05/21/2021 17:38:00,,20.12,74.77,836.31,,,,,-1.0,-1.0
05/21/2021 17:39:00,,19.96,74.9,836.31,,,,,-1.0,-1.0
05/21/2021 17:40:00,,19.94,75.03,836.3,,,,,-1.0,-1.0
05/21/2021 17:41:00,,19.68,75.17,836.28,,,,,-1.0,-1.0
05/21/2021 17:42:01,,19.5,75.29,836.26,,,,,-1.0,-1.0
05/21/2021 17:43:00,,19.39,75.45,836.25,,,,,-1.0,-1.0
05/21/2021 17:44:00,,19.34,75.6,836.22,,,,,-1.0,-1.0
05/21/2021 17:45:00,,18.89,75.7,836.19,,,,,-1.0,-1.0
05/21/2021 17:46:00,,18.77,75.77,836.17,,,,,-1.0,-1.0
05/21/2021 17:47:00,,18.87,75.88,836.13,,,,,-1.0,-1.0
05/21/2021 17:48:00,,18.77,76.01,836.14,,,,,-1.0,-1.0
05/21/2021 17:49:00,,18.72,76.09,836.13,,,,,-1.0,-1.0
05/21/2021 17:50:00,,18.66,76.11,836.14,,,,,-1.0,-1.0
05/21/2021 17:51:00,,18.92,76.17,836.16,,,,,-1.0,-1.0
05/21/2021 17:52:00,,19.04,76.31,836.2,,,,,-1.0,-1.0
05/21/2021 17:53:00,,18.88,76.43,836.2,,,,,-1.0,-1.0
05/21/2021 17:54:00,,18.75,76.49,836.21,,,,,-1.0,-1.0
05/21/2021 17:55:00,,18.82,76.56,836.23,,,,,-1.0,-1.0
05/21/2021 17:56:00,,18.88,76.67,836.21,,,,,-1.0,-1.0
05/21/2021 17:57:00,,19.08,76.79,836.2,,,,,-1.0,-1.0
05/21/2021 17:58:00,,18.83,76.86,836.2,,,,,-1.0,-1.0
05/21/2021 17:59:00,,18.73,76.9,836.21,,,,,-1.0,-1.0
05/21/2021 18:00:00,,18.57,76.97,836.2,,,,,-1.0,-1.0
05/21/2021 18:01:00,,18.7,77.03,836.22,,,,,-1.0,-1.0
05/21/2021 18:02:00,,18.88,77.16,836.24,,,,,-1.0,-1.0
05/21/2021 18:03:00,,18.67,77.24,836.22,,,,,-1.0,-1.0
05/21/2021 18:04:00,,18.69,77.3,836.18,,,,,-1.0,-1.0
05/21/2021 18:05:00,,18.85,77.48,836.17,,,,,-1.0,-1.0
05/21/2021 18:06:00,,18.74,77.77,836.17,,,,,-1.0,-1.0
05/21/2021 18:07:00,,18.77,78.07,836.13,,,,,-1.0,-1.0
05/21/2021 18:08:00,,18.29,78.36,836.11,,,,,-1.0,-1.0
05/21/2021 18:09:00,,18.03,78.52,836.1,,,,,-1.0,-1.0
05/21/2021 18:10:00,,18.12,78.73,836.12,,,,,-1.0,-1.0
05/21/2021 18:11:00,,18.11,78.92,836.1,,,,,-1.0,-1.0
05/21/2021 18:12:00,,18.05,79.15,836.11,,,,,-1.0,-1.0
05/21/2021 18:13:00,,17.63,79.3,836.13,,,,,-1.0,-1.0
05/21/2021 18:14:00,,17.8,79.4,836.15,,,,,-1.0,-1.0
05/21/2021 18:15:00,,17.5,79.47,836.14,,,,,-1.0,-1.0
05/21/2021 18:16:00,,17.71,79.71,836.18,,,,,-1.0,-1.0
05/21/2021 18:17:00,,17.71,79.89,836.17,,,,,-1.0,-1.0
05/21/2021 18:18:00,,17.26,80.0,836.14,,,,,-1.0,-1.0
05/21/2021 18:19:00,,17.21,80.0,836.12,,,,,-1.0,-1.0
05/21/2021 18:20:00,,17.47,80.09,836.12,,,,,-1.0,-1.0
05/21/2021 18:21:00,,17.49,80.11,836.09,,,,,-1.0,-1.0
05/21/2021 18:22:00,,17.33,80.04,836.12,,,,,-1.0,-1.0
05/21/2021 18:23:00,,17.5,80.05,836.12,,,,,-1.0,-1.0
05/21/2021 18:24:00,,17.66,80.13,836.13,,,,,-1.0,-1.0
05/21/2021 18:25:00,,17.29,80.12,836.13,,,,,-1.0,-1.0
05/21/2021 18:26:00,,17.21,80.0,836.13,,,,,-1.0,-1.0
05/21/2021 18:27:00,,17.38,79.99,836.12,,,,,-1.0,-1.0
05/21/2021 18:28:00,,16.96,79.88,836.11,,,,,-1.0,-1.0
05/21/2021 18:29:00,,17.36,79.91,836.12,,,,,-1.0,-1.0
05/21/2021 18:30:00,,17.8,79.98,836.15,,,,,-1.0,-1.0
05/21/2021 18:31:00,,17.66,79.98,836.15,,,,,-1.0,-1.0
05/21/2021 18:32:00,,17.59,79.92,836.16,,,,,-1.0,-1.0
05/21/2021 18:33:00,,17.59,79.91,836.2,,,,,-1.0,-1.0
05/21/2021 18:34:01,,17.35,79.75,836.21,,,,,-1.0,-1.0
05/21/2021 18:35:00,,17.39,79.59,836.19,,,,,-1.0,-1.0
05/21/2021 18:36:01,,17.41,79.5,836.18,,,,,-1.0,-1.0
05/21/2021 18:37:00,,17.39,79.34,836.15,,,,,-1.0,-1.0
05/21/2021 18:38:01,,17.64,79.21,836.1,,,,,-1.0,-1.0
05/21/2021 18:39:00,,18.11,79.26,836.06,,,,,-1.0,-1.0
05/21/2021 18:40:00,,18.14,79.37,836.04,,,,,-1.0,-1.0
05/21/2021 18:41:00,,18.09,79.37,836.06,,,,,-1.0,-1.0
05/21/2021 18:42:00,,18.13,79.36,836.1,,,,,-1.0,-1.0
05/21/2021 18:43:00,,17.77,79.41,836.1,,,,,-1.0,-1.0
05/21/2021 18:44:01,,17.75,79.47,836.07,,,,,-1.0,-1.0
05/21/2021 18:45:00,,17.92,79.54,836.01,,,,,-1.0,-1.0
05/21/2021 18:46:00,,18.0,79.64,835.97,,,,,-1.0,-1.0
05/21/2021 18:47:00,,18.07,79.77,835.97,,,,,-1.0,-1.0
05/21/2021 18:48:00,,18.33,79.96,835.96,,,,,-1.0,-1.0
05/21/2021 18:49:00,,18.59,80.19,835.94,,,,,-1.0,-1.0
05/21/2021 18:50:00,,18.3,80.43,835.92,,,,,-1.0,-1.0
05/21/2021 18:51:00,,17.61,80.76,835.86,,,,,-1.0,-1.0
05/21/2021 18:52:00,,17.54,80.99,835.8,,,,,-1.0,-1.0
05/21/2021 18:53:00,,17.36,81.19,835.74,,,,,-1.0,-1.0
05/21/2021 18:54:00,,17.29,81.32,835.72,,,,,-1.0,-1.0
05/21/2021 18:55:00,,17.3,81.39,835.72,,,,,-1.0,-1.0
05/21/2021 18:56:00,,17.36,81.41,835.73,,,,,-1.0,-1.0
05/21/2021 18:57:00,,17.09,81.44,835.74,,,,,-1.0,-1.0
05/21/2021 18:58:00,,17.2,81.4,835.72,,,,,-1.0,-1.0
05/21/2021 18:59:00,,17.07,81.36,835.71,,,,,-1.0,-1.0
05/21/2021 19:00:00,,17.42,81.35,835.68,,,,,-1.0,-1.0
05/21/2021 19:01:00,,17.34,81.44,835.67,,,,,-1.0,-1.0
05/21/2021 19:02:00,,16.94,81.45,835.67,,,,,-1.0,-1.0
05/21/2021 19:03:00,,16.59,81.38,835.69,,,,,-1.0,-1.0
05/21/2021 19:04:00,,17.3,81.36,835.69,,,,,-1.0,-1.0
05/21/2021 19:05:00,,17.28,81.38,835.68,,,,,-1.0,-1.0
05/21/2021 19:06:00,,17.19,81.38,835.7,,,,,-1.0,-1.0
05/21/2021 19:07:01,,16.89,81.32,835.69,,,,,-1.0,-1.0
05/21/2021 19:08:00,,16.93,81.29,835.67,,,,,-1.0,-1.0
05/21/2021 19:09:00,,17.49,81.32,835.64,,,,,-1.0,-1.0
05/21/2021 19:10:00,,17.39,81.38,835.65,,,,,-1.0,-1.0
05/21/2021 19:11:00,,17.25,81.42,835.65,,,,,-1.0,-1.0
05/21/2021 19:12:00,,17.23,81.43,835.61,,,,,-1.0,-1.0
05/21/2021 19:13:00,,17.4,81.47,835.59,,,,,-1.0,-1.0
05/21/2021 19:14:00,,17.36,81.53,835.55,,,,,-1.0,-1.0
05/21/2021 19:15:00,,17.0,81.48,835.54,,,,,-1.0,-1.0
05/21/2021 19:16:00,,16.48,81.35,835.56,,,,,-1.0,-1.0
05/21/2021 19:17:00,,16.59,81.22,835.59,,,,,-1.0,-1.0
05/21/2021 19:18:00,,16.78,81.12,835.64,,,,,-1.0,-1.0
05/21/2021 19:19:00,,17.07,81.12,835.6,,,,,-1.0,-1.0
05/21/2021 19:20:00,,17.31,81.15,835.6,,,,,-1.0,-1.0
05/21/2021 19:21:00,,17.22,81.07,835.59,,,,,-1.0,-1.0
05/21/2021 19:22:00,,17.19,81.03,835.56,,,,,-1.0,-1.0
05/21/2021 19:23:00,,17.34,81.02,835.54,,,,,-1.0,-1.0
05/21/2021 19:24:00,,17.24,80.9,835.48,,,,,-1.0,-1.0
05/21/2021 19:25:00,,17.33,80.77,835.43,,,,,-1.0,-1.0
05/21/2021 19:26:00,,17.2,80.66,835.41,,,,,-1.0,-1.0
05/21/2021 19:27:00,,17.38,80.69,835.38,,,,,-1.0,-1.0
05/21/2021 19:28:00,,17.25,80.7,835.4,,,,,-1.0,-1.0
05/21/2021 19:29:01,,16.89,80.6,835.42,,,,,-1.0,-1.0
05/21/2021 19:30:00,,17.08,80.59,835.42,,,,,-1.0,-1.0
05/21/2021 19:31:00,,17.09,80.56,835.41,,,,,-1.0,-1.0
05/21/2021 19:32:00,,17.18,80.55,835.47,,,,,-1.0,-1.0
05/21/2021 19:33:00,,17.26,80.51,835.46,,,,,-1.0,-1.0
05/21/2021 19:34:00,,17.17,80.46,835.44,,,,,-1.0,-1.0
05/21/2021 19:35:00,,17.35,80.44,835.41,,,,,-1.0,-1.0
05/21/2021 19:36:00,,17.28,80.44,835.43,,,,,-1.0,-1.0
05/21/2021 19:37:00,,17.5,80.51,835.43,,,,,-1.0,-1.0
05/21/2021 19:38:00,,17.42,80.52,835.41,,,,,-1.0,-1.0
05/21/2021 19:39:00,,17.45,80.54,835.4,,,,,-1.0,-1.0
05/21/2021 19:40:00,,17.54,80.52,835.36,,,,,-1.0,-1.0
05/21/2021 19:41:00,,17.61,80.54,835.31,,,,,-1.0,-1.0
05/21/2021 19:42:00,,17.63,80.55,835.3,,,,,-1.0,-1.0
05/21/2021 19:43:00,,17.74,80.59,835.31,,,,,-1.0,-1.0
05/21/2021 19:44:00,,17.55,80.69,835.27,,,,,-1.0,-1.0
05/21/2021 19:45:00,,17.51,80.7,835.28,,,,,-1.0,-1.0
05/21/2021 19:46:00,,17.7,80.8,835.24,,,,,-1.0,-1.0
05/21/2021 19:47:00,,17.31,80.9,835.22,,,,,-1.0,-1.0
05/21/2021 19:48:01,,17.39,80.88,835.22,,,,,-1.0,-1.0
05/21/2021 19:49:00,,17.64,80.93,835.26,,,,,-1.0,-1.0
05/21/2021 19:50:00,,17.7,81.01,835.28,,,,,-1.0,-1.0
05/21/2021 19:51:00,,17.19,81.08,835.28,,,,,-1.0,-1.0
05/21/2021 19:52:00,,16.46,81.03,835.29,,,,,-1.0,-1.0
05/21/2021 19:53:00,,16.29,80.97,835.27,,,,,-1.0,-1.0
05/21/2021 19:54:00,,16.25,80.85,835.25,,,,,-1.0,-1.0
05/21/2021 19:55:00,,16.33,80.82,835.24,,,,,-1.0,-1.0
05/21/2021 19:56:00,,16.23,80.92,835.22,,,,,-1.0,-1.0
05/21/2021 19:57:00,,16.29,81.02,835.23,,,,,-1.0,-1.0
05/21/2021 19:58:00,,16.11,81.01,835.24,,,,,-1.0,-1.0
05/21/2021 19:59:00,,15.99,81.05,835.23,,,,,-1.0,-1.0
05/21/2021 20:00:00,,15.92,81.1,835.2,,,,,-1.0,-1.0
05/21/2021 20:01:00,,15.91,81.01,835.21,,,,,-1.0,-1.0
05/21/2021 20:02:00,,16.29,81.0,835.16,,,,,-1.0,-1.0
05/21/2021 20:03:00,,16.32,81.11,835.12,,,,,-1.0,-1.0
05/21/2021 20:04:00,,16.19,81.17,835.06,,,,,-1.0,-1.0
05/21/2021 20:05:00,,16.27,81.31,835.06,,,,,-1.0,-1.0
05/21/2021 20:06:00,,16.05,81.37,835.08,,,,,-1.0,-1.0
05/21/2021 20:09:00,,16.13,81.48,835.11,,,,,-1.0,-1.0
05/21/2021 20:12:00,,16.09,81.81,835.04,,,,,-1.0,-1.0
05/21/2021 20:13:01,,16.06,81.89,835.03,,,,,-1.0,-1.0
05/21/2021 20:14:00,,16.08,81.98,835.03,,,,,-1.0,-1.0
05/21/2021 20:15:00,,16.02,82.07,835.0,,,,,-1.0,-1.0
05/21/2021 20:16:00,,15.95,82.13,834.96,,,,,-1.0,-1.0
05/21/2021 20:17:00,,16.01,82.13,834.95,,,,,-1.0,-1.0
05/21/2021 20:18:00,,16.19,82.13,834.92,,,,,-1.0,-1.0
05/21/2021 20:19:00,,16.42,82.21,834.92,,,,,-1.0,-1.0
05/21/2021 20:20:00,,16.49,82.32,834.93,,,,,-1.0,-1.0
05/21/2021 20:21:00,,16.51,82.43,834.9,,,,,-1.0,-1.0
05/21/2021 20:22:00,,16.32,82.32,834.91,,,,,-1.0,-1.0
05/21/2021 20:23:00,,16.17,82.31,834.86,,,,,-1.0,-1.0
05/21/2021 20:24:00,,16.11,82.23,834.87,,,,,-1.0,-1.0
05/21/2021 20:25:00,,16.46,82.14,834.88,,,,,-1.0,-1.0
05/21/2021 20:26:00,,16.48,82.16,834.89,,,,,-1.0,-1.0
05/21/2021 20:27:00,,16.63,82.18,834.93,,,,,-1.0,-1.0
05/21/2021 20:28:00,,16.84,82.2,834.95,,,,,-1.0,-1.0
05/21/2021 20:29:00,,16.92,82.15,834.93,,,,,-1.0,-1.0
05/21/2021 20:30:00,,16.88,82.25,834.88,,,,,-1.0,-1.0
05/21/2021 20:31:00,,16.88,82.38,834.88,,,,,-1.0,-1.0
05/21/2021 20:32:00,,16.47,82.4,834.83,,,,,-1.0,-1.0
05/21/2021 20:33:00,,16.57,82.34,834.79,,,,,-1.0,-1.0
05/21/2021 20:34:00,,16.57,82.32,834.83,,,,,-1.0,-1.0
05/21/2021 20:35:00,,16.7,82.31,834.84,,,,,-1.0,-1.0
05/21/2021 20:36:00,,16.33,82.28,834.86,,,,,-1.0,-1.0
05/21/2021 20:37:00,,16.48,82.11,834.89,,,,,-1.0,-1.0
05/21/2021 20:38:00,,16.42,82.03,834.97,,,,,-1.0,-1.0
05/21/2021 20:39:00,,16.23,81.98,834.96,,,,,-1.0,-1.0
05/21/2021 20:40:00,,16.19,82.07,834.96,,,,,-1.0,-1.0
05/21/2021 20:41:00,,16.02,82.15,834.95,,,,,-1.0,-1.0
05/21/2021 20:42:00,,15.96,82.17,834.94,,,,,-1.0,-1.0
05/21/2021 20:43:00,,15.92,82.15,834.97,,,,,-1.0,-1.0
05/21/2021 20:44:00,,16.1,82.06,834.96,,,,,-1.0,-1.0
05/21/2021 20:45:00,,16.04,82.01,834.88,,,,,-1.0,-1.0
05/21/2021 20:46:00,,16.2,82.07,834.85,,,,,-1.0,-1.0
05/21/2021 20:47:00,,16.3,82.07,834.95,,,,,-1.0,-1.0
05/21/2021 20:48:00,,16.36,82.13,834.93,,,,,-1.0,-1.0
05/21/2021 20:49:00,,16.15,82.17,834.91,,,,,-1.0,-1.0
05/21/2021 20:50:00,,16.05,82.13,834.98,,,,,-1.0,-1.0
05/21/2021 20:51:00,,16.04,82.1,834.94,,,,,-1.0,-1.0
05/21/2021 20:52:00,,15.79,82.09,834.96,,,,,-1.0,-1.0
05/21/2021 20:53:00,,15.72,81.97,834.96,,,,,-1.0,-1.0
05/21/2021 20:54:00,,15.9,81.95,834.95,,,,,-1.0,-1.0
05/21/2021 20:55:00,,15.98,81.9,834.92,,,,,-1.0,-1.0
05/21/2021 20:56:00,,15.88,81.89,834.88,,,,,-1.0,-1.0
05/21/2021 20:57:00,,15.87,81.85,834.84,,,,,-1.0,-1.0
05/21/2021 20:58:00,,15.88,81.83,834.85,,,,,-1.0,-1.0
05/21/2021 20:59:00,,15.96,81.84,834.84,,,,,-1.0,-1.0
05/21/2021 21:00:00,,16.0,81.87,834.87,,,,,-1.0,-1.0
05/21/2021 21:01:00,,16.02,81.84,834.9,,,,,-1.0,-1.0
05/21/2021 21:02:00,,16.25,81.86,834.89,,,,,-1.0,-1.0
05/21/2021 21:03:00,,16.16,81.88,834.86,,,,,-1.0,-1.0
05/21/2021 21:04:00,,15.98,81.87,834.87,,,,,-1.0,-1.0
05/21/2021 21:05:00,,16.17,81.83,834.89,,,,,-1.0,-1.0
05/21/2021 21:06:00,,16.33,81.85,834.92,,,,,-1.0,-1.0
05/21/2021 21:07:00,,16.16,81.81,834.95,,,,,-1.0,-1.0
05/21/2021 21:08:00,,16.3,81.74,834.95,,,,,-1.0,-1.0
05/21/2021 21:09:00,,16.34,81.74,834.92,,,,,-1.0,-1.0
05/21/2021 21:10:00,,16.53,81.6,834.9,,,,,-1.0,-1.0
05/21/2021 21:11:00,,16.49,81.68,834.92,,,,,-1.0,-1.0
05/21/2021 21:12:00,,16.5,81.75,834.89,,,,,-1.0,-1.0
05/21/2021 21:13:01,,16.55,81.72,834.93,,,,,-1.0,-1.0
05/21/2021 21:14:00,,16.77,81.77,834.94,,,,,-1.0,-1.0
05/21/2021 21:15:01,,16.72,81.83,834.98,,,,,-1.0,-1.0
05/21/2021 21:16:00,,16.51,81.69,834.97,,,,,-1.0,-1.0
05/21/2021 21:17:00,,16.39,81.64,834.99,,,,,-1.0,-1.0
05/21/2021 21:18:00,,16.53,81.49,835.02,,,,,-1.0,-1.0
05/21/2021 21:19:01,,16.71,81.49,835.02,,,,,-1.0,-1.0
05/21/2021 21:20:00,,16.76,81.48,835.02,,,,,-1.0,-1.0
05/21/2021 21:21:00,,16.81,81.49,835.05,,,,,-1.0,-1.0
05/21/2021 21:22:00,,16.66,81.46,835.02,,,,,-1.0,-1.0
05/21/2021 21:23:00,,16.68,81.49,835.04,,,,,-1.0,-1.0
05/21/2021 21:24:00,,16.6,81.41,835.07,,,,,-1.0,-1.0
05/21/2021 21:25:00,,16.77,81.35,835.05,,,,,-1.0,-1.0
05/21/2021 21:26:00,,16.65,81.4,835.03,,,,,-1.0,-1.0
05/21/2021 21:27:00,,16.9,81.34,835.09,,,,,-1.0,-1.0
05/21/2021 21:28:00,,17.06,81.32,835.08,,,,,-1.0,-1.0
05/21/2021 21:29:00,,16.89,81.19,835.1,,,,,-1.0,-1.0
05/21/2021 21:30:00,,16.88,81.11,835.1,,,,,-1.0,-1.0
05/21/2021 21:31:00,,16.93,81.11,835.09,,,,,-1.0,-1.0
05/21/2021 21:32:00,,17.12,81.11,835.12,,,,,-1.0,-1.0
05/21/2021 21:33:00,,16.97,81.13,835.13,,,,,-1.0,-1.0
05/21/2021 21:34:00,,16.89,81.09,835.14,,,,,-1.0,-1.0
