InstrumentName, Woods Park
StartTime, 2021-05-01 00:00:00
EndTime, 2021-05-31 00:00:00
Date,PM1.0,PM10.0,PM2.5
05/01/2021 00:03:10,1.86,2.26,2.12
05/01/2021 00:05:10,2.21,2.84,2.84
05/01/2021 00:07:10,2.08,2.54,2.54
05/01/2021 00:09:10,1.78,2.29,1.98
05/01/2021 00:11:10,1.79,2.18,2.11
05/01/2021 00:13:10,2.17,2.93,2.43
05/01/2021 00:15:10,2.03,2.31,2.22
05/01/2021 00:17:10,1.44,1.92,1.92
05/01/2021 00:19:10,2.05,2.55,2.41
05/01/2021 00:21:11,1.83,2.03,2.03
05/01/2021 00:23:10,1.58,2.0,2.0
05/01/2021 00:25:10,2.11,2.43,2.3
05/01/2021 00:27:10,1.86,2.39,2.21
05/01/2021 00:29:10,1.79,2.36,2.21
05/01/2021 00:31:10,1.14,1.53,1.53
05/01/2021 00:33:10,1.53,2.18,1.79
05/01/2021 00:35:10,1.41,2.14,2.14
05/01/2021 00:37:10,1.19,1.46,1.46
05/01/2021 00:39:10,1.61,2.17,2.03
05/01/2021 00:41:10,1.48,1.83,1.83
05/01/2021 00:43:10,1.42,1.84,1.72
05/01/2021 00:45:10,1.17,1.81,1.64
05/01/2021 00:47:10,1.8,2.25,2.15
05/01/2021 00:49:10,1.6,1.81,1.76
05/01/2021 00:51:10,1.25,1.7,1.7
05/01/2021 00:53:10,1.67,2.26,2.02
05/01/2021 00:55:10,1.29,1.86,1.86
05/01/2021 00:57:10,1.68,1.97,1.97
05/01/2021 00:59:10,1.46,1.88,1.88
05/01/2021 01:01:10,1.73,2.12,2.11
05/01/2021 01:03:10,1.22,1.92,1.75
05/01/2021 01:05:10,1.6,2.07,1.8
05/01/2021 01:07:10,1.64,1.91,1.78
05/01/2021 01:09:10,1.47,1.89,1.72
05/01/2021 01:11:10,1.78,2.17,2.05
05/01/2021 01:13:10,1.42,1.66,1.66
05/01/2021 01:15:10,1.05,1.48,1.48
05/01/2021 01:17:10,1.39,1.61,1.61
05/01/2021 01:19:11,0.96,1.33,1.33
05/01/2021 01:21:11,1.23,1.57,1.57
05/01/2021 01:23:11,0.78,1.52,1.26
05/01/2021 01:25:11,1.07,1.76,1.76
05/01/2021 01:27:11,0.54,1.14,1.14
05/01/2021 01:29:11,1.38,1.5,1.5
05/01/2021 01:31:11,1.33,1.91,1.91
05/01/2021 01:33:11,2.07,2.47,2.47
05/01/2021 01:35:11,1.88,2.15,2.15
05/01/2021 01:37:11,1.93,2.26,2.26
05/01/2021 01:39:11,2.04,2.64,2.64
05/01/2021 01:41:11,2.0,2.59,2.43
05/01/2021 01:43:11,1.78,2.34,2.25
05/01/2021 01:45:11,1.17,2.16,2.02
05/01/2021 01:47:11,1.3,1.73,1.73
05/01/2021 01:49:11,1.29,1.81,1.81
05/01/2021 01:51:11,2.1,2.22,2.22
05/01/2021 01:53:11,2.02,2.62,2.38
05/01/2021 01:55:11,1.82,2.37,2.11
05/01/2021 01:57:11,1.82,2.58,2.49
05/01/2021 01:59:11,1.89,2.31,2.11
05/01/2021 02:01:11,2.08,2.59,2.51
05/01/2021 02:03:11,1.59,2.59,2.09
05/01/2021 02:05:11,1.59,1.68,1.68
05/01/2021 02:07:11,1.41,2.0,1.86
05/01/2021 02:09:11,1.29,1.78,1.73
05/01/2021 02:11:11,1.61,2.0,2.0
05/01/2021 02:13:11,1.81,1.86,1.86
05/01/2021 02:15:11,1.27,1.73,1.73
05/01/2021 02:17:11,1.4,1.62,1.62
05/01/2021 02:19:11,0.9,0.97,0.89
05/01/2021 02:21:12,0.83,1.03,1.0
05/01/2021 02:23:12,0.28,0.53,0.53
05/01/2021 02:25:12,0.54,0.86,0.77
05/01/2021 02:27:12,0.68,0.8,0.8
05/01/2021 02:29:12,0.47,0.63,0.63
05/01/2021 02:31:12,0.6,0.97,0.97
05/01/2021 02:33:12,0.7,1.07,1.07
05/01/2021 02:35:12,0.43,0.84,0.84
05/01/2021 02:37:12,0.72,1.05,1.05
05/01/2021 02:39:12,0.46,0.95,0.78
05/01/2021 02:41:12,0.82,0.97,0.87
05/01/2021 02:43:12,0.77,1.09,0.8
05/01/2021 02:45:12,1.47,2.08,1.8
05/01/2021 02:47:12,1.32,1.52,1.52
05/01/2021 02:49:12,1.16,1.23,1.23
05/01/2021 02:51:12,1.02,1.44,1.44
05/01/2021 02:53:12,1.48,1.69,1.55
05/01/2021 02:55:12,0.63,1.29,1.05
05/01/2021 02:57:12,1.53,2.25,1.92
05/01/2021 02:59:12,1.31,1.95,1.78
05/01/2021 03:03:12,1.15,1.72,1.63
05/01/2021 03:07:12,0.74,1.47,1.47
05/01/2021 03:09:12,1.12,1.68,1.68
05/01/2021 03:11:12,1.48,2.32,2.0
05/01/2021 03:13:12,3.07,3.97,3.8
05/01/2021 03:15:12,1.98,2.76,2.63
05/01/2021 03:17:12,2.32,3.32,3.04
05/01/2021 03:19:12,3.2,4.14,3.86
05/01/2021 03:21:12,3.96,5.02,4.84
05/01/2021 03:23:12,3.89,4.89,4.66
05/01/2021 03:25:12,4.73,6.24,5.92
05/01/2021 03:27:12,4.35,5.37,5.37
05/01/2021 03:29:12,4.04,4.91,4.77
05/01/2021 03:31:12,4.28,5.4,5.05
05/01/2021 03:33:12,3.95,4.79,4.76
05/01/2021 03:35:12,3.73,4.66,4.66
05/01/2021 03:37:12,4.16,5.0,4.82
05/01/2021 03:39:12,4.34,5.89,5.27
05/01/2021 03:41:12,4.09,5.52,5.28
05/01/2021 03:43:12,3.42,4.8,4.42
05/01/2021 03:45:12,4.34,5.73,5.68
05/01/2021 03:47:12,3.96,5.68,5.16
05/01/2021 03:49:12,3.81,5.34,5.14
05/01/2021 03:51:12,5.08,5.87,5.87
05/01/2021 03:53:12,5.14,6.66,6.37
05/01/2021 03:55:12,5.32,6.75,6.75
05/01/2021 03:57:12,4.41,5.79,5.52
05/01/2021 03:59:12,5.15,6.59,6.37
05/01/2021 04:03:12,4.78,5.91,5.91
05/01/2021 04:05:12,4.61,5.73,5.55
05/01/2021 04:07:12,5.08,6.48,6.18
05/01/2021 04:09:12,5.14,6.39,6.39
05/01/2021 04:11:12,4.6,5.96,5.58
05/01/2021 04:13:12,4.73,5.88,5.61
05/01/2021 04:15:12,4.41,5.42,5.24
05/01/2021 04:17:12,4.42,5.57,5.48
05/01/2021 04:19:13,3.9,5.34,5.21
05/01/2021 04:21:13,4.87,5.75,5.57
05/01/2021 04:23:13,4.63,6.23,5.95
05/01/2021 04:25:13,4.49,5.61,5.58
05/01/2021 04:27:13,4.65,6.37,5.96
05/01/2021 04:29:13,4.66,5.98,5.68
05/01/2021 04:31:13,3.97,5.29,4.91
05/01/2021 04:33:13,4.03,4.79,4.79
05/01/2021 04:35:13,4.41,5.59,5.34
05/01/2021 04:37:13,4.2,5.53,5.42
05/01/2021 04:39:13,4.28,5.43,5.24
05/01/2021 04:41:13,4.76,5.97,5.55
05/01/2021 04:43:13,4.66,6.0,5.68
05/01/2021 04:45:13,4.52,5.5,5.33
05/01/2021 04:47:13,4.32,5.64,5.47
05/01/2021 04:49:13,4.33,5.62,5.15
05/01/2021 04:51:13,3.46,4.25,4.0
05/01/2021 04:55:13,2.34,3.27,3.08
05/01/2021 04:57:13,2.64,3.03,3.03
05/01/2021 04:59:13,3.26,4.02,3.93
05/01/2021 05:01:13,3.02,3.96,3.89
05/01/2021 05:03:13,2.81,3.64,3.53
05/01/2021 05:05:13,2.24,3.02,2.93
05/01/2021 05:07:13,1.33,1.95,1.81
05/01/2021 05:09:13,1.6,2.28,2.28
05/01/2021 05:11:13,1.51,2.08,2.08
05/01/2021 05:13:13,1.4,1.57,1.57
05/01/2021 05:15:13,1.0,1.52,1.52
05/01/2021 05:17:13,0.96,1.52,1.52
05/01/2021 05:19:13,1.12,1.47,1.47
05/01/2021 05:21:14,0.7,0.91,0.91
05/01/2021 05:23:14,1.04,1.3,1.2
05/01/2021 05:25:14,1.08,1.33,1.33
05/01/2021 05:27:14,0.73,1.39,1.25
05/01/2021 05:29:14,0.65,0.91,0.91
05/01/2021 05:31:14,0.89,1.37,1.05
05/01/2021 05:33:14,0.59,0.84,0.66
05/01/2021 05:35:14,0.32,0.46,0.46
05/01/2021 05:37:14,0.67,1.05,1.05
05/01/2021 05:39:14,0.57,1.29,1.05
05/01/2021 05:41:14,0.72,0.9,0.9
05/01/2021 05:43:14,0.44,0.78,0.78
05/01/2021 05:45:15,0.88,1.1,0.98
05/01/2021 05:47:14,0.78,1.35,1.2
05/01/2021 05:49:14,0.72,1.23,1.23
05/01/2021 05:51:14,0.53,0.78,0.65
05/01/2021 05:53:14,0.5,0.9,0.73
05/01/2021 05:55:14,0.93,1.16,1.07
05/01/2021 05:57:14,0.55,0.97,0.97
05/01/2021 05:59:14,0.41,0.72,0.6
05/01/2021 06:01:14,0.49,0.76,0.76
05/01/2021 06:03:14,0.86,1.23,1.0
05/01/2021 06:05:14,0.65,1.23,0.79
05/01/2021 06:07:14,0.5,0.79,0.79
05/01/2021 06:09:14,0.77,1.35,1.18
05/01/2021 06:11:14,0.81,1.61,1.53
05/01/2021 06:13:14,1.0,1.82,1.82
05/01/2021 06:15:14,1.0,1.42,1.25
05/01/2021 06:17:14,1.04,1.65,1.53
05/01/2021 06:19:14,1.2,1.73,1.73
05/01/2021 06:21:14,1.71,1.93,1.85
05/01/2021 06:23:14,1.9,2.47,2.23
05/01/2021 06:25:14,1.73,2.21,2.2
05/01/2021 06:27:14,1.95,2.54,2.33
05/01/2021 06:31:14,1.85,2.14,2.14
05/01/2021 06:33:14,2.0,2.7,2.65
05/01/2021 06:35:14,2.07,2.82,2.79
05/01/2021 06:37:14,1.78,2.41,2.41
05/01/2021 06:39:14,1.64,2.03,2.03
05/01/2021 06:41:14,1.91,2.16,2.16
05/01/2021 06:43:14,1.71,2.34,2.23
05/01/2021 06:45:14,1.59,2.12,1.95
05/01/2021 06:47:14,1.71,2.0,2.0
05/01/2021 06:51:14,1.75,2.25,2.25
05/01/2021 06:53:14,2.23,2.65,2.65
05/01/2021 06:55:14,2.23,2.78,2.63
05/01/2021 06:57:14,1.9,2.17,2.17
05/01/2021 06:59:14,1.95,2.54,2.54
05/01/2021 07:01:14,2.32,2.79,2.79
05/01/2021 07:03:14,1.9,2.37,2.29
05/01/2021 07:05:14,1.49,1.9,1.75
05/01/2021 07:07:14,2.04,2.21,2.21
05/01/2021 07:09:14,2.0,2.27,2.27
05/01/2021 07:11:14,1.93,2.43,2.27
05/01/2021 07:13:14,1.62,2.03,2.03
05/01/2021 07:15:14,1.88,2.1,2.1
05/01/2021 07:17:14,2.05,2.49,2.49
05/01/2021 07:19:15,1.22,1.71,1.71
05/01/2021 07:21:15,1.73,2.12,2.12
05/01/2021 07:23:15,1.36,1.88,1.88
05/01/2021 07:25:15,1.05,1.45,1.3
05/01/2021 07:27:15,1.02,1.29,1.29
05/01/2021 07:29:15,1.26,1.54,1.54
05/01/2021 07:31:15,1.21,1.68,1.62
05/01/2021 07:33:15,1.72,1.98,1.98
05/01/2021 07:35:15,1.37,1.68,1.68
05/01/2021 07:37:15,1.43,1.48,1.43
05/01/2021 07:39:15,1.3,1.63,1.63
05/01/2021 07:41:15,1.48,1.98,1.88
05/01/2021 07:43:15,1.93,2.03,2.03
05/01/2021 07:45:15,1.37,1.95,1.75
05/01/2021 07:47:15,1.79,2.04,2.04
05/01/2021 07:49:15,1.58,1.79,1.79
05/01/2021 07:51:15,1.22,1.27,1.27
