InstrumentName, SAMS
StartTime, 2021-05-01 00:00:00
EndTime, 2021-05-31 00:00:00
Date,42603,68108,85101,Ambient Avg Temperature,Barometric pressure,Carbon monoxide,Nitric oxide,Nitrogen dioxide,PM10 Total 0-10um STP,PM2.5 - Local Conditions,Relative Humidity,Wind Direction,Wind speed
05/01/2021 00:58:00,16.2,0.808,26.388889,25.6,,0.28,2.6,13.6,35.143994,8.4,18.0,131.3,2.0
05/01/2021 00:59:00,24.5,0.808,84.516216,25.6,,0.25,4.8,19.7,106.424574,32.4,18.0,111.6,2.6
05/01/2021 01:00:00,33.1,0.808,90.359459,25.6,,0.27,9.1,23.9,109.991705,19.7,18.0,120.3,2.8
05/01/2021 01:01:00,34.5,0.808,80.166667,25.6,,0.28,8.7,25.7,104.036147,13.3,18.0,124.4,1.9
05/01/2021 01:02:00,34.2,0.808,157.131579,25.6,,0.28,8.6,25.6,188.871825,21.7,18.0,123.7,2.0
05/01/2021 01:03:00,33.6,0.808,58.436111,25.6,,0.32,8.4,25.2,72.304192,15.0,18.0,128.8,1.4
05/01/2021 01:04:00,32.2,0.808,49.591892,25.6,,0.37,7.6,24.6,60.269003,6.0,17.8,148.9,1.3
05/01/2021 01:05:00,20.3,0.808,22.244444,25.6,,0.41,3.6,16.6,27.017139,3.9,17.2,143.2,1.4
05/01/2021 01:06:00,22.4,0.808,10.468421,25.6,,0.35,4.0,18.4,13.306949,3.8,17.2,137.0,1.5
05/01/2021 01:07:00,12.5,0.808,16.338462,25.6,,0.31,1.9,10.5,20.472229,3.5,17.2,138.0,1.4
05/01/2021 01:08:00,10.5,0.808,17.476923,25.6,,0.26,1.3,9.2,21.216674,2.9,17.2,137.6,1.5
05/01/2021 01:09:00,10.8,0.808,8.992308,25.6,,0.25,1.3,9.4,11.456177,4.0,17.2,146.1,2.8
05/01/2021 01:10:00,11.3,0.808,1.516667,25.6,,0.32,1.4,9.8,1.881791,1.5,17.4,141.8,2.1
05/01/2021 01:11:00,13.9,0.808,5.493103,25.6,,0.36,3.0,10.8,5.996916,2.5,18.0,131.8,2.0
05/01/2021 01:12:00,22.2,0.808,23.131579,25.6,,0.28,4.3,17.9,29.777788,4.0,18.0,155.8,2.1
05/01/2021 01:13:00,15.1,0.808,34.307692,25.6,,0.25,2.1,12.9,39.548625,3.2,18.0,153.7,1.7
05/01/2021 01:14:00,12.9,0.808,7.713158,25.6,,0.24,1.8,11.0,10.32917,3.3,18.0,175.2,0.9
05/01/2021 01:15:00,13.0,0.808,20.611765,25.6,,0.24,1.7,11.3,26.986121,4.3,18.0,154.0,0.8
05/01/2021 01:16:00,13.3,0.808,36.881579,25.6,,0.23,1.8,11.5,43.891219,4.5,18.0,169.6,0.9
05/01/2021 01:17:00,13.8,0.808,17.278947,25.6,,0.24,1.8,12.0,21.030563,5.4,18.0,151.4,0.7
05/01/2021 01:18:00,14.1,0.808,21.3,25.6,,0.25,1.8,12.3,28.940288,4.9,18.0,150.1,0.9
05/01/2021 01:19:00,14.4,0.808,49.105263,25.6,,0.26,1.9,12.4,57.601409,2.2,18.0,157.3,2.7
05/01/2021 01:20:00,14.1,0.808,20.381579,25.6,,0.22,1.8,12.3,23.41899,3.1,18.0,148.6,1.9
05/01/2021 01:21:00,14.1,0.808,3.053846,25.6,,0.23,1.9,12.1,4.156483,1.7,18.0,143.2,1.1
05/01/2021 01:22:00,14.1,0.808,9.674359,25.6,,0.25,1.9,12.1,12.376393,2.6,18.0,148.2,1.3
05/01/2021 01:23:00,13.6,0.808,14.302564,25.4,,0.23,1.9,11.6,17.547079,4.1,18.0,156.2,1.7
05/01/2021 01:24:00,12.5,0.808,9.6,24.8,,0.21,1.7,10.7,11.261221,2.0,18.0,159.6,1.6
05/01/2021 01:25:00,11.7,0.808,2.902778,24.8,,0.22,1.7,10.0,4.052802,1.6,18.0,143.4,1.6
05/01/2021 01:26:00,11.2,0.808,9.584211,24.8,,0.24,1.6,9.6,12.158406,2.2,18.0,145.8,1.6
05/01/2021 01:27:00,11.2,0.808,26.051282,24.8,,0.24,1.6,9.5,35.392409,5.2,18.0,144.8,1.7
05/01/2021 01:28:00,11.7,0.808,67.017949,24.8,,0.22,1.7,9.9,80.901355,5.3,18.2,145.2,1.9
05/01/2021 01:29:00,11.4,0.808,42.924324,24.8,,0.23,1.6,9.7,51.139557,3.6,18.8,169.4,1.5
05/01/2021 01:30:00,11.6,0.808,20.457143,24.8,,0.23,1.8,9.8,25.183061,2.6,18.8,163.2,1.4
05/01/2021 01:31:00,12.5,0.808,17.222222,24.8,,0.25,2.0,10.4,21.532445,3.9,18.8,175.1,1.0
05/01/2021 01:32:00,13.1,0.808,18.52,24.8,,0.27,2.1,11.0,22.522442,2.5,18.8,160.6,2.0
05/01/2021 01:33:00,13.0,0.808,13.511111,24.8,,0.25,2.2,10.8,16.737145,1.8,18.8,152.8,1.6
05/01/2021 01:34:00,13.2,0.808,16.559459,24.8,,0.24,2.3,10.8,21.006509,1.5,18.8,149.4,2.1
05/01/2021 01:35:00,13.2,0.808,24.578947,24.8,,0.23,2.4,10.7,30.040236,1.6,18.8,138.6,1.7
05/01/2021 01:36:00,13.5,0.808,16.652778,24.6,,0.26,2.5,10.9,19.947337,2.0,18.9,128.4,1.5
05/01/2021 01:37:00,13.9,0.808,8.766667,24.1,,0.26,2.6,11.3,10.676284,2.0,19.5,135.8,1.3
05/01/2021 01:38:00,14.0,0.808,8.373684,24.1,,0.26,2.5,11.4,10.676284,3.0,19.5,150.9,2.3
05/01/2021 01:39:00,13.5,0.808,11.589474,24.1,,0.27,2.3,11.1,14.255616,2.9,19.5,134.5,1.9
05/01/2021 01:40:00,13.0,0.808,23.784615,24.1,,0.29,2.2,10.7,32.861972,4.8,19.5,160.2,1.4
05/01/2021 01:41:00,13.2,0.808,62.75641,24.1,,0.28,2.2,11.0,74.394569,4.9,19.5,144.3,2.2
05/01/2021 01:42:00,12.8,0.808,19.2,24.1,,0.28,2.1,10.7,23.790217,3.2,19.5,141.4,2.0
05/01/2021 01:43:00,12.9,0.808,21.413514,24.1,,0.26,2.0,10.8,26.567285,3.2,19.5,132.8,1.4
05/01/2021 01:44:00,12.9,0.808,23.319444,24.1,,0.26,2.0,10.9,28.542089,4.6,19.7,141.6,0.8
05/01/2021 01:45:00,13.4,0.808,21.302941,24.1,,0.27,2.1,11.3,26.505572,2.8,20.1,133.0,1.8
05/01/2021 01:46:00,14.2,0.808,21.241026,24.1,,0.27,2.3,11.8,25.363889,4.0,19.5,137.6,2.3
05/01/2021 01:47:00,15.3,0.808,9.778947,24.1,,0.28,2.7,12.6,12.249956,4.1,19.7,139.4,2.1
05/01/2021 01:48:00,29.9,0.808,16.88,24.1,,0.36,8.0,21.9,22.123976,2.9,20.1,146.6,1.6
05/01/2021 01:49:00,25.4,0.808,29.664865,24.1,,0.39,5.3,20.1,35.052771,4.7,19.7,137.7,1.6
05/01/2021 01:50:00,16.7,0.808,15.444444,24.1,,0.32,2.6,14.0,19.470333,4.2,20.3,132.1,1.4
05/01/2021 01:51:00,18.9,0.808,25.157143,24.1,,0.29,3.0,15.8,31.103163,3.9,20.3,135.5,1.4
05/01/2021 01:52:00,19.2,0.808,22.224324,24.1,,0.29,3.1,16.0,26.567285,3.0,20.3,158.5,1.7
05/01/2021 01:53:00,19.0,0.808,8.688889,24.1,,0.25,3.0,15.9,11.139129,3.3,20.3,142.0,1.7
05/01/2021 01:54:00,19.5,0.808,18.722222,24.1,,0.27,3.1,16.4,23.327372,4.2,20.3,139.6,1.3
05/01/2021 01:55:00,20.6,0.808,23.030556,24.1,,0.35,3.4,17.1,29.03579,6.0,20.3,141.2,1.3
05/01/2021 01:56:00,21.7,0.808,27.605405,24.1,,0.35,3.7,18.0,33.571668,5.8,20.3,139.2,1.5
05/01/2021 01:57:00,22.2,0.808,22.783784,24.1,,0.31,3.7,18.5,29.004933,5.1,20.3,129.7,1.2
05/01/2021 01:58:00,25.1,0.808,50.705263,23.9,,0.29,4.5,20.6,65.123876,6.1,20.5,155.9,1.0
05/01/2021 01:59:00,30.4,0.808,80.775676,23.3,,0.37,6.2,24.2,97.064992,8.1,20.9,137.4,1.3
05/01/2021 02:00:00,22.1,0.808,32.856757,23.3,,0.38,3.8,18.3,39.823113,7.0,20.3,146.4,1.2
05/01/2021 02:01:00,25.7,0.808,19.089744,23.3,,0.34,4.5,21.2,22.958302,2.8,20.5,139.9,1.2
05/01/2021 02:02:00,26.5,0.808,15.22,23.3,,0.35,5.7,20.7,19.942332,3.7,21.1,140.4,1.1
05/01/2021 02:03:00,27.1,0.808,27.371795,23.3,,0.33,6.0,21.1,32.744817,3.5,21.1,151.8,0.9
05/01/2021 02:04:00,27.8,0.808,15.797297,23.3,,0.31,5.9,21.9,19.850006,4.4,21.1,133.4,1.0
05/01/2021 02:05:00,28.0,0.808,22.497436,23.3,,0.33,5.7,22.3,27.451482,4.4,21.1,135.2,1.7
05/01/2021 02:06:00,28.9,0.808,23.738462,23.3,,0.32,5.6,23.3,31.513808,6.3,21.1,123.4,1.1
05/01/2021 02:07:00,33.7,0.808,36.318919,23.3,,0.31,6.0,27.7,42.962184,5.1,21.1,143.3,1.3
05/01/2021 02:08:00,37.8,0.808,11.421622,23.3,,0.32,7.8,30.0,15.603028,4.0,21.1,128.5,1.2
05/01/2021 02:09:00,40.0,0.808,39.44,23.3,,0.32,9.0,31.0,48.224744,7.1,21.1,150.8,1.0
05/01/2021 02:10:00,31.2,0.808,31.917949,23.3,,0.32,4.9,26.2,38.407454,6.0,21.1,140.6,1.1
05/01/2021 02:11:00,21.4,0.808,22.442105,23.3,,0.3,3.3,18.0,29.051792,5.8,21.1,146.2,1.8
05/01/2021 02:12:00,21.3,0.808,38.526316,23.3,,0.31,3.6,17.6,47.824666,7.9,21.1,133.9,1.7
05/01/2021 02:13:00,21.7,0.808,46.058824,23.3,,0.33,3.7,17.9,56.780251,7.2,21.1,141.4,0.9
05/01/2021 02:14:00,22.3,0.808,41.327027,23.3,,0.36,3.8,18.4,49.301876,6.0,21.1,140.5,1.1
05/01/2021 02:15:00,22.8,0.808,14.121053,23.3,,0.37,3.9,18.9,17.941944,6.0,21.1,146.2,1.3
05/01/2021 02:16:00,23.1,0.808,43.088889,23.3,,0.36,3.8,19.2,56.103196,7.6,21.1,145.7,1.1
05/01/2021 02:17:00,22.8,0.808,96.763158,23.3,,0.38,3.5,19.2,115.437788,9.1,21.3,142.2,1.0
05/01/2021 02:18:00,22.2,0.808,44.643243,23.3,,0.41,3.3,18.9,57.980484,9.0,21.9,143.2,1.0
05/01/2021 02:19:00,22.3,0.808,77.294737,23.3,,0.43,3.2,19.0,95.126154,8.3,21.9,172.1,1.1
05/01/2021 02:20:00,22.3,0.808,72.366667,23.3,,0.43,3.2,19.1,87.863206,3.7,21.9,160.4,1.7
05/01/2021 02:21:00,21.4,0.808,45.794872,23.3,,0.34,3.1,18.2,53.948932,8.2,21.9,165.0,1.9
05/01/2021 02:22:00,20.7,0.808,15.068421,23.3,,0.28,3.1,17.6,19.511479,3.1,21.9,172.9,1.0
05/01/2021 02:23:00,20.1,0.808,34.931579,23.3,,0.28,3.0,17.0,46.039705,4.7,21.9,163.1,0.7
05/01/2021 02:24:00,19.8,0.808,56.342105,23.1,,0.29,3.0,16.7,69.048156,3.8,21.9,154.1,0.3
05/01/2021 02:25:00,19.9,0.808,46.443243,22.5,,0.32,3.1,16.8,55.955335,5.5,21.9,163.5,0.7
05/01/2021 02:26:00,20.1,0.808,22.9,22.5,,0.35,3.2,16.9,27.072192,5.8,21.9,170.7,2.0
05/01/2021 02:27:00,19.6,0.808,13.367568,22.5,,0.33,3.2,16.4,18.017434,4.3,22.1,151.2,1.0
05/01/2021 02:28:00,19.9,0.808,29.952632,22.5,,0.35,3.3,16.5,36.403197,5.4,22.7,161.1,1.2
05/01/2021 02:29:00,20.1,0.808,93.252632,22.5,,0.35,3.3,16.8,129.928104,5.8,22.7,154.1,1.2
05/01/2021 02:30:00,19.8,0.808,303.941026,22.5,,0.31,3.0,16.7,362.221014,16.7,22.7,151.3,1.3
05/01/2021 02:31:00,25.6,0.808,134.189474,22.5,,0.33,7.6,17.9,162.034127,12.3,22.7,156.4,1.5
05/01/2021 02:32:00,29.3,0.808,77.65,22.5,,0.31,8.2,21.0,91.038686,5.9,22.7,152.4,1.5
05/01/2021 02:33:00,15.8,0.808,21.581081,22.5,,0.26,2.7,13.0,25.476099,5.8,22.7,144.3,1.7
05/01/2021 02:34:00,14.3,0.808,3.731579,22.5,,0.28,2.7,11.5,4.911055,2.5,22.7,164.8,1.5
05/01/2021 02:35:00,15.7,0.808,10.55641,22.5,,0.3,3.6,12.1,13.351931,3.6,22.7,153.7,1.5
05/01/2021 02:36:00,17.2,0.808,26.02,22.5,,0.32,4.3,12.9,34.960574,4.6,22.7,144.6,1.6
05/01/2021 02:37:00,17.6,0.808,52.5,22.5,,0.3,4.2,13.3,61.019861,10.1,22.7,155.5,1.2
05/01/2021 02:38:00,17.4,0.808,4.582051,22.5,,0.28,4.0,13.4,6.077431,3.0,22.9,151.5,1.2
05/01/2021 02:39:00,17.4,0.808,9.170588,22.5,,0.27,3.8,13.6,11.111262,3.7,23.4,163.9,1.3
05/01/2021 02:40:00,17.1,0.808,5.908108,22.5,,0.28,3.5,13.6,8.440876,2.9,23.4,154.6,1.2
05/01/2021 02:41:00,16.9,0.808,15.538462,22.5,,0.3,3.3,13.6,18.201598,3.7,23.4,164.4,1.1
05/01/2021 02:42:00,17.3,0.808,5.34,22.5,,0.27,3.3,13.9,7.305195,2.7,23.4,171.1,1.1
05/01/2021 02:43:00,18.3,0.808,14.033333,22.5,,0.28,3.4,14.8,16.94314,2.8,23.6,157.4,1.1
05/01/2021 02:44:00,18.4,0.808,9.120513,22.5,,0.29,3.3,15.0,10.988486,3.5,24.2,166.0,1.2
05/01/2021 02:45:00,18.8,0.808,10.055556,22.3,,0.29,3.4,15.4,12.933523,3.6,24.2,178.1,0.8
05/01/2021 02:46:00,20.0,0.808,25.705128,21.7,,0.29,3.8,16.2,31.959958,5.1,24.2,182.3,1.0
05/01/2021 02:47:00,20.9,0.808,27.373684,21.7,,0.31,3.9,16.9,32.296701,2.8,24.2,150.2,1.4
05/01/2021 02:48:00,21.4,0.808,8.302632,21.7,,0.26,4.0,17.4,10.56148,2.9,24.2,172.3,1.4
05/01/2021 02:49:00,21.5,0.808,10.051351,21.7,,0.26,4.0,17.4,11.877839,3.0,24.2,160.4,1.0
05/01/2021 02:50:00,20.9,0.808,8.581081,21.7,,0.26,3.6,17.2,11.786,2.2,24.2,162.1,0.5
05/01/2021 02:51:00,19.6,0.808,27.635135,21.7,,0.26,3.2,16.3,31.806893,3.7,24.2,167.8,1.6
05/01/2021 02:52:00,18.7,0.808,6.313514,21.7,,0.25,3.0,15.7,8.051215,2.4,24.2,162.2,1.5
05/01/2021 02:53:00,18.3,0.808,15.042105,21.7,,0.27,2.9,15.3,19.622924,3.4,24.2,159.0,1.0
05/01/2021 02:54:00,17.6,0.808,39.036842,21.7,,0.28,2.6,14.9,48.7971,5.2,24.2,163.1,1.7
05/01/2021 02:55:00,17.0,0.808,54.62,21.7,,0.26,2.5,14.4,66.675084,9.0,24.0,165.8,1.1
05/01/2021 02:56:00,17.4,0.808,50.238462,21.7,,0.26,2.7,14.7,61.072908,2.6,23.4,148.3,0.9
05/01/2021 02:57:00,17.7,0.808,41.912821,21.7,,0.28,2.7,14.9,50.817557,4.0,23.6,167.0,1.5
05/01/2021 02:58:00,18.5,0.808,30.528947,21.7,,0.28,3.0,15.4,35.602903,6.1,24.0,154.5,1.6
05/01/2021 02:59:00,19.5,0.808,12.34,21.7,,0.3,3.3,16.1,15.061589,4.9,23.4,155.8,1.2
05/01/2021 03:00:00,28.6,0.808,12.068421,21.7,,0.28,5.1,23.5,14.939137,3.2,23.4,174.8,0.3
05/01/2021 03:01:00,22.7,0.808,13.055556,21.7,,0.28,3.0,19.7,15.88814,3.6,23.4,161.2,0.6
05/01/2021 03:02:00,24.6,0.808,9.770588,21.7,,0.28,4.2,20.3,11.694161,2.9,23.4,183.3,0.5
05/01/2021 03:03:00,39.5,0.808,7.568421,21.7,,0.27,8.9,30.5,9.673704,3.3,23.6,173.5,0.6
05/01/2021 03:04:00,49.1,0.808,19.594872,21.7,,0.29,11.1,38.0,25.439392,3.8,24.0,188.4,0.8
05/01/2021 03:05:00,52.5,0.808,33.148649,21.7,,0.3,15.3,37.2,39.184622,2.6,23.6,165.6,0.9
05/01/2021 03:06:00,36.6,0.808,7.919444,21.7,,0.31,7.9,28.7,10.194124,3.4,24.0,168.8,1.3
05/01/2021 03:07:00,27.4,0.808,14.711111,21.7,,0.27,3.4,23.9,18.153501,3.7,23.4,188.6,0.6
05/01/2021 03:08:00,33.2,0.808,16.754054,21.7,,0.29,3.9,29.2,20.29641,3.2,23.4,193.0,0.5
05/01/2021 03:09:00,28.9,0.808,14.437838,21.7,,0.3,2.1,26.7,18.031049,3.5,23.4,138.9,0.1
05/01/2021 03:10:00,25.7,0.808,19.997297,21.5,,0.29,1.7,24.0,24.263121,5.7,23.4,165.9,0.7
05/01/2021 03:11:00,26.7,0.808,17.657895,20.9,,0.28,2.1,24.6,22.288271,5.3,23.4,154.7,0.2
05/01/2021 03:12:00,36.5,0.808,26.894737,20.9,,0.3,4.5,31.9,33.279747,5.6,23.4,192.1,0.8
05/01/2021 03:13:00,32.4,0.808,30.002632,20.9,,0.31,3.8,28.6,34.897936,3.9,23.4,164.4,0.3
05/01/2021 03:14:00,24.6,0.808,11.934286,20.9,,0.3,2.6,21.9,14.533174,4.4,23.4,175.6,1.0
05/01/2021 03:15:00,24.7,0.808,12.624324,20.9,,0.28,2.3,22.4,15.784981,4.0,23.4,207.6,0.8
05/01/2021 03:16:00,24.2,0.808,19.124324,20.9,,0.25,2.1,22.1,23.265291,3.2,23.2,181.0,1.0
05/01/2021 03:17:00,23.3,0.808,19.287179,20.9,,0.27,2.0,21.3,24.05912,3.8,22.9,176.5,0.6
05/01/2021 03:18:00,22.6,0.808,28.589744,20.9,,0.3,1.9,20.6,35.44751,5.3,23.4,206.2,0.3
05/01/2021 03:19:00,22.3,0.808,45.563158,20.9,,0.3,1.9,20.4,57.766313,4.7,23.4,164.2,0.1
05/01/2021 03:20:00,22.3,0.808,73.58,20.9,,0.32,1.9,20.3,87.80968,6.1,23.4,183.9,1.1
05/01/2021 03:21:00,21.9,0.808,45.986486,20.9,,0.3,2.0,19.9,56.025996,8.4,23.4,168.9,0.6
05/01/2021 03:22:00,21.4,0.808,39.316667,20.9,,0.28,2.0,19.4,46.591645,5.4,23.4,183.7,0.6
05/01/2021 03:23:00,21.2,0.808,26.112821,20.9,,0.29,2.1,19.0,32.882832,5.8,23.4,171.2,0.3
05/01/2021 03:24:00,22.3,0.808,36.963158,20.9,,0.5,2.5,19.8,44.332286,5.4,23.4,187.8,0.4
05/01/2021 03:25:00,23.4,0.808,23.3,20.9,,0.65,2.7,20.7,28.333583,5.2,23.4,168.7,0.1
05/01/2021 03:26:00,24.0,0.808,31.213514,20.9,,0.48,2.7,21.2,39.935696,4.3,23.4,176.8,0.9
05/01/2021 03:27:00,23.3,0.808,58.315385,20.9,,0.35,2.7,20.5,69.246299,4.7,23.4,174.4,0.8
05/01/2021 03:28:00,23.0,0.808,39.95641,20.9,,0.33,2.6,20.3,51.53781,6.5,23.4,156.5,0.6
05/01/2021 03:29:00,23.2,0.808,82.337838,20.9,,0.34,2.6,20.6,101.060515,6.6,23.4,169.7,0.6
05/01/2021 03:30:00,23.7,0.808,77.069231,20.9,,0.37,2.6,21.1,90.160635,6.0,23.4,152.1,0.5
05/01/2021 03:31:00,23.4,0.808,17.642105,20.9,,0.35,2.4,21.0,21.097527,5.4,23.4,152.9,0.8
05/01/2021 03:32:00,22.6,0.808,19.34,20.9,,0.33,2.3,20.2,26.379542,4.0,23.4,166.9,0.7
05/01/2021 03:33:00,22.8,0.808,53.64,20.9,,0.31,2.4,20.4,64.941304,5.5,23.4,184.5,0.0
