InstrumentName, College View Elem (A2JCKC55_2.3)
StartTime, 2021-05-01 00:00:00
EndTime, 2021-05-31 00:00:00
Date,no2Conc,pm10ConcMass,pm10ConcNum,pm1ConcMass,pm1ConcNum,pm2_5ConcMass,pm2_5ConcMass_p,pm2_5ConcNum,relHumid,temperature
05/01/2021 00:06:26,56.18309,0.235294,2.871176,0.0,2.842941,0.235294,,2.864118,12.391851,32.95224
05/01/2021 00:13:54,58.277092,0.235294,2.984118,0.0,2.923529,0.235294,,2.965294,13.199054,32.119095
05/01/2021 00:21:22,56.210052,0.235294,3.028235,0.0,2.969412,0.235294,,3.009412,14.050508,31.315331
05/01/2021 00:28:50,51.851292,0.235294,3.109412,0.0,3.042353,0.235294,,3.090588,13.112078,30.989548
05/01/2021 00:36:18,49.986458,0.705882,2.8,0.0,2.687647,0.235294,,2.783529,13.560693,30.877396
05/01/2021 00:43:45,50.026901,0.470588,2.950588,0.0,2.876471,0.470588,,2.928235,13.926909,30.70916
05/01/2021 00:51:13,51.289593,0.470588,2.856471,0.0,2.791765,0.235294,,2.837059,14.622721,30.722511
05/01/2021 00:58:41,50.148224,0.235294,3.074118,0.0,2.988235,0.235294,,3.057647,14.879072,30.468834
05/01/2021 01:06:09,48.14859,0.470588,3.081176,0.0,3.019412,0.470588,,3.057647,14.836347,30.159073
05/01/2021 01:13:37,49.514633,0.705882,3.271765,0.0,3.203529,0.470588,,3.26,14.856184,29.721138
05/01/2021 01:21:05,48.836105,0.470588,2.685882,0.0,2.624706,0.470588,,2.662353,16.366827,29.016174
05/01/2021 01:28:33,47.204941,0.235294,2.636471,0.0,2.556471,0.235294,,2.617647,16.330206,28.367287
05/01/2021 01:36:00,47.717205,0.235294,2.604706,0.0,2.532941,0.235294,,2.594118,17.212177,27.774475
05/01/2021 01:43:27,50.916626,0.705882,2.975294,0.235294,2.91,0.470588,,2.951765,18.550392,27.112228
05/01/2021 01:50:55,49.510143,0.470588,2.887059,0.235294,2.841765,0.470588,,2.879412,19.182116,26.423286
05/01/2021 01:58:23,47.186966,0.705882,2.452941,0.235294,2.384118,0.705882,,2.435294,19.725338,25.761047
05/01/2021 02:05:50,49.478687,0.705882,2.904706,0.470588,2.833529,0.705882,,2.894706,21.263447,25.323112
05/01/2021 02:13:18,50.017914,2.176471,3.692941,0.470588,3.544706,1.235294,,3.668823,21.557945,24.786377
05/01/2021 02:20:46,53.648716,2.176471,4.078823,0.941176,3.944706,1.941176,,4.057647,21.974518,24.367134
05/01/2021 02:28:14,49.555077,2.647059,4.732941,1.235294,4.588823,2.647059,,4.725883,22.294956,24.011978
05/01/2021 02:35:41,54.075607,2.470588,5.152941,1.705882,5.010588,2.470588,,5.131764,22.737469,23.718239
05/01/2021 02:43:09,53.729599,2.411765,4.234118,1.176471,4.134706,1.941176,,4.214706,24.309147,23.44854
05/01/2021 02:50:37,50.229111,2.117647,3.984706,1.176471,3.885294,1.882353,,3.965883,23.799496,23.250938
05/01/2021 02:58:04,54.713692,3.117647,4.68,1.647059,4.542353,2.882353,,4.661177,24.454109,23.023956
05/01/2021 03:05:32,60.317173,2.058824,4.567059,1.470588,4.468235,1.764706,,4.539412,25.027847,22.813004
05/01/2021 03:13:00,63.831142,4.235294,6.041764,2.235294,5.832942,3.529412,,6.011177,24.684519,22.687492
05/01/2021 03:20:27,64.302971,4.941176,7.821177,3.0,7.574706,4.705883,,7.788236,23.703365,22.644768
05/01/2021 03:27:55,66.068939,4.647059,7.203529,3.176471,7.041176,4.176471,,7.185882,24.093996,22.505913
05/01/2021 03:35:23,71.640968,4.176471,5.761177,2.0,5.574117,3.235294,,5.735294,24.513618,22.193481
05/01/2021 03:42:51,75.051582,5.0,7.52647,3.529412,7.308235,4.235294,,7.50706,25.508507,21.89975
05/01/2021 03:50:18,64.136711,2.705882,5.191765,1.705882,5.105295,2.705882,,5.187059,24.509041,21.573967
05/01/2021 03:57:46,64.797256,2.588235,5.04,1.823529,4.921764,2.588235,,5.024118,25.508507,21.363014
05/01/2021 04:05:14,81.234734,5.176471,9.088235,3.941176,8.837059,5.176471,,9.071177,28.163576,20.967804
05/01/2021 04:12:41,79.549644,5.647059,7.92,3.235294,7.679412,5.176471,,7.888824,29.608606,20.500496
05/01/2021 04:20:09,87.993065,4.705883,7.094118,2.764706,6.816471,4.705883,,7.081765,30.933088,20.05188
05/01/2021 04:27:37,100.368347,3.470588,5.315295,2.0,5.143529,2.764706,,5.285882,31.83795,19.643318
05/01/2021 04:35:05,113.435646,4.705883,7.404706,3.0,7.168235,4.0,,7.378824,33.015945,19.250786
05/01/2021 04:42:32,117.583214,4.705883,6.84,3.0,6.635294,4.0,,6.816471,33.046463,18.938354
05/01/2021 04:50:01,130.389893,4.705883,7.408236,3.470588,7.159412,4.705883,,7.380001,33.604942,18.65797
05/01/2021 04:57:29,138.231155,4.235294,7.175294,2.529412,7.001177,3.764706,,7.150589,34.10849,18.489738
05/01/2021 05:05:08,134.168976,3.529412,5.181176,1.764706,5.037059,2.529412,,5.146471,33.664455,18.374912
05/01/2021 05:12:36,138.401917,2.764706,5.756471,2.0,5.59647,2.764706,,5.730588,32.652782,18.318836
05/01/2021 05:20:04,141.331726,3.470588,5.438824,1.823529,5.316471,2.764706,,5.42,32.794689,18.26276
05/01/2021 05:27:32,161.197784,4.647059,6.364118,2.705882,6.171176,4.117647,,6.345294,33.40963,18.206684
05/01/2021 05:34:59,173.618011,4.529412,6.585882,2.294118,6.418823,3.764706,,6.568235,35.286488,18.16396
05/01/2021 05:42:27,178.475555,3.0,5.251765,2.0,5.121176,2.529412,,5.236471,33.151752,18.078506
05/01/2021 05:49:55,169.582794,4.529412,5.630589,2.235294,5.352353,3.764706,,5.604706,31.572443,18.10788
05/01/2021 05:57:23,158.897095,3.764706,5.625883,2.0,5.424117,3.470588,,5.606471,31.398489,18.078506
05/01/2021 06:04:50,165.655411,4.0,6.917647,3.0,6.700588,4.0,,6.907647,32.899979,17.9263
05/01/2021 06:12:18,215.938446,6.235294,8.244707,3.705882,7.962353,5.705883,,8.20647,35.989929,17.629894
05/01/2021 06:19:46,237.768204,4.529412,7.510588,3.058824,7.318235,4.0,,7.477059,37.454796,17.320133
05/01/2021 06:27:14,292.436951,6.352941,9.345881,4.764706,9.051765,6.294117,,9.314117,39.653622,17.010376
05/01/2021 06:34:41,290.89566,5.941176,8.474117,3.529412,8.237647,5.0,,8.445294,36.806286,16.924927
05/01/2021 06:42:09,284.977631,7.941176,10.008236,5.0,9.755882,7.470588,,9.971177,35.90448,16.911575
05/01/2021 06:49:37,304.983002,6.764706,8.881176,3.588235,8.56647,6.0,,8.837059,37.618065,16.855495
05/01/2021 06:57:05,320.719482,5.411765,7.856471,3.0,7.651764,5.411765,,7.822353,35.698483,16.770046
05/01/2021 07:04:32,284.433929,2.235294,4.775295,1.470588,4.644706,2.235294,,4.760588,32.690929,16.770046
05/01/2021 07:12:00,251.509537,3.705882,5.407058,2.0,5.17353,3.470588,,5.383529,31.270313,16.924927
05/01/2021 07:19:28,345.038666,5.705883,7.881176,3.529412,7.654118,5.470588,,7.847059,36.214237,16.727322
05/01/2021 07:26:56,320.148804,3.235294,5.890588,2.0,5.728824,3.235294,,5.874118,34.654766,16.486992
05/01/2021 07:34:23,309.153046,4.470588,7.461177,3.0,7.290588,4.470588,,7.430588,35.043869,16.543068
05/01/2021 07:41:51,327.536224,6.647059,8.985882,4.529412,8.851765,5.588235,,8.960588,36.438545,16.417564
05/01/2021 07:49:19,295.474609,3.235294,4.662353,1.529412,4.524117,2.705882,,4.635294,32.58564,16.292057
05/01/2021 07:56:47,264.010651,2.470588,3.455294,1.235294,3.350588,2.235294,,3.436471,32.082092,16.305408
05/01/2021 08:04:15,245.362335,2.411765,3.222353,0.941176,3.085294,1.941176,,3.184706,30.93614,16.374836
05/01/2021 08:11:46,235.746109,2.0,3.532942,1.0,3.418235,1.764706,,3.515882,31.132982,16.334782
