InstrumentName, I-25 Globeville,
StartTime, 2020-05-01 00:00:00,
EndTime, 2020-05-31 23:59:59,
Date,NO2,PM2.5
05/01/2020 00:00:00.000000,24.0,4.4
05/01/2020 01:00:00.000000,18.0,5.2
05/01/2020 02:00:00.000000,19.0,3.8
05/01/2020 03:00:00.000000,15.0,3.3
05/01/2020 04:00:00.000000,11.0,2.9
05/01/2020 05:00:00.000000,,14.9
05/01/2020 06:00:00.000000,12.0,9.5
05/01/2020 07:00:00.000000,24.0,8.8
05/01/2020 08:00:00.000000,23.0,8.1
05/01/2020 09:00:00.000000,30.0,6.4
05/01/2020 10:00:00.000000,23.0,7.6
05/01/2020 11:00:00.000000,26.0,8.3
05/01/2020 12:00:00.000000,35.0,8.5
05/01/2020 13:00:00.000000,26.0,8.5
05/01/2020 14:00:00.000000,37.0,11.7
05/01/2020 15:00:00.000000,30.0,11.7
05/01/2020 16:00:00.000000,16.0,9.3
05/01/2020 17:00:00.000000,7.0,6.3
05/01/2020 18:00:00.000000,,6.7
05/01/2020 19:00:00.000000,10.0,6.3
05/01/2020 20:00:00.000000,8.0,6.0
05/01/2020 21:00:00.000000,6.0,5.5
05/01/2020 22:00:00.000000,17.0,5.6
05/01/2020 23:00:00.000000,24.0,6.6
05/02/2020 00:00:00.000000,15.0,4.9
05/02/2020 01:00:00.000000,15.0,9.3
05/02/2020 02:00:00.000000,3.0,12.7
05/02/2020 03:00:00.000000,8.0,5.9
05/02/2020 04:00:00.000000,10.0,4.5
05/02/2020 05:00:00.000000,,3.3
05/02/2020 06:00:00.000000,3.0,2.6
05/02/2020 07:00:00.000000,2.0,2.9
05/02/2020 08:00:00.000000,2.0,2.8
05/02/2020 09:00:00.000000,3.0,3.0
05/02/2020 10:00:00.000000,5.0,3.8
05/02/2020 11:00:00.000000,2.0,4.8
05/02/2020 12:00:00.000000,4.0,5.8
05/02/2020 13:00:00.000000,4.0,6.5
05/02/2020 14:00:00.000000,3.0,6.0
05/02/2020 15:00:00.000000,3.0,7.1
05/02/2020 16:00:00.000000,3.0,7.3
05/02/2020 17:00:00.000000,3.0,7.2
05/02/2020 18:00:00.000000,3.0,7.2
05/02/2020 19:00:00.000000,2.0,6.7
05/02/2020 20:00:00.000000,9.0,8.3
05/02/2020 21:00:00.000000,9.0,7.5
05/02/2020 22:00:00.000000,12.0,9.1
05/02/2020 23:00:00.000000,12.0,10.7
05/03/2020 00:00:00.000000,11.0,11.8
05/03/2020 01:00:00.000000,6.0,8.5
05/03/2020 02:00:00.000000,9.0,8.3
05/03/2020 03:00:00.000000,10.0,12.2
05/03/2020 04:00:00.000000,5.0,8.1
05/03/2020 05:00:00.000000,,6.6
05/03/2020 06:00:00.000000,4.0,5.9
05/03/2020 07:00:00.000000,11.0,7.4
05/03/2020 08:00:00.000000,14.0,11.8
05/03/2020 09:00:00.000000,18.0,12.6
05/03/2020 10:00:00.000000,13.0,15.1
05/03/2020 11:00:00.000000,11.0,15.8
05/03/2020 12:00:00.000000,9.0,14.6
05/03/2020 13:00:00.000000,14.0,16.0
05/03/2020 14:00:00.000000,17.0,16.4
05/03/2020 15:00:00.000000,15.0,12.9
05/03/2020 16:00:00.000000,15.0,12.8
05/03/2020 17:00:00.000000,8.0,13.7
05/03/2020 23:00:00.000000,4.0,5.3
05/04/2020 00:00:00.000000,8.0,6.2
05/04/2020 01:00:00.000000,14.0,6.6
05/04/2020 02:00:00.000000,8.0,4.7
05/04/2020 15:00:00.000000,19.0,6.1
05/04/2020 17:00:00.000000,12.0,7.7
05/04/2020 18:00:00.000000,15.0,7.1
05/04/2020 19:00:00.000000,14.0,8.9
05/04/2020 20:00:00.000000,16.0,5.3
05/04/2020 21:00:00.000000,13.0,6.1
05/04/2020 22:00:00.000000,17.0,8.7
05/04/2020 23:00:00.000000,15.0,8.5
05/05/2020 00:00:00.000000,11.0,4.3
05/05/2020 01:00:00.000000,11.0,3.0
05/05/2020 02:00:00.000000,16.0,3.5
05/05/2020 03:00:00.000000,10.0,3.0
05/05/2020 04:00:00.000000,,2.7
05/05/2020 05:00:00.000000,,2.6
05/05/2020 06:00:00.000000,9.0,2.7
05/05/2020 07:00:00.000000,26.0,4.0
05/05/2020 08:00:00.000000,20.0,3.4
05/05/2020 09:00:00.000000,20.0,4.0
05/05/2020 10:00:00.000000,18.0,4.4
05/05/2020 11:00:00.000000,27.0,5.6
05/05/2020 12:00:00.000000,36.0,8.3
05/05/2020 13:00:00.000000,39.0,9.4
05/05/2020 14:00:00.000000,38.0,10.3
